ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,c_high,c_high_lower,c_high_upper,c_low,c_low_lower,c_low_upper,c_open,c_open_lower,c_open_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-11-30,155.48360095390535,-223.7334854716446,360.76445708128193,-148.03456315149253,436.4633793464236,-75.69892229524966,-75.69892229524966,-75.69892229524966,-4366.109110233993,-4366.109110233993,-4366.109110233993,4197.445923924854,4197.445923924854,4197.445923924854,96.14290926900382,96.14290926900382,96.14290926900382,-72.52027704013535,-72.52027704013535,-72.52027704013535,-3.1786452551142874,-3.1786452551142874,-3.1786452551142874,0.0,0.0,0.0,79.7846786586557
2021-12-31,112.72278938153079,-333.3529108021531,359.5984896003706,-242.3191807411454,450.63221968515023,-91.0337300595809,-91.0337300595809,-91.0337300595809,-5922.806518524357,-5922.806518524357,-5922.806518524357,5694.007971789614,5694.007971789614,5694.007971789614,130.42180929322535,130.42180929322535,130.42180929322535,-98.37673744151728,-98.37673744151728,-98.37673744151728,7.343007381936385,7.343007381936385,7.343007381936385,0.0,0.0,0.0,21.689059321949884
2022-01-31,69.96197780915622,-315.292717957013,510.4884769959143,-348.06517317953006,477.71602178509846,32.77245524124872,32.77245524124872,32.77245524124872,1860.680522927536,1860.680522927536,1860.680522927536,-1788.8022675342586,-1788.8022675342586,-1788.8022675342586,-40.97269082788391,-40.97269082788391,-40.97269082788391,30.905564565393522,30.905564565393522,30.905564565393522,1.866890675855197,1.866890675855197,1.866890675855197,0.0,0.0,0.0,102.73443305040495
2022-02-28,31.33930929217283,-348.2097504595101,579.0082211872863,-435.85698248558,491.3609890959253,87.647232051825,87.647232051825,87.647232051825,4892.143896966691,4892.143896966691,4892.143896966691,-4703.159939691974,-4703.159939691974,-4703.159939691974,-107.72633824347375,-107.72633824347375,-107.72633824347375,81.25761903124288,81.25761903124288,81.25761903124288,6.389613020582113,6.389613020582113,6.389613020582113,0.0,0.0,0.0,118.98654134399783
2022-03-31,-11.421502280201736,-398.62969993096283,646.4064835448838,-536.5819078308089,508.4542756579289,137.95220787519125,137.95220787519125,137.95220787519125,7759.744385922672,7759.744385922672,7759.744385922672,-7459.984764706053,-7459.984764706053,-7459.984764706053,-170.8716803933566,-170.8716803933566,-170.8716803933566,128.88794082326265,128.88794082326265,128.88794082326265,9.064267051928496,9.064267051928496,9.064267051928496,0.0,0.0,0.0,126.53070559498951
2022-04-30,-52.80293283411239,-577.2851280897764,597.9504826319745,-647.6365780235227,527.5990326754248,70.35144993767958,70.35144993767958,70.35144993767958,3663.1722588427183,3663.1722588427183,3663.1722588427183,-3521.663586114531,-3521.663586114531,-3521.663586114531,-80.66404875066728,-80.66404875066728,-80.66404875066728,60.844623977520136,60.844623977520136,60.844623977520136,9.506825960159238,9.506825960159238,9.506825960159238,0.0,0.0,0.0,17.548517103567185
