c_date,c_price,c_open,c_high,c_low
2021-06-25,364.03000,369.94000,388.64000,369.94000
2021-06-24,367.81000,391.33000,392.18000,366.31000
2021-06-23,360.55000,388.86000,396.82000,380.67000
2021-06-22,360.43000,385.74000,399.05000,385.74000
2021-06-21,361.64000,374.55000,385.48000,368.83000
2021-06-18,351.13000,366.06000,374.18000,362.44000
2021-06-17,359.54000,355.86000,364.86000,352.30000
2021-06-16,377.18000,341.07000,355.80000,340.49000
2021-06-15,384.93000,329.05000,345.01000,329.05000
2021-06-14,387.18000,331.89000,334.85000,327.55000
2021-06-11,400.32000,330.53000,335.01000,326.61000
2021-06-10,398.49000,326.51000,332.21000,324.29000
2021-06-09,401.40000,325.67000,328.46000,323.68000
2021-06-08,409.96000,315.15000,325.90000,315.15000
2021-06-07,398.06000,310.72000,315.80000,307.90000
2021-06-04,402.75000,317.20000,317.20000,305.41000
2021-06-03,397.85000,311.07000,318.37000,308.24000
2021-06-02,392.77000,317.29000,318.64000,310.27000
2021-06-01,407.15000,318.44000,321.50000,311.97000
2021-05-28,385.25000,315.44000,320.45000,313.48000
2021-05-27,381.82000,316.79000,319.26000,312.79000
2021-05-26,378.61000,313.22000,320.84000,313.22000
2021-05-25,375.32000,319.92000,320.68000,310.79000
2021-05-24,386.46000,318.21000,321.27000,317.54000
2021-05-21,381.82000,318.69000,322.94000,316.14000
2021-05-20,380.45000,318.28000,318.55000,310.31000
2021-05-19,382.47000,319.18000,321.37000,316.76000
2021-05-18,389.01000,320.63000,323.71000,316.92000
2021-05-17,397.87000,319.27000,326.82000,319.27000
2021-05-14,388.23000,317.67000,319.01000,308.78000
2021-05-13,385.71000,318.83000,326.01000,314.56000
2021-05-12,369.65000,312.97000,320.23000,312.36000
2021-05-11,391.46000,318.74000,328.39000,312.85000
2021-05-10,388.86000,300.37000,317.72000,300.37000
2021-05-07,383.66000,283.61000,296.24000,281.27000
2021-05-06,374.09000,277.47000,291.93000,277.47000
2021-05-05,363.87000,285.64000,285.85000,274.92000
2021-05-04,355.59000,292.12000,292.12000,285.74000
2021-05-03,341.60000,290.78000,294.33000,282.04000
2021-04-30,328.66000,291.14000,299.47000,289.86000
2021-04-29,332.27000,286.95000,292.03000,285.81000
2021-04-28,329.62000,291.74000,292.31000,286.52000
2021-04-27,326.57000,294.40000,294.40000,285.60000
2021-04-26,325.83000,289.29000,295.99000,289.29000
2021-04-23,315.15000,288.79000,292.10000,287.06000
2021-04-22,308.17000,279.84000,289.02000,278.31000
2021-04-21,317.83000,283.67000,283.67000,276.30000
2021-04-20,311.65000,269.92000,284.61000,269.92000
2021-04-19,316.79000,263.02000,270.77000,259.89000
2021-04-16,317.76000,266.94000,267.11000,254.33000
2021-04-15,315.44000,264.04000,271.15000,262.56000
2021-04-14,315.66000,263.64000,266.16000,262.23000
2021-04-13,312.62000,251.63000,264.05000,251.63000
2021-04-12,320.80000,256.00000,257.86000,249.13000
2021-04-09,318.41000,266.27000,266.93000,257.03000
2021-04-08,317.14000,256.68000,265.46000,256.68000
2021-04-07,318.62000,254.26000,256.68000,251.96000
2021-04-06,319.01000,245.39000,256.60000,244.95000
2021-04-05,322.40000,239.53000,246.92000,239.43000
2021-04-01,318.83000,240.06000,242.20000,235.92000
2021-03-31,317.93000,244.38000,245.04000,240.35000
2021-03-30,318.83000,237.71000,243.32000,237.71000
2021-03-29,313.01000,231.44000,236.63000,230.56000
2021-03-26,317.58000,231.50000,232.41000,227.67000
2021-03-25,295.19000,231.38000,233.94000,228.92000
2021-03-24,283.61000,232.74000,234.65000,229.06000
2021-03-23,276.89000,226.22000,232.68000,226.22000
2021-03-22,286.83000,223.71000,229.17000,223.71000
2021-03-19,292.12000,221.11000,224.56000,219.38000
2021-03-18,290.78000,219.55000,222.76000,218.43000
2021-03-17,291.14000,211.55000,216.85000,211.53000
2021-03-16,286.95000,208.43000,213.31000,207.17000
2021-03-15,291.74000,214.23000,214.77000,205.35000
2021-03-12,293.90000,218.47000,220.13000,209.49000
2021-03-11,288.72000,223.11000,223.11000,214.53000
2021-03-10,287.17000,231.73000,233.77000,223.47000
2021-03-09,280.65000,233.04000,233.30000,227.86000
2021-03-08,283.65000,229.56000,233.02000,227.10000
2021-03-05,269.67000,236.88000,237.53000,230.84000
2021-03-04,258.45000,237.46000,238.19000,233.98000
2021-03-03,266.94000,235.77000,239.75000,235.75000
2021-03-02,263.55000,239.20000,239.20000,230.65000
2021-03-01,263.07000,244.61000,245.27000,240.66000
2021-02-26,251.63000,246.69000,246.77000,240.47000
2021-02-25,257.57000,241.40000,248.72000,238.29000
2021-02-24,264.98000,238.32000,243.73000,232.81000
2021-02-23,256.58000,239.09000,240.63000,233.85000
2021-02-22,253.25000,245.17000,246.69000,239.08000
2021-02-19,245.39000,236.16000,245.44000,235.21000
2021-02-18,238.37000,221.28000,230.34000,221.28000
2021-02-17,240.48000,224.43000,229.90000,220.43000
2021-02-16,242.43000,221.98000,224.12000,219.39000
2021-02-12,236.51000,218.39000,223.30000,218.39000
2021-02-11,231.96000,219.21000,222.27000,218.49000
2021-02-10,231.62000,219.92000,222.50000,218.57000
2021-02-09,231.38000,221.72000,221.72000,217.88000
2021-02-08,229.67000,221.63000,223.06000,219.58000
2021-02-05,226.22000,224.72000,225.21000,219.67000
2021-02-04,223.18000,221.99000,224.50000,218.46000
2021-02-03,221.11000,228.76000,229.06000,221.96000
2021-02-02,215.93000,233.61000,233.61000,227.84000
2021-02-01,211.55000,233.35000,234.03000,229.84000
2021-01-29,208.43000,231.47000,233.84000,228.10000
2021-01-28,213.58000,234.84000,236.63000,228.53000
2021-01-27,217.01000,234.46000,234.96000,229.15000
2021-01-26,223.53000,231.16000,236.64000,229.98000
2021-01-25,230.91000,234.02000,236.16000,231.02000
2021-01-22,232.24000,228.56000,235.29000,228.56000
2021-01-21,230.84000,231.79000,233.24000,229.63000
2021-01-20,236.86000,228.63000,233.82000,227.52000
2021-01-19,236.49000,226.91000,229.45000,224.72000
2021-01-15,234.71000,227.78000,229.97000,226.41000
2021-01-14,241.01000,225.82000,230.30000,225.82000
2021-01-13,241.75000,227.93000,228.49000,221.90000
2021-01-12,247.76000,229.11000,230.75000,227.27000
2021-01-11,240.71000,231.03000,231.94000,226.87000
2021-01-08,238.77000,225.32000,233.96000,225.32000
2021-01-07,240.58000,221.53000,224.39000,220.16000
2021-01-06,242.93000,219.83000,221.11000,218.56000
2021-01-05,228.23000,219.71000,223.00000,218.77000
2021-01-04,221.30000,226.63000,227.58000,220.60000
2020-12-31,223.09000,224.70000,227.26000,222.50000
2020-12-30,221.75000,220.08000,228.10000,220.08000
2020-12-29,219.00000,210.32000,217.64000,210.32000
2020-12-28,218.85000,211.35000,212.07000,206.30000
2020-12-24,219.82000,216.35000,216.57000,211.98000
2020-12-23,220.19000,213.79000,217.75000,212.60000
2020-12-22,220.78000,211.36000,221.21000,211.04000
2020-12-21,224.39000,205.43000,207.21000,202.48000
2020-12-18,222.36000,198.50000,207.26000,198.48000
2020-12-17,228.55000,205.49000,205.49000,195.42000
2020-12-16,231.86000,207.86000,208.36000,205.70000
2020-12-15,233.17000,203.81000,204.66000,200.52000
2020-12-14,228.78000,198.90000,201.46000,196.82000
2020-12-11,233.17000,194.01000,202.52000,192.70000
2020-12-10,235.69000,197.78000,198.05000,194.64000
2020-12-09,232.22000,200.64000,203.49000,199.81000
2020-12-08,232.48000,206.23000,206.23000,200.25000
2020-12-07,230.68000,209.14000,209.92000,206.43000
2020-12-04,232.47000,200.72000,207.46000,200.72000
2020-12-03,226.35000,205.00000,206.72000,202.91000
2020-12-02,226.91000,208.37000,210.70000,204.01000
2020-12-01,227.69000,209.45000,212.81000,206.53000
2020-11-30,221.90000,209.07000,210.75000,207.42000
2020-11-27,228.82000,204.60000,209.32000,203.66000
2020-11-25,228.67000,207.65000,211.08000,207.65000
2020-11-24,233.82000,208.01000,209.09000,205.98000
2020-11-23,223.43000,206.83000,210.51000,206.79000
2020-11-20,219.15000,210.55000,210.93000,205.35000
2020-11-19,220.49000,205.17000,208.79000,204.60000
2020-11-18,220.64000,199.07000,205.22000,199.07000
2020-11-17,225.84000,200.14000,203.01000,196.71000
2020-11-16,226.77000,194.52000,200.43000,194.52000
2020-11-13,216.62000,186.08000,195.35000,185.80000
2020-11-12,208.59000,187.97000,190.72000,187.80000
2020-11-11,213.39000,188.11000,190.78000,186.35000
2020-11-10,216.12000,190.77000,192.05000,187.07000
2020-11-09,212.18000,192.27000,196.31000,191.40000
2020-11-06,202.92000,185.54000,189.64000,184.86000
2020-11-05,204.01000,186.61000,191.57000,184.42000
2020-11-04,196.24000,188.94000,193.03000,186.72000
2020-11-03,207.31000,190.07000,191.58000,187.54000
2020-11-02,204.36000,200.35000,200.35000,186.78000
2020-10-30,200.52000,202.91000,207.75000,202.18000
2020-10-29,200.76000,196.40000,203.62000,194.28000
2020-10-28,195.03000,195.74000,199.80000,193.85000
2020-10-27,201.34000,195.07000,197.01000,193.66000
2020-10-26,201.04000,191.88000,194.35000,191.05000
2020-10-23,208.36000,189.50000,192.33000,188.24000
2020-10-22,206.89000,192.44000,192.72000,188.71000
2020-10-21,202.91000,192.55000,193.48000,189.57000
2020-10-20,204.09000,195.35000,195.35000,190.30000
2020-10-19,206.95000,199.14000,200.18000,194.84000
2020-10-16,208.79000,198.77000,201.23000,194.42000
2020-10-15,209.18000,196.24000,199.89000,194.78000
2020-10-14,209.37000,191.79000,196.06000,190.20000
2020-10-13,207.22000,196.46000,196.72000,192.04000
2020-10-12,209.44000,193.60000,196.16000,193.60000
2020-10-09,206.94000,193.96000,195.62000,191.53000
2020-10-08,208.68000,193.11000,194.74000,191.73000
2020-10-07,204.28000,195.23000,195.84000,191.38000
2020-10-06,197.32000,191.50000,195.19000,190.90000
2020-10-05,199.16000,192.85000,192.85000,188.92000
2020-10-02,193.34000,191.40000,195.24000,190.85000
2020-10-01,189.66000,196.89000,198.73000,194.02000
2020-09-30,187.42000,198.21000,199.29000,196.19000
2020-09-29,187.29000,198.69000,200.41000,197.23000
2020-09-28,193.50000,194.29000,199.23000,193.56000
2020-09-25,188.93000,195.27000,196.62000,194.29000
2020-09-24,187.63000,198.92000,199.85000,196.23000
2020-09-23,186.84000,200.67000,201.66000,195.90000
2020-09-22,189.24000,190.78000,198.65000,190.78000
2020-09-21,189.76000,184.54000,189.98000,182.82000
2020-09-18,203.74000,187.32000,187.73000,185.41000
2020-09-17,202.41000,187.45000,190.24000,187.04000
2020-09-16,197.80000,184.42000,185.72000,182.54000
2020-09-15,195.13000,181.06000,185.15000,179.59000
2020-09-14,194.00000,182.34000,182.34000,177.54000
2020-09-11,190.60000,183.33000,183.47000,180.77000
2020-09-10,188.79000,183.04000,186.11000,182.91000
2020-09-09,191.95000,186.38000,186.69000,182.04000
2020-09-08,190.92000,184.54000,188.15000,182.81000
2020-09-04,197.58000,183.37000,185.10000,181.32000
2020-09-03,195.63000,182.18000,189.04000,182.18000
2020-09-02,199.33000,178.73000,182.30000,178.54000
2020-09-01,196.03000,177.30000,181.33000,177.22000
2020-08-31,192.04000,176.56000,178.09000,174.90000
2020-08-28,195.53000,180.64000,182.02000,177.76000
2020-08-27,193.23000,179.97000,182.27000,178.33000
2020-08-26,192.89000,181.62000,182.46000,177.34000
2020-08-25,193.49000,171.64000,178.09000,170.74000
2020-08-24,195.16000,175.91000,177.37000,172.24000
2020-08-21,189.70000,167.02000,174.17000,166.70000
2020-08-20,194.21000,170.03000,170.36000,164.81000
2020-08-19,194.34000,174.90000,175.07000,168.50000
2020-08-18,196.64000,175.14000,176.73000,173.84000
2020-08-17,197.84000,180.39000,181.37000,174.18000
2020-08-14,197.77000,177.45000,180.95000,175.44000
2020-08-13,195.34000,178.37000,178.56000,171.94000
2020-08-12,198.44000,174.66000,178.59000,173.97000
2020-08-11,196.71000,173.26000,177.50000,173.26000
2020-08-10,198.12000,175.22000,175.62000,171.02000
2020-08-07,189.77000,172.08000,177.47000,170.35000
2020-08-06,186.11000,179.10000,179.10000,172.92000
2020-08-05,187.11000,185.45000,186.04000,181.38000
2020-08-04,185.10000,181.43000,182.79000,179.56000
2020-08-03,184.26000,186.21000,187.34000,179.61000
2020-07-31,179.50000,182.93000,187.05000,182.40000
2020-07-30,183.07000,188.50000,189.78000,185.49000
2020-07-29,185.98000,189.86000,192.28000,185.10000
2020-07-28,182.05000,171.34000,181.41000,169.96000
2020-07-27,188.04000,177.76000,179.97000,172.47000
2020-07-24,184.85000,186.40000,186.40000,169.71000
2020-07-23,183.76000,193.72000,194.87000,188.92000
2020-07-22,182.11000,196.70000,196.70000,189.76000
2020-07-21,180.21000,196.38000,199.23000,195.80000
2020-07-20,175.81000,197.75000,200.97000,195.04000
2020-07-17,178.00000,186.01000,190.22000,183.98000
2020-07-16,180.03000,184.96000,188.81000,183.89000
2020-07-15,181.11000,180.92000,182.72000,179.96000
2020-07-14,178.02000,176.99000,180.17000,175.65000
2020-07-13,172.35000,176.44000,176.78000,173.02000
2020-07-10,173.94000,183.06000,184.12000,177.62000
2020-07-09,166.44000,176.38000,181.84000,176.00000
2020-07-08,169.93000,167.55000,174.94000,167.55000
2020-07-07,174.37000,165.85000,166.17000,161.63000
2020-07-06,177.73000,167.15000,169.26000,165.26000
2020-07-02,176.61000,166.94000,171.05000,166.94000
2020-07-01,173.54000,166.82000,169.50000,165.31000
2020-06-30,177.91000,163.08000,169.22000,163.08000
2020-06-29,175.88000,152.26000,155.39000,150.17000
2020-06-26,171.98000,147.88000,153.05000,144.74000
2020-06-25,177.36000,155.87000,156.00000,149.22000
2020-06-24,173.25000,166.65000,166.81000,158.19000
2020-06-23,181.42000,170.35000,170.35000,164.54000
2020-06-22,181.80000,168.54000,172.51000,168.42000
2020-06-19,181.83000,165.19000,168.63000,165.00000
2020-06-18,183.55000,164.64000,165.73000,161.37000
2020-06-17,186.09000,168.07000,171.41000,164.04000
2020-06-16,189.62000,162.26000,166.55000,160.75000
2020-06-15,179.12000,162.61000,168.98000,161.71000
2020-06-12,176.68000,171.29000,172.69000,166.02000
2020-06-11,169.98000,169.76000,177.17000,169.75000
2020-06-10,190.81000,164.97000,169.07000,161.39000
2020-06-09,193.71000,156.41000,167.70000,156.00000
2020-06-08,197.49000,157.97000,159.51000,154.55000
2020-06-05,195.92000,152.11000,159.35000,151.49000
2020-06-04,190.22000,153.62000,153.72000,149.32000
2020-06-03,186.99000,146.50000,150.90000,144.94000
2020-06-02,181.34000,153.87000,155.52000,150.32000
2020-06-01,178.76000,153.77000,157.58000,153.48000
2020-05-29,176.55000,148.92000,149.26000,144.61000
2020-05-28,178.36000,150.84000,150.84000,145.73000
2020-05-27,181.64000,164.46000,166.17000,157.92000
2020-05-26,173.16000,164.25000,165.05000,158.90000
2020-05-22,164.53000,165.24000,170.30000,163.25000
2020-05-21,165.71000,157.67000,164.28000,155.69000
2020-05-20,167.46000,162.32000,163.27000,154.95000
2020-05-19,165.31000,152.84000,156.57000,152.68000
2020-05-18,167.47000,147.16000,150.62000,143.78000
2020-05-15,155.24000,149.61000,154.82000,144.15000
2020-05-14,153.00000,146.80000,153.07000,145.45000
2020-05-13,151.08000,150.31000,157.77000,147.99000
2020-05-12,158.19000,142.14000,150.46000,137.65000
2020-05-11,165.91000,142.22000,145.63000,140.53000
2020-05-08,172.36000,138.67000,148.12000,135.55000
2020-05-07,165.41000,139.59000,145.00000,132.05000
2020-05-06,162.43000,128.60000,138.98000,128.60000
2020-05-05,164.25000,128.71000,129.73000,121.01000
2020-05-04,165.10000,132.51000,136.48000,126.92000
2020-05-01,164.64000,121.57000,135.11000,119.34000
2020-04-30,166.24000,128.57000,129.79000,118.62000
2020-04-29,175.17000,134.64000,139.82000,129.54000
2020-04-28,165.02000,150.54000,150.88000,131.74000
2020-04-27,165.17000,145.09000,154.44000,141.85000
2020-04-24,155.29000,155.36000,155.36000,138.62000
2020-04-23,155.45000,162.02000,162.02000,153.64000
2020-04-22,150.25000,162.60000,166.64000,155.13000
2020-04-21,149.19000,173.22000,173.22000,156.54000
2020-04-20,151.70000,181.09000,184.61000,176.78000
2020-04-17,156.83000,191.50000,191.50000,182.59000
2020-04-16,148.60000,192.90000,195.48000,189.83000
2020-04-15,148.33000,193.33000,198.83000,187.33000
2020-04-14,159.63000,189.23000,193.13000,184.17000
2020-04-13,160.35000,186.91000,188.95000,182.04000
2020-04-09,164.86000,196.55000,198.43000,189.21000
2020-04-08,161.65000,203.05000,204.76000,198.80000
2020-04-07,155.42000,210.44000,210.63000,200.89000
2020-04-06,154.70000,211.60000,211.79000,208.09000
2020-04-03,145.27000,210.90000,215.23000,210.30000
2020-04-02,148.92000,215.15000,215.69000,210.00000
2020-04-01,149.44000,213.15000,216.05000,213.02000
2020-03-31,153.26000,211.33000,213.46000,210.68000
2020-03-30,149.78000,215.01000,215.31000,211.17000
2020-03-27,142.33000,215.16000,216.75000,214.44000
2020-03-26,147.63000,219.82000,220.39000,216.13000
2020-03-25,136.91000,215.74000,219.81000,215.74000
2020-03-24,138.43000,213.12000,215.80000,212.87000
2020-03-23,122.25000,216.50000,216.98000,213.77000
2020-03-20,128.19000,222.82000,222.82000,218.00000
2020-03-19,130.69000,220.14000,220.99000,217.87000
2020-03-18,121.97000,215.67000,218.21000,214.98000
2020-03-17,134.86000,211.75000,214.19000,211.38000
2020-03-16,132.34000,214.71000,215.35000,210.69000
2020-03-13,154.44000,213.07000,217.35000,212.42000
2020-03-12,139.37000,216.91000,219.21000,214.35000
2020-03-11,156.80000,223.39000,223.48000,216.75000
2020-03-10,166.01000,217.13000,218.42000,214.54000
2020-03-09,156.59000,224.58000,224.58000,217.92000
2020-03-06,179.41000,225.11000,225.40000,219.36000
2020-03-05,184.89000,227.15000,227.21000,225.14000
2020-03-04,195.28000,233.20000,233.20000,225.18000
2020-03-03,189.79000,234.18000,234.99000,231.84000
2020-03-02,193.11000,234.52000,235.03000,232.44000
2020-02-28,187.61000,235.25000,236.15000,232.41000
2020-02-27,190.57000,233.23000,236.53000,232.99000
2020-02-26,198.80000,231.97000,235.74000,231.08000
2020-02-25,201.19000,234.27000,235.02000,230.20000
2020-02-24,209.62000,236.52000,236.80000,232.69000
2020-02-21,214.96000,236.06000,238.60000,235.77000
2020-02-20,212.51000,234.08000,238.37000,233.99000
2020-02-19,215.05000,235.41000,238.20000,234.19000
2020-02-18,212.48000,236.82000,237.79000,235.26000
2020-02-14,212.11000,244.25000,244.65000,237.92000
2020-02-13,215.01000,241.24000,243.93000,241.13000
2020-02-12,216.75000,243.51000,243.83000,241.56000
2020-02-11,217.24000,245.13000,245.29000,243.34000
2020-02-10,214.37000,245.34000,245.89000,242.29000
2020-02-07,214.22000,245.22000,246.85000,244.25000
2020-02-06,218.63000,244.66000,245.56000,243.84000
2020-02-05,220.49000,245.96000,247.13000,243.29000
2020-02-04,217.03000,247.53000,247.99000,244.90000
2020-02-03,212.68000,247.36000,247.73000,244.74000
2020-01-31,210.95000,243.26000,247.97000,243.21000
2020-01-30,217.24000,248.37000,248.80000,242.86000
2020-01-29,214.40000,251.56000,252.77000,246.35000
2020-01-28,217.16000,250.45000,254.65000,246.95000
2020-01-27,215.91000,251.38000,253.56000,250.86000
2020-01-24,220.25000,250.30000,253.11000,250.05000
2020-01-23,225.34000,252.34000,254.48000,251.41000
2020-01-22,225.76000,248.38000,252.08000,248.17000
2020-01-21,226.05000,243.82000,245.63000,242.03000
2020-01-17,233.83000,243.35000,246.28000,243.15000
2020-01-16,233.11000,243.30000,243.30000,238.51000
2020-01-15,233.57000,245.00000,247.76000,244.55000
2020-01-14,235.98000,245.39000,245.78000,243.16000
2020-01-13,233.66000,245.05000,246.47000,243.42000
2020-01-10,230.71000,243.50000,245.37000,242.16000
2020-01-09,234.80000,240.24000,244.43000,238.83000
2020-01-08,236.22000,237.55000,240.30000,237.55000
2020-01-07,236.51000,236.10000,237.27000,233.89000
2020-01-06,235.02000,234.78000,239.36000,234.08000
2020-01-03,236.32000,241.18000,241.19000,236.07000
2020-01-02,238.97000,235.85000,239.26000,234.26000
2019-12-31,242.13000,236.02000,238.19000,235.69000
2019-12-30,241.78000,234.56000,236.84000,233.98000
2019-12-27,243.93000,238.12000,239.10000,235.77000
2019-12-26,244.55000,240.43000,242.59000,238.79000
2019-12-24,244.62000,238.08000,240.69000,236.06000
2019-12-23,244.75000,238.16000,240.68000,236.80000
2019-12-20,244.95000,239.80000,241.44000,238.80000
2019-12-19,245.17000,238.13000,238.29000,236.06000
2019-12-18,247.23000,241.52000,242.32000,238.42000
2019-12-17,247.49000,240.02000,240.97000,237.13000
2019-12-16,243.11000,232.99000,239.96000,232.99000
2019-12-13,246.95000,228.48000,230.92000,226.80000
2019-12-12,252.46000,231.22000,231.67000,228.82000
2019-12-11,251.46000,232.05000,235.53000,231.99000
2019-12-10,251.00000,229.86000,234.43000,229.86000
2019-12-09,251.41000,224.71000,230.18000,224.51000
2019-12-06,250.71000,223.42000,224.72000,220.17000
2019-12-05,245.54000,220.57000,220.78000,217.51000
2019-12-04,243.28000,215.83000,220.83000,213.85000
2019-12-03,241.85000,220.06000,221.57000,215.43000
2019-12-02,245.98000,216.98000,218.78000,215.82000
2019-11-29,243.86000,217.93000,219.16000,213.94000
2019-11-27,246.23000,219.22000,222.26000,214.76000
2019-11-26,244.53000,217.28000,224.19000,216.18000
2019-11-25,242.89000,218.78000,219.71000,217.10000
2019-11-22,239.12000,216.25000,223.77000,216.20000
2019-11-21,235.58000,209.15000,213.17000,208.62000
2019-11-20,235.58000,208.57000,209.04000,204.54000
2019-11-19,236.42000,208.34000,209.44000,206.82000
2019-11-18,239.23000,212.16000,214.38000,210.04000
2019-11-15,236.60000,210.67000,212.70000,209.73000
2019-11-14,234.31000,207.56000,210.40000,204.78000
2019-11-13,235.79000,211.09000,211.89000,207.09000
2019-11-12,239.43000,218.47000,223.50000,213.96000
2019-11-11,240.33000,213.00000,217.46000,211.98000
2019-11-08,240.38000,213.32000,215.55000,211.46000
2019-11-07,239.91000,216.74000,216.74000,210.15000
2019-11-06,237.00000,213.24000,219.57000,212.69000
2019-11-05,238.74000,221.30000,221.60000,213.12000
2019-11-04,239.69000,217.22000,223.56000,216.17000
2019-11-01,237.39000,223.37000,224.98000,219.73000
