"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 07, 2019","411.00","411.00","411.00","411.00","0.01K","1.73%"
"Oct 04, 2019","404.00","404.00","404.00","404.00","0.04K","1.25%"
"Oct 03, 2019","399.00","399.00","399.00","399.00","-","0.25%"
"Oct 02, 2019","398.00","398.00","398.00","398.00","-","0.76%"
"Oct 01, 2019","395.00","395.00","395.00","395.00","0.00K","-4.30%"
"Sep 30, 2019","412.73","412.73","412.73","412.73","0.00K","0.18%"
"Sep 27, 2019","412.00","412.00","412.00","412.00","0.00K","-0.24%"
"Sep 26, 2019","413.00","413.00","413.00","413.00","-","0.24%"
"Sep 25, 2019","412.00","412.00","412.00","412.00","-","0.00%"
"Sep 24, 2019","412.00","412.00","412.00","412.00","-","0.00%"
"Sep 23, 2019","412.00","412.00","412.00","412.00","-","0.00%"
"Sep 20, 2019","412.00","412.00","412.00","412.00","0.00K","-0.72%"
"Sep 19, 2019","415.00","415.00","415.00","415.00","-","0.00%"
"Sep 18, 2019","415.00","415.00","415.00","415.00","0.00K","-0.36%"
"Sep 17, 2019","416.50","416.50","416.50","416.50","-","-0.12%"
"Sep 16, 2019","417.00","417.00","417.00","417.00","-","0.00%"
"Sep 13, 2019","417.00","417.00","417.00","417.00","0.02K","-1.07%"
"Sep 12, 2019","421.50","421.50","421.50","421.50","0.05K","0.48%"
"Sep 11, 2019","419.50","419.50","419.50","419.50","-","-0.47%"
"Sep 10, 2019","421.50","421.50","421.50","421.50","0.00K","0.00%"
"Sep 09, 2019","421.50","421.50","421.50","421.50","0.04K","1.44%"
"Sep 06, 2019","415.50","415.50","415.50","415.50","0.03K","-1.07%"
"Sep 05, 2019","420.00","420.00","420.00","420.00","0.05K","-2.33%"
"Sep 04, 2019","430.00","430.00","430.00","430.00","0.05K","-1.49%"
"Sep 03, 2019","436.50","436.50","436.50","436.50","0.23K","-1.47%"
"Sep 02, 2019","443.00","443.00","443.00","443.00","0.01K","-1.24%"
"Aug 30, 2019","448.55","448.55","448.55","448.55","0.00K","0.12%"
"Aug 29, 2019","448.00","448.00","448.00","448.00","0.00K","0.00%"
"Aug 28, 2019","448.00","448.00","448.00","448.00","-","0.00%"
"Aug 27, 2019","448.00","448.00","448.00","448.00","-","0.22%"
"Aug 23, 2019","447.00","447.00","447.00","447.00","-","0.45%"
"Aug 22, 2019","445.00","445.00","445.00","445.00","-","0.11%"
"Aug 21, 2019","444.50","444.50","444.50","444.50","0.02K","-1.66%"
"Aug 20, 2019","452.00","452.00","452.00","452.00","-","0.22%"
"Aug 19, 2019","451.00","451.00","451.00","451.00","-","-0.22%"
"Aug 16, 2019","452.00","452.00","452.00","452.00","-","0.00%"
"Aug 15, 2019","452.00","452.00","452.00","452.00","-","-0.44%"
"Aug 14, 2019","454.00","454.00","454.00","454.00","-","0.00%"
"Aug 13, 2019","454.00","454.00","454.00","454.00","-","0.44%"
"Aug 12, 2019","452.00","452.00","452.00","452.00","-","0.00%"
"Aug 09, 2019","452.00","452.00","452.00","452.00","-","-0.88%"
"Aug 08, 2019","456.00","456.00","456.00","456.00","-","-0.87%"
"Aug 07, 2019","460.00","460.00","460.00","460.00","0.00K","-0.86%"
"Aug 06, 2019","464.00","464.00","464.00","464.00","-","0.87%"
"Aug 05, 2019","460.00","460.00","460.00","460.00","-","0.00%"
"Aug 02, 2019","460.00","460.00","460.00","460.00","0.18K","-1.08%"
"Aug 01, 2019","465.00","465.00","465.00","465.00","-","0.94%"
"Jul 31, 2019","460.65","460.65","460.65","460.65","-","-0.08%"
"Jul 30, 2019","461.00","461.00","461.00","461.00","-","0.00%"
"Jul 29, 2019","461.00","461.00","461.00","461.00","-","0.00%"
"Jul 26, 2019","461.00","461.00","461.00","461.00","-","0.00%"
"Jul 25, 2019","461.00","461.00","461.00","461.00","-","0.00%"
"Jul 24, 2019","461.00","461.00","461.00","461.00","-","-0.43%"
"Jul 23, 2019","463.00","463.00","463.00","463.00","-","0.00%"
"Jul 22, 2019","463.00","463.00","463.00","463.00","-","-0.22%"
"Jul 19, 2019","464.00","464.00","464.00","464.00","-","0.00%"
"Jul 18, 2019","464.00","464.00","464.00","464.00","-","-0.43%"
"Jul 17, 2019","466.00","466.00","466.00","466.00","-","-0.43%"
"Jul 16, 2019","468.00","468.00","468.00","468.00","-","-0.21%"
"Jul 15, 2019","469.00","469.00","469.00","469.00","0.03K","0.21%"
"Jul 12, 2019","468.00","468.00","468.00","468.00","-","0.86%"
"Jul 11, 2019","464.00","464.00","464.00","464.00","-","-0.43%"
"Jul 10, 2019","466.00","466.00","466.00","466.00","-","0.00%"
"Jul 09, 2019","466.00","466.00","466.00","466.00","-","-0.43%"
"Jul 08, 2019","468.00","468.00","468.00","468.00","-","-0.85%"
"Jul 05, 2019","472.00","472.00","472.00","472.00","-","-1.26%"
"Jul 04, 2019","478.00","478.00","478.00","478.00","-","0.00%"
"Jul 03, 2019","478.00","478.00","478.00","478.00","-","-0.21%"
"Jul 02, 2019","479.00","479.00","479.00","479.00","0.47K","0.31%"
"Jul 01, 2019","477.50","477.50","477.50","477.50","0.02K","2.13%"
"Jun 28, 2019","467.53","467.53","467.53","467.53","-","0.11%"
"Jun 27, 2019","467.00","467.00","467.00","467.00","-","0.00%"
"Jun 26, 2019","467.00","467.00","467.00","467.00","-","0.00%"
"Jun 25, 2019","467.00","467.00","467.00","467.00","-","-0.21%"
"Jun 24, 2019","468.00","468.00","468.00","468.00","-","-0.21%"
"Jun 21, 2019","469.00","469.00","469.00","469.00","-","0.00%"
"Jun 20, 2019","469.00","469.00","469.00","469.00","-","-0.21%"
"Jun 19, 2019","470.00","470.00","470.00","470.00","-","0.00%"
"Jun 18, 2019","470.00","470.00","470.00","470.00","-","0.21%"
"Jun 17, 2019","469.00","469.00","469.00","469.00","-","-0.64%"
"Jun 14, 2019","472.00","472.00","472.00","472.00","-","-0.11%"
"Jun 13, 2019","472.50","472.50","472.50","472.50","0.04K","-1.36%"
"Jun 12, 2019","479.00","479.00","479.00","479.00","-","0.00%"
"Jun 11, 2019","479.00","479.00","479.00","479.00","-","0.63%"
"Jun 10, 2019","476.00","476.00","476.00","476.00","-","0.85%"
"Jun 07, 2019","472.00","472.00","472.00","472.00","-","-0.84%"
"Jun 06, 2019","476.00","476.00","476.00","476.00","-","-0.31%"
"Jun 05, 2019","477.50","477.50","477.50","477.50","-","0.32%"
"Jun 04, 2019","476.00","476.00","476.00","476.00","-","0.85%"
"Jun 03, 2019","472.00","472.00","472.00","472.00","0.00K","0.40%"
"May 31, 2019","470.14","470.14","470.14","470.14","-","0.03%"
"May 30, 2019","470.00","470.00","470.00","470.00","-","0.00%"
"May 29, 2019","470.00","470.00","470.00","470.00","-","0.21%"
"May 28, 2019","469.00","469.00","469.00","469.00","0.00K","-0.53%"
"May 24, 2019","471.50","471.50","471.50","471.50","-","0.11%"
"May 23, 2019","471.00","471.00","471.00","471.00","0.00K","-0.21%"
"May 22, 2019","472.00","472.00","472.00","472.00","-","0.75%"
"May 21, 2019","468.50","468.50","468.50","468.50","-","0.54%"
"May 20, 2019","466.00","466.00","466.00","466.00","-","-0.75%"
"May 17, 2019","469.50","469.50","469.50","469.50","0.02K","0.75%"
"May 16, 2019","466.00","466.00","466.00","466.00","-","0.00%"
"May 15, 2019","466.00","466.00","466.00","466.00","-","0.22%"
"May 14, 2019","465.00","465.00","465.00","465.00","0.00K","-0.11%"
"May 13, 2019","465.50","465.50","465.50","465.50","0.02K","-0.11%"
"May 10, 2019","466.00","466.00","466.00","466.00","-","0.43%"
"May 09, 2019","464.00","464.00","464.00","464.00","-","0.98%"
"May 08, 2019","459.50","459.50","459.50","459.50","0.04K","-1.39%"
"May 07, 2019","466.00","466.00","466.00","466.00","0.02K","-1.06%"
"May 03, 2019","471.00","471.00","471.00","471.00","-","1.07%"
"May 02, 2019","466.00","466.00","466.00","466.00","1.53K","-2.51%"
"May 01, 2019","478.00","478.00","478.00","478.00","-","-0.45%"
"Apr 30, 2019","480.18","480.18","480.18","480.18","-","0.35%"
"Apr 29, 2019","478.50","478.50","478.50","478.50","-","1.06%"
"Apr 26, 2019","473.50","473.50","473.50","473.50","-","-0.53%"
"Apr 25, 2019","476.00","476.00","476.00","476.00","-","-0.83%"
"Apr 24, 2019","480.00","480.00","480.00","480.00","-","-0.41%"
"Apr 23, 2019","482.00","482.00","482.00","482.00","-","1.26%"
"Apr 18, 2019","476.00","476.00","476.00","476.00","-","-0.83%"
"Apr 17, 2019","480.00","480.00","480.00","480.00","-","-0.21%"
"Apr 16, 2019","481.00","481.00","481.00","481.00","-","-0.21%"
"Apr 15, 2019","482.00","482.00","482.00","482.00","-","0.42%"
"Apr 12, 2019","480.00","480.00","480.00","480.00","-","0.00%"
"Apr 11, 2019","480.00","480.00","480.00","480.00","-","-0.10%"
"Apr 10, 2019","480.50","480.50","480.50","480.50","-","-1.13%"
"Apr 09, 2019","486.00","486.00","486.00","486.00","-","-0.41%"
"Apr 08, 2019","488.00","488.00","488.00","488.00","-","1.04%"
"Apr 05, 2019","483.00","483.00","483.00","483.00","-","0.00%"
"Apr 04, 2019","483.00","483.00","483.00","483.00","-","-0.62%"
"Apr 03, 2019","486.00","486.00","486.00","486.00","0.03K","0.73%"
"Apr 02, 2019","482.50","482.50","482.50","482.50","-","-1.23%"
"Apr 01, 2019","488.50","488.50","488.50","488.50","0.11K","1.42%"
"Mar 29, 2019","481.64","481.64","481.64","481.64","-","0.03%"
"Mar 28, 2019","481.50","481.50","481.50","481.50","-","-0.52%"
"Mar 27, 2019","484.00","484.00","484.00","484.00","-","0.21%"
"Mar 26, 2019","483.00","483.00","483.00","483.00","-","0.31%"
"Mar 25, 2019","481.50","481.50","481.50","481.50","-","0.31%"
"Mar 22, 2019","480.00","480.00","480.00","480.00","-","0.00%"
"Mar 21, 2019","480.00","480.00","480.00","480.00","-","0.00%"
"Mar 20, 2019","480.00","480.00","480.00","480.00","-","0.00%"
"Mar 19, 2019","480.00","480.00","480.00","480.00","-","0.21%"
"Mar 18, 2019","479.00","479.00","479.00","479.00","-","0.63%"
"Mar 15, 2019","476.00","476.00","476.00","476.00","0.18K","-1.04%"
"Mar 14, 2019","481.00","481.00","481.00","481.00","-","0.00%"
"Mar 13, 2019","481.00","481.00","481.00","481.00","-","0.00%"
"Mar 12, 2019","481.00","481.00","481.00","481.00","-","0.63%"
"Mar 11, 2019","478.00","478.00","478.00","478.00","-","0.00%"
"Mar 08, 2019","478.00","478.00","478.00","478.00","-","0.00%"
"Mar 07, 2019","478.00","478.00","478.00","478.00","0.02K","-0.21%"
"Mar 06, 2019","479.00","479.00","479.00","479.00","-","0.00%"
"Mar 05, 2019","479.00","479.00","479.00","479.00","-","-0.21%"
"Mar 04, 2019","480.00","480.00","480.00","480.00","0.00K","0.63%"
"Mar 01, 2019","477.00","477.00","477.00","477.00","1.64K","1.25%"
"Feb 28, 2019","471.13","471.13","471.13","471.13","0.00K","-0.81%"
"Feb 27, 2019","475.00","475.00","475.00","475.00","0.00K","0.53%"
"Feb 26, 2019","472.50","472.50","472.50","472.50","0.00K","-0.94%"
"Feb 25, 2019","477.00","477.00","477.00","477.00","-","-0.52%"
"Feb 22, 2019","479.50","479.50","479.50","479.50","-","0.31%"
"Feb 21, 2019","478.00","478.00","478.00","478.00","0.00K","0.84%"
"Feb 20, 2019","474.00","474.00","474.00","474.00","-","0.00%"
"Feb 19, 2019","474.00","474.00","474.00","474.00","-","-0.84%"
"Feb 18, 2019","478.00","478.00","478.00","478.00","-","0.00%"
"Feb 15, 2019","478.00","478.00","478.00","478.00","-","1.06%"
"Feb 14, 2019","473.00","473.00","473.00","473.00","0.01K","-0.21%"
"Feb 13, 2019","474.00","474.00","474.00","474.00","-","0.85%"
"Feb 12, 2019","470.00","470.00","470.00","470.00","0.06K","-2.49%"
"Feb 11, 2019","482.00","482.00","482.00","482.00","0.09K","0.31%"
"Feb 08, 2019","480.50","480.50","480.50","480.50","-","0.00%"
"Feb 07, 2019","480.50","480.50","480.50","480.50","0.02K","-0.72%"
"Feb 06, 2019","484.00","484.00","484.00","484.00","0.03K","0.41%"
"Feb 05, 2019","482.00","482.00","482.00","482.00","0.06K","2.12%"
"Feb 04, 2019","472.00","472.00","472.00","472.00","-","-1.67%"
"Feb 01, 2019","480.00","480.00","480.00","480.00","0.05K","7.69%"
"Jan 31, 2019","445.73","445.73","445.73","445.73","-","-0.28%"
"Jan 30, 2019","447.00","447.00","447.00","447.00","-","0.00%"
"Jan 29, 2019","447.00","447.00","447.00","447.00","-","0.00%"
"Jan 28, 2019","447.00","447.00","447.00","447.00","-","0.00%"
"Jan 25, 2019","447.00","447.00","447.00","447.00","-","-0.22%"
"Jan 24, 2019","448.00","448.00","448.00","448.00","-","0.00%"
"Jan 23, 2019","448.00","448.00","448.00","448.00","-","-0.33%"
"Jan 22, 2019","449.50","449.50","449.50","449.50","-","0.00%"
"Jan 21, 2019","449.50","449.50","449.50","449.50","0.02K","0.78%"
"Jan 18, 2019","446.00","446.00","446.00","446.00","-","0.00%"
"Jan 17, 2019","446.00","446.00","446.00","446.00","-","0.00%"
"Jan 16, 2019","446.00","446.00","446.00","446.00","-","-0.22%"
"Jan 15, 2019","447.00","447.00","447.00","447.00","-","0.00%"
"Jan 14, 2019","447.00","447.00","447.00","447.00","-","-0.67%"
"Jan 11, 2019","450.00","450.00","450.00","450.00","-","0.00%"
"Jan 10, 2019","450.00","450.00","450.00","450.00","-","0.00%"
"Jan 09, 2019","450.00","450.00","450.00","450.00","0.02K","-0.22%"
"Jan 08, 2019","451.00","451.00","451.00","451.00","0.03K","0.11%"
"Jan 07, 2019","450.50","450.50","450.50","450.50","-","1.12%"
"Jan 04, 2019","445.50","445.50","445.50","445.50","-","0.00%"
"Jan 03, 2019","445.50","445.50","445.50","445.50","0.05K","-0.89%"
"Jan 02, 2019","449.50","449.50","449.50","449.50","0.02K","-3.80%"
"Dec 31, 2018","467.28","467.28","467.28","467.28","-","0.00%"
"Dec 28, 2018","467.28","467.28","467.28","467.28","-","0.92%"
"Dec 27, 2018","463.00","463.00","463.00","463.00","-","-0.43%"
"Dec 24, 2018","465.00","465.00","465.00","465.00","-","1.31%"
"Dec 21, 2018","459.00","459.00","459.00","459.00","-","-1.92%"
"Dec 20, 2018","468.00","468.00","468.00","468.00","0.02K","0.43%"
"Dec 19, 2018","466.00","466.00","466.00","466.00","-","-0.85%"
"Dec 18, 2018","470.00","470.00","470.00","470.00","-","-0.74%"
"Dec 17, 2018","473.50","473.50","473.50","473.50","-","0.42%"
"Dec 14, 2018","471.50","471.50","471.50","471.50","-","-0.42%"
"Dec 13, 2018","473.50","473.50","473.50","473.50","-","-0.11%"
"Dec 12, 2018","474.00","474.00","474.00","474.00","-","0.00%"
"Dec 11, 2018","474.00","474.00","474.00","474.00","-","0.00%"
"Dec 10, 2018","474.00","474.00","474.00","474.00","-","0.00%"
"Dec 07, 2018","474.00","474.00","474.00","474.00","-","0.42%"
"Dec 06, 2018","472.00","472.00","472.00","472.00","-","0.32%"
"Dec 05, 2018","470.50","470.50","470.50","470.50","0.17K","-1.57%"
"Dec 04, 2018","478.00","478.00","478.00","478.00","0.02K","0.84%"
"Dec 03, 2018","474.00","474.00","474.00","474.00","0.02K","-5.10%"
"Nov 30, 2018","499.49","499.49","499.49","499.49","-","0.10%"
"Nov 29, 2018","499.00","499.00","499.00","499.00","-","0.00%"
"Nov 28, 2018","499.00","499.00","499.00","499.00","-","0.00%"
"Nov 27, 2018","499.00","499.00","499.00","499.00","-","0.40%"
"Nov 26, 2018","497.00","497.00","497.00","497.00","-","0.71%"
"Nov 23, 2018","493.50","493.50","493.50","493.50","-","0.00%"
"Nov 22, 2018","493.50","493.50","493.50","493.50","-","-1.10%"
"Nov 21, 2018","499.00","499.00","499.00","499.00","-","-0.99%"
"Nov 20, 2018","504.00","504.00","504.00","504.00","0.01K","-0.40%"
"Nov 19, 2018","506.00","506.00","506.00","506.00","0.05K","-0.39%"
"Nov 16, 2018","508.00","508.00","508.00","508.00","-","0.59%"
"Nov 15, 2018","505.00","505.00","505.00","505.00","-","-0.79%"
"Nov 14, 2018","509.00","509.00","509.00","509.00","-","0.59%"
"Nov 13, 2018","506.00","506.00","506.00","506.00","-","-0.78%"
"Nov 12, 2018","510.00","510.00","510.00","510.00","-","-0.68%"
"Nov 09, 2018","513.50","513.50","513.50","513.50","-","0.00%"
"Nov 08, 2018","513.50","513.50","513.50","513.50","-","0.00%"
"Nov 07, 2018","513.50","513.50","513.50","513.50","-","-0.10%"
"Nov 06, 2018","514.00","514.00","514.00","514.00","0.03K","-1.91%"
"Nov 05, 2018","524.00","524.00","524.00","524.00","0.01K","1.16%"
"Nov 02, 2018","518.00","518.00","518.00","518.00","0.04K","0.78%"
"Nov 01, 2018","514.00","514.00","514.00","514.00","-","3.01%"
"Oct 31, 2018","498.98","498.98","498.98","498.98","-","-0.20%"
"Oct 30, 2018","500.00","500.00","500.00","500.00","-","-1.19%"
"Oct 29, 2018","506.00","506.00","506.00","506.00","-","0.00%"
"Oct 26, 2018","506.00","506.00","506.00","506.00","-","-0.59%"
"Oct 25, 2018","509.00","509.00","509.00","509.00","-","-0.20%"
"Oct 24, 2018","510.00","510.00","510.00","510.00","-","0.79%"
"Oct 23, 2018","506.00","506.00","506.00","506.00","-","0.70%"
"Oct 22, 2018","502.50","502.50","502.50","502.50","-","0.50%"
"Oct 19, 2018","500.00","500.00","500.00","500.00","-","0.00%"
"Oct 18, 2018","500.00","500.00","500.00","500.00","-","-0.20%"
"Oct 17, 2018","501.00","501.00","501.00","501.00","-","-0.60%"
"Oct 16, 2018","504.00","504.00","504.00","504.00","-","0.00%"
"Oct 15, 2018","504.00","504.00","504.00","504.00","-","0.00%"
"Oct 12, 2018","504.00","504.00","504.00","504.00","0.03K","1.20%"
"Oct 11, 2018","498.00","498.00","498.00","498.00","-","0.00%"
"Oct 10, 2018","498.00","498.00","498.00","498.00","-","0.00%"
"Oct 09, 2018","498.00","498.00","498.00","498.00","-","0.20%"
"Oct 08, 2018","497.00","497.00","497.00","497.00","0.02K","-1.00%"
"Oct 05, 2018","502.00","502.00","502.00","502.00","0.03K","-0.20%"
"Oct 04, 2018","503.00","503.00","503.00","503.00","-","0.30%"
"Oct 03, 2018","501.50","501.50","501.50","501.50","-","0.30%"
"Oct 02, 2018","500.00","500.00","500.00","500.00","-","-0.99%"
"Oct 01, 2018","505.00","505.00","505.00","505.00","-","-0.83%"
"Sep 28, 2018","509.23","509.23","509.23","509.23","-","0.44%"
"Sep 27, 2018","507.00","507.00","507.00","507.00","-","-0.59%"
"Sep 26, 2018","510.00","510.00","510.00","510.00","-","0.20%"
"Sep 25, 2018","509.00","509.00","509.00","509.00","0.00K","0.20%"
"Sep 24, 2018","508.00","508.00","508.00","508.00","-","-0.20%"
"Sep 21, 2018","509.00","509.00","509.00","509.00","0.01K","-0.97%"
"Sep 20, 2018","514.00","514.00","514.00","514.00","0.01K","-0.39%"
"Sep 19, 2018","516.00","516.00","516.00","516.00","-","-0.58%"
"Sep 18, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 17, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 14, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 13, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 12, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 11, 2018","519.00","519.00","519.00","519.00","0.01K","0.00%"
"Sep 10, 2018","519.00","519.00","519.00","519.00","-","0.00%"
"Sep 07, 2018","519.00","519.00","519.00","519.00","0.02K","-0.95%"
"Sep 06, 2018","524.00","524.00","524.00","524.00","-","0.58%"
"Sep 05, 2018","521.00","521.00","521.00","521.00","-","0.00%"
"Sep 04, 2018","521.00","521.00","521.00","521.00","0.05K","1.76%"
"Sep 03, 2018","512.00","512.00","512.00","512.00","0.03K","-1.72%"
"Aug 31, 2018","520.95","520.95","520.95","520.95","-","0.76%"
"Aug 30, 2018","517.00","517.00","517.00","517.00","-","0.00%"
"Aug 29, 2018","517.00","517.00","517.00","517.00","-","0.00%"
"Aug 28, 2018","517.00","517.00","517.00","517.00","-","0.00%"
"Aug 24, 2018","517.00","517.00","517.00","517.00","0.02K","0.00%"
"Aug 23, 2018","517.00","517.00","517.00","517.00","-","0.00%"
"Aug 22, 2018","517.00","517.00","517.00","517.00","-","0.00%"
"Aug 21, 2018","517.00","517.00","517.00","517.00","-","0.00%"
