Date,Price,Open,High,Low,Vol.,Change %
19-Aug-19,101.18,101.41,101.77,101.08,31.88M,-0.25%
16-Aug-19,101.43,101.02,101.87,101.02,37.53M,0.28%
15-Aug-19,101.15,101.87,101.87,101.05,36.30M,-0.71%
14-Aug-19,101.87,102.02,102.74,101.83,35.05M,-0.74%
13-Aug-19,102.63,103.13,103.26,102.61,28.52M,-0.48%
12-Aug-19,103.13,103.19,103.55,102.95,29.51M,-0.32%
9-Aug-19,103.46,102.87,103.66,102.87,29.20M,0.00%
8-Aug-19,103.46,102.87,103.66,102.87,29.20M,0.57%
7-Aug-19,102.87,102.88,103.34,102.78,37.94M,-0.26%
6-Aug-19,103.14,102.83,103.33,101.93,33.38M,-0.21%
5-Aug-19,103.36,103.91,103.91,103.25,36.50M,-0.66%
2-Aug-19,104.05,104.4,104.52,103.52,41.77M,-0.70%
1-Aug-19,104.78,105.4,105.4,104.75,35.61M,-0.71%
31-Jul-19,105.53,105.81,106.01,105.5,27.19M,-0.26%
30-Jul-19,105.81,106.25,106.25,105.78,31.83M,-0.41%
29-Jul-19,106.25,106.13,106.48,106.13,28.12M,0.03%
26-Jul-19,106.22,105.88,106.22,105.62,34.22M,0.44%
25-Jul-19,105.75,105.46,106.22,105.43,45.90M,-2.21%
24-Jul-19,108.14,108.41,108.61,107.88,48.87M,-0.13%
23-Jul-19,108.28,108.37,108.73,108.2,35.49M,-0.08%
22-Jul-19,108.37,108.35,108.88,108.34,47.74M,0.06%
19-Jul-19,108.3,107.52,108.53,107.52,44.66M,0.73%
18-Jul-19,107.51,107.92,108.06,107.43,33.90M,-0.39%
17-Jul-19,107.93,107.76,108.07,107.32,55.08M,0.17%
16-Jul-19,107.75,107.17,107.75,107.08,37.09M,0.29%
15-Jul-19,107.44,107.7,108.11,107.37,25.77M,-0.25%
12-Jul-19,107.71,107.71,107.88,107.32,19.58M,-0.05%
11-Jul-19,107.76,107.93,108.19,107.74,23.53M,-0.20%
10-Jul-19,107.98,107.44,108.11,107.43,22.35M,0.45%
9-Jul-19,107.5,107.78,107.89,107.28,25.60M,-0.26%
8-Jul-19,107.78,107.69,107.78,107.24,22.00M,0.06%
5-Jul-19,107.71,107.22,107.93,107.22,16.62M,0.21%
4-Jul-19,107.48,107.6,107.86,107.22,21.39M,-0.11%
3-Jul-19,107.6,107.57,108.12,107.3,25.70M,0.03%
2-Jul-19,107.57,108.11,108.24,107.57,27.22M,-0.61%
1-Jul-19,108.23,108.34,108.7,107.95,25.00M,-0.45%
28-Jun-19,108.72,109.18,109.18,108.67,24.77M,-0.07%
27-Jun-19,108.8,108.82,109.24,108.75,37.93M,-0.02%
26-Jun-19,108.82,109.13,109.13,108.74,17.60M,-0.29%
25-Jun-19,109.14,109.3,109.3,108.78,31.13M,-0.15%
24-Jun-19,109.3,108.51,109.34,108.51,43.30M,0.01%
21-Jun-19,109.29,108.51,109.29,108.51,61.22M,0.60%
20-Jun-19,108.64,108.98,109.27,108.08,36.51M,-0.31%
19-Jun-19,108.98,107.81,109.08,107.78,44.82M,1.05%
18-Jun-19,107.85,107.7,107.91,107.37,30.95M,0.14%
17-Jun-19,107.7,107.45,107.78,107.28,24.98M,0.23%
14-Jun-19,107.45,107.2,107.88,107.2,29.16M,0.23%
13-Jun-19,107.2,107.41,107.47,106.93,24.71M,-0.20%
12-Jun-19,107.41,107.07,107.48,106.96,28.48M,0.32%
11-Jun-19,107.07,107.29,107.34,106.84,28.92M,-0.21%
10-Jun-19,107.29,106.81,107.3,106.7,23.72M,0.44%
6-Jun-19,106.82,106.5,106.87,106.3,29.05M,0.30%
5-Jun-19,106.5,106.29,106.92,106.29,36.99M,0.20%
4-Jun-19,106.29,106.1,106.33,105.88,26.93M,0.18%
3-Jun-19,106.1,106.33,106.61,105.68,25.53M,-0.46%
31-May-19,106.59,105.73,106.59,105.72,29.70M,0.69%
30-May-19,105.86,105.83,106.23,105.7,27.69M,0.03%
29-May-19,105.83,106.19,106.4,105.82,32.65M,-0.34%
28-May-19,106.19,106.38,106.94,106.19,126.78M,-0.18%
27-May-19,106.38,106.65,106.65,106.05,41.98M,-0.25%
24-May-19,106.65,106.76,107.07,106.43,23.53M,-0.13%
23-May-19,106.79,107.16,107.16,106.49,38.87M,-0.31%
22-May-19,107.12,106.69,107.16,106.27,29.33M,-0.45%
21-May-19,107.6,105.96,107.76,105.96,42.71M,1.55%
20-May-19,105.96,105.64,106.8,105.64,38.48M,0.67%
17-May-19,105.25,105.4,105.98,105.18,41.65M,-0.02%
16-May-19,105.27,105.5,106.12,105.05,37.04M,-0.13%
15-May-19,105.41,105.52,105.99,105.41,40.91M,-0.10%
14-May-19,105.52,105.84,105.84,105.19,67.73M,-0.67%
13-May-19,106.23,106.78,107.03,106.08,42.67M,-0.49%
10-May-19,106.75,107.23,107.65,106.7,39.93M,-0.45%
9-May-19,107.23,108.37,108.37,107.23,50.04M,-1.05%
8-May-19,108.37,108.7,108.7,107.91,34.10B,-0.28%
7-May-19,108.67,108.38,108.71,108.19,33.66B,0.30%
6-May-19,108.34,108.59,108.65,107.76,66.46B,-0.48%
3-May-19,108.86,108.37,108.86,108.37,48.74B,0.45%
2-May-19,108.37,108.38,108.81,108.36,31.72B,-0.01%
30-Apr-19,108.38,108.57,108.57,108.05,38.65B,-0.18%
29-Apr-19,108.57,108.62,108.73,108.31,27.38B,-0.05%
26-Apr-19,108.62,108.62,108.72,108.33,27.72B,0.00%
25-Apr-19,108.62,109.02,109.14,108.6,34.89B,-0.36%
24-Apr-19,109.01,109.19,109.2,108.74,41.64B,-0.17%
23-Apr-19,109.2,109.11,109.2,108.83,37.80B,0.08%
22-Apr-19,109.11,109.09,109.32,108.95,40.89B,0.01%
19-Apr-19,109.1,108.91,109.25,108.72,24.07B,0.17%
18-Apr-19,108.91,109.61,109.61,108.56,44.99B,-0.63%
17-Apr-19,109.6,109.25,109.69,108.96,44.10B,0.20%
16-Apr-19,109.38,108.97,109.39,108.88,43.48B,0.38%
15-Apr-19,108.97,109.35,109.42,108.95,29.15B,-0.34%
12-Apr-19,109.34,109.16,109.6,108.84,34.45B,0.16%
11-Apr-19,109.16,109.74,109.79,109.15,36.33B,-0.65%
10-Apr-19,109.87,109.41,109.87,109.11,38.61B,0.43%
9-Apr-19,109.4,109.45,109.76,108.99,41.88B,-0.05%
8-Apr-19,109.45,109.32,109.63,109.11,48.37B,0.12%
3-Apr-19,109.32,109.18,109.58,109.07,31.04B,0.37%
2-Apr-19,108.92,109.05,109.37,108.88,37.56B,-0.13%
1-Apr-19,109.06,109.96,110.16,109.06,35.24B,-0.91%
29-Mar-19,110.06,109.13,110.06,108.85,33.88B,0.85%
28-Mar-19,109.13,109.38,109.38,108.85,35.53B,-0.25%
27-Mar-19,109.4,109.33,109.69,109.25,41.73B,0.06%
26-Mar-19,109.33,108.89,109.6,108.89,30.79B,0.40%
25-Mar-19,108.89,109.52,109.52,108.66,35.36B,-0.71%
22-Mar-19,109.67,110,110.24,109.46,57.30B,-0.17%
21-Mar-19,109.86,110.11,110.27,109.83,52.52B,-0.10%
20-Mar-19,109.97,109.01,109.97,109.01,92.49B,1.00%
19-Mar-19,108.88,109.45,109.52,108.88,50.09B,-0.37%
18-Mar-19,109.28,108.97,109.28,108.44,40.17B,0.28%
15-Mar-19,108.97,107.94,108.97,107.85,54.20B,0.95%
14-Mar-19,107.94,108.2,108.53,107.88,48.54B,-0.71%
13-Mar-19,108.71,108.92,109.05,108.17,28.97B,-0.31%
12-Mar-19,109.05,108.43,109.17,108.43,37.06B,1.06%
11-Mar-19,107.91,108.02,108.45,107.91,29.75B,-0.10%
8-Mar-19,108.02,108.02,108.21,107.73,41.31B,-0.24%
7-Mar-19,108.28,109.02,109.37,107.89,53.04B,-0.81%
6-Mar-19,109.16,109.85,109.85,108.86,72.16B,-0.59%
5-Mar-19,109.81,109.43,109.81,109.19,65.74B,0.10%
4-Mar-19,109.7,109.55,110.11,109.09,51.18B,-0.11%
27-Feb-19,109.82,109.77,109.82,109.35,36.32B,0.05%
26-Feb-19,109.76,109.31,109.85,109.09,54.42B,0.41%
25-Feb-19,109.31,108.87,109.51,108.87,51.80B,0.41%
22-Feb-19,108.86,109.02,109.03,108.46,45.23B,-0.15%
21-Feb-19,109.02,108.93,109.11,108.43,45.17B,0.09%
20-Feb-19,108.92,108.09,109,108.09,55.00B,0.77%
19-Feb-19,108.09,108.27,108.52,107.99,49.56B,-0.16%
18-Feb-19,108.26,108.48,109.05,108.11,32.46B,-0.15%
15-Feb-19,108.42,108.55,109.11,108.25,42.90B,-0.12%
14-Feb-19,108.55,109.53,109.54,108.55,41.87B,-1.00%
13-Feb-19,109.65,109.59,109.81,109.18,60.13B,0.11%
12-Feb-19,109.53,108.78,109.59,108.74,72.52B,0.93%
11-Feb-19,108.52,108.98,109.47,108.52,79.97B,-0.29%
30-Jan-19,108.84,108.48,108.91,108.37,60.06B,0.45%
29-Jan-19,108.35,108.02,108.35,107.46,39.73B,-0.06%
28-Jan-19,108.41,108.33,108.49,108.07,44.83B,0.18%
25-Jan-19,108.22,108.1,108.65,107.85,78.32B,0.24%
24-Jan-19,107.96,107.05,107.98,107.05,65.18B,0.62%
23-Jan-19,107.29,107.23,107.33,106.99,35.71B,0.06%
22-Jan-19,107.23,107.3,107.38,106.9,29.63B,-0.14%
21-Jan-19,107.38,107.35,107.55,106.98,44.42B,0.04%
18-Jan-19,107.34,107.19,107.37,106.92,31.26B,0.21%
17-Jan-19,107.11,107.03,107.34,106.62,31.54B,0.03%
16-Jan-19,107.08,107.51,107.56,106.73,33.48B,-0.43%
15-Jan-19,107.54,107.18,107.54,106.78,49.00B,0.40%
14-Jan-19,107.11,107.12,107.27,106.57,34.96B,-0.01%
11-Jan-19,107.12,107.04,107.31,106.73,45.85B,0.13%
10-Jan-19,106.98,106.94,107.29,106.52,57.45B,-0.34%
9-Jan-19,107.34,105.77,107.34,105.64,73.38B,1.61%
8-Jan-19,105.64,105.5,105.75,105.3,61.09B,0.39%
7-Jan-19,105.23,104.12,105.23,104.12,61.63B,1.24%
4-Jan-19,103.94,104.1,104.12,103.36,59.34B,-0.19%
3-Jan-19,104.14,103.84,104.28,103.44,37.97B,0.29%
2-Jan-19,103.84,104.55,104.61,103.55,28.31B,-0.84%
28-Dec-18,104.72,103.69,104.72,103.46,35.23B,0.99%
27-Dec-18,103.69,103.14,104.07,103.14,32.01B,0.56%
26-Dec-18,103.11,103.24,103.67,102.83,26.84B,-0.11%
25-Dec-18,103.22,104.47,104.47,102.82,56.71B,-1.24%
24-Dec-18,104.52,104.69,104.96,104.1,59.96B,0.03%
22-Dec-18,104.49,104.34,105.15,104.34,50.40B,0.18%
21-Dec-18,104.3,104.56,104.85,104.02,71.15B,-0.24%
20-Dec-18,104.55,104.01,104.84,104.01,36.66B,-0.09%
19-Dec-18,104.64,104.21,104.67,104.05,50.70B,0.40%
18-Dec-18,104.22,104.55,104.82,104.04,34.78B,-0.32%
17-Dec-18,104.55,105.13,105.13,104.4,26.24B,-0.31%
14-Dec-18,104.87,104.88,104.93,104.21,33.87B,-0.50%
13-Dec-18,105.4,106,106.04,104.97,46.52B,-0.20%
12-Dec-18,105.61,104.24,105.61,104.06,37.00B,1.30%
11-Dec-18,104.25,103.95,104.36,103.89,29.96B,0.29%
10-Dec-18,103.95,104.07,104.33,103.6,39.05B,-0.37%
7-Dec-18,104.34,104.36,105.13,104.22,34.48B,-0.01%
6-Dec-18,104.35,105.69,106.07,104.19,54.27B,-1.25%
5-Dec-18,105.67,106.03,106.19,105.03,71.69B,-0.71%
4-Dec-18,106.43,105.83,106.43,105.16,63.11B,0.55%
3-Dec-18,105.85,105.16,105.9,105.16,47.64B,1.16%
30-Nov-18,104.64,104.39,105.51,104.39,92.34B,0.08%
29-Nov-18,104.56,104.97,105.29,104.56,78.30B,0.16%
28-Nov-18,104.39,103.86,104.39,103.32,66.92B,0.52%
27-Nov-18,103.85,104.64,104.77,103.46,79.23B,-1.05%
26-Nov-18,104.95,104.69,106.09,103.73,110.55B,0.48%
23-Nov-18,104.45,105.02,105.26,104.45,40.54B,-0.65%
22-Nov-18,105.13,105.63,105.89,104.98,31.79B,-0.35%
21-Nov-18,105.5,106.3,106.3,105.41,34.49B,-0.76%
20-Nov-18,106.31,107.19,107.19,106.31,22.93B,-0.81%
19-Nov-18,107.18,106.94,107.59,106.94,32.22B,0.22%
16-Nov-18,106.94,106.75,106.94,106.36,36.15B,0.74%
15-Nov-18,106.15,106.79,106.79,105.54,56.26B,-0.05%
14-Nov-18,106.2,105.97,106.77,105.89,95.30B,0.06%
13-Nov-18,106.14,105.59,106.14,104.65,52.28B,0.20%
12-Nov-18,105.93,106.39,106.76,105.57,45.64B,-0.42%
9-Nov-18,106.38,107.34,107.52,106.1,37.71B,-1.13%
8-Nov-18,107.6,106.91,107.73,106.91,38.45B,0.65%
7-Nov-18,106.91,106.41,107.06,106.06,40.33B,0.62%
6-Nov-18,106.25,106.47,106.47,105.58,45.12B,-0.16%
5-Nov-18,106.42,105.93,106.42,105.15,44.95B,0.57%
2-Nov-18,105.82,105.36,106.37,105.15,68.50B,0.53%
1-Nov-18,105.26,104.67,105.6,104.67,45.79B,-0.46%
31-Oct-18,105.75,104.54,105.75,104.31,55.98B,1.04%
30-Oct-18,104.66,103.51,104.88,103.51,55.39B,1.13%
29-Oct-18,103.49,103.41,104.15,103.02,57.10B,0.12%
26-Oct-18,103.37,103.97,104.85,102.66,70.28B,-0.27%
25-Oct-18,103.65,104,104.51,102.65,81.37B,-1.35%
24-Oct-18,105.07,107.4,107.4,104.63,103.80B,-2.18%
23-Oct-18,107.41,107.8,108.03,106.94,59.42B,-0.44%
22-Oct-18,107.88,107.91,108.42,107.25,72.91B,-0.05%
19-Oct-18,107.93,107.09,108.45,106.65,105.77B,0.33%
18-Oct-18,107.58,106.86,107.76,106.53,88.16B,0.82%
17-Oct-18,106.7,108.05,108.57,106.63,57.60B,-1.18%
16-Oct-18,107.97,106.97,108.16,106.85,60.07B,1.06%
15-Oct-18,106.84,107.28,108.04,106.84,64.42B,-1.15%
12-Oct-18,108.08,106.45,108.18,106.18,85.87B,1.45%
11-Oct-18,106.53,110.76,110.88,105.53,163.28B,-5.46%
9-Oct-18,112.68,112.16,113.15,111.46,92.00B,0.58%
8-Oct-18,112.03,111.95,112.83,111.79,63.28B,-0.02%
5-Oct-18,112.05,113.1,113.1,110.58,97.76B,-1.43%
4-Oct-18,113.67,112.79,113.71,112.5,90.07B,0.33%
3-Oct-18,113.3,113.99,114.67,113.21,136.26B,-0.55%
2-Oct-18,113.93,115.1,115.12,113.64,62.74B,-0.93%
1-Oct-18,115,114.86,115.2,114.37,103.78B,-0.01%
28-Sep-18,115.01,115.45,115.69,114.69,146.61B,-0.52%
27-Sep-18,115.61,114.56,115.62,114.14,125.44B,0.50%
26-Sep-18,115.03,115.13,115.66,114.43,165.88B,0.21%
25-Sep-18,114.79,113.73,115.5,113.59,202.24B,0.83%
21-Sep-18,113.85,112.61,113.85,112.61,128.30B,1.24%
20-Sep-18,112.45,112.43,113.03,111.6,121.05B,0.20%
19-Sep-18,112.23,110.89,112.29,110.62,123.41B,1.31%
18-Sep-18,110.78,109.1,111.06,109.1,91.34B,1.53%
17-Sep-18,109.11,108.56,109.44,108.43,63.54B,0.52%
14-Sep-18,108.55,108.77,109.06,108.43,68.14B,-0.19%
13-Sep-18,108.76,108.24,109.13,108.24,89.80B,0.58%
12-Sep-18,108.13,108.25,108.45,107.52,98.95B,-0.09%
11-Sep-18,108.23,107.89,108.38,107.26,65.87B,0.30%
10-Sep-18,107.91,108.56,108.79,107.42,82.62B,-0.57%
7-Sep-18,108.53,108.35,109.24,108.13,84.33B,-0.15%
6-Sep-18,108.69,108.42,109.47,108.34,62.02B,0.15%
5-Sep-18,108.53,109.09,109.09,108.3,49.81B,-0.50%
4-Sep-18,109.08,108.7,109.24,108.65,31.99B,0.37%
3-Sep-18,108.68,110.42,110.42,108.35,61.97B,-1.58%
31-Aug-18,110.43,110.83,110.83,109.99,53.89B,-0.36%
30-Aug-18,110.83,111.22,111.47,110.65,44.51B,-0.31%
29-Aug-18,111.17,111.17,111.39,110.83,57.84B,-0.28%
28-Aug-18,111.48,110.92,111.53,110.83,62.56B,0.62%
27-Aug-18,110.79,110.7,110.94,110.08,44.77B,0.14%
24-Aug-18,110.63,111.52,111.67,110.63,74.83B,-0.94%
23-Aug-18,111.68,110.54,111.71,110.54,82.85B,1.00%
22-Aug-18,110.57,109.61,111.23,109.61,87.73B,0.90%
21-Aug-18,109.58,109.4,109.72,109.09,56.68B,0.23%
20-Aug-18,109.33,109.03,109.46,108.65,69.01B,0.66%
17-Aug-18,108.61,109.56,109.72,108.61,60.05B,-0.74%
16-Aug-18,109.42,109.13,109.8,108.62,79.88B,0.05%
15-Aug-18,109.37,110.21,110.48,109.37,130.48B,-0.79%
14-Aug-18,110.24,107.86,110.24,107.86,151.06B,2.51%
13-Aug-18,107.54,108.52,108.61,107.22,96.98B,-0.89%
10-Aug-18,108.51,108.75,109.01,108.34,69.04B,-0.56%
9-Aug-18,109.12,109.08,109.28,108.92,37.23B,-0.03%
8-Aug-18,109.15,108.92,109.63,108.89,60.63B,0.22%
7-Aug-18,108.91,108.53,108.94,108.22,39.57B,0.06%
6-Aug-18,108.84,107.87,108.88,107.65,63.77B,0.91%
3-Aug-18,107.86,107.23,108.13,107.23,58.46B,0.60%
2-Aug-18,107.22,108.11,108.18,107.01,42.81B,-1.07%
1-Aug-18,108.38,108.36,108.41,107.84,37.93B,0.02%
31-Jul-18,108.36,107.87,108.36,107.77,46.18B,0.58%
30-Jul-18,107.74,107.29,107.81,107.22,57.17B,0.43%
27-Jul-18,107.28,107.21,107.8,107.07,55.40B,-0.03%
26-Jul-18,107.31,105.39,107.43,105.23,110.21B,-0.06%
25-Jul-18,107.37,106.96,107.73,106.96,71.17B,0.37%
24-Jul-18,106.97,105.22,107.15,105.22,79.02B,1.62%
23-Jul-18,105.26,105.41,105.43,104.96,37.38B,-0.14%
20-Jul-18,105.41,105.75,105.92,104.97,45.60B,-0.37%
19-Jul-18,105.8,105.75,106.21,105.6,35.69B,-0.08%
18-Jul-18,105.89,105.37,105.92,105.09,51.29B,0.30%
17-Jul-18,105.57,104.98,105.72,104.98,76.99B,0.56%
16-Jul-18,104.98,104.64,105.18,104.64,46.51B,0.21%
13-Jul-18,104.76,104.44,104.76,104.25,38.36B,0.18%
12-Jul-18,104.57,104.21,104.68,103.89,34.75B,0.35%
11-Jul-18,104.21,104.15,104.29,103.65,43.24B,0.06%
10-Jul-18,104.15,103.95,104.27,103.7,32.02B,0.19%
9-Jul-18,103.95,103.27,104.02,103.1,31.67B,0.67%
6-Jul-18,103.26,103.08,103.38,102.45,37.66B,-0.15%
5-Jul-18,103.42,103.96,104.23,103.09,30.91B,-0.66%
4-Jul-18,104.11,103.06,104.21,103.06,41.34B,1.02%
3-Jul-18,103.06,103.72,104.32,103.06,44.91B,-0.68%
2-Jul-18,103.77,104.38,104.81,103.71,38.41B,-1.24%
29-Jun-18,105.07,103.89,105.07,103.87,49.91B,0.91%
28-Jun-18,104.12,104.23,104.9,103.91,52.34B,-0.12%
27-Jun-18,104.25,104.58,104.98,104.25,85.80B,-0.32%
26-Jun-18,104.58,104.53,104.79,104.08,57.51B,-0.06%
25-Jun-18,104.64,105.73,105.73,104.64,74.46B,-1.02%
22-Jun-18,105.72,105.96,106.02,105.46,48.81B,-0.28%
21-Jun-18,106.02,106.74,107.03,105.93,68.16B,-0.61%
20-Jun-18,106.67,106.41,107.05,105.77,121.13B,0.88%
19-Jun-18,105.74,105.59,106.54,105.54,99.39B,-0.47%
15-Jun-18,106.24,106.05,106.47,105.85,96.04B,0.22%
14-Jun-18,106.01,107.25,107.35,105.95,104.28B,-0.94%
13-Jun-18,107.02,106.47,107.2,106.34,78.65B,0.32%
12-Jun-18,106.68,106.53,106.88,106.14,54.21B,0.17%
11-Jun-18,106.5,107.56,107.71,106.24,66.99B,-0.87%
8-Jun-18,107.44,106.93,107.44,106.75,69.73B,0.05%
7-Jun-18,107.39,107.52,107.67,106.9,63.01B,0.32%
6-Jun-18,107.05,106.82,107.25,106.7,70.01B,0.18%
5-Jun-18,106.86,106.75,107.28,106.39,80.87B,0.11%
4-Jun-18,106.74,105.18,106.83,105.18,147.70B,1.69%
1-Jun-18,104.97,103.61,104.98,103.45,122.09B,1.30%
31-May-18,103.62,102.52,103.62,102.52,77.64B,1.21%
30-May-18,102.38,103.2,103.2,102.31,49.92B,-0.79%
29-May-18,103.2,102.94,103.23,102.83,43.89B,0.26%
28-May-18,102.93,102.97,103.26,102.73,39.38B,-0.04%
25-May-18,102.97,103.02,103.23,102.78,34.65B,-0.05%
24-May-18,103.02,103.23,103.51,102.99,34.59B,0.06%
23-May-18,102.96,103.44,103.87,102.96,51.81B,-0.43%
22-May-18,103.4,103.72,104.02,103.25,46.38B,-0.28%
21-May-18,103.69,103.55,104.14,103.55,37.92B,0.14%
18-May-18,103.55,103.45,103.88,103.38,36.36B,0.10%
17-May-18,103.45,103.96,104.18,103.45,38.49B,-0.43%
16-May-18,103.9,103.75,104.22,103.48,41.94B,0.14%
15-May-18,103.75,104.12,104.39,103.75,75.82B,-0.28%
14-May-18,104.04,104.57,104.7,104.04,73.21B,-0.44%
11-May-18,104.5,103.92,104.64,103.87,61.39B,0.59%
10-May-18,103.89,103.82,104.17,103.64,83.16B,0.08%
9-May-18,103.81,103.54,103.97,102.91,64.72B,0.26%
8-May-18,103.54,103.1,103.62,102.83,37.81B,0.41%
7-May-18,103.12,103.3,103.48,102.83,57.50B,0.13%
4-May-18,102.99,103.35,103.52,102.82,54.26B,-0.32%
3-May-18,103.32,104.58,104.72,103.3,76.39B,-1.65%
2-May-18,105.05,105.5,106.33,104.8,90.61B,-0.21%
30-Apr-18,105.27,104.62,105.33,104.36,84.81B,0.59%
27-Apr-18,104.65,104.31,104.65,103.84,99.38B,0.43%
26-Apr-18,104.2,105.58,105.93,103.85,128.01B,-1.13%
25-Apr-18,105.39,104.93,105.39,104.41,94.42B,0.36%
24-Apr-18,105.01,106.82,106.82,105.01,141.05B,-1.77%
23-Apr-18,106.9,106.17,106.9,106.01,108.48B,0.47%
20-Apr-18,106.4,106.56,106.9,106.03,87.53B,-0.11%
19-Apr-18,106.52,104.96,106.73,104.96,105.29B,1.50%
18-Apr-18,104.95,104.6,105.23,104.6,49.19B,0.43%
17-Apr-18,104.5,105.1,105.39,104.32,71.92B,-0.53%
16-Apr-18,105.06,105.7,106.02,104.89,52.89B,-0.38%
13-Apr-18,105.46,106.38,106.4,105.38,60.09B,-0.80%
12-Apr-18,106.31,106.65,106.65,105.74,71.69B,-0.35%
11-Apr-18,106.68,106.64,107.35,106.12,156.33B,0.06%
10-Apr-18,106.62,107.12,107.75,106.1,195.50B,-0.81%
9-Apr-18,107.49,106.15,107.49,105.62,154.44B,2.24%
3-Apr-18,105.14,105.31,105.71,105.04,120.87B,-0.34%
2-Apr-18,105.5,105.24,105.88,105.23,177.90B,0.58%
31-Mar-18,104.89,104.82,105.42,104.71,174.45B,0.30%
30-Mar-18,104.58,103.32,104.58,103.32,170.87B,1.80%
29-Mar-18,102.73,102.75,103.08,102.41,125.61B,0.00%
28-Mar-18,102.73,103.26,103.29,102.66,54.51B,-0.51%
27-Mar-18,103.26,102.55,103.31,102.55,82.25B,0.92%
26-Mar-18,102.32,102.38,102.38,101.74,90.24B,-0.27%
23-Mar-18,102.6,103.41,103.41,102.25,103.22B,-1.50%
22-Mar-18,104.16,104.1,104.65,103.66,99.69B,0.24%
21-Mar-18,103.91,104.19,104.52,103.91,67.98B,-0.03%
20-Mar-18,103.94,103.96,104.28,103.58,55.18B,-0.26%
19-Mar-18,104.21,103.82,104.31,103.71,64.91B,0.44%
16-Mar-18,103.75,104.28,104.43,103.75,70.77B,-0.38%
15-Mar-18,104.15,104.35,104.53,104.03,49.61B,-0.16%
14-Mar-18,104.32,104.2,104.53,103.85,78.13B,0.23%
13-Mar-18,104.08,104.26,104.43,103.46,97.22B,0.20%
12-Mar-18,103.87,103.56,103.87,103.24,93.23B,0.83%
9-Mar-18,103.02,103.08,103.55,102.67,73.53B,-0.13%
8-Mar-18,103.15,102.97,103.63,102.79,71.51B,0.37%
7-Mar-18,102.77,103.85,104.09,102.77,81.50B,-0.99%
6-Mar-18,103.8,104.13,104.51,103.42,84.96B,0.27%
5-Mar-18,103.52,105.67,105.88,103.28,192.22B,-2.03%
2-Mar-18,105.66,106.38,106.4,105.32,185.30B,-1.63%
1-Mar-18,107.41,105.33,107.65,104.9,222.97B,1.82%
27-Feb-18,105.49,106.6,106.93,105.31,103.67B,-0.27%
26-Feb-18,105.78,106.5,107.12,105.7,138.47B,-0.48%
23-Feb-18,106.29,105.6,107.1,105.6,181.67B,0.74%
22-Feb-18,105.51,105.43,105.57,104.56,105.97B,-0.31%
21-Feb-18,105.84,103.39,105.84,103.31,137.01B,3.37%
12-Feb-18,102.39,102.33,102.85,102.33,76.15B,0.00%
9-Feb-18,102.39,101.53,102.39,100.05,96.68B,0.07%
8-Feb-18,102.32,102.56,103.17,101.72,99.83B,0.40%
7-Feb-18,101.91,102.5,103.64,101.91,136.09B,0.39%
6-Feb-18,101.51,104.19,104.19,100.6,198.27B,-3.86%
5-Feb-18,105.59,106.16,106.16,105.02,112.29B,-0.79%
2-Feb-18,106.43,106.39,106.93,106.24,85.03B,0.15%
1-Feb-18,106.27,106.49,106.99,106.25,72.06B,-0.21%
31-Jan-18,106.49,105.95,107.12,105.19,100.90B,0.50%
30-Jan-18,105.96,107.21,107.39,105.96,60.73B,-1.17%
29-Jan-18,107.21,106.94,107.21,106.5,59.36B,0.26%
26-Jan-18,106.93,107.07,107.22,106.13,79.42B,-0.13%
25-Jan-18,107.07,106.69,107.55,106.35,107.62B,0.41%
24-Jan-18,106.63,106.11,106.63,105.66,85.19B,0.37%
23-Jan-18,106.24,106.61,106.86,105.93,53.49B,-0.35%
22-Jan-18,106.61,106.94,107.04,106.18,87.15B,-0.31%
19-Jan-18,106.94,106.53,107.07,106.53,73.09B,0.13%
18-Jan-18,106.8,107.13,107.6,106.53,78.31B,-0.30%
17-Jan-18,107.12,107.29,107.55,106.72,106.44B,-0.19%
16-Jan-18,107.32,107.07,107.33,106.59,69.02B,0.22%
15-Jan-18,107.08,108.6,108.86,106.82,144.01B,-1.52%
12-Jan-18,108.73,108.68,109.2,108.53,140.65B,0.14%
11-Jan-18,108.58,108.29,108.75,108.19,175.64B,0.33%
10-Jan-18,108.22,106.74,108.81,106.74,249.79B,0.99%
9-Jan-18,107.16,107.24,107.54,106.4,142.83B,0.10%
8-Jan-18,107.05,105.91,107.63,105.91,222.61B,1.30%
5-Jan-18,105.68,104.78,105.71,104.78,170.64B,0.87%
4-Jan-18,104.77,105.23,105.62,104.76,139.95B,-0.37%
3-Jan-18,105.16,104.62,105.16,104.57,133.73B,0.54%
2-Jan-18,104.59,103.94,104.68,103.93,181.71B,0.71%
29-Dec-17,103.85,103.4,103.85,103.32,101.65B,0.49%
28-Dec-17,103.34,103.04,103.69,102.96,137.55B,0.61%
27-Dec-17,102.71,101.35,103.09,101.22,151.06B,1.36%
26-Dec-17,101.33,101.31,101.72,101.16,39.89B,0.02%
25-Dec-17,101.31,101.45,101.54,101.12,37.44B,-0.15%
22-Dec-17,101.46,100.73,101.46,100.73,38.63B,0.85%
21-Dec-17,100.6,100.24,101.02,100.24,38.68B,0.36%
20-Dec-17,100.24,99.95,100.5,99.92,43.08B,0.29%
19-Dec-17,99.95,100.36,100.77,99.92,34.63B,-0.41%
18-Dec-17,100.36,100.44,100.62,100.31,28.69B,0.05%
