Open,High,Low,Close,Adj Close,Date
79.05999755859375,84.7699966430664,76.87999725341797,83.4000015258789,83.4000015258789,2001-12-01
83.4000015258789,91.27999877929688,79.83999633789062,91.16000366210938,91.16000366210938,2002-01-01
90.98999786376953,91.37000274658203,82.95999908447266,86.9800033569336,86.9800033569336,2002-02-01
86.9800033569336,95.87999725341797,85.9800033569336,94.43000030517578,94.43000030517578,2002-03-01
94.43000030517578,97.2699966430664,86.80000305175781,88.36000061035156,88.36000061035156,2002-04-01
88.3499984741211,99.16000366210938,86.58000183105469,98.08999633789062,98.08999633789062,2002-05-01
98.08999633789062,100.62000274658203,91.31999969482422,96.25,96.25,2002-06-01
96.30999755859375,96.38999938964844,71.97000122070312,79.45999908447266,79.45999908447266,2002-07-01
79.44999694824219,80.05999755859375,68.23999786376953,71.8499984741211,71.8499984741211,2002-08-01
71.7300033569336,74.05000305175781,57.95000076293945,59.040000915527344,59.040000915527344,2002-09-01
59.060001373291016,64.1500015258789,56.34000015258789,62.459999084472656,62.459999084472656,2002-10-01
62.439998626708984,70.11000061035156,60.08000183105469,69.58000183105469,69.58000183105469,2002-11-01
69.77999877929688,71.02999877929688,59.369998931884766,60.439998626708984,60.439998626708984,2002-12-01
60.470001220703125,66.73999786376953,57.0099983215332,57.91999816894531,57.91999816894531,2003-01-01
58.0099983215332,58.2400016784668,50.88999938964844,54.18000030517578,54.18000030517578,2003-02-01
54.22999954223633,55.15999984741211,46.7400016784668,47.029998779296875,47.029998779296875,2003-03-01
47.040000915527344,55.439998626708984,46.58000183105469,54.77000045776367,54.77000045776367,2003-04-01
54.7599983215332,63.52000045776367,53.7400016784668,63.25,63.25,2003-05-01
63.2400016784668,68.68000030517578,63.2400016784668,64.25,64.25,2003-06-01
64.25,65.68000030517578,61.54999923706055,64.83000183105469,64.83000183105469,2003-07-01
64.83000183105469,69.80000305175781,61.95000076293945,69.18000030517578,69.18000030517578,2003-08-01
69.18000030517578,69.58000183105469,62.189998626708984,63.06999969482422,63.06999969482422,2003-09-01
63.060001373291016,77.08000183105469,63.060001373291016,76.31999969482422,76.31999969482422,2003-10-01
76.2699966430664,79.4000015258789,73.4000015258789,79.2300033569336,79.2300033569336,2003-11-01
79.2300033569336,100.19999694824219,77.9000015258789,96.29000091552734,96.29000091552734,2003-12-01
96.29000091552734,100.47000122070312,87.23999786376953,92.33000183105469,92.33000183105469,2004-01-01
92.3499984741211,102.95999908447266,88.91999816894531,102.36000061035156,102.36000061035156,2004-02-01
102.37000274658203,108.76000213623047,91.97000122070312,103.30000305175781,103.30000305175781,2004-03-01
103.27999877929688,109.58999633789062,90.02999877929688,90.19000244140625,90.19000244140625,2004-04-01
90.13999938964844,99.27999877929688,83.27999877929688,98.1500015258789,98.1500015258789,2004-05-01
98.16000366210938,115.55000305175781,95.4800033569336,114.94999694824219,114.94999694824219,2004-06-01
114.87999725341797,126.48999786376953,110.58999633789062,126.18000030517578,126.18000030517578,2004-07-01
126.12000274658203,126.31999969482422,112.7699966430664,120.83999633789062,120.83999633789062,2004-08-01
120.87999725341797,134.3000030517578,119.80000305175781,133.60000610351562,133.60000610351562,2004-09-01
133.6699981689453,145.69000244140625,113.80999755859375,128.72000122070312,128.72000122070312,2004-10-01
128.72000122070312,164.75999450683594,128.60000610351562,161.82000732421875,161.82000732421875,2004-11-01
161.8300018310547,166.94000244140625,146.63999938964844,160.0399932861328,160.0399932861328,2004-12-01
160.0500030517578,169.05999755859375,144.0500030517578,167.13999938964844,167.13999938964844,2005-01-01
167.22999572753906,192.05999755859375,164.77000427246094,188.5,188.5,2005-02-01
188.5500030517578,192.1999969482422,159.8800048828125,165.85000610351562,165.85000610351562,2005-03-01
165.86000061035156,169.11000061035156,137.3699951171875,141.97000122070312,141.97000122070312,2005-04-01
142.07000732421875,149.83999633789062,128.35000610351562,142.2100067138672,142.2100067138672,2005-05-01
142.16000366210938,150.47999572753906,128.72000122070312,129.64999389648438,129.64999389648438,2005-06-01
129.66000366210938,161.0800018310547,129.44000244140625,158.6999969482422,158.6999969482422,2005-07-01
158.6300048828125,167.67999267578125,149.25,157.52999877929688,157.52999877929688,2005-08-01
157.5399932861328,171.07000732421875,157.5399932861328,169.97999572753906,169.97999572753906,2005-09-01
169.97999572753906,171.27999877929688,145.44000244140625,162.92999267578125,162.92999267578125,2005-10-01
162.9199981689453,186.1699981689453,162.60000610351562,185.0399932861328,185.0399932861328,2005-11-01
185.07000732421875,194.16000366210938,179.4199981689453,187.25,187.25,2005-12-01
187.36000061035156,240.17999267578125,187.36000061035156,237.5399932861328,237.5399932861328,2006-01-01
237.41000366210938,243.9499969482422,216.5800018310547,230.50999450683594,230.50999450683594,2006-02-01
230.52000427246094,279.32000732421875,227.36000061035156,270.1499938964844,270.1499938964844,2006-03-01
270.239990234375,300.6400146484375,270.239990234375,286.2900085449219,286.2900085449219,2006-04-01
286.4100036621094,323.7799987792969,247.1300048828125,269.04998779296875,269.04998779296875,2006-05-01
268.9800109863281,285.9100036621094,231.11000061035156,285.5799865722656,285.5799865722656,2006-06-01
285.42999267578125,289.1199951171875,242.3800048828125,265.29998779296875,265.29998779296875,2006-07-01
265.0899963378906,269.3900146484375,242.61000061035156,247.24000549316406,247.24000549316406,2006-08-01
247.24000549316406,263.67999267578125,231.57000732421875,249.02999877929688,249.02999877929688,2006-09-01
248.99000549316406,301.4200134277344,238.58999633789062,291.2799987792969,291.2799987792969,2006-10-01
291.3800048828125,315.3999938964844,280.1300048828125,313.6400146484375,313.6400146484375,2006-11-01
313.6400146484375,336.5199890136719,296.75,302.260009765625,302.260009765625,2006-12-01
302.45001220703125,348.2900085449219,291.4599914550781,347.32000732421875,347.32000732421875,2007-01-01
347.489990234375,369.239990234375,333.8399963378906,347.7300109863281,347.7300109863281,2007-02-01
347.1300048828125,383.17999267578125,325.79998779296875,376.57000732421875,376.57000732421875,2007-03-01
376.7900085449219,415.19000244140625,375.75,393.3699951171875,393.3699951171875,2007-04-01
393.4700012207031,428.2300109863281,384.95001220703125,423.6400146484375,423.6400146484375,2007-05-01
423.7900085449219,434.6099853515625,374.95001220703125,393.1499938964844,393.1499938964844,2007-06-01
393.1199951171875,430.760009765625,366.29998779296875,368.5899963378906,368.5899963378906,2007-07-01
368.4800109863281,372.1300048828125,296.54998779296875,368.94000244140625,368.94000244140625,2007-08-01
368.739990234375,415.7200012207031,355.2099914550781,409.3800048828125,409.3800048828125,2007-09-01
409.29998779296875,441.8999938964844,394.79998779296875,424.25,424.25,2007-10-01
423.8399963378906,423.8399963378906,353.0899963378906,398.2900085449219,398.2900085449219,2007-11-01
398.29998779296875,427.44000244140625,385.1000061035156,416.7099914550781,416.7099914550781,2007-12-01
417.20001220703125,419.760009765625,313.6600036621094,379.19000244140625,379.19000244140625,2008-01-01
379.5899963378906,443.75,359.1000061035156,416.6000061035156,416.6000061035156,2008-02-01
416.7099914550781,458.3299865722656,390.0899963378906,437.44000244140625,437.44000244140625,2008-03-01
438.010009765625,507.04998779296875,428.2099914550781,488.67999267578125,488.67999267578125,2008-04-01
488.17999267578125,566.8300170898438,467.32000732421875,536.1099853515625,536.1099853515625,2008-05-01
536.0700073242188,566.3499755859375,505.5400085449219,547.0,547.0,2008-06-01
546.5399780273438,546.5399780273438,405.4800109863281,457.32000732421875,457.32000732421875,2008-07-01
456.8999938964844,457.1199951171875,379.3900146484375,403.20001220703125,403.20001220703125,2008-08-01
402.5,402.5,225.72000122070312,252.7899932861328,252.7899932861328,2008-09-01
252.61000061035156,252.83999633789062,136.30999755859375,180.02999877929688,180.02999877929688,2008-10-01
180.02999877929688,195.2100067138672,102.16000366210938,153.8699951171875,153.8699951171875,2008-11-01
153.52999877929688,204.25999450683594,128.4199981689453,184.77999877929688,184.77999877929688,2008-12-01
184.72999572753906,203.4600067138672,153.97999572753906,164.94000244140625,164.94000244140625,2009-01-01
164.74000549316406,198.16000366210938,131.5500030517578,132.13999938964844,132.13999938964844,2009-02-01
132.00999450683594,162.61000061035156,116.0,147.5,147.5,2009-03-01
147.17999267578125,191.6699981689453,142.3800048828125,183.47000122070312,183.47000122070312,2009-04-01
183.50999450683594,212.7899932861328,170.52000427246094,205.82000732421875,205.82000732421875,2009-05-01
206.52999877929688,240.2100067138672,193.99000549316406,207.25999450683594,207.25999450683594,2009-06-01
207.5500030517578,220.8000030517578,176.08999633789062,209.08999633789062,209.08999633789062,2009-07-01
209.92999267578125,230.74000549316406,207.17999267578125,215.52000427246094,215.52000427246094,2009-08-01
215.50999450683594,254.9600067138672,205.2899932861328,229.64999389648438,229.64999389648438,2009-09-01
229.60000610351562,242.1300048828125,195.72000122070312,198.8300018310547,198.8300018310547,2009-10-01
198.9600067138672,233.94000244140625,191.60000610351562,230.00999450683594,230.00999450683594,2009-11-01
230.36000061035156,268.29998779296875,225.50999450683594,257.19000244140625,257.19000244140625,2009-12-01
257.5899963378906,297.79998779296875,224.60000610351562,226.17999267578125,226.17999267578125,2010-01-01
226.42999267578125,263.44000244140625,216.52999877929688,254.99000549316406,254.99000549316406,2010-02-01
255.0800018310547,300.1099853515625,254.52000427246094,292.6400146484375,292.6400146484375,2010-03-01
292.8800048828125,313.8299865722656,271.8699951171875,272.2099914550781,272.2099914550781,2010-04-01
272.489990234375,280.6700134277344,229.0,254.10000610351562,254.10000610351562,2010-05-01
253.92999267578125,256.3900146484375,214.74000549316406,215.30999755859375,215.30999755859375,2010-06-01
215.27000427246094,249.7899932861328,208.0399932861328,236.5,236.5,2010-07-01
236.80999755859375,251.22000122070312,217.39999389648438,226.75,226.75,2010-08-01
227.08999633789062,254.63999938964844,227.08999633789062,240.22000122070312,240.22000122070312,2010-09-01
240.47999572753906,256.5400085449219,232.8300018310547,243.8300018310547,243.8300018310547,2010-10-01
244.0,266.489990234375,243.8699951171875,254.44000244140625,254.44000244140625,2010-11-01
254.72999572753906,299.3500061035156,254.72000122070312,292.1199951171875,292.1199951171875,2010-12-01
292.2900085449219,314.75,289.2900085449219,306.67999267578125,306.67999267578125,2011-01-01
306.8800048828125,339.29998779296875,306.55999755859375,321.80999755859375,321.80999755859375,2011-02-01
321.95001220703125,324.739990234375,291.6600036621094,319.510009765625,319.510009765625,2011-03-01
319.6400146484375,331.2900085449219,299.6499938964844,315.7900085449219,315.7900085449219,2011-04-01
315.8699951171875,316.67999267578125,281.9599914550781,296.9700012207031,296.9700012207031,2011-05-01
296.1199951171875,296.54998779296875,265.6400146484375,294.3900146484375,294.3900146484375,2011-06-01
294.07000732421875,302.25,269.8900146484375,275.9200134277344,275.9200134277344,2011-07-01
277.4599914550781,281.0,205.22999572753906,240.30999755859375,240.30999755859375,2011-08-01
240.25999450683594,242.3300018310547,182.16000366210938,182.1699981689453,182.1699981689453,2011-09-01
181.85000610351562,243.5,165.44000244140625,228.0800018310547,228.0800018310547,2011-10-01
227.22000122070312,243.2899932861328,206.1300048828125,234.50999450683594,234.50999450683594,2011-11-01
236.05999755859375,248.30999755859375,216.13999938964844,229.8300018310547,229.8300018310547,2011-12-01
230.44000244140625,266.739990234375,230.44000244140625,254.27999877929688,254.27999877929688,2012-01-01
255.69000244140625,265.9700012207031,237.3800048828125,238.9499969482422,238.9499969482422,2012-02-01
240.30999755859375,259.07000732421875,224.83999633789062,245.25999450683594,245.25999450683594,2012-03-01
245.1699981689453,252.3699951171875,225.83999633789062,231.94000244140625,231.94000244140625,2012-04-01
231.63999938964844,236.00999450683594,187.35000610351562,189.82000732421875,189.82000732421875,2012-05-01
189.3699951171875,201.8800048828125,180.3800048828125,199.8699951171875,199.8699951171875,2012-06-01
199.9199981689453,207.8300018310547,179.5,196.1999969482422,196.1999969482422,2012-07-01
196.6999969482422,209.9199981689453,185.5800018310547,187.14999389648438,187.14999389648438,2012-08-01
187.16000366210938,217.2899932861328,181.63999938964844,192.6699981689453,192.6699981689453,2012-09-01
193.41000366210938,211.49000549316406,189.1199951171875,193.44000244140625,193.44000244140625,2012-10-01
193.9199981689453,205.44000244140625,185.44000244140625,191.7899932861328,191.7899932861328,2012-11-01
192.8000030517578,213.2100067138672,188.13999938964844,212.75999450683594,212.75999450683594,2012-12-01
213.36000061035156,227.72999572753906,213.36000061035156,220.8300018310547,220.8300018310547,2013-01-01
222.00999450683594,228.7100067138672,201.22000122070312,207.72000122070312,207.72000122070312,2013-02-01
206.8000030517578,216.22000122070312,201.38999938964844,207.72999572753906,207.72999572753906,2013-03-01
207.82000732421875,208.61000061035156,184.57000732421875,196.22000122070312,196.22000122070312,2013-04-01
195.00999450683594,213.77999877929688,189.39999389648438,197.85000610351562,197.85000610351562,2013-05-01
198.1699981689453,201.3300018310547,183.32000732421875,190.9600067138672,190.9600067138672,2013-06-01
192.25999450683594,208.8699951171875,190.66000366210938,206.22999572753906,206.22999572753906,2013-07-01
207.8800048828125,221.22999572753906,201.8699951171875,202.52999877929688,202.52999877929688,2013-08-01
203.77999877929688,231.1699981689453,201.7100067138672,219.75999450683594,219.75999450683594,2013-09-01
219.27999877929688,239.83999633789062,214.7100067138672,237.89999389648438,237.89999389648438,2013-10-01
238.02000427246094,250.17999267578125,237.61000061035156,239.41000366210938,239.41000366210938,2013-11-01
239.47999572753906,254.5399932861328,235.55999755859375,251.44000244140625,251.44000244140625,2013-12-01
251.0,252.66000366210938,220.61000061035156,223.8800048828125,223.8800048828125,2014-01-01
223.5,237.9499969482422,214.77999877929688,227.52000427246094,227.52000427246094,2014-02-01
226.86000061035156,241.14999389648438,221.00999450683594,236.55999755859375,236.55999755859375,2014-03-01
237.49000549316406,244.52000427246094,230.9499969482422,236.69000244140625,236.69000244140625,2014-04-01
236.8699951171875,243.4499969482422,229.6199951171875,230.0399932861328,230.0399932861328,2014-05-01
230.41000366210938,238.6300048828125,226.25,234.05999755859375,234.05999755859375,2014-06-01
234.85000610351562,244.11000061035156,232.74000549316406,237.91000366210938,237.91000366210938,2014-07-01
237.1199951171875,257.5400085449219,235.02000427246094,253.8000030517578,253.8000030517578,2014-08-01
254.02000427246094,270.010009765625,241.1699981689453,242.41000366210938,242.41000366210938,2014-09-01
242.10000610351562,242.2100067138672,206.91000366210938,241.80999755859375,241.80999755859375,2014-10-01
241.6300048828125,241.6300048828125,227.1699981689453,231.3000030517578,231.3000030517578,2014-11-01
230.9199981689453,233.9499969482422,203.63999938964844,211.44000244140625,211.44000244140625,2014-12-01
211.5,213.82000732421875,178.00999450683594,183.25,183.25,2015-01-01
183.22000122070312,205.92999267578125,182.1300048828125,196.8800048828125,196.8800048828125,2015-02-01
196.97999572753906,200.4199981689453,185.94000244140625,197.27999877929688,197.27999877929688,2015-03-01
196.91000366210938,212.99000549316406,191.36000061035156,208.27000427246094,208.27000427246094,2015-04-01
209.07000732421875,215.85000610351562,201.88999938964844,203.11000061035156,203.11000061035156,2015-05-01
203.35000610351562,215.74000549316406,189.27000427246094,189.89999389648438,189.89999389648438,2015-06-01
189.89999389648438,192.77000427246094,168.9199981689453,178.83999633789062,178.83999633789062,2015-07-01
178.82000732421875,190.52999877929688,158.9600067138672,173.5399932861328,173.5399932861328,2015-08-01
173.5399932861328,176.3800048828125,143.6699981689453,146.74000549316406,146.74000549316406,2015-09-01
147.0,168.61000061035156,145.0800018310547,162.6300048828125,162.6300048828125,2015-10-01
162.6300048828125,170.27000427246094,151.27000427246094,156.3000030517578,156.3000030517578,2015-11-01
156.41000366210938,159.5,141.97999572753906,151.3699951171875,151.3699951171875,2015-12-01
150.97999572753906,151.33999633789062,127.47000122070312,147.25,147.25,2016-01-01
147.17999267578125,157.0500030517578,140.75,154.1699981689453,154.1699981689453,2016-02-01
154.1699981689453,191.89999389648438,154.1699981689453,187.5,187.5,2016-03-01
186.69000244140625,205.36000061035156,182.7100067138672,200.97999572753906,200.97999572753906,2016-04-01
200.97999572753906,203.9199981689453,177.41000366210938,190.8699951171875,190.8699951171875,2016-05-01
190.6699981689453,207.08999633789062,181.97000122070312,196.50999450683594,196.50999450683594,2016-06-01
196.47999572753906,225.1999969482422,194.83999633789062,220.61000061035156,220.61000061035156,2016-07-01
220.60000610351562,220.60000610351562,196.1199951171875,197.89999389648438,197.89999389648438,2016-08-01
198.3699951171875,207.2899932861328,182.00999450683594,202.89999389648438,202.89999389648438,2016-09-01
203.0500030517578,203.58999633789062,187.8300018310547,198.77000427246094,198.77000427246094,2016-10-01
199.4499969482422,263.69000244140625,192.49000549316406,257.5299987792969,257.5299987792969,2016-11-01
258.9200134277344,284.510009765625,249.69000244140625,250.0800018310547,250.0800018310547,2016-12-01
251.8800048828125,266.4800109863281,244.9199981689453,248.6999969482422,248.6999969482422,2017-01-01
251.47999572753906,278.19000244140625,241.64999389648438,266.7099914550781,266.7099914550781,2017-02-01
272.7900085449219,276.8999938964844,238.14999389648438,249.5399932861328,249.5399932861328,2017-03-01
251.0800018310547,257.0,230.1199951171875,243.3300018310547,243.3300018310547,2017-04-01
244.3300018310547,248.02999877929688,218.1300048828125,228.08999633789062,228.08999633789062,2017-05-01
228.0800018310547,243.11000061035156,218.10000610351562,235.05999755859375,235.05999755859375,2017-06-01
236.38999938964844,252.60000610351562,230.9600067138672,236.74000549316406,236.74000549316406,2017-07-01
237.38999938964844,240.80999755859375,224.1999969482422,235.22000122070312,235.22000122070312,2017-08-01
237.00999450683594,242.44000244140625,226.27000427246094,240.14999389648438,240.14999389648438,2017-09-01
239.02999877929688,260.239990234375,237.55999755859375,247.94000244140625,247.94000244140625,2017-10-01
253.58999633789062,259.9100036621094,231.7899932861328,250.82000732421875,250.82000732421875,2017-11-01
251.72000122070312,282.9800109863281,245.97999572753906,278.1300048828125,278.1300048828125,2017-12-01
281.010009765625,311.3500061035156,280.9700012207031,293.6499938964844,293.6499938964844,2018-01-01
292.1499938964844,317.510009765625,264.57000732421875,297.4700012207031,297.4700012207031,2018-02-01
303.30999755859375,314.6600036621094,261.2099914550781,272.4700012207031,272.4700012207031,2018-03-01
270.6000061035156,296.239990234375,263.1099853515625,278.55999755859375,278.55999755859375,2018-04-01
276.55999755859375,310.239990234375,269.25,298.9800109863281,298.9800109863281,2018-05-01
304.55999755859375,309.2900085449219,276.2900085449219,280.510009765625,280.510009765625,2018-06-01
278.5299987792969,308.3699951171875,276.75,296.1499938964844,296.1499938964844,2018-07-01
296.45001220703125,296.6499938964844,265.6700134277344,280.0199890136719,280.0199890136719,2018-08-01
277.8699951171875,291.0400085449219,269.9800109863281,280.8399963378906,280.8399963378906,2018-09-01
282.29998779296875,287.57000732421875,240.19000244140625,252.9199981689453,252.9199981689453,2018-10-01
255.66000366210938,272.3599853515625,234.14999389648438,247.07000732421875,247.07000732421875,2018-11-01
253.3699951171875,256.5400085449219,201.3000030517578,209.80999755859375,209.80999755859375,2018-12-01
205.82000732421875,251.8300018310547,204.5,250.16000366210938,250.16000366210938,2019-01-01
249.9600067138672,261.4599914550781,241.39999389648438,253.1199951171875,253.1199951171875,2019-02-01
254.13999938964844,257.0,232.10000610351562,242.02000427246094,242.02000427246094,2019-03-01
245.42999267578125,253.74000549316406,231.5800018310547,233.58999633789062,233.58999633789062,2019-04-01
233.7100067138672,240.11000061035156,193.66000366210938,194.83999633789062,194.83999633789062,2019-05-01
194.9199981689453,230.05999755859375,194.82000732421875,229.27999877929688,229.27999877929688,2019-06-01
231.3000030517578,235.94000244140625,219.1699981689453,227.99000549316406,227.99000549316406,2019-07-01
226.3000030517578,229.47999572753906,194.25999450683594,205.86000061035156,205.86000061035156,2019-08-01
203.0500030517578,233.22999572753906,200.30999755859375,216.36000061035156,216.36000061035156,2019-09-01
218.47000122070312,235.52999877929688,204.5399932861328,229.27999877929688,229.27999877929688,2019-10-01
232.99000549316406,246.47000122070312,232.99000549316406,243.86000061035156,243.86000061035156,2019-11-01
245.0,254.64999389648438,238.50999450683594,242.1300048828125,242.1300048828125,2019-12-01
244.25,244.64999389648438,210.69000244140625,210.9499969482422,210.9499969482422,2020-01-01
211.75,222.82000732421875,182.0399932861328,187.61000061035156,187.61000061035156,2020-02-01
189.22999572753906,198.8300018310547,118.62000274658203,153.25999450683594,153.25999450683594,2020-03-01
146.8000030517578,177.1699981689453,143.77999877929688,166.24000549316406,166.24000549316406,2020-04-01
162.61000061035156,184.1199951171875,144.74000549316406,176.5500030517578,176.5500030517578,2020-05-01
176.99000549316406,200.97000122070312,169.7100067138672,177.91000366210938,177.91000366210938,2020-06-01
178.3699951171875,189.0399932861328,164.80999755859375,179.5,179.5,2020-07-01
181.05999755859375,201.66000366210938,179.58999633789062,192.0399932861328,192.0399932861328,2020-08-01
191.7899932861328,207.75,184.4199981689453,187.4199981689453,187.4199981689453,2020-09-01
187.97000122070312,212.80999755859375,185.8000030517578,200.52000427246094,200.52000427246094,2020-10-01
203.80999755859375,233.9600067138672,195.4199981689453,221.89999389648438,221.89999389648438,2020-11-01
225.82000732421875,236.63999938964844,217.8800048828125,223.08999633789062,223.08999633789062,2020-12-01
