ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-16,104.74362647029444,100.40531718741492,103.60521102573817,104.74362647029444,104.74362647029444,-2.674588353765079,-2.674588353765079,-2.674588353765079,0.3975687729004464,0.3975687729004464,0.3975687729004464,-3.0721571266655254,-3.0721571266655254,-3.0721571266655254,0.0,0.0,0.0,102.06903811652937
2011-11-17,104.57306102418396,100.29828866702412,103.52767669160393,104.57306102418396,104.57306102418396,-2.598506639269045,-2.598506639269045,-2.598506639269045,0.47526249229897244,0.47526249229897244,0.47526249229897244,-3.073769131568017,-3.073769131568017,-3.073769131568017,0.0,0.0,0.0,101.97455438491491
2011-11-18,104.40249557807347,100.27622474594165,103.44884016483103,104.40249557807347,104.40249557807347,-2.636391081828061,-2.636391081828061,-2.636391081828061,0.4294578371709922,0.4294578371709922,0.4294578371709922,-3.0658489189990537,-3.0658489189990537,-3.0658489189990537,0.0,0.0,0.0,101.7661044962454
2011-11-21,103.89079923974202,99.69797783070022,102.81290719737608,103.89079923974202,103.89079923974202,-2.636529958634652,-2.636529958634652,-2.636529958634652,0.35407856933447174,0.35407856933447174,0.35407856933447174,-2.9906085279691235,-2.9906085279691235,-2.9906085279691235,0.0,0.0,0.0,101.25426928110737
2011-11-22,103.75555077870344,99.70987727282795,102.9747014416883,103.75555077870344,103.75555077870344,-2.477105591388115,-2.477105591388115,-2.477105591388115,0.4738430807002513,0.4738430807002513,0.4738430807002513,-2.950948672088366,-2.950948672088366,-2.950948672088366,0.0,0.0,0.0,101.27844518731533
2011-11-23,103.62030231766485,99.49475513950198,102.74855799778489,103.62030231766485,103.62030231766485,-2.5079624183657723,-2.5079624183657723,-2.5079624183657723,0.3975687729071306,0.3975687729071306,0.3975687729071306,-2.9055311912729027,-2.9055311912729027,-2.9055311912729027,0.0,0.0,0.0,101.11233989929907
2011-11-24,103.48505385662625,99.61842381072582,102.7285783101309,103.48505385662625,103.48505385662625,-2.3800927701266694,-2.3800927701266694,-2.3800927701266694,0.47526249230601597,0.47526249230601597,0.47526249230601597,-2.8553552624326857,-2.8553552624326857,-2.8553552624326857,0.0,0.0,0.0,101.10496108649959
2011-11-25,103.34980539558767,99.38186670634923,102.57694204673531,103.34980539558767,103.34980539558767,-2.371968779498271,-2.371968779498271,-2.371968779498271,0.4294578371750489,0.4294578371750489,0.4294578371750489,-2.80142661667332,-2.80142661667332,-2.80142661667332,0.0,0.0,0.0,100.97783661608939
2011-11-28,102.94406001247188,99.00437679427071,102.32233946205243,102.94406001247188,102.94406001247188,-2.2725017382986703,-2.2725017382986703,-2.2725017382986703,0.35407856932610077,0.35407856932610077,0.35407856932610077,-2.626580307624771,-2.626580307624771,-2.626580307624771,0.0,0.0,0.0,100.67155827417321
2011-11-29,102.8088115514333,99.15286339946127,102.24214974621009,102.8088115514333,102.8088115514333,-2.0928353826572876,-2.0928353826572876,-2.0928353826572876,0.4738430806955046,0.4738430806955046,0.4738430806955046,-2.566678463352792,-2.566678463352792,-2.566678463352792,0.0,0.0,0.0,100.71597616877601
2011-11-30,102.6735630903947,98.98135685423931,102.23415205849264,102.6735630903947,102.6735630903947,-2.109460413956005,-2.109460413956005,-2.109460413956005,0.3975687728978352,0.3975687728978352,0.3975687728978352,-2.50702918685384,-2.50702918685384,-2.50702918685384,0.0,0.0,0.0,100.5641026764387
2011-12-01,102.53831462935611,99.10993865365634,102.11757927255557,102.53831462935611,102.53831462935611,-1.972778939611258,-1.972778939611258,-1.972778939611258,0.4752624923015127,0.4752624923015127,0.4752624923015127,-2.448041431912771,-2.448041431912771,-2.448041431912771,0.0,0.0,0.0,100.56553568974485
2011-12-02,102.40306616831751,98.9801222425396,102.0768119053224,102.40306616831751,102.40306616831751,-1.9604926903954338,-1.9604926903954338,-1.9604926903954338,0.42945783716877683,0.42945783716877683,0.42945783716877683,-2.389950527564211,-2.389950527564211,-2.389950527564211,0.0,0.0,0.0,100.44257347792207
2011-12-05,101.99732078520174,98.6440771238308,101.65999279754992,101.99732078520174,101.99732078520174,-1.8666115878189282,-1.8666115878189282,-1.8666115878189282,0.354078569326978,0.354078569326978,0.354078569326978,-2.2206901571459063,-2.2206901571459063,-2.2206901571459063,0.0,0.0,0.0,100.13070919738281
2011-12-06,101.86207232416314,98.78543242024158,101.69133146586006,101.86207232416314,101.86207232416314,-1.6910855036572408,-1.6910855036572408,-1.6910855036572408,0.47384308069115183,0.47384308069115183,0.47384308069115183,-2.1649285843483925,-2.1649285843483925,-2.1649285843483925,0.0,0.0,0.0,100.1709868205059
2011-12-07,101.72682386312455,98.55846483620286,101.71276845314861,101.72682386312455,101.72682386312455,-1.711014159053171,-1.711014159053171,-1.711014159053171,0.3975687729024722,0.3975687729024722,0.3975687729024722,-2.108582931955643,-2.108582931955643,-2.108582931955643,0.0,0.0,0.0,100.01580970407139
2011-12-08,101.59157540208595,98.408463141859,101.41868960501917,101.59157540208595,101.59157540208595,-1.5756368514719183,-1.5756368514719183,-1.5756368514719183,0.4752624923018244,0.4752624923018244,0.4752624923018244,-2.0508993437737426,-2.0508993437737426,-2.0508993437737426,0.0,0.0,0.0,100.01593855061404
2011-12-09,101.48730724030084,98.28970176107714,101.37975572944575,101.48730724030084,101.48730724030084,-1.5615640733629423,-1.5615640733629423,-1.5615640733629423,0.4294578371726463,0.4294578371726463,0.4294578371726463,-1.9910219105355886,-1.9910219105355886,-1.9910219105355886,0.0,0.0,0.0,99.92574316693789
2011-12-12,101.17450275494551,98.17276728294485,101.24395381339804,101.17450275494551,101.17450275494551,-1.4347236775651255,-1.4347236775651255,-1.4347236775651255,0.35407856933137805,0.35407856933137805,0.35407856933137805,-1.788802246896504,-1.788802246896504,-1.788802246896504,0.0,0.0,0.0,99.73977907738038
2011-12-13,101.0702345931604,98.26899879162102,101.43514092849175,101.0702345931604,101.0702345931604,-1.2368387627237247,-1.2368387627237247,-1.2368387627237247,0.47384308069844094,0.47384308069844094,0.47384308069844094,-1.7106818434221656,-1.7106818434221656,-1.7106818434221656,0.0,0.0,0.0,99.83339583043667
2011-12-14,100.96596643137528,98.12036967898503,101.43094052458567,100.96596643137528,100.96596643137528,-1.2281495603370298,-1.2281495603370298,-1.2281495603370298,0.3975687729001428,0.3975687729001428,0.3975687729001428,-1.6257183332371725,-1.6257183332371725,-1.6257183332371725,0.0,0.0,0.0,99.73781687103825
2011-12-15,100.86169826959016,98.22653335490179,101.51156491237602,100.86169826959016,100.86169826959016,-1.057897082825395,-1.057897082825395,-1.057897082825395,0.47526249230213596,0.47526249230213596,0.47526249230213596,-1.533159575127531,-1.533159575127531,-1.533159575127531,0.0,0.0,0.0,99.80380118676477
2011-12-16,100.75743010780505,98.15013710333339,101.38584660842372,100.75743010780505,100.75743010780505,-1.0029359664978426,-1.0029359664978426,-1.0029359664978426,0.42945783717153874,0.42945783717153874,0.42945783717153874,-1.4323938036693813,-1.4323938036693813,-1.4323938036693813,0.0,0.0,0.0,99.7544941413072
2011-12-19,100.4446256224497,98.14690833613695,101.45077910911013,100.4446256224497,100.4446256224497,-0.7233550741519262,-0.7233550741519262,-0.7233550741519262,0.35407856932873266,0.35407856932873266,0.35407856932873266,-1.0774336434806588,-1.0774336434806588,-1.0774336434806588,0.0,0.0,0.0,99.72127054829778
2011-12-20,100.34035746066459,98.29394825247137,101.38261633511893,100.34035746066459,100.34035746066459,-0.46762687757288074,-0.46762687757288074,-0.46762687757288074,0.4738430806936941,0.4738430806936941,0.4738430806936941,-0.9414699582665749,-0.9414699582665749,-0.9414699582665749,0.0,0.0,0.0,99.87273058309171
2011-12-21,100.23608929887948,98.22734534650911,101.54136078373209,100.23608929887948,100.23608929887948,-0.3996455093928353,-0.3996455093928353,-0.3996455093928353,0.3975687728998608,0.3975687728998608,0.3975687728998608,-0.7972142822926961,-0.7972142822926961,-0.7972142822926961,0.0,0.0,0.0,99.83644378948664
2011-12-22,100.13182113709436,98.31267548547724,101.63497016472871,100.13182113709436,100.13182113709436,-0.1700781122437529,-0.1700781122437529,-0.1700781122437529,0.4752624923043646,0.4752624923043646,0.4752624923043646,-0.6453406045481175,-0.6453406045481175,-0.6453406045481175,0.0,0.0,0.0,99.9617430248506
2011-12-23,100.02755297530926,98.31203744650495,101.64905621963372,100.02755297530926,100.02755297530926,-0.057297340823529073,-0.057297340823529073,-0.057297340823529073,0.42945783717559527,0.42945783717559527,0.42945783717559527,-0.4867551779991243,-0.4867551779991243,-0.4867551779991243,0.0,0.0,0.0,99.97025563448574
2011-12-26,99.71474848995392,98.46160216711623,101.66797677842335,99.71474848995392,99.71474848995392,0.37111926953371843,0.37111926953371843,0.37111926953371843,0.35407856932850856,0.35407856932850856,0.35407856932850856,0.017040700205209872,0.017040700205209872,0.017040700205209872,0.0,0.0,0.0,100.08586775948764
2011-12-27,99.7207849005504,98.80467136349617,101.96191600006064,99.7207849005504,99.7207849005504,0.6631936546259264,0.6631936546259264,0.6631936546259264,0.4738430806951624,0.4738430806951624,0.4738430806951624,0.1893505739307641,0.1893505739307641,0.1893505739307641,0.0,0.0,0.0,100.38397855517633
2011-12-28,99.72682131114689,98.89370466588419,102.00483890788705,99.72682131114689,99.72682131114689,0.7585964348242765,0.7585964348242765,0.7585964348242765,0.3975687728975316,0.3975687728975316,0.3975687728975316,0.3610276619267449,0.3610276619267449,0.3610276619267449,0.0,0.0,0.0,100.48541774597116
2011-12-29,99.7328577217434,99.06433056841576,102.24846943311285,99.7328577217434,99.7328577217434,1.005516846650834,1.005516846650834,1.005516846650834,0.47526249229986123,0.47526249229986123,0.47526249229986123,0.5302543543509728,0.5302543543509728,0.5302543543509728,0.0,0.0,0.0,100.73837456839424
2011-12-30,99.7388941323399,99.3122850819368,102.38898728784655,99.7388941323399,99.7388941323399,1.1246460287471454,1.1246460287471454,1.1246460287471454,0.4294578371693234,0.4294578371693234,0.4294578371693234,0.6951881915778219,0.6951881915778219,0.6951881915778219,0.0,0.0,0.0,100.86354016108704
2012-01-02,99.75700336412939,99.6654615997816,102.82165165279066,99.75700336412939,99.75700336412939,1.5004428289492284,1.5004428289492284,1.5004428289492284,0.3540785693293858,0.3540785693293858,0.3540785693293858,1.1463642596198425,1.1463642596198425,1.1463642596198425,0.0,0.0,0.0,101.25744619307862
2012-01-03,99.76303977472587,99.89298081636746,103.04290227973293,99.76303977472587,99.76303977472587,1.7505939600253406,1.7505939600253406,1.7505939600253406,0.4738430806966303,0.4738430806966303,0.4738430806966303,1.2767508793287106,1.2767508793287106,1.2767508793287106,0.0,0.0,0.0,101.51363373475121
2012-01-04,99.76907618532238,100.08598713189596,103.19216088312969,99.76907618532238,99.76907618532238,1.7923630431590671,1.7923630431590671,1.7923630431590671,0.39756877290216885,0.39756877290216885,0.39756877290216885,1.3947942702568983,1.3947942702568983,1.3947942702568983,0.0,0.0,0.0,101.56143922848145
2012-01-05,99.77511259591887,100.22384493071358,103.20298688543346,99.77511259591887,99.77511259591887,1.9746651041845322,1.9746651041845322,1.9746651041845322,0.47526249230690487,0.47526249230690487,0.47526249230690487,1.4994026118776278,1.4994026118776278,1.4994026118776278,0.0,0.0,0.0,101.74977770010341
2012-01-06,99.78114900651536,100.15389015391943,103.32655706007812,99.78114900651536,99.78114900651536,2.019193381057367,2.019193381057367,2.019193381057367,0.4294578371731928,0.4294578371731928,0.4294578371731928,1.5897355438841743,1.5897355438841743,1.5897355438841743,0.0,0.0,0.0,101.80034238757273
2012-01-09,99.79925823830486,100.32536033266682,103.50447046166339,99.79925823830486,99.79925823830486,2.12496551235029,2.12496551235029,2.12496551235029,0.3540785693337863,0.3540785693337863,0.3540785693337863,1.7708869430165042,1.7708869430165042,1.7708869430165042,0.0,0.0,0.0,101.92422375065514
2012-01-10,99.80529464890134,100.46556360876737,103.68282891768771,99.80529464890134,99.80529464890134,2.2752497931271893,2.2752497931271893,2.2752497931271893,0.4738430806980986,0.4738430806980986,0.4738430806980986,1.801406712429091,1.801406712429091,1.801406712429091,0.0,0.0,0.0,102.08054444202853
2012-01-11,99.81133105949785,100.4120169145345,103.65514833938599,99.81133105949785,99.81133105949785,2.215353240818709,2.215353240818709,2.215353240818709,0.3975687729109002,0.3975687729109002,0.3975687729109002,1.8177844679078083,1.8177844679078083,1.8177844679078083,0.0,0.0,0.0,102.02668430031656
2012-01-12,99.81736747009434,100.546031471141,103.54892852042167,99.81736747009434,99.81736747009434,2.2961876279513724,2.2961876279513724,2.2961876279513724,0.4752624923024015,0.4752624923024015,0.4752624923024015,1.8209251356489713,1.8209251356489713,1.8209251356489713,0.0,0.0,0.0,102.11355509804571
2012-01-13,99.93752569452033,100.57237711183214,103.72958004804862,99.93752569452033,99.93752569452033,2.2414535081002933,2.2414535081002933,2.2414535081002933,0.4294578371720855,0.4294578371720855,0.4294578371720855,1.8119956709282077,1.8119956709282077,1.8119956709282077,0.0,0.0,0.0,102.17897920262062
2012-01-16,100.29800036779831,100.92096564791785,104.01531489014111,100.29800036779831,100.29800036779831,2.0818583670502977,2.0818583670502977,2.0818583670502977,0.35407856932651655,0.35407856932651655,0.35407856932651655,1.727779797723781,1.727779797723781,1.727779797723781,0.0,0.0,0.0,102.37985873484861
2012-01-17,100.4181585922243,100.91179618489531,104.12260738934685,100.4181585922243,100.4181585922243,2.160262098129378,2.160262098129378,2.160262098129378,0.47384308069335185,0.47384308069335185,0.47384308069335185,1.6864190174360258,1.6864190174360258,1.6864190174360258,0.0,0.0,0.0,102.57842069035368
2012-01-18,100.5383168166503,101.01939479046408,104.11921939110725,100.5383168166503,100.5383168166503,2.0391922961848006,2.0391922961848006,2.0391922961848006,0.3975687729016046,0.3975687729016046,0.3975687729016046,1.6416235232831962,1.6416235232831962,1.6416235232831962,0.0,0.0,0.0,102.57750911283509
2012-01-30,101.98021550976219,102.13697237382189,105.33733241388298,101.98021550976219,101.98021550976219,1.8214713428366232,1.8214713428366232,1.8214713428366232,0.35407856933179405,0.35407856933179405,0.35407856933179405,1.467392773504829,1.467392773504829,1.467392773504829,0.0,0.0,0.0,103.8016868525988
2012-01-31,102.10037373418818,102.39478016080801,105.72283941386223,102.10037373418818,102.10037373418818,1.9896079287502293,1.9896079287502293,1.9896079287502293,0.47384308069628805,0.47384308069628805,0.47384308069628805,1.515764848053941,1.515764848053941,1.515764848053941,0.0,0.0,0.0,104.08998166293841
2012-02-01,102.22053195861417,102.51704162610721,105.79542126401377,102.22053195861417,102.22053195861417,1.972177592715346,1.972177592715346,1.972177592715346,0.3975687729059594,0.3975687729059594,0.3975687729059594,1.5746088198093866,1.5746088198093866,1.5746088198093866,0.0,0.0,0.0,104.19270955132951
2012-02-02,102.34069018304017,102.96705155815316,105.97644457836151,102.34069018304017,102.34069018304017,2.1184271798372243,2.1184271798372243,2.1184271798372243,0.47526249230717027,0.47526249230717027,0.47526249230717027,1.6431646875300536,1.6431646875300536,1.6431646875300536,0.0,0.0,0.0,104.4591173628774
2012-02-03,102.46084840746616,102.98022539241366,106.16969726253193,102.46084840746616,102.46084840746616,2.149934566987305,2.149934566987305,2.149934566987305,0.4294578371737395,0.4294578371737395,0.4294578371737395,1.7204767298135655,1.7204767298135655,1.7204767298135655,0.0,0.0,0.0,104.61078297445346
2012-02-04,102.58100663189215,103.44106810671886,106.5499830579734,102.58100663189215,102.58100663189215,2.4888432683200925,2.4888432683200925,2.4888432683200925,0.683417802784747,0.683417802784747,0.683417802784747,1.8054254655353454,1.8054254655353454,1.8054254655353454,0.0,0.0,0.0,105.06984990021225
2012-02-06,102.82132308074414,103.5955211549362,106.71269287842364,102.82132308074414,102.82132308074414,2.3472295550688345,2.3472295550688345,2.3472295550688345,0.3540785693326713,0.3540785693326713,0.3540785693326713,1.9931509857361631,1.9931509857361631,1.9931509857361631,0.0,0.0,0.0,105.16855263581297
2012-02-07,102.94148130517013,103.9573418682687,107.11709395726713,102.94148130517013,102.94148130517013,2.5670421975997413,2.5670421975997413,2.5670421975997413,0.4738430806969682,0.4738430806969682,0.4738430806969682,2.0931991169027735,2.0931991169027735,2.0931991169027735,0.0,0.0,0.0,105.50852350276988
2012-02-08,103.06163952959612,104.15123272995918,107.29721091804623,103.06163952959612,103.06163952959612,2.5930733409013884,2.5930733409013884,2.5930733409013884,0.39756877290363024,0.39756877290363024,0.39756877290363024,2.1955045679977583,2.1955045679977583,2.1955045679977583,0.0,0.0,0.0,105.6547128704975
2012-02-09,103.18322228824738,104.3599741788649,107.6754137033204,103.18322228824738,103.18322228824738,2.7739521546635344,2.7739521546635344,2.7739521546635344,0.47526249230266693,0.47526249230266693,0.47526249230266693,2.2986896623608675,2.2986896623608675,2.2986896623608675,0.0,0.0,0.0,105.95717444291091
2012-02-10,103.30480504689864,104.66706312163517,107.72173893333299,103.30480504689864,103.30480504689864,2.8308954533100548,2.8308954533100548,2.8308954533100548,0.4294578371674675,0.4294578371674675,0.4294578371674675,2.401437616142587,2.401437616142587,2.401437616142587,0.0,0.0,0.0,106.13570050020869
2012-02-13,103.66955332285241,105.07236687457936,108.40755567261684,103.66955332285241,103.66955332285241,3.049535482223426,3.049535482223426,3.049535482223426,0.3540785693289244,0.3540785693289244,0.3540785693289244,2.695456912894502,2.695456912894502,2.695456912894502,0.0,0.0,0.0,106.71908880507584
2012-02-14,103.79113608150365,105.43862036286973,108.54960540135326,103.79113608150365,103.79113608150365,3.259394945640116,3.259394945640116,3.259394945640116,0.47384308069261527,0.47384308069261527,0.47384308069261527,2.7855518649475006,2.7855518649475006,2.7855518649475006,0.0,0.0,0.0,107.05053102714376
2012-02-15,103.91271884015491,105.54813140793532,108.84351449226183,103.91271884015491,103.91271884015491,3.2680860931067848,3.2680860931067848,3.2680860931067848,0.39756877290130116,0.39756877290130116,0.39756877290130116,2.870517320205484,2.870517320205484,2.870517320205484,0.0,0.0,0.0,107.1808049332617
2012-02-16,104.03430159880617,105.91366054852574,109.07708352815848,104.03430159880617,104.03430159880617,3.4251792322732086,3.4251792322732086,3.4251792322732086,0.47526249229816353,0.47526249229816353,0.47526249229816353,2.949916739975045,2.949916739975045,2.949916739975045,0.0,0.0,0.0,107.45948083107938
2012-02-17,104.15588435745742,106.03183183556646,109.23045284596127,104.15588435745742,104.15588435745742,3.45295237716307,3.45295237716307,3.45295237716307,0.4294578371715243,0.4294578371715243,0.4294578371715243,3.0234945399915456,3.0234945399915456,3.0234945399915456,0.0,0.0,0.0,107.6088367346205
2012-02-20,104.52063263341118,106.47700300811258,109.76489073009755,104.52063263341118,104.52063263341118,3.5633619039106517,3.5633619039106517,3.5633619039106517,0.35407856933332454,0.35407856933332454,0.35407856933332454,3.2092833345773264,3.2092833345773264,3.2092833345773264,0.0,0.0,0.0,108.08399453732183
2012-02-21,104.64221539206245,106.66607473665314,109.96639623925259,104.64221539206245,104.64221539206245,3.7341414370087698,3.7341414370087698,3.7341414370087698,0.4738430806999047,0.4738430806999047,0.4738430806999047,3.2602983563088643,3.2602983563088643,3.2602983563088643,0.0,0.0,0.0,108.37635682907123
2012-02-22,104.7637981507137,106.86245643678292,110.0882713309089,104.7637981507137,104.7637981507137,3.704085251755398,3.704085251755398,3.704085251755398,0.3975687729059383,0.3975687729059383,0.3975687729059383,3.306516478849459,3.306516478849459,3.306516478849459,0.0,0.0,0.0,108.4678834024691
2012-02-23,104.88538090936495,107.09359197536358,110.17965384797326,104.88538090936495,104.88538090936495,3.8237171395803657,3.8237171395803657,3.8237171395803657,0.4752624923052071,0.4752624923052071,0.4752624923052071,3.348454647275158,3.348454647275158,3.348454647275158,0.0,0.0,0.0,108.70909804894532
2012-02-24,105.00696366801621,107.18682101774876,110.41532809578149,105.00696366801621,105.00696366801621,3.8161267610732037,3.8161267610732037,3.8161267610732037,0.42945783717004254,0.42945783717004254,0.42945783717004254,3.3866689239031618,3.3866689239031618,3.3866689239031618,0.0,0.0,0.0,108.82309042908942
2012-02-29,105.61487746127248,107.8264265993784,111.10478801135996,105.61487746127248,105.61487746127248,3.9378254503075296,3.9378254503075296,3.9378254503075296,0.3975687728986898,0.3975687728986898,0.3975687728986898,3.54025667740884,3.54025667740884,3.54025667740884,0.0,0.0,0.0,109.55270291158001
2012-03-01,105.57146087386936,107.9910155493989,111.17447878574195,105.57146087386936,105.57146087386936,4.041497405801787,4.041497405801787,4.041497405801787,0.4752624923007038,0.4752624923007038,0.4752624923007038,3.5662349135010833,3.5662349135010833,3.5662349135010833,0.0,0.0,0.0,109.61295827967115
2012-03-02,105.52804428646621,107.87022094786683,111.02072129796126,105.52804428646621,105.52804428646621,4.020514099270253,4.020514099270253,4.020514099270253,0.429457837174099,0.429457837174099,0.429457837174099,3.591056262096154,3.591056262096154,3.591056262096154,0.0,0.0,0.0,109.54855838573647
2012-03-03,105.48462769906308,108.18612859463667,111.35559166048719,105.48462769906308,105.48462769906308,4.298051544196834,4.298051544196834,4.298051544196834,0.6834178027824096,0.6834178027824096,0.6834178027824096,3.614633741414424,3.614633741414424,3.614633741414424,0.0,0.0,0.0,109.78267924325992
2012-03-05,105.39779452425681,107.90061160370708,111.07254417500323,105.39779452425681,105.39779452425681,4.0110608413528395,4.0110608413528395,4.0110608413528395,0.35407856933045506,0.35407856933045506,0.35407856933045506,3.656982272022384,3.656982272022384,3.656982272022384,0.0,0.0,0.0,109.40885536560965
2012-03-06,105.35437793685367,107.94246377855637,111.00175502167438,105.35437793685367,105.35437793685367,4.148710872080367,4.148710872080367,4.148710872080367,0.47384308069662606,0.47384308069662606,0.47384308069662606,3.67486779138374,3.67486779138374,3.67486779138374,0.0,0.0,0.0,109.50308880893404
2012-03-07,105.31096134945052,107.82155852790135,110.97686279179231,105.31096134945052,105.31096134945052,4.087331019135648,4.087331019135648,4.087331019135648,0.39756877290332676,0.39756877290332676,0.39756877290332676,3.689762246232321,3.689762246232321,3.689762246232321,0.0,0.0,0.0,109.39829236858617
2012-03-08,105.26754476204738,107.83857427354003,111.08142775600939,105.26754476204738,105.26754476204738,4.176200544912379,4.176200544912379,4.176200544912379,0.47526249230293244,0.47526249230293244,0.47526249230293244,3.7009380526094464,3.7009380526094464,3.7009380526094464,0.0,0.0,0.0,109.44374530695976
2012-03-09,105.22412817464425,107.78206374492093,111.05046055151075,105.22412817464425,105.22412817464425,4.137051374226136,4.137051374226136,4.137051374226136,0.4294578371678271,0.4294578371678271,0.4294578371678271,3.7075935370583095,3.7075935370583095,3.7075935370583095,0.0,0.0,0.0,109.36117954887038
2012-03-12,105.09387841243483,107.59868326030886,110.80043120968587,105.09387841243483,105.09387841243483,4.046013245317422,4.046013245317422,4.046013245317422,0.35407856933023074,0.35407856933023074,0.35407856933023074,3.691934675987191,3.691934675987191,3.691934675987191,0.0,0.0,0.0,109.13989165775226
2012-03-13,105.0504618250317,107.57754681592829,110.73655159941232,105.0504618250317,105.0504618250317,4.14591770613109,4.14591770613109,4.14591770613109,0.47384308069809405,0.47384308069809405,0.47384308069809405,3.6720746254329963,3.6720746254329963,3.6720746254329963,0.0,0.0,0.0,109.19637953116279
2012-03-14,105.00704523762856,107.49237120827279,110.6991802274622,105.00704523762856,105.00704523762856,4.0412358819288725,4.0412358819288725,4.0412358819288725,0.3975687729009976,0.3975687729009976,0.3975687729009976,3.6436671090278754,3.6436671090278754,3.6436671090278754,0.0,0.0,0.0,109.04828111955743
2012-03-15,104.96362865022542,107.46989125785682,110.59231931679273,104.96362865022542,104.96362865022542,4.081403048796582,4.081403048796582,4.081403048796582,0.4752624923051609,0.4752624923051609,0.4752624923051609,3.6061405564914204,3.6061405564914204,3.6061405564914204,0.0,0.0,0.0,109.045031699022
2012-03-16,104.92021206282227,107.37415079165737,110.56507017503486,104.92021206282227,104.92021206282227,3.988535378407633,3.988535378407633,3.988535378407633,0.42945783717169667,0.42945783717169667,0.42945783717169667,3.559077541235937,3.559077541235937,3.559077541235937,0.0,0.0,0.0,108.9087474412299
2012-03-19,104.57320377194004,106.641468104636,109.95603106391377,104.57320377194004,104.57320377194004,3.713427083572523,3.713427083572523,3.713427083572523,0.35407856933110826,0.35407856933110826,0.35407856933110826,3.359348514241415,3.359348514241415,3.359348514241415,0.0,0.0,0.0,108.28663085551257
