ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-02 00:00:00.000000000,431.2537165128838,467.08003579363606,480.5682689096107,431.1214695679369,431.40317556450765,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,5.264958724459099,42.319877845276324,42.319877845276324,42.319877845276324,15.794876173377299,15.794876173377299,15.794876173377299,7.757428350884785,7.757428350884785,7.757428350884785,18.767573321014236,18.767573321014236,18.767573321014236,0.0,0.0,0.0,473.5735943581601
2019-01-03 00:00:00.000000000,430.8235983098625,462.18101063917624,476.4391319727517,430.5842929727263,431.07423386802725,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,38.57950751767028,38.57950751767028,38.57950751767028,11.26711512838492,11.26711512838492,11.26711512838492,8.646331169761453,8.646331169761453,8.646331169761453,18.666061219523908,18.666061219523908,18.666061219523908,0.0,0.0,0.0,469.4031058275328
2019-01-04 00:00:00.000000000,430.3934801068413,454.0755176340857,467.8117397301472,430.0271447906962,430.78404264703926,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,30.676387842830017,30.676387842830017,30.676387842830017,4.386496513630852,4.386496513630852,4.386496513630852,7.738490410670062,7.738490410670062,7.738490410670062,18.551400918529104,18.551400918529104,18.551400918529104,0.0,0.0,0.0,461.06986794967133
2019-01-07 00:00:00.000000000,429.1031254977778,452.8265923403004,467.12241732323446,428.31777208583526,429.96232580733096,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,1.4621655045436173,30.691674050940602,30.691674050940602,30.691674050940602,4.386496513630852,4.386496513630852,4.386496513630852,8.182705821816674,8.182705821816674,8.182705821816674,18.122471715493077,18.122471715493077,18.122471715493077,0.0,0.0,0.0,459.7947995487184
2019-01-08 00:00:00.000000000,428.67300729475664,460.188566178039,474.2845332398882,427.75687821839466,429.7190463882153,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,4.3290899273578125,38.69893667250455,38.69893667250455,38.69893667250455,12.987269782073437,12.987269782073437,12.987269782073437,7.762195798034556,7.762195798034556,7.762195798034556,17.94947109239656,17.94947109239656,17.94947109239656,0.0,0.0,0.0,467.3719439672612
2019-01-09 00:00:00.000000000,428.24288909173544,460.5117413111418,474.26616042954623,427.19886040592615,429.5091794330041,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,4.615782369639208,39.36551688411915,39.36551688411915,39.36551688411915,13.847347108917628,13.847347108917628,13.847347108917628,7.7574283508848865,7.7574283508848865,7.7574283508848865,17.760741424316645,17.760741424316645,17.760741424316645,0.0,0.0,0.0,467.60840597585457
2019-01-10 00:00:00.000000000,427.8127708887143,459.3914497377929,473.93025699563367,426.64815936983115,429.2610107171211,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,38.32944869554285,38.32944869554285,38.32944869554285,12.127192455229109,12.127192455229109,12.127192455229109,8.646331169754644,8.646331169754644,8.646331169754644,17.555925070559095,17.555925070559095,17.555925070559095,0.0,0.0,0.0,466.14221958425713
2019-01-11 00:00:00.000000000,427.38265268569313,457.92975522563006,471.8278476737383,426.03485337779955,429.0014037970671,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,37.20039212677711,37.20039212677711,37.20039212677711,12.127192455229109,12.127192455229109,12.127192455229109,7.738490410650029,7.738490410650029,7.738490410650029,17.334709260897974,17.334709260897974,17.334709260897974,0.0,0.0,0.0,464.58304481247023
2019-01-14 00:00:00.000000000,426.09229807662945,455.7276932659883,470.11107187965735,424.16583044913335,428.3713544764605,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,4.042397485076369,36.880154268448436,36.880154268448436,36.880154268448436,12.127192455229109,12.127192455229109,12.127192455229109,8.182705821853801,8.182705821853801,8.182705821853801,16.570255991365528,16.570255991365528,16.570255991365528,0.0,0.0,0.0,462.9724523450779
2019-01-15 00:00:00.000000000,425.66217987360824,449.31272435913974,464.37888471419035,423.4172954484211,428.15268709467745,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,31.01024629546895,31.01024629546895,31.01024629546895,6.966728494163556,6.966728494163556,6.966728494163556,7.762195798051489,7.762195798051489,7.762195798051489,16.2813220032539,16.2813220032539,16.2813220032539,0.0,0.0,0.0,456.6724261690772
2019-01-16 00:00:00.000000000,425.2320616705871,448.9150417558271,463.39805835692846,422.7399721003018,428.02103210778114,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,30.69941727990295,30.69941727990295,30.69941727990295,6.966728494163556,6.966728494163556,6.966728494163556,7.7574283508837585,7.7574283508837585,7.7574283508837585,15.975260434855633,15.975260434855633,15.975260434855633,0.0,0.0,0.0,455.93147895049003
2019-01-17 00:00:00.000000000,424.80194346756593,445.9292573077928,461.3571062197384,422.1167305363161,427.8720326237851,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,29.545084487217203,29.545084487217203,29.545084487217203,5.246573840475039,5.246573840475039,5.246573840475039,8.646331169762828,8.646331169762828,8.646331169762828,15.652179476979335,15.652179476979335,15.652179476979335,0.0,0.0,0.0,454.34702795478313
2019-01-18 00:00:00.000000000,424.3718252645447,444.4947186103618,460.3282961422622,421.48992849595294,427.69809374299405,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,28.29738322199321,28.29738322199321,28.29738322199321,5.246573840475039,5.246573840475039,5.246573840475039,7.738490410650156,7.738490410650156,7.738490410650156,15.312318970868017,15.312318970868017,15.312318970868017,0.0,0.0,0.0,452.6692084865379
2019-01-21 00:00:00.000000000,423.0814706554812,442.9712178035089,458.7299783637426,419.4523941733725,427.2824355336889,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,1.7488579468250127,27.62628570492705,27.62628570492705,27.62628570492705,5.246573840475039,5.246573840475039,5.246573840475039,8.182705821813906,8.182705821813906,8.182705821813906,14.197006042638105,14.197006042638105,14.197006042638105,0.0,0.0,0.0,450.70775636040827
2019-01-22 00:00:00.000000000,422.65135245246,447.591848053999,463.5182936476481,418.7870037157876,427.1930507888621,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,32.82533679716427,32.82533679716427,32.82533679716427,11.26711512838492,11.26711512838492,11.26711512838492,7.762195798043811,7.762195798043811,7.762195798043811,13.796025870735534,13.796025870735534,13.796025870735534,0.0,0.0,0.0,455.47668924962426
2019-01-23 00:00:00.000000000,422.22123424943885,446.4982952238036,463.35343085657945,418.2034424937257,427.0434695583028,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,3.755705042794973,32.40696267233867,32.40696267233867,32.40696267233867,11.26711512838492,11.26711512838492,11.26711512838492,7.757428350883859,7.757428350883859,7.757428350883859,13.382419193069886,13.382419193069886,13.382419193069886,0.0,0.0,0.0,454.62819692177754
2019-01-24 00:00:00.000000000,421.7911160464176,443.044298607623,460.5659967535891,417.42239522446465,426.83908624703014,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,30.291019289317465,30.291019289317465,30.291019289317465,8.686883147852074,8.686883147852074,8.686883147852074,8.646331169758984,8.646331169758984,8.646331169758984,12.957804971706413,12.957804971706413,12.957804971706413,0.0,0.0,0.0,452.0821353357351
2019-01-25 00:00:00.000000000,421.3609978433964,441.35905169988155,459.11593380869004,416.7149460936938,426.55900266070034,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,2.895627715950691,28.94949421190219,28.94949421190219,28.94949421190219,8.686883147852074,8.686883147852074,8.686883147852074,7.738490410609964,7.738490410609964,7.738490410609964,12.524120653440152,12.524120653440152,12.524120653440152,0.0,0.0,0.0,450.3104920552986
2019-01-28 00:00:00.000000000,420.07064323433286,437.5463316827279,455.4798080660024,414.35836955977857,426.0080569239299,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,26.342488779112756,26.342488779112756,26.342488779112756,6.966728494163556,6.966728494163556,6.966728494163556,8.18270582183277,8.18270582183277,8.18270582183277,11.193054463116427,11.193054463116427,11.193054463116427,0.0,0.0,0.0,446.41313201344565
2019-01-29 00:00:00.000000000,419.64052503131165,436.0172926199699,454.30906070911584,413.554904104318,425.8407541134509,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,25.47811238086893,25.47811238086893,25.47811238086893,6.966728494163556,6.966728494163556,6.966728494163556,7.7621957980361325,7.7621957980361325,7.7621957980361325,10.749188088669237,10.749188088669237,10.749188088669237,0.0,0.0,0.0,445.1186374121806
2019-01-30 00:00:00.000000000,419.21040682829044,434.72792197965356,453.8796268476115,412.7357663480045,425.6486198447726,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,25.03511324514668,25.03511324514668,25.03511324514668,6.966728494163556,6.966728494163556,6.966728494163556,7.75742835088425,7.75742835088425,7.75742835088425,10.310956400098874,10.310956400098874,10.310956400098874,0.0,0.0,0.0,444.24552007343715
2019-01-31 00:00:00.000000000,418.78028862526935,434.46927239462445,454.1987652555078,411.9726676178966,425.51832245378495,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,2.322242831387852,25.495290107286603,25.495290107286603,25.495290107286603,6.966728494163556,6.966728494163556,6.966728494163556,8.6463311697642,8.6463311697642,8.6463311697642,9.882230443358846,9.882230443358846,9.882230443358846,0.0,0.0,0.0,444.27557873255597
2019-02-01 00:00:00.000000000,418.35017042224814,430.1636209717506,450.49250938419135,411.23783893062284,425.44363248593004,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,1.5940440279930448,21.98774270565897,21.98774270565897,21.98774270565897,4.782132083979135,4.782132083979135,4.782132083979135,7.738490410652618,7.738490410652618,7.738490410652618,9.467120211027215,9.467120211027215,9.467120211027215,0.0,0.0,0.0,440.3379131279071
2019-02-04 00:00:00.000000000,417.0598158131845,486.4803148762788,506.89360034870305,409.17206293014397,424.90005220547596,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,21.243944021961493,80.26155633410445,80.26155633410445,80.26155633410445,63.73183206588448,63.73183206588448,63.73183206588448,8.182705821833366,8.182705821833366,8.182705821833366,8.347018446386612,8.347018446386612,8.347018446386612,0.0,0.0,0.0,497.32137214728897
2019-02-05 00:00:00.000000000,416.6296976101633,471.59292008850076,493.4468967138824,408.66121335320094,424.7478039514365,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,16.656864945458786,65.76303567592159,65.76303567592159,65.76303567592159,49.97059483637636,49.97059483637636,49.97059483637636,7.762195798028454,7.762195798028454,7.762195798028454,8.030245041516778,8.030245041516778,8.030245041516778,0.0,0.0,0.0,482.3927332860849
2019-02-06 00:00:00.000000000,416.1995794071421,487.2022250882458,509.8822266478165,407.8375959829933,424.71418228357686,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,82.67865911256311,82.67865911256311,82.67865911256311,67.17214137326137,67.17214137326137,67.17214137326137,7.757428350884639,7.757428350884639,7.757428350884639,7.749089388417105,7.749089388417105,7.749089388417105,0.0,0.0,0.0,498.8782385197052
2019-02-07 00:00:00.000000000,415.769461204121,491.31459192391657,514.2281534547468,406.9850902608999,424.6580787652736,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,23.537483560212802,86.76648081543013,86.76648081543013,86.76648081543013,70.6124506806384,70.6124506806384,70.6124506806384,8.646331169760355,8.646331169760355,8.646331169760355,7.507698965031373,7.507698965031373,7.507698965031373,0.0,0.0,0.0,502.53594201955116
2019-02-08 00:00:00.000000000,415.3393430010998,483.5840597363641,506.7738096494968,405.95086072349415,424.3614310781087,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,79.6403287407871,79.6403287407871,79.6403287407871,64.59190939272867,64.59190939272867,64.59190939272867,7.738490410632587,7.738490410632587,7.738490410632587,7.309928937425833,7.309928937425833,7.309928937425833,0.0,0.0,0.0,494.9796717418869
2019-02-11 00:00:00.000000000,414.0489883920363,481.58773565836213,506.5447317464093,403.69983251963373,424.09456831253937,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,21.53063646424289,79.78516622002387,79.78516622002387,79.78516622002387,64.59190939272867,64.59190939272867,64.59190939272867,8.182705821830002,8.182705821830002,8.182705821830002,7.010551005465204,7.010551005465204,7.010551005465204,0.0,0.0,0.0,493.83415461206016
2019-02-12 00:00:00.000000000,413.61887018901507,483.19825747622133,508.73648000749546,402.96117890341577,424.0583056689295,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,22.390713791087123,81.95107149625831,81.95107149625831,81.95107149625831,67.17214137326137,67.17214137326137,67.17214137326137,7.762195798045388,7.762195798045388,7.762195798045388,7.016734324951532,7.016734324951532,7.016734324951532,0.0,0.0,0.0,495.56994168527336
