id,c_name,c_date,c_price,c_open,c_high,c_low
4101,道瓊鋼鐵指數,2021-03-10,287.17,279.84,289.02,278.31
4102,道瓊鋼鐵指數,2021-03-09,280.65,283.67,283.67,276.3
4103,道瓊鋼鐵指數,2021-03-08,283.65,269.92,284.61,269.92
4104,道瓊鋼鐵指數,2021-03-05,269.67,263.02,270.77,259.89
4105,道瓊鋼鐵指數,2021-03-04,258.45,266.94,267.11,254.33
4106,道瓊鋼鐵指數,2021-03-03,266.94,264.04,271.15,262.56
4107,道瓊鋼鐵指數,2021-03-02,263.55,263.64,266.16,262.23
4108,道瓊鋼鐵指數,2021-03-01,263.07,251.63,264.05,251.63
4109,道瓊鋼鐵指數,2021-02-26,251.63,256.0,257.86,249.13
4110,道瓊鋼鐵指數,2021-02-25,257.57,266.27,266.93,257.03
4111,道瓊鋼鐵指數,2021-02-24,264.98,256.68,265.46,256.68
4112,道瓊鋼鐵指數,2021-02-23,256.58,254.26,256.68,251.96
4113,道瓊鋼鐵指數,2021-02-22,253.25,245.39,256.6,244.95
4114,道瓊鋼鐵指數,2021-02-19,245.39,239.53,246.92,239.43
4115,道瓊鋼鐵指數,2021-02-18,238.37,240.06,242.2,235.92
4116,道瓊鋼鐵指數,2021-02-17,240.48,244.38,245.04,240.35
4117,道瓊鋼鐵指數,2021-02-16,242.43,237.71,243.32,237.71
4118,道瓊鋼鐵指數,2021-02-12,236.51,231.44,236.63,230.56
4119,道瓊鋼鐵指數,2021-02-11,231.96,231.5,232.41,227.67
4120,道瓊鋼鐵指數,2021-02-10,231.62,231.38,233.94,228.92
4121,道瓊鋼鐵指數,2021-02-09,231.38,232.74,234.65,229.06
4122,道瓊鋼鐵指數,2021-02-08,229.67,226.22,232.68,226.22
4123,道瓊鋼鐵指數,2021-02-05,226.22,223.71,229.17,223.71
4124,道瓊鋼鐵指數,2021-02-04,223.18,221.11,224.56,219.38
4125,道瓊鋼鐵指數,2021-02-03,221.11,219.55,222.76,218.43
4126,道瓊鋼鐵指數,2021-02-02,215.93,211.55,216.85,211.53
4127,道瓊鋼鐵指數,2021-02-01,211.55,208.43,213.31,207.17
4128,道瓊鋼鐵指數,2021-01-29,208.43,214.23,214.77,205.35
4129,道瓊鋼鐵指數,2021-01-28,213.58,218.47,220.13,209.49
4130,道瓊鋼鐵指數,2021-01-27,217.01,223.11,223.11,214.53
4131,道瓊鋼鐵指數,2021-01-26,223.53,231.73,233.77,223.47
4132,道瓊鋼鐵指數,2021-01-25,230.91,233.04,233.3,227.86
4133,道瓊鋼鐵指數,2021-01-22,232.24,229.56,233.02,227.1
4134,道瓊鋼鐵指數,2021-01-21,230.84,236.88,237.53,230.84
4135,道瓊鋼鐵指數,2021-01-20,236.86,237.46,238.19,233.98
4136,道瓊鋼鐵指數,2021-01-19,236.49,235.77,239.75,235.75
4137,道瓊鋼鐵指數,2021-01-15,234.71,239.2,239.2,230.65
4138,道瓊鋼鐵指數,2021-01-14,241.01,244.61,245.27,240.66
4139,道瓊鋼鐵指數,2021-01-13,241.75,246.69,246.77,240.47
4140,道瓊鋼鐵指數,2021-01-12,247.76,241.4,248.72,238.29
4141,道瓊鋼鐵指數,2021-01-11,240.71,238.32,243.73,232.81
4142,道瓊鋼鐵指數,2021-01-08,238.77,239.09,240.63,233.85
4143,道瓊鋼鐵指數,2021-01-07,240.58,245.17,246.69,239.08
4144,道瓊鋼鐵指數,2021-01-06,242.93,236.16,245.44,235.21
4145,道瓊鋼鐵指數,2021-01-05,228.23,221.28,230.34,221.28
4146,道瓊鋼鐵指數,2021-01-04,221.3,224.43,229.9,220.43
4147,道瓊鋼鐵指數,2020-12-31,223.09,221.98,224.12,219.39
4148,道瓊鋼鐵指數,2020-12-30,221.75,218.39,223.3,218.39
4149,道瓊鋼鐵指數,2020-12-29,219.0,219.21,222.27,218.49
4150,道瓊鋼鐵指數,2020-12-28,218.85,219.92,222.5,218.57
4151,道瓊鋼鐵指數,2020-12-24,219.82,221.72,221.72,217.88
4152,道瓊鋼鐵指數,2020-12-23,220.19,221.63,223.06,219.58
4153,道瓊鋼鐵指數,2020-12-22,220.78,224.72,225.21,219.67
4154,道瓊鋼鐵指數,2020-12-21,224.39,221.99,224.5,218.46
4155,道瓊鋼鐵指數,2020-12-18,222.36,228.76,229.06,221.96
4156,道瓊鋼鐵指數,2020-12-17,228.55,233.61,233.61,227.84
4157,道瓊鋼鐵指數,2020-12-16,231.86,233.35,234.03,229.84
4158,道瓊鋼鐵指數,2020-12-15,233.17,231.47,233.84,228.1
4159,道瓊鋼鐵指數,2020-12-14,228.78,234.84,236.63,228.53
4160,道瓊鋼鐵指數,2020-12-11,233.17,234.46,234.96,229.15
4161,道瓊鋼鐵指數,2020-12-10,235.69,231.16,236.64,229.98
4162,道瓊鋼鐵指數,2020-12-09,232.22,234.02,236.16,231.02
4163,道瓊鋼鐵指數,2020-12-08,232.48,228.56,235.29,228.56
4164,道瓊鋼鐵指數,2020-12-07,230.68,231.79,233.24,229.63
4165,道瓊鋼鐵指數,2020-12-04,232.47,228.63,233.82,227.52
4166,道瓊鋼鐵指數,2020-12-03,226.35,226.91,229.45,224.72
4167,道瓊鋼鐵指數,2020-12-02,226.91,227.78,229.97,226.41
4168,道瓊鋼鐵指數,2020-12-01,227.69,225.82,230.3,225.82
4169,道瓊鋼鐵指數,2020-11-30,221.9,227.93,228.49,221.9
4170,道瓊鋼鐵指數,2020-11-27,228.82,229.11,230.75,227.27
4171,道瓊鋼鐵指數,2020-11-25,228.67,231.03,231.94,226.87
4172,道瓊鋼鐵指數,2020-11-24,233.82,225.32,233.96,225.32
4173,道瓊鋼鐵指數,2020-11-23,223.43,221.53,224.39,220.16
4174,道瓊鋼鐵指數,2020-11-20,219.15,219.83,221.11,218.56
4175,道瓊鋼鐵指數,2020-11-19,220.49,219.71,223.0,218.77
4176,道瓊鋼鐵指數,2020-11-18,220.64,226.63,227.58,220.6
4177,道瓊鋼鐵指數,2020-11-17,225.84,224.7,227.26,222.5
4178,道瓊鋼鐵指數,2020-11-16,226.77,220.08,228.1,220.08
4179,道瓊鋼鐵指數,2020-11-13,216.62,210.32,217.64,210.32
4180,道瓊鋼鐵指數,2020-11-12,208.59,211.35,212.07,206.3
4181,道瓊鋼鐵指數,2020-11-11,213.39,216.35,216.57,211.98
4182,道瓊鋼鐵指數,2020-11-10,216.12,213.79,217.75,212.6
4183,道瓊鋼鐵指數,2020-11-09,212.18,211.36,221.21,211.04
4184,道瓊鋼鐵指數,2020-11-06,202.92,205.43,207.21,202.48
4185,道瓊鋼鐵指數,2020-11-05,204.01,198.5,207.26,198.48
4186,道瓊鋼鐵指數,2020-11-04,196.24,205.49,205.49,195.42
4187,道瓊鋼鐵指數,2020-11-03,207.31,207.86,208.36,205.7
4188,道瓊鋼鐵指數,2020-11-02,204.36,203.81,204.66,200.52
4189,道瓊鋼鐵指數,2020-10-30,200.52,198.9,201.46,196.82
4190,道瓊鋼鐵指數,2020-10-29,200.76,194.01,202.52,192.7
4191,道瓊鋼鐵指數,2020-10-28,195.03,197.78,198.05,194.64
4192,道瓊鋼鐵指數,2020-10-27,201.34,200.64,203.49,199.81
4193,道瓊鋼鐵指數,2020-10-26,201.04,206.23,206.23,200.25
4194,道瓊鋼鐵指數,2020-10-23,208.36,209.14,209.92,206.43
4195,道瓊鋼鐵指數,2020-10-22,206.89,200.72,207.46,200.72
4196,道瓊鋼鐵指數,2020-10-21,202.91,205.0,206.72,202.91
4197,道瓊鋼鐵指數,2020-10-20,204.09,208.37,210.7,204.01
4198,道瓊鋼鐵指數,2020-10-19,206.95,209.45,212.81,206.53
4199,道瓊鋼鐵指數,2020-10-16,208.79,209.07,210.75,207.42
4200,道瓊鋼鐵指數,2020-10-15,209.18,204.6,209.32,203.66
4201,道瓊鋼鐵指數,2020-10-14,209.37,207.65,211.08,207.65
4202,道瓊鋼鐵指數,2020-10-13,207.22,208.01,209.09,205.98
4203,道瓊鋼鐵指數,2020-10-12,209.44,206.83,210.51,206.79
4204,道瓊鋼鐵指數,2020-10-09,206.94,210.55,210.93,205.35
4205,道瓊鋼鐵指數,2020-10-08,208.68,205.17,208.79,204.6
4206,道瓊鋼鐵指數,2020-10-07,204.28,199.07,205.22,199.07
4207,道瓊鋼鐵指數,2020-10-06,197.32,200.14,203.01,196.71
4208,道瓊鋼鐵指數,2020-10-05,199.16,194.52,200.43,194.52
4209,道瓊鋼鐵指數,2020-10-02,193.34,186.08,195.35,185.8
4210,道瓊鋼鐵指數,2020-10-01,189.66,187.97,190.72,187.8
4211,道瓊鋼鐵指數,2020-09-30,187.42,188.11,190.78,186.35
4212,道瓊鋼鐵指數,2020-09-29,187.29,190.77,192.05,187.07
4213,道瓊鋼鐵指數,2020-09-28,193.5,192.27,196.31,191.4
4214,道瓊鋼鐵指數,2020-09-25,188.93,185.54,189.64,184.86
4215,道瓊鋼鐵指數,2020-09-24,187.63,186.61,191.57,184.42
4216,道瓊鋼鐵指數,2020-09-23,186.84,188.94,193.03,186.72
4217,道瓊鋼鐵指數,2020-09-22,189.24,190.07,191.58,187.54
4218,道瓊鋼鐵指數,2020-09-21,189.76,200.35,200.35,186.78
4219,道瓊鋼鐵指數,2020-09-18,203.74,202.91,207.75,202.18
4220,道瓊鋼鐵指數,2020-09-17,202.41,196.4,203.62,194.28
4221,道瓊鋼鐵指數,2020-09-16,197.8,195.74,199.8,193.85
4222,道瓊鋼鐵指數,2020-09-15,195.13,195.07,197.01,193.66
4223,道瓊鋼鐵指數,2020-09-14,194.0,191.88,194.35,191.05
4224,道瓊鋼鐵指數,2020-09-11,190.6,189.5,192.33,188.24
4225,道瓊鋼鐵指數,2020-09-10,188.79,192.44,192.72,188.71
4226,道瓊鋼鐵指數,2020-09-09,191.95,192.55,193.48,189.57
4227,道瓊鋼鐵指數,2020-09-08,190.92,195.35,195.35,190.3
4228,道瓊鋼鐵指數,2020-09-04,197.58,199.14,200.18,194.84
4229,道瓊鋼鐵指數,2020-09-03,195.63,198.77,201.23,194.42
4230,道瓊鋼鐵指數,2020-09-02,199.33,196.24,199.89,194.78
4231,道瓊鋼鐵指數,2020-09-01,196.03,191.79,196.06,190.2
4232,道瓊鋼鐵指數,2020-08-31,192.04,196.46,196.72,192.04
4233,道瓊鋼鐵指數,2020-08-28,195.53,193.6,196.16,193.6
4234,道瓊鋼鐵指數,2020-08-27,193.23,193.96,195.62,191.53
4235,道瓊鋼鐵指數,2020-08-26,192.89,193.11,194.74,191.73
4236,道瓊鋼鐵指數,2020-08-25,193.49,195.23,195.84,191.38
4237,道瓊鋼鐵指數,2020-08-24,195.16,191.5,195.19,190.9
4238,道瓊鋼鐵指數,2020-08-21,189.7,192.85,192.85,188.92
4239,道瓊鋼鐵指數,2020-08-20,194.21,191.4,195.24,190.85
4240,道瓊鋼鐵指數,2020-08-19,194.34,196.89,198.73,194.02
4241,道瓊鋼鐵指數,2020-08-18,196.64,198.21,199.29,196.19
4242,道瓊鋼鐵指數,2020-08-17,197.84,198.69,200.41,197.23
4243,道瓊鋼鐵指數,2020-08-14,197.77,194.29,199.23,193.56
4244,道瓊鋼鐵指數,2020-08-13,195.34,195.27,196.62,194.29
4245,道瓊鋼鐵指數,2020-08-12,198.44,198.92,199.85,196.23
4246,道瓊鋼鐵指數,2020-08-11,196.71,200.67,201.66,195.9
4247,道瓊鋼鐵指數,2020-08-10,198.12,190.78,198.65,190.78
4248,道瓊鋼鐵指數,2020-08-07,189.77,184.54,189.98,182.82
4249,道瓊鋼鐵指數,2020-08-06,186.11,187.32,187.73,185.41
4250,道瓊鋼鐵指數,2020-08-05,187.11,187.45,190.24,187.04
4251,道瓊鋼鐵指數,2020-08-04,185.1,184.42,185.72,182.54
4252,道瓊鋼鐵指數,2020-08-03,184.26,181.06,185.15,179.59
4253,道瓊鋼鐵指數,2020-07-31,179.5,182.34,182.34,177.54
4254,道瓊鋼鐵指數,2020-07-30,183.07,183.33,183.47,180.77
4255,道瓊鋼鐵指數,2020-07-29,185.98,183.04,186.11,182.91
4256,道瓊鋼鐵指數,2020-07-28,182.05,186.38,186.69,182.04
4257,道瓊鋼鐵指數,2020-07-27,188.04,184.54,188.15,182.81
4258,道瓊鋼鐵指數,2020-07-24,184.85,183.37,185.1,181.32
4259,道瓊鋼鐵指數,2020-07-23,183.76,182.18,189.04,182.18
4260,道瓊鋼鐵指數,2020-07-22,182.11,178.73,182.3,178.54
4261,道瓊鋼鐵指數,2020-07-21,180.21,177.3,181.33,177.22
4262,道瓊鋼鐵指數,2020-07-20,175.81,176.56,178.09,174.9
4263,道瓊鋼鐵指數,2020-07-17,178.0,180.64,182.02,177.76
4264,道瓊鋼鐵指數,2020-07-16,180.03,179.97,182.27,178.33
4265,道瓊鋼鐵指數,2020-07-15,181.11,181.62,182.46,177.34
4266,道瓊鋼鐵指數,2020-07-14,178.02,171.64,178.09,170.74
4267,道瓊鋼鐵指數,2020-07-13,172.35,175.91,177.37,172.24
4268,道瓊鋼鐵指數,2020-07-10,173.94,167.02,174.17,166.7
4269,道瓊鋼鐵指數,2020-07-09,166.44,170.03,170.36,164.81
4270,道瓊鋼鐵指數,2020-07-08,169.93,174.9,175.07,168.5
4271,道瓊鋼鐵指數,2020-07-07,174.37,175.14,176.73,173.84
4272,道瓊鋼鐵指數,2020-07-06,177.73,180.39,181.37,174.18
4273,道瓊鋼鐵指數,2020-07-02,176.61,177.45,180.95,175.44
4274,道瓊鋼鐵指數,2020-07-01,173.54,178.37,178.56,171.94
4275,道瓊鋼鐵指數,2020-06-30,177.91,174.66,178.59,173.97
4276,道瓊鋼鐵指數,2020-06-29,175.88,173.26,177.5,173.26
4277,道瓊鋼鐵指數,2020-06-26,171.98,175.22,175.62,171.02
4278,道瓊鋼鐵指數,2020-06-25,177.36,172.08,177.47,170.35
4279,道瓊鋼鐵指數,2020-06-24,173.25,179.1,179.1,172.92
4280,道瓊鋼鐵指數,2020-06-23,181.42,185.45,186.04,181.38
4281,道瓊鋼鐵指數,2020-06-22,181.8,181.43,182.79,179.56
4282,道瓊鋼鐵指數,2020-06-19,181.83,186.21,187.34,179.61
4283,道瓊鋼鐵指數,2020-06-18,183.55,182.93,187.05,182.4
4284,道瓊鋼鐵指數,2020-06-17,186.09,188.5,189.78,185.49
4285,道瓊鋼鐵指數,2020-06-16,189.62,189.86,192.28,185.1
4286,道瓊鋼鐵指數,2020-06-15,179.12,171.34,181.41,169.96
4287,道瓊鋼鐵指數,2020-06-12,176.68,177.76,179.97,172.47
4288,道瓊鋼鐵指數,2020-06-11,169.98,186.4,186.4,169.71
4289,道瓊鋼鐵指數,2020-06-10,190.81,193.72,194.87,188.92
4290,道瓊鋼鐵指數,2020-06-09,193.71,196.7,196.7,189.76
4291,道瓊鋼鐵指數,2020-06-08,197.49,196.38,199.23,195.8
4292,道瓊鋼鐵指數,2020-06-05,195.92,197.75,200.97,195.04
4293,道瓊鋼鐵指數,2020-06-04,190.22,186.01,190.22,183.98
4294,道瓊鋼鐵指數,2020-06-03,186.99,184.96,188.81,183.89
4295,道瓊鋼鐵指數,2020-06-02,181.34,180.92,182.72,179.96
4296,道瓊鋼鐵指數,2020-06-01,178.76,176.99,180.17,175.65
4297,道瓊鋼鐵指數,2020-05-29,176.55,176.44,176.78,173.02
4298,道瓊鋼鐵指數,2020-05-28,178.36,183.06,184.12,177.62
4299,道瓊鋼鐵指數,2020-05-27,181.64,176.38,181.84,176.0
4300,道瓊鋼鐵指數,2020-05-26,173.16,167.55,174.94,167.55
4301,道瓊鋼鐵指數,2020-05-22,164.53,165.85,166.17,161.63
4302,道瓊鋼鐵指數,2020-05-21,165.71,167.15,169.26,165.26
4303,道瓊鋼鐵指數,2020-05-20,167.46,166.94,171.05,166.94
4304,道瓊鋼鐵指數,2020-05-19,165.31,166.82,169.5,165.31
4305,道瓊鋼鐵指數,2020-05-18,167.47,163.08,169.22,163.08
4306,道瓊鋼鐵指數,2020-05-15,155.24,152.26,155.39,150.17
4307,道瓊鋼鐵指數,2020-05-14,153.0,147.88,153.05,144.74
4308,道瓊鋼鐵指數,2020-05-13,151.08,155.87,156.0,149.22
4309,道瓊鋼鐵指數,2020-05-12,158.19,166.65,166.81,158.19
4310,道瓊鋼鐵指數,2020-05-11,165.91,170.35,170.35,164.54
4311,道瓊鋼鐵指數,2020-05-08,172.36,168.54,172.51,168.42
4312,道瓊鋼鐵指數,2020-05-07,165.41,165.19,168.63,165.0
4313,道瓊鋼鐵指數,2020-05-06,162.43,164.64,165.73,161.37
4314,道瓊鋼鐵指數,2020-05-05,164.25,168.07,171.41,164.04
4315,道瓊鋼鐵指數,2020-05-04,165.1,162.26,166.55,160.75
4316,道瓊鋼鐵指數,2020-05-01,164.64,162.61,168.98,161.71
4317,道瓊鋼鐵指數,2020-04-30,166.24,171.29,172.69,166.02
4318,道瓊鋼鐵指數,2020-04-29,175.17,169.76,177.17,169.75
4319,道瓊鋼鐵指數,2020-04-28,165.02,164.97,169.07,161.39
4320,道瓊鋼鐵指數,2020-04-27,165.17,156.41,167.7,156.0
4321,道瓊鋼鐵指數,2020-04-24,155.29,157.97,159.51,154.55
4322,道瓊鋼鐵指數,2020-04-23,155.45,152.11,159.35,151.49
4323,道瓊鋼鐵指數,2020-04-22,150.25,153.62,153.72,149.32
4324,道瓊鋼鐵指數,2020-04-21,149.19,146.5,150.9,144.94
4325,道瓊鋼鐵指數,2020-04-20,151.7,153.87,155.52,150.32
4326,道瓊鋼鐵指數,2020-04-17,156.83,153.77,157.58,153.48
4327,道瓊鋼鐵指數,2020-04-16,148.6,148.92,149.26,144.61
4328,道瓊鋼鐵指數,2020-04-15,148.33,150.84,150.84,145.73
4329,道瓊鋼鐵指數,2020-04-14,159.63,164.46,166.17,157.92
4330,道瓊鋼鐵指數,2020-04-13,160.35,164.25,165.05,158.9
4331,道瓊鋼鐵指數,2020-04-09,164.86,165.24,170.3,163.25
4332,道瓊鋼鐵指數,2020-04-08,161.65,157.67,164.28,155.69
4333,道瓊鋼鐵指數,2020-04-07,155.42,162.32,163.27,154.95
4334,道瓊鋼鐵指數,2020-04-06,154.7,152.84,156.57,152.68
4335,道瓊鋼鐵指數,2020-04-03,145.27,147.16,150.62,143.78
4336,道瓊鋼鐵指數,2020-04-02,148.92,149.61,154.82,144.15
4337,道瓊鋼鐵指數,2020-04-01,149.44,146.8,153.07,145.45
4338,道瓊鋼鐵指數,2020-03-31,153.26,150.31,157.77,147.99
4339,道瓊鋼鐵指數,2020-03-30,149.78,142.14,150.46,137.65
4340,道瓊鋼鐵指數,2020-03-27,142.33,142.22,145.63,140.53
4341,道瓊鋼鐵指數,2020-03-26,147.63,138.67,148.12,135.55
4342,道瓊鋼鐵指數,2020-03-25,136.91,139.59,145.0,132.05
4343,道瓊鋼鐵指數,2020-03-24,138.43,128.6,138.98,128.6
4344,道瓊鋼鐵指數,2020-03-23,122.25,128.71,129.73,121.01
4345,道瓊鋼鐵指數,2020-03-20,128.19,132.51,136.48,126.92
4346,道瓊鋼鐵指數,2020-03-19,130.69,121.57,135.11,119.34
4347,道瓊鋼鐵指數,2020-03-18,121.97,128.57,129.79,118.62
4348,道瓊鋼鐵指數,2020-03-17,134.86,134.64,139.82,129.54
4349,道瓊鋼鐵指數,2020-03-16,132.34,150.54,150.88,131.74
4350,道瓊鋼鐵指數,2020-03-13,154.44,145.09,154.44,141.85
4351,道瓊鋼鐵指數,2020-03-12,139.37,155.36,155.36,138.62
4352,道瓊鋼鐵指數,2020-03-11,156.8,162.02,162.02,153.64
4353,道瓊鋼鐵指數,2020-03-10,166.01,162.6,166.64,155.13
4354,道瓊鋼鐵指數,2020-03-09,156.59,173.22,173.22,156.54
4355,道瓊鋼鐵指數,2020-03-06,179.41,181.09,184.61,176.78
4356,道瓊鋼鐵指數,2020-03-05,184.89,191.5,191.5,182.59
4357,道瓊鋼鐵指數,2020-03-04,195.28,192.9,195.48,189.83
4358,道瓊鋼鐵指數,2020-03-03,189.79,193.33,198.83,187.33
4359,道瓊鋼鐵指數,2020-03-02,193.11,189.23,193.13,184.17
4360,道瓊鋼鐵指數,2020-02-28,187.61,186.91,188.95,182.04
4361,道瓊鋼鐵指數,2020-02-27,190.57,196.55,198.43,189.21
4362,道瓊鋼鐵指數,2020-02-26,198.8,203.05,204.76,198.8
4363,道瓊鋼鐵指數,2020-02-25,201.19,210.44,210.63,200.89
4364,道瓊鋼鐵指數,2020-02-24,209.62,211.6,211.79,208.09
4365,道瓊鋼鐵指數,2020-02-21,214.96,210.9,215.23,210.3
4366,道瓊鋼鐵指數,2020-02-20,212.51,215.15,215.69,210.0
4367,道瓊鋼鐵指數,2020-02-19,215.05,213.15,216.05,213.02
4368,道瓊鋼鐵指數,2020-02-18,212.48,211.33,213.46,210.68
4369,道瓊鋼鐵指數,2020-02-14,212.11,215.01,215.31,211.17
4370,道瓊鋼鐵指數,2020-02-13,215.01,215.16,216.75,214.44
4371,道瓊鋼鐵指數,2020-02-12,216.75,219.82,220.39,216.13
4372,道瓊鋼鐵指數,2020-02-11,217.24,215.74,219.81,215.74
4373,道瓊鋼鐵指數,2020-02-10,214.37,213.12,215.8,212.87
4374,道瓊鋼鐵指數,2020-02-07,214.22,216.5,216.98,213.77
4375,道瓊鋼鐵指數,2020-02-06,218.63,222.82,222.82,218.0
4376,道瓊鋼鐵指數,2020-02-05,220.49,220.14,220.99,217.87
4377,道瓊鋼鐵指數,2020-02-04,217.03,215.67,218.21,214.98
4378,道瓊鋼鐵指數,2020-02-03,212.68,211.75,214.19,211.38
4379,道瓊鋼鐵指數,2020-01-31,210.95,214.71,215.35,210.69
4380,道瓊鋼鐵指數,2020-01-30,217.24,213.07,217.35,212.42
4381,道瓊鋼鐵指數,2020-01-29,214.4,216.91,219.21,214.35
4382,道瓊鋼鐵指數,2020-01-28,217.16,223.39,223.48,216.75
4383,道瓊鋼鐵指數,2020-01-27,215.91,217.13,218.42,214.54
4384,道瓊鋼鐵指數,2020-01-24,220.25,224.58,224.58,217.92
4385,道瓊鋼鐵指數,2020-01-23,225.34,225.11,225.4,219.36
4386,道瓊鋼鐵指數,2020-01-22,225.76,227.15,227.21,225.14
4387,道瓊鋼鐵指數,2020-01-21,226.05,233.2,233.2,225.18
4388,道瓊鋼鐵指數,2020-01-17,233.83,234.18,234.99,231.84
4389,道瓊鋼鐵指數,2020-01-16,233.11,234.52,235.03,232.44
4390,道瓊鋼鐵指數,2020-01-15,233.57,235.25,236.15,232.41
4391,道瓊鋼鐵指數,2020-01-14,235.98,233.23,236.53,232.99
4392,道瓊鋼鐵指數,2020-01-13,233.66,231.97,235.74,231.08
4393,道瓊鋼鐵指數,2020-01-10,230.71,234.27,235.02,230.2
4394,道瓊鋼鐵指數,2020-01-09,234.8,236.52,236.8,232.69
4395,道瓊鋼鐵指數,2020-01-08,236.22,236.06,238.6,235.77
4396,道瓊鋼鐵指數,2020-01-07,236.51,234.08,238.37,233.99
4397,道瓊鋼鐵指數,2020-01-06,235.02,235.41,238.2,234.19
4398,道瓊鋼鐵指數,2020-01-03,236.32,236.82,237.79,235.26
4399,道瓊鋼鐵指數,2020-01-02,238.97,244.25,244.65,237.92
4400,道瓊鋼鐵指數,2019-12-31,242.13,241.24,243.93,241.13
4401,道瓊鋼鐵指數,2019-12-30,241.78,243.51,243.83,241.56
4402,道瓊鋼鐵指數,2019-12-27,243.93,245.13,245.29,243.34
4403,道瓊鋼鐵指數,2019-12-26,244.55,245.34,245.89,242.29
4404,道瓊鋼鐵指數,2019-12-24,244.62,245.22,246.85,244.25
4405,道瓊鋼鐵指數,2019-12-23,244.75,244.66,245.56,243.84
4406,道瓊鋼鐵指數,2019-12-20,244.95,245.96,247.13,243.29
4407,道瓊鋼鐵指數,2019-12-19,245.17,247.53,247.99,244.9
4408,道瓊鋼鐵指數,2019-12-18,247.23,247.36,247.73,244.74
4409,道瓊鋼鐵指數,2019-12-17,247.49,243.26,247.97,243.21
4410,道瓊鋼鐵指數,2019-12-16,243.11,248.37,248.8,242.86
4411,道瓊鋼鐵指數,2019-12-13,246.95,251.56,252.77,246.35
4412,道瓊鋼鐵指數,2019-12-12,252.46,250.45,254.65,246.95
4413,道瓊鋼鐵指數,2019-12-11,251.46,251.38,253.56,250.86
4414,道瓊鋼鐵指數,2019-12-10,251.0,250.3,253.11,250.05
4415,道瓊鋼鐵指數,2019-12-09,251.41,252.34,254.48,251.41
4416,道瓊鋼鐵指數,2019-12-06,250.71,248.38,252.08,248.17
4417,道瓊鋼鐵指數,2019-12-05,245.54,243.82,245.63,242.03
4418,道瓊鋼鐵指數,2019-12-04,243.28,243.35,246.28,243.15
4419,道瓊鋼鐵指數,2019-12-03,241.85,243.3,243.3,238.51
4420,道瓊鋼鐵指數,2019-12-02,245.98,245.0,247.76,244.55
4421,道瓊鋼鐵指數,2019-11-29,243.86,245.39,245.78,243.16
4422,道瓊鋼鐵指數,2019-11-27,246.23,245.05,246.47,243.42
4423,道瓊鋼鐵指數,2019-11-26,244.53,243.5,245.37,242.16
4424,道瓊鋼鐵指數,2019-11-25,242.89,240.24,244.43,238.83
4425,道瓊鋼鐵指數,2019-11-22,239.12,237.55,240.3,237.55
4426,道瓊鋼鐵指數,2019-11-21,235.58,236.1,237.27,233.89
4427,道瓊鋼鐵指數,2019-11-20,235.58,234.78,239.36,234.08
4428,道瓊鋼鐵指數,2019-11-19,236.42,241.18,241.19,236.07
4429,道瓊鋼鐵指數,2019-11-18,239.23,235.85,239.26,234.26
4430,道瓊鋼鐵指數,2019-11-15,236.6,236.02,238.19,235.69
4431,道瓊鋼鐵指數,2019-11-14,234.31,234.56,236.84,233.98
4432,道瓊鋼鐵指數,2019-11-13,235.79,238.12,239.1,235.77
4433,道瓊鋼鐵指數,2019-11-12,239.43,240.43,242.59,238.79
4434,道瓊鋼鐵指數,2019-11-11,240.33,238.08,240.69,236.06
4435,道瓊鋼鐵指數,2019-11-08,240.38,238.16,240.68,236.8
4436,道瓊鋼鐵指數,2019-11-07,239.91,239.8,241.44,238.8
4437,道瓊鋼鐵指數,2019-11-06,237.0,238.13,238.29,236.06
4438,道瓊鋼鐵指數,2019-11-05,238.74,241.52,242.32,238.42
4439,道瓊鋼鐵指數,2019-11-04,239.69,240.02,240.97,237.13
4440,道瓊鋼鐵指數,2019-11-01,237.39,232.99,239.96,232.99
4441,道瓊鋼鐵指數,2019-10-31,229.28,228.48,230.92,226.8
4442,道瓊鋼鐵指數,2019-10-30,230.76,231.22,231.67,228.82
4443,道瓊鋼鐵指數,2019-10-29,233.55,232.05,235.53,231.99
4444,道瓊鋼鐵指數,2019-10-28,233.22,229.86,234.43,229.86
4445,道瓊鋼鐵指數,2019-10-25,228.63,224.71,230.18,224.51
4446,道瓊鋼鐵指數,2019-10-24,224.1,223.42,224.72,220.17
4447,道瓊鋼鐵指數,2019-10-23,219.75,220.57,220.78,217.51
4448,道瓊鋼鐵指數,2019-10-22,220.35,215.83,220.83,213.85
4449,道瓊鋼鐵指數,2019-10-21,215.51,220.06,221.57,215.43
4450,道瓊鋼鐵指數,2019-10-18,216.08,216.98,218.78,215.82
4451,道瓊鋼鐵指數,2019-10-17,216.62,217.93,219.16,213.94
4452,道瓊鋼鐵指數,2019-10-16,216.09,219.22,222.26,214.76
4453,道瓊鋼鐵指數,2019-10-15,221.45,217.28,224.19,216.18
4454,道瓊鋼鐵指數,2019-10-14,217.97,218.78,219.71,217.1
4455,道瓊鋼鐵指數,2019-10-11,222.15,216.25,223.77,216.2
4456,道瓊鋼鐵指數,2019-10-10,212.62,209.15,213.17,208.62
4457,道瓊鋼鐵指數,2019-10-09,206.96,208.57,209.04,204.54
4458,道瓊鋼鐵指數,2019-10-08,207.02,208.34,209.44,206.82
