c_name,c_date,c_price,c_open,c_high,c_low
道瓊鋼鐵指數,2021-05-19,382.47,379.57,383.91,368.35
道瓊鋼鐵指數,2021-05-18,389.01,397.87,401.87,388.42
道瓊鋼鐵指數,2021-05-17,397.87,388.23,398.32,386.25
道瓊鋼鐵指數,2021-05-14,388.23,384.51,389.67,381.05
道瓊鋼鐵指數,2021-05-13,385.71,369.94,388.64,369.94
道瓊鋼鐵指數,2021-05-12,369.65,391.33,392.18,366.31
道瓊鋼鐵指數,2021-05-11,391.46,388.86,396.82,380.67
道瓊鋼鐵指數,2021-05-10,388.86,385.74,399.05,385.74
道瓊鋼鐵指數,2021-05-07,383.66,374.55,385.48,368.83
道瓊鋼鐵指數,2021-05-06,374.09,366.06,374.18,362.44
道瓊鋼鐵指數,2021-05-05,363.87,355.86,364.86,352.3
道瓊鋼鐵指數,2021-05-04,355.59,341.07,355.8,340.49
道瓊鋼鐵指數,2021-05-03,341.6,329.05,345.01,329.05
道瓊鋼鐵指數,2021-04-30,328.66,331.89,334.85,327.55
道瓊鋼鐵指數,2021-04-29,332.27,330.53,335.01,326.61
道瓊鋼鐵指數,2021-04-28,329.62,326.51,332.21,324.29
道瓊鋼鐵指數,2021-04-27,326.57,325.67,328.46,323.68
道瓊鋼鐵指數,2021-04-26,325.83,315.15,325.9,315.15
道瓊鋼鐵指數,2021-04-23,315.15,310.72,315.8,307.9
道瓊鋼鐵指數,2021-04-22,308.17,317.2,317.2,305.41
道瓊鋼鐵指數,2021-04-21,317.83,311.07,318.37,308.24
道瓊鋼鐵指數,2021-04-20,311.65,317.29,318.64,310.27
道瓊鋼鐵指數,2021-04-19,316.79,318.44,321.5,311.97
道瓊鋼鐵指數,2021-04-16,317.76,315.44,320.45,313.48
道瓊鋼鐵指數,2021-04-15,315.44,316.79,319.26,312.79
道瓊鋼鐵指數,2021-04-14,315.66,313.22,320.84,313.22
道瓊鋼鐵指數,2021-04-13,312.62,319.92,320.68,310.79
道瓊鋼鐵指數,2021-04-12,320.8,318.21,321.27,317.54
道瓊鋼鐵指數,2021-04-09,318.41,318.69,322.94,316.14
道瓊鋼鐵指數,2021-04-08,317.14,318.28,318.55,310.31
道瓊鋼鐵指數,2021-04-07,318.62,319.18,321.37,316.76
道瓊鋼鐵指數,2021-04-06,319.01,320.63,323.71,316.92
道瓊鋼鐵指數,2021-04-05,322.4,319.27,326.82,319.27
道瓊鋼鐵指數,2021-04-01,318.83,317.67,319.01,308.78
道瓊鋼鐵指數,2021-03-31,317.93,318.83,326.01,314.56
道瓊鋼鐵指數,2021-03-30,318.83,312.97,320.23,312.36
道瓊鋼鐵指數,2021-03-29,313.01,318.74,328.39,312.85
道瓊鋼鐵指數,2021-03-26,317.58,300.37,317.72,300.37
道瓊鋼鐵指數,2021-03-25,295.19,283.61,296.24,281.27
道瓊鋼鐵指數,2021-03-24,283.61,277.47,291.93,277.47
道瓊鋼鐵指數,2021-03-23,276.89,285.64,285.85,274.92
道瓊鋼鐵指數,2021-03-22,286.83,292.12,292.12,285.74
道瓊鋼鐵指數,2021-03-19,292.12,290.78,294.33,282.04
道瓊鋼鐵指數,2021-03-18,290.78,291.14,299.47,289.86
道瓊鋼鐵指數,2021-03-17,291.14,286.95,292.03,285.81
道瓊鋼鐵指數,2021-03-16,286.95,291.74,292.31,286.52
道瓊鋼鐵指數,2021-03-15,291.74,294.4,294.4,285.6
道瓊鋼鐵指數,2021-03-12,293.9,289.29,295.99,289.29
道瓊鋼鐵指數,2021-03-11,288.72,288.79,292.1,287.06
道瓊鋼鐵指數,2021-03-10,287.17,279.84,289.02,278.31
道瓊鋼鐵指數,2021-03-09,280.65,283.67,283.67,276.3
道瓊鋼鐵指數,2021-03-08,283.65,269.92,284.61,269.92
道瓊鋼鐵指數,2021-03-05,269.67,263.02,270.77,259.89
道瓊鋼鐵指數,2021-03-04,258.45,266.94,267.11,254.33
道瓊鋼鐵指數,2021-03-03,266.94,264.04,271.15,262.56
道瓊鋼鐵指數,2021-03-02,263.55,263.64,266.16,262.23
道瓊鋼鐵指數,2021-03-01,263.07,251.63,264.05,251.63
道瓊鋼鐵指數,2021-02-26,251.63,256.0,257.86,249.13
道瓊鋼鐵指數,2021-02-25,257.57,266.27,266.93,257.03
道瓊鋼鐵指數,2021-02-24,264.98,256.68,265.46,256.68
道瓊鋼鐵指數,2021-02-23,256.58,254.26,256.68,251.96
道瓊鋼鐵指數,2021-02-22,253.25,245.39,256.6,244.95
道瓊鋼鐵指數,2021-02-19,245.39,239.53,246.92,239.43
道瓊鋼鐵指數,2021-02-18,238.37,240.06,242.2,235.92
道瓊鋼鐵指數,2021-02-17,240.48,244.38,245.04,240.35
道瓊鋼鐵指數,2021-02-16,242.43,237.71,243.32,237.71
道瓊鋼鐵指數,2021-02-12,236.51,231.44,236.63,230.56
道瓊鋼鐵指數,2021-02-11,231.96,231.5,232.41,227.67
道瓊鋼鐵指數,2021-02-10,231.62,231.38,233.94,228.92
道瓊鋼鐵指數,2021-02-09,231.38,232.74,234.65,229.06
道瓊鋼鐵指數,2021-02-08,229.67,226.22,232.68,226.22
道瓊鋼鐵指數,2021-02-05,226.22,223.71,229.17,223.71
道瓊鋼鐵指數,2021-02-04,223.18,221.11,224.56,219.38
道瓊鋼鐵指數,2021-02-03,221.11,219.55,222.76,218.43
道瓊鋼鐵指數,2021-02-02,215.93,211.55,216.85,211.53
道瓊鋼鐵指數,2021-02-01,211.55,208.43,213.31,207.17
道瓊鋼鐵指數,2021-01-29,208.43,214.23,214.77,205.35
道瓊鋼鐵指數,2021-01-28,213.58,218.47,220.13,209.49
道瓊鋼鐵指數,2021-01-27,217.01,223.11,223.11,214.53
道瓊鋼鐵指數,2021-01-26,223.53,231.73,233.77,223.47
道瓊鋼鐵指數,2021-01-25,230.91,233.04,233.3,227.86
道瓊鋼鐵指數,2021-01-22,232.24,229.56,233.02,227.1
道瓊鋼鐵指數,2021-01-21,230.84,236.88,237.53,230.84
道瓊鋼鐵指數,2021-01-20,236.86,237.46,238.19,233.98
道瓊鋼鐵指數,2021-01-19,236.49,235.77,239.75,235.75
道瓊鋼鐵指數,2021-01-15,234.71,239.2,239.2,230.65
道瓊鋼鐵指數,2021-01-14,241.01,244.61,245.27,240.66
道瓊鋼鐵指數,2021-01-13,241.75,246.69,246.77,240.47
道瓊鋼鐵指數,2021-01-12,247.76,241.4,248.72,238.29
道瓊鋼鐵指數,2021-01-11,240.71,238.32,243.73,232.81
道瓊鋼鐵指數,2021-01-08,238.77,239.09,240.63,233.85
道瓊鋼鐵指數,2021-01-07,240.58,245.17,246.69,239.08
道瓊鋼鐵指數,2021-01-06,242.93,236.16,245.44,235.21
道瓊鋼鐵指數,2021-01-05,228.23,221.28,230.34,221.28
道瓊鋼鐵指數,2021-01-04,221.3,224.43,229.9,220.43
道瓊鋼鐵指數,2020-12-31,223.09,221.98,224.12,219.39
道瓊鋼鐵指數,2020-12-30,221.75,218.39,223.3,218.39
道瓊鋼鐵指數,2020-12-29,219.0,219.21,222.27,218.49
道瓊鋼鐵指數,2020-12-28,218.85,219.92,222.5,218.57
道瓊鋼鐵指數,2020-12-24,219.82,221.72,221.72,217.88
道瓊鋼鐵指數,2020-12-23,220.19,221.63,223.06,219.58
道瓊鋼鐵指數,2020-12-22,220.78,224.72,225.21,219.67
道瓊鋼鐵指數,2020-12-21,224.39,221.99,224.5,218.46
道瓊鋼鐵指數,2020-12-18,222.36,228.76,229.06,221.96
道瓊鋼鐵指數,2020-12-17,228.55,233.61,233.61,227.84
道瓊鋼鐵指數,2020-12-16,231.86,233.35,234.03,229.84
道瓊鋼鐵指數,2020-12-15,233.17,231.47,233.84,228.1
道瓊鋼鐵指數,2020-12-14,228.78,234.84,236.63,228.53
道瓊鋼鐵指數,2020-12-11,233.17,234.46,234.96,229.15
道瓊鋼鐵指數,2020-12-10,235.69,231.16,236.64,229.98
道瓊鋼鐵指數,2020-12-09,232.22,234.02,236.16,231.02
道瓊鋼鐵指數,2020-12-08,232.48,228.56,235.29,228.56
道瓊鋼鐵指數,2020-12-07,230.68,231.79,233.24,229.63
道瓊鋼鐵指數,2020-12-04,232.47,228.63,233.82,227.52
道瓊鋼鐵指數,2020-12-03,226.35,226.91,229.45,224.72
道瓊鋼鐵指數,2020-12-02,226.91,227.78,229.97,226.41
道瓊鋼鐵指數,2020-12-01,227.69,225.82,230.3,225.82
道瓊鋼鐵指數,2020-11-30,221.9,227.93,228.49,221.9
道瓊鋼鐵指數,2020-11-27,228.82,229.11,230.75,227.27
道瓊鋼鐵指數,2020-11-25,228.67,231.03,231.94,226.87
道瓊鋼鐵指數,2020-11-24,233.82,225.32,233.96,225.32
道瓊鋼鐵指數,2020-11-23,223.43,221.53,224.39,220.16
道瓊鋼鐵指數,2020-11-20,219.15,219.83,221.11,218.56
道瓊鋼鐵指數,2020-11-19,220.49,219.71,223.0,218.77
道瓊鋼鐵指數,2020-11-18,220.64,226.63,227.58,220.6
道瓊鋼鐵指數,2020-11-17,225.84,224.7,227.26,222.5
道瓊鋼鐵指數,2020-11-16,226.77,220.08,228.1,220.08
道瓊鋼鐵指數,2020-11-13,216.62,210.32,217.64,210.32
道瓊鋼鐵指數,2020-11-12,208.59,211.35,212.07,206.3
道瓊鋼鐵指數,2020-11-11,213.39,216.35,216.57,211.98
道瓊鋼鐵指數,2020-11-10,216.12,213.79,217.75,212.6
道瓊鋼鐵指數,2020-11-09,212.18,211.36,221.21,211.04
道瓊鋼鐵指數,2020-11-06,202.92,205.43,207.21,202.48
道瓊鋼鐵指數,2020-11-05,204.01,198.5,207.26,198.48
道瓊鋼鐵指數,2020-11-04,196.24,205.49,205.49,195.42
道瓊鋼鐵指數,2020-11-03,207.31,207.86,208.36,205.7
道瓊鋼鐵指數,2020-11-02,204.36,203.81,204.66,200.52
道瓊鋼鐵指數,2020-10-30,200.52,198.9,201.46,196.82
道瓊鋼鐵指數,2020-10-29,200.76,194.01,202.52,192.7
道瓊鋼鐵指數,2020-10-28,195.03,197.78,198.05,194.64
道瓊鋼鐵指數,2020-10-27,201.34,200.64,203.49,199.81
道瓊鋼鐵指數,2020-10-26,201.04,206.23,206.23,200.25
道瓊鋼鐵指數,2020-10-23,208.36,209.14,209.92,206.43
道瓊鋼鐵指數,2020-10-22,206.89,200.72,207.46,200.72
道瓊鋼鐵指數,2020-10-21,202.91,205.0,206.72,202.91
道瓊鋼鐵指數,2020-10-20,204.09,208.37,210.7,204.01
道瓊鋼鐵指數,2020-10-19,206.95,209.45,212.81,206.53
道瓊鋼鐵指數,2020-10-16,208.79,209.07,210.75,207.42
道瓊鋼鐵指數,2020-10-15,209.18,204.6,209.32,203.66
道瓊鋼鐵指數,2020-10-14,209.37,207.65,211.08,207.65
道瓊鋼鐵指數,2020-10-13,207.22,208.01,209.09,205.98
道瓊鋼鐵指數,2020-10-12,209.44,206.83,210.51,206.79
道瓊鋼鐵指數,2020-10-09,206.94,210.55,210.93,205.35
道瓊鋼鐵指數,2020-10-08,208.68,205.17,208.79,204.6
道瓊鋼鐵指數,2020-10-07,204.28,199.07,205.22,199.07
道瓊鋼鐵指數,2020-10-06,197.32,200.14,203.01,196.71
道瓊鋼鐵指數,2020-10-05,199.16,194.52,200.43,194.52
道瓊鋼鐵指數,2020-10-02,193.34,186.08,195.35,185.8
道瓊鋼鐵指數,2020-10-01,189.66,187.97,190.72,187.8
道瓊鋼鐵指數,2020-09-30,187.42,188.11,190.78,186.35
道瓊鋼鐵指數,2020-09-29,187.29,190.77,192.05,187.07
道瓊鋼鐵指數,2020-09-28,193.5,192.27,196.31,191.4
道瓊鋼鐵指數,2020-09-25,188.93,185.54,189.64,184.86
道瓊鋼鐵指數,2020-09-24,187.63,186.61,191.57,184.42
道瓊鋼鐵指數,2020-09-23,186.84,188.94,193.03,186.72
道瓊鋼鐵指數,2020-09-22,189.24,190.07,191.58,187.54
道瓊鋼鐵指數,2020-09-21,189.76,200.35,200.35,186.78
道瓊鋼鐵指數,2020-09-18,203.74,202.91,207.75,202.18
道瓊鋼鐵指數,2020-09-17,202.41,196.4,203.62,194.28
道瓊鋼鐵指數,2020-09-16,197.8,195.74,199.8,193.85
道瓊鋼鐵指數,2020-09-15,195.13,195.07,197.01,193.66
道瓊鋼鐵指數,2020-09-14,194.0,191.88,194.35,191.05
道瓊鋼鐵指數,2020-09-11,190.6,189.5,192.33,188.24
道瓊鋼鐵指數,2020-09-10,188.79,192.44,192.72,188.71
道瓊鋼鐵指數,2020-09-09,191.95,192.55,193.48,189.57
道瓊鋼鐵指數,2020-09-08,190.92,195.35,195.35,190.3
道瓊鋼鐵指數,2020-09-04,197.58,199.14,200.18,194.84
道瓊鋼鐵指數,2020-09-03,195.63,198.77,201.23,194.42
道瓊鋼鐵指數,2020-09-02,199.33,196.24,199.89,194.78
道瓊鋼鐵指數,2020-09-01,196.03,191.79,196.06,190.2
道瓊鋼鐵指數,2020-08-31,192.04,196.46,196.72,192.04
道瓊鋼鐵指數,2020-08-28,195.53,193.6,196.16,193.6
道瓊鋼鐵指數,2020-08-27,193.23,193.96,195.62,191.53
道瓊鋼鐵指數,2020-08-26,192.89,193.11,194.74,191.73
道瓊鋼鐵指數,2020-08-25,193.49,195.23,195.84,191.38
道瓊鋼鐵指數,2020-08-24,195.16,191.5,195.19,190.9
道瓊鋼鐵指數,2020-08-21,189.7,192.85,192.85,188.92
道瓊鋼鐵指數,2020-08-20,194.21,191.4,195.24,190.85
道瓊鋼鐵指數,2020-08-19,194.34,196.89,198.73,194.02
道瓊鋼鐵指數,2020-08-18,196.64,198.21,199.29,196.19
道瓊鋼鐵指數,2020-08-17,197.84,198.69,200.41,197.23
道瓊鋼鐵指數,2020-08-14,197.77,194.29,199.23,193.56
道瓊鋼鐵指數,2020-08-13,195.34,195.27,196.62,194.29
道瓊鋼鐵指數,2020-08-12,198.44,198.92,199.85,196.23
道瓊鋼鐵指數,2020-08-11,196.71,200.67,201.66,195.9
道瓊鋼鐵指數,2020-08-10,198.12,190.78,198.65,190.78
道瓊鋼鐵指數,2020-08-07,189.77,184.54,189.98,182.82
道瓊鋼鐵指數,2020-08-06,186.11,187.32,187.73,185.41
道瓊鋼鐵指數,2020-08-05,187.11,187.45,190.24,187.04
道瓊鋼鐵指數,2020-08-04,185.1,184.42,185.72,182.54
道瓊鋼鐵指數,2020-08-03,184.26,181.06,185.15,179.59
道瓊鋼鐵指數,2020-07-31,179.5,182.34,182.34,177.54
道瓊鋼鐵指數,2020-07-30,183.07,183.33,183.47,180.77
道瓊鋼鐵指數,2020-07-29,185.98,183.04,186.11,182.91
道瓊鋼鐵指數,2020-07-28,182.05,186.38,186.69,182.04
道瓊鋼鐵指數,2020-07-27,188.04,184.54,188.15,182.81
道瓊鋼鐵指數,2020-07-24,184.85,183.37,185.1,181.32
道瓊鋼鐵指數,2020-07-23,183.76,182.18,189.04,182.18
道瓊鋼鐵指數,2020-07-22,182.11,178.73,182.3,178.54
道瓊鋼鐵指數,2020-07-21,180.21,177.3,181.33,177.22
道瓊鋼鐵指數,2020-07-20,175.81,176.56,178.09,174.9
道瓊鋼鐵指數,2020-07-17,178.0,180.64,182.02,177.76
道瓊鋼鐵指數,2020-07-16,180.03,179.97,182.27,178.33
道瓊鋼鐵指數,2020-07-15,181.11,181.62,182.46,177.34
道瓊鋼鐵指數,2020-07-14,178.02,171.64,178.09,170.74
道瓊鋼鐵指數,2020-07-13,172.35,175.91,177.37,172.24
道瓊鋼鐵指數,2020-07-10,173.94,167.02,174.17,166.7
道瓊鋼鐵指數,2020-07-09,166.44,170.03,170.36,164.81
道瓊鋼鐵指數,2020-07-08,169.93,174.9,175.07,168.5
道瓊鋼鐵指數,2020-07-07,174.37,175.14,176.73,173.84
道瓊鋼鐵指數,2020-07-06,177.73,180.39,181.37,174.18
道瓊鋼鐵指數,2020-07-02,176.61,177.45,180.95,175.44
道瓊鋼鐵指數,2020-07-01,173.54,178.37,178.56,171.94
道瓊鋼鐵指數,2020-06-30,177.91,174.66,178.59,173.97
道瓊鋼鐵指數,2020-06-29,175.88,173.26,177.5,173.26
道瓊鋼鐵指數,2020-06-26,171.98,175.22,175.62,171.02
道瓊鋼鐵指數,2020-06-25,177.36,172.08,177.47,170.35
道瓊鋼鐵指數,2020-06-24,173.25,179.1,179.1,172.92
道瓊鋼鐵指數,2020-06-23,181.42,185.45,186.04,181.38
道瓊鋼鐵指數,2020-06-22,181.8,181.43,182.79,179.56
道瓊鋼鐵指數,2020-06-19,181.83,186.21,187.34,179.61
道瓊鋼鐵指數,2020-06-18,183.55,182.93,187.05,182.4
道瓊鋼鐵指數,2020-06-17,186.09,188.5,189.78,185.49
道瓊鋼鐵指數,2020-06-16,189.62,189.86,192.28,185.1
道瓊鋼鐵指數,2020-06-15,179.12,171.34,181.41,169.96
道瓊鋼鐵指數,2020-06-12,176.68,177.76,179.97,172.47
道瓊鋼鐵指數,2020-06-11,169.98,186.4,186.4,169.71
道瓊鋼鐵指數,2020-06-10,190.81,193.72,194.87,188.92
道瓊鋼鐵指數,2020-06-09,193.71,196.7,196.7,189.76
道瓊鋼鐵指數,2020-06-08,197.49,196.38,199.23,195.8
道瓊鋼鐵指數,2020-06-05,195.92,197.75,200.97,195.04
道瓊鋼鐵指數,2020-06-04,190.22,186.01,190.22,183.98
