id,c_name,c_date,c_price,c_open,c_high,c_low
2571,鋼筋價格指數,2021-05-05,710.0,710.0,710.0,710.0
2572,鋼筋價格指數,2021-05-04,696.5,696.5,696.5,696.5
2573,鋼筋價格指數,2021-04-30,639.28,639.28,639.28,639.28
2574,鋼筋價格指數,2021-04-29,642.5,642.5,642.5,642.5
2575,鋼筋價格指數,2021-04-28,640.0,640.0,640.0,640.0
2576,鋼筋價格指數,2021-04-27,641.0,641.0,641.0,641.0
2577,鋼筋價格指數,2021-04-26,639.5,639.5,639.5,639.5
2578,鋼筋價格指數,2021-04-23,637.5,637.5,637.5,637.5
2579,鋼筋價格指數,2021-04-22,638.0,638.0,638.0,638.0
2580,鋼筋價格指數,2021-04-21,637.5,637.5,637.5,637.5
2581,鋼筋價格指數,2021-04-20,637.5,637.5,637.5,637.5
2582,鋼筋價格指數,2021-04-19,637.5,637.5,637.5,637.5
2583,鋼筋價格指數,2021-04-16,641.0,641.0,641.0,641.0
2584,鋼筋價格指數,2021-04-15,636.5,636.5,636.5,636.5
2585,鋼筋價格指數,2021-04-14,639.0,639.0,639.0,639.0
2586,鋼筋價格指數,2021-04-13,635.0,635.0,635.0,635.0
2587,鋼筋價格指數,2021-04-12,636.0,636.0,636.0,636.0
2588,鋼筋價格指數,2021-04-09,639.5,639.5,639.5,639.5
2589,鋼筋價格指數,2021-04-08,636.0,636.0,636.0,636.0
2590,鋼筋價格指數,2021-04-07,641.0,641.0,641.0,641.0
2591,鋼筋價格指數,2021-04-06,650.0,650.0,650.0,650.0
2592,鋼筋價格指數,2021-04-01,643.0,643.0,643.0,643.0
2593,鋼筋價格指數,2021-03-31,628.22,628.22,628.22,628.22
2594,鋼筋價格指數,2021-03-30,632.0,632.0,632.0,632.0
2595,鋼筋價格指數,2021-03-29,633.0,633.0,633.0,633.0
2596,鋼筋價格指數,2021-03-26,631.0,631.0,631.0,631.0
2597,鋼筋價格指數,2021-03-25,626.0,626.0,626.0,626.0
2598,鋼筋價格指數,2021-03-24,626.5,626.5,626.5,626.5
2599,鋼筋價格指數,2021-03-23,626.5,626.5,626.5,626.5
2600,鋼筋價格指數,2021-03-22,622.0,622.0,622.0,622.0
2601,鋼筋價格指數,2021-03-19,624.5,624.5,624.5,624.5
2602,鋼筋價格指數,2021-03-18,628.5,628.5,628.5,628.5
2603,鋼筋價格指數,2021-03-17,627.5,627.5,627.5,627.5
2604,鋼筋價格指數,2021-03-16,632.0,632.0,632.0,632.0
2605,鋼筋價格指數,2021-03-15,634.0,634.0,634.0,634.0
2606,鋼筋價格指數,2021-03-12,629.0,629.0,629.0,629.0
2607,鋼筋價格指數,2021-03-11,630.5,630.5,630.5,630.5
2608,鋼筋價格指數,2021-03-10,630.5,630.5,630.5,630.5
2609,鋼筋價格指數,2021-03-09,638.0,638.0,638.0,638.0
2610,鋼筋價格指數,2021-03-08,641.0,641.0,641.0,641.0
2611,鋼筋價格指數,2021-03-05,643.5,643.5,643.5,643.5
2612,鋼筋價格指數,2021-03-04,648.0,648.0,648.0,648.0
2613,鋼筋價格指數,2021-03-03,650.0,650.0,650.0,650.0
2614,鋼筋價格指數,2021-03-02,652.0,652.0,652.0,652.0
2615,鋼筋價格指數,2021-03-01,656.5,656.5,656.5,656.5
2616,鋼筋價格指數,2021-02-26,605.43,605.43,605.43,605.43
2617,鋼筋價格指數,2021-02-25,607.5,607.5,607.5,607.5
2618,鋼筋價格指數,2021-02-24,609.0,609.0,609.0,609.0
2619,鋼筋價格指數,2021-02-23,610.0,610.0,610.0,610.0
2620,鋼筋價格指數,2021-02-22,602.5,602.5,602.5,602.5
2621,鋼筋價格指數,2021-02-19,604.0,604.0,604.0,604.0
2622,鋼筋價格指數,2021-02-18,604.0,604.0,604.0,604.0
2623,鋼筋價格指數,2021-02-17,606.0,606.0,606.0,606.0
2624,鋼筋價格指數,2021-02-16,615.0,615.0,615.0,615.0
2625,鋼筋價格指數,2021-02-15,614.0,614.0,614.0,614.0
2626,鋼筋價格指數,2021-02-12,607.0,607.0,607.0,607.0
2627,鋼筋價格指數,2021-02-11,601.5,601.5,601.5,601.5
2628,鋼筋價格指數,2021-02-10,599.0,599.0,599.0,599.0
2629,鋼筋價格指數,2021-02-09,598.0,598.0,598.0,598.0
2630,鋼筋價格指數,2021-02-08,600.0,600.0,600.0,600.0
2631,鋼筋價格指數,2021-02-05,597.5,597.5,597.5,597.5
2632,鋼筋價格指數,2021-02-04,598.0,598.0,598.0,598.0
2633,鋼筋價格指數,2021-02-03,580.0,580.0,580.0,580.0
2634,鋼筋價格指數,2021-02-02,579.5,579.5,579.5,579.5
2635,鋼筋價格指數,2021-02-01,563.0,563.0,563.0,563.0
2636,鋼筋價格指數,2021-01-29,629.6,629.6,629.6,629.6
2637,鋼筋價格指數,2021-01-28,631.0,631.0,631.0,631.0
2638,鋼筋價格指數,2021-01-27,631.0,631.0,631.0,631.0
2639,鋼筋價格指數,2021-01-26,633.0,633.0,633.0,633.0
2640,鋼筋價格指數,2021-01-25,635.0,635.0,635.0,635.0
2641,鋼筋價格指數,2021-01-22,632.0,632.0,632.0,632.0
2642,鋼筋價格指數,2021-01-21,634.0,634.0,634.0,634.0
2643,鋼筋價格指數,2021-01-20,631.5,631.5,631.5,631.5
2644,鋼筋價格指數,2021-01-19,637.0,637.0,637.0,637.0
2645,鋼筋價格指數,2021-01-18,640.0,640.0,640.0,640.0
2646,鋼筋價格指數,2021-01-15,638.0,638.0,638.0,638.0
2647,鋼筋價格指數,2021-01-14,643.5,643.5,643.5,643.5
2648,鋼筋價格指數,2021-01-13,634.0,634.0,634.0,634.0
2649,鋼筋價格指數,2021-01-12,633.5,633.5,633.5,633.5
2650,鋼筋價格指數,2021-01-11,646.5,646.5,646.5,646.5
2651,鋼筋價格指數,2021-01-08,660.0,660.0,660.0,660.0
2652,鋼筋價格指數,2021-01-07,658.0,658.0,658.0,658.0
2653,鋼筋價格指數,2021-01-06,651.0,651.0,651.0,651.0
2654,鋼筋價格指數,2021-01-05,662.0,662.0,662.0,662.0
2655,鋼筋價格指數,2021-01-04,656.0,656.0,656.0,656.0
2656,鋼筋價格指數,2020-12-31,593.52,593.52,593.52,593.52
2657,鋼筋價格指數,2020-12-30,593.0,593.0,593.0,593.0
2658,鋼筋價格指數,2020-12-29,592.0,592.0,592.0,592.0
2659,鋼筋價格指數,2020-12-24,596.0,596.0,596.0,596.0
2660,鋼筋價格指數,2020-12-23,600.5,600.5,600.5,600.5
2661,鋼筋價格指數,2020-12-22,597.0,597.0,597.0,597.0
2662,鋼筋價格指數,2020-12-21,600.0,600.0,600.0,600.0
2663,鋼筋價格指數,2020-12-18,597.5,597.5,597.5,597.5
2664,鋼筋價格指數,2020-12-17,592.5,592.5,592.5,592.5
2665,鋼筋價格指數,2020-12-16,590.5,590.5,590.5,590.5
2666,鋼筋價格指數,2020-12-15,581.0,581.0,581.0,581.0
2667,鋼筋價格指數,2020-12-14,570.0,570.0,570.0,570.0
2668,鋼筋價格指數,2020-12-11,575.5,575.5,575.5,575.5
2669,鋼筋價格指數,2020-12-10,575.5,575.5,575.5,575.5
2670,鋼筋價格指數,2020-12-09,574.0,574.0,574.0,574.0
2671,鋼筋價格指數,2020-12-08,564.0,564.0,564.0,564.0
2672,鋼筋價格指數,2020-12-07,562.0,562.0,562.0,562.0
2673,鋼筋價格指數,2020-12-04,558.0,558.0,558.0,558.0
2674,鋼筋價格指數,2020-12-03,553.5,553.5,553.5,553.5
2675,鋼筋價格指數,2020-12-02,555.5,555.5,555.5,555.5
2676,鋼筋價格指數,2020-12-01,554.5,554.5,554.5,554.5
2677,鋼筋價格指數,2020-11-30,486.26,486.26,486.26,486.26
2678,鋼筋價格指數,2020-11-27,488.5,488.5,488.5,488.5
2679,鋼筋價格指數,2020-11-26,486.5,486.5,486.5,486.5
2680,鋼筋價格指數,2020-11-25,486.5,486.5,486.5,486.5
2681,鋼筋價格指數,2020-11-24,486.0,486.0,486.0,486.0
2682,鋼筋價格指數,2020-11-23,489.0,489.0,489.0,489.0
2683,鋼筋價格指數,2020-11-20,491.5,491.5,491.5,491.5
2684,鋼筋價格指數,2020-11-19,497.5,497.5,497.5,497.5
2685,鋼筋價格指數,2020-11-18,496.0,496.0,496.0,496.0
2686,鋼筋價格指數,2020-11-17,491.5,491.5,491.5,491.5
2687,鋼筋價格指數,2020-11-16,486.0,486.0,486.0,486.0
2688,鋼筋價格指數,2020-11-13,482.0,482.0,482.0,482.0
2689,鋼筋價格指數,2020-11-12,477.5,477.5,477.5,477.5
2690,鋼筋價格指數,2020-11-11,470.5,470.5,470.5,470.5
2691,鋼筋價格指數,2020-11-10,464.0,464.0,464.0,464.0
2692,鋼筋價格指數,2020-11-09,470.0,470.0,470.0,470.0
2693,鋼筋價格指數,2020-11-06,463.0,463.0,463.0,463.0
2694,鋼筋價格指數,2020-11-05,461.0,461.0,461.0,461.0
2695,鋼筋價格指數,2020-11-04,464.5,464.5,464.5,464.5
2696,鋼筋價格指數,2020-11-03,462.0,462.0,462.0,462.0
2697,鋼筋價格指數,2020-11-02,461.0,461.0,461.0,461.0
2698,鋼筋價格指數,2020-10-30,445.48,445.48,445.48,445.48
2699,鋼筋價格指數,2020-10-29,446.0,446.0,446.0,446.0
2700,鋼筋價格指數,2020-10-28,448.0,448.0,448.0,448.0
2701,鋼筋價格指數,2020-10-27,447.0,447.0,447.0,447.0
2702,鋼筋價格指數,2020-10-26,447.0,447.0,447.0,447.0
2703,鋼筋價格指數,2020-10-23,448.5,448.5,448.5,448.5
2704,鋼筋價格指數,2020-10-22,448.0,448.0,448.0,448.0
2705,鋼筋價格指數,2020-10-21,448.5,448.5,448.5,448.5
2706,鋼筋價格指數,2020-10-20,448.0,448.0,448.0,448.0
2707,鋼筋價格指數,2020-10-19,447.0,447.0,447.0,447.0
2708,鋼筋價格指數,2020-10-16,447.5,447.5,447.5,447.5
2709,鋼筋價格指數,2020-10-15,448.0,448.0,448.0,448.0
2710,鋼筋價格指數,2020-10-14,447.0,447.0,447.0,447.0
2711,鋼筋價格指數,2020-10-13,446.5,446.5,446.5,446.5
2712,鋼筋價格指數,2020-10-12,447.5,447.5,447.5,447.5
2713,鋼筋價格指數,2020-10-09,448.5,448.5,448.5,448.5
2714,鋼筋價格指數,2020-10-08,447.0,447.0,447.0,447.0
2715,鋼筋價格指數,2020-10-07,450.5,450.5,450.5,450.5
2716,鋼筋價格指數,2020-10-06,450.0,450.0,450.0,450.0
2717,鋼筋價格指數,2020-10-05,449.5,449.5,449.5,449.5
2718,鋼筋價格指數,2020-10-02,446.0,446.0,446.0,446.0
2719,鋼筋價格指數,2020-10-01,453.5,453.5,453.5,453.5
2720,鋼筋價格指數,2020-09-30,454.98,454.98,454.98,454.98
2721,鋼筋價格指數,2020-09-29,455.5,455.5,455.5,455.5
2722,鋼筋價格指數,2020-09-28,460.0,460.0,460.0,460.0
2723,鋼筋價格指數,2020-09-25,459.0,459.0,459.0,459.0
2724,鋼筋價格指數,2020-09-24,455.5,455.5,455.5,455.5
2725,鋼筋價格指數,2020-09-23,455.5,455.5,455.5,455.5
2726,鋼筋價格指數,2020-09-22,454.5,454.5,454.5,454.5
2727,鋼筋價格指數,2020-09-21,452.5,452.5,452.5,452.5
2728,鋼筋價格指數,2020-09-18,459.5,459.5,459.5,459.5
2729,鋼筋價格指數,2020-09-17,455.0,455.0,455.0,455.0
2730,鋼筋價格指數,2020-09-16,453.5,453.5,453.5,453.5
2731,鋼筋價格指數,2020-09-15,455.0,455.0,455.0,455.0
2732,鋼筋價格指數,2020-09-14,458.5,458.5,458.5,458.5
2733,鋼筋價格指數,2020-09-11,461.0,461.0,461.0,461.0
2734,鋼筋價格指數,2020-09-10,462.0,462.0,462.0,462.0
2735,鋼筋價格指數,2020-09-09,461.0,461.0,461.0,461.0
2736,鋼筋價格指數,2020-09-08,468.0,468.0,468.0,468.0
2737,鋼筋價格指數,2020-09-07,463.5,463.5,463.5,463.5
2738,鋼筋價格指數,2020-09-04,460.0,460.0,460.0,460.0
2739,鋼筋價格指數,2020-09-03,464.0,464.0,464.0,464.0
2740,鋼筋價格指數,2020-09-02,460.0,460.0,460.0,460.0
2741,鋼筋價格指數,2020-09-01,459.0,459.0,459.0,459.0
2742,鋼筋價格指數,2020-08-28,440.05,440.05,440.05,440.05
2743,鋼筋價格指數,2020-08-27,444.0,444.0,444.0,444.0
2744,鋼筋價格指數,2020-08-26,444.0,444.0,444.0,444.0
2745,鋼筋價格指數,2020-08-25,444.0,444.0,444.0,444.0
2746,鋼筋價格指數,2020-08-24,440.5,440.5,440.5,440.5
2747,鋼筋價格指數,2020-08-21,440.0,440.0,440.0,440.0
2748,鋼筋價格指數,2020-08-20,445.0,445.0,445.0,445.0
2749,鋼筋價格指數,2020-08-19,444.0,444.0,444.0,444.0
2750,鋼筋價格指數,2020-08-18,447.0,447.0,447.0,447.0
2751,鋼筋價格指數,2020-08-17,444.5,444.5,444.5,444.5
2752,鋼筋價格指數,2020-08-14,447.5,447.5,447.5,447.5
2753,鋼筋價格指數,2020-08-13,447.5,447.5,447.5,447.5
2754,鋼筋價格指數,2020-08-12,446.5,446.5,446.5,446.5
2755,鋼筋價格指數,2020-08-11,444.5,444.5,444.5,444.5
2756,鋼筋價格指數,2020-08-10,448.0,448.0,448.0,448.0
2757,鋼筋價格指數,2020-08-07,451.0,451.0,451.0,451.0
2758,鋼筋價格指數,2020-08-06,454.0,454.0,454.0,454.0
2759,鋼筋價格指數,2020-08-05,449.5,449.5,449.5,449.5
2760,鋼筋價格指數,2020-08-04,449.0,449.0,449.0,449.0
2761,鋼筋價格指數,2020-08-03,453.5,453.5,453.5,453.5
2762,鋼筋價格指數,2020-07-31,419.0,419.0,419.0,419.0
2763,鋼筋價格指數,2020-07-30,421.0,421.0,421.0,421.0
2764,鋼筋價格指數,2020-07-29,420.5,420.5,420.5,420.5
2765,鋼筋價格指數,2020-07-28,423.5,423.5,423.5,423.5
2766,鋼筋價格指數,2020-07-27,425.5,425.5,425.5,425.5
2767,鋼筋價格指數,2020-07-24,426.0,426.0,426.0,426.0
2768,鋼筋價格指數,2020-07-23,427.5,427.5,427.5,427.5
2769,鋼筋價格指數,2020-07-22,425.0,425.0,425.0,425.0
2770,鋼筋價格指數,2020-07-21,423.5,423.5,423.5,423.5
2771,鋼筋價格指數,2020-07-20,423.5,423.5,423.5,423.5
2772,鋼筋價格指數,2020-07-17,420.0,420.0,420.0,420.0
2773,鋼筋價格指數,2020-07-16,417.0,417.0,417.0,417.0
2774,鋼筋價格指數,2020-07-15,416.5,416.5,416.5,416.5
2775,鋼筋價格指數,2020-07-14,414.0,414.0,414.0,414.0
2776,鋼筋價格指數,2020-07-13,411.5,411.5,411.5,411.5
2777,鋼筋價格指數,2020-07-10,411.5,411.5,411.5,411.5
2778,鋼筋價格指數,2020-07-09,410.0,410.0,410.0,410.0
2779,鋼筋價格指數,2020-07-08,413.5,413.5,413.5,413.5
2780,鋼筋價格指數,2020-07-07,415.5,415.5,415.5,415.5
2781,鋼筋價格指數,2020-07-06,415.0,415.0,415.0,415.0
2782,鋼筋價格指數,2020-07-03,414.5,414.5,414.5,414.5
2783,鋼筋價格指數,2020-07-02,416.5,416.5,416.5,416.5
2784,鋼筋價格指數,2020-07-01,418.0,418.0,418.0,418.0
2785,鋼筋價格指數,2020-06-30,415.95,415.95,415.95,415.95
2786,鋼筋價格指數,2020-06-29,416.0,416.0,416.0,416.0
2787,鋼筋價格指數,2020-06-26,416.5,416.5,416.5,416.5
2788,鋼筋價格指數,2020-06-25,415.5,415.5,415.5,415.5
2789,鋼筋價格指數,2020-06-24,419.0,419.0,419.0,419.0
2790,鋼筋價格指數,2020-06-23,417.5,417.5,417.5,417.5
2791,鋼筋價格指數,2020-06-22,417.0,417.0,417.0,417.0
2792,鋼筋價格指數,2020-06-19,418.0,418.0,418.0,418.0
2793,鋼筋價格指數,2020-06-18,417.5,417.5,417.5,417.5
2794,鋼筋價格指數,2020-06-17,421.5,421.5,421.5,421.5
2795,鋼筋價格指數,2020-06-16,425.0,425.0,425.0,425.0
2796,鋼筋價格指數,2020-06-15,425.5,425.5,425.5,425.5
2797,鋼筋價格指數,2020-06-12,422.0,422.0,422.0,422.0
2798,鋼筋價格指數,2020-06-11,420.0,420.0,420.0,420.0
2799,鋼筋價格指數,2020-06-10,425.0,425.0,425.0,425.0
2800,鋼筋價格指數,2020-06-09,425.5,425.5,425.5,425.5
2801,鋼筋價格指數,2020-06-08,422.5,422.5,422.5,422.5
2802,鋼筋價格指數,2020-06-05,420.0,420.0,420.0,420.0
2803,鋼筋價格指數,2020-06-04,420.0,420.0,420.0,420.0
2804,鋼筋價格指數,2020-06-03,423.5,423.5,423.5,423.5
2805,鋼筋價格指數,2020-06-02,427.0,427.0,427.0,427.0
2806,鋼筋價格指數,2020-06-01,425.5,425.5,425.5,425.5
2807,鋼筋價格指數,2020-05-29,398.76,398.76,398.76,398.76
2808,鋼筋價格指數,2020-05-28,398.5,398.5,398.5,398.5
2809,鋼筋價格指數,2020-05-27,397.0,397.0,397.0,397.0
2810,鋼筋價格指數,2020-05-26,399.0,399.0,399.0,399.0
2811,鋼筋價格指數,2020-05-22,398.5,398.5,398.5,398.5
2812,鋼筋價格指數,2020-05-21,397.5,397.5,397.5,397.5
2813,鋼筋價格指數,2020-05-20,400.5,400.5,400.5,400.5
2814,鋼筋價格指數,2020-05-19,404.5,404.5,404.5,404.5
2815,鋼筋價格指數,2020-05-18,403.5,403.5,403.5,403.5
2816,鋼筋價格指數,2020-05-15,404.0,404.0,404.0,404.0
2817,鋼筋價格指數,2020-05-14,400.5,400.5,400.5,400.5
2818,鋼筋價格指數,2020-05-13,402.5,402.5,402.5,402.5
2819,鋼筋價格指數,2020-05-12,403.5,403.5,403.5,403.5
2820,鋼筋價格指數,2020-05-11,404.0,404.0,404.0,404.0
2821,鋼筋價格指數,2020-05-07,405.5,405.5,405.5,405.5
2822,鋼筋價格指數,2020-05-06,401.0,401.0,401.0,401.0
2823,鋼筋價格指數,2020-05-05,402.0,402.0,402.0,402.0
2824,鋼筋價格指數,2020-05-04,399.5,399.5,399.5,399.5
2825,鋼筋價格指數,2020-05-01,399.0,399.0,399.0,399.0
2826,鋼筋價格指數,2020-04-30,402.93,402.93,402.93,402.93
2827,鋼筋價格指數,2020-04-29,403.5,403.5,403.5,403.5
2828,鋼筋價格指數,2020-04-28,403.5,403.5,403.5,403.5
2829,鋼筋價格指數,2020-04-27,405.5,405.5,405.5,405.5
2830,鋼筋價格指數,2020-04-24,403.0,403.0,403.0,403.0
2831,鋼筋價格指數,2020-04-23,399.0,399.0,399.0,399.0
2832,鋼筋價格指數,2020-04-22,402.0,402.0,402.0,402.0
2833,鋼筋價格指數,2020-04-21,401.5,401.5,401.5,401.5
2834,鋼筋價格指數,2020-04-20,408.0,408.0,408.0,408.0
2835,鋼筋價格指數,2020-04-17,409.0,409.0,409.0,409.0
2836,鋼筋價格指數,2020-04-16,414.0,414.0,414.0,414.0
2837,鋼筋價格指數,2020-04-15,417.0,417.0,417.0,417.0
2838,鋼筋價格指數,2020-04-14,412.0,412.0,412.0,412.0
2839,鋼筋價格指數,2020-04-09,393.0,393.0,393.0,393.0
2840,鋼筋價格指數,2020-04-08,393.0,393.0,393.0,393.0
2841,鋼筋價格指數,2020-04-07,393.0,393.0,393.0,393.0
