c_name,c_date,c_price,c_open,c_high,c_low
鋼筋價格指數,2021-06-01,755.0,755.0,755.0,755.0
鋼筋價格指數,2021-05-28,744.21,744.21,744.21,744.21
鋼筋價格指數,2021-05-27,744.0,744.0,744.0,744.0
鋼筋價格指數,2021-05-26,746.0,746.0,746.0,746.0
鋼筋價格指數,2021-05-25,745.0,745.0,745.0,745.0
鋼筋價格指數,2021-05-24,748.5,748.5,748.5,748.5
鋼筋價格指數,2021-05-21,742.0,742.0,742.0,742.0
鋼筋價格指數,2021-05-20,752.0,752.0,752.0,752.0
鋼筋價格指數,2021-05-19,756.0,756.0,756.0,756.0
鋼筋價格指數,2021-05-18,771.5,771.5,771.5,771.5
鋼筋價格指數,2021-05-17,769.5,769.5,769.5,769.5
鋼筋價格指數,2021-05-14,775.0,775.0,775.0,775.0
鋼筋價格指數,2021-05-13,780.5,780.5,780.5,780.5
鋼筋價格指數,2021-05-12,794.0,794.0,794.0,794.0
鋼筋價格指數,2021-05-11,750.0,750.0,750.0,750.0
鋼筋價格指數,2021-05-10,750.0,750.0,750.0,750.0
鋼筋價格指數,2021-05-07,710.0,710.0,710.0,710.0
鋼筋價格指數,2021-05-06,730.0,730.0,730.0,730.0
鋼筋價格指數,2021-05-05,710.0,710.0,710.0,710.0
鋼筋價格指數,2021-05-04,696.5,696.5,696.5,696.5
鋼筋價格指數,2021-04-30,639.28,639.28,639.28,639.28
鋼筋價格指數,2021-04-29,642.5,642.5,642.5,642.5
鋼筋價格指數,2021-04-28,640.0,640.0,640.0,640.0
鋼筋價格指數,2021-04-27,641.0,641.0,641.0,641.0
鋼筋價格指數,2021-04-26,639.5,639.5,639.5,639.5
鋼筋價格指數,2021-04-23,637.5,637.5,637.5,637.5
鋼筋價格指數,2021-04-22,638.0,638.0,638.0,638.0
鋼筋價格指數,2021-04-21,637.5,637.5,637.5,637.5
鋼筋價格指數,2021-04-20,637.5,637.5,637.5,637.5
鋼筋價格指數,2021-04-19,637.5,637.5,637.5,637.5
鋼筋價格指數,2021-04-16,641.0,641.0,641.0,641.0
鋼筋價格指數,2021-04-15,636.5,636.5,636.5,636.5
鋼筋價格指數,2021-04-14,639.0,639.0,639.0,639.0
鋼筋價格指數,2021-04-13,635.0,635.0,635.0,635.0
鋼筋價格指數,2021-04-12,636.0,636.0,636.0,636.0
鋼筋價格指數,2021-04-09,639.5,639.5,639.5,639.5
鋼筋價格指數,2021-04-08,636.0,636.0,636.0,636.0
鋼筋價格指數,2021-04-07,641.0,641.0,641.0,641.0
鋼筋價格指數,2021-04-06,650.0,650.0,650.0,650.0
鋼筋價格指數,2021-04-01,643.0,643.0,643.0,643.0
鋼筋價格指數,2021-03-31,628.22,628.22,628.22,628.22
鋼筋價格指數,2021-03-30,632.0,632.0,632.0,632.0
鋼筋價格指數,2021-03-29,633.0,633.0,633.0,633.0
鋼筋價格指數,2021-03-26,631.0,631.0,631.0,631.0
鋼筋價格指數,2021-03-25,626.0,626.0,626.0,626.0
鋼筋價格指數,2021-03-24,626.5,626.5,626.5,626.5
鋼筋價格指數,2021-03-23,626.5,626.5,626.5,626.5
鋼筋價格指數,2021-03-22,622.0,622.0,622.0,622.0
鋼筋價格指數,2021-03-19,624.5,624.5,624.5,624.5
鋼筋價格指數,2021-03-18,628.5,628.5,628.5,628.5
鋼筋價格指數,2021-03-17,627.5,627.5,627.5,627.5
鋼筋價格指數,2021-03-16,632.0,632.0,632.0,632.0
鋼筋價格指數,2021-03-15,634.0,634.0,634.0,634.0
鋼筋價格指數,2021-03-12,629.0,629.0,629.0,629.0
鋼筋價格指數,2021-03-11,630.5,630.5,630.5,630.5
鋼筋價格指數,2021-03-10,630.5,630.5,630.5,630.5
鋼筋價格指數,2021-03-09,638.0,638.0,638.0,638.0
鋼筋價格指數,2021-03-08,641.0,641.0,641.0,641.0
鋼筋價格指數,2021-03-05,643.5,643.5,643.5,643.5
鋼筋價格指數,2021-03-04,648.0,648.0,648.0,648.0
鋼筋價格指數,2021-03-03,650.0,650.0,650.0,650.0
鋼筋價格指數,2021-03-02,652.0,652.0,652.0,652.0
鋼筋價格指數,2021-03-01,656.5,656.5,656.5,656.5
鋼筋價格指數,2021-02-26,605.43,605.43,605.43,605.43
鋼筋價格指數,2021-02-25,607.5,607.5,607.5,607.5
鋼筋價格指數,2021-02-24,609.0,609.0,609.0,609.0
鋼筋價格指數,2021-02-23,610.0,610.0,610.0,610.0
鋼筋價格指數,2021-02-22,602.5,602.5,602.5,602.5
鋼筋價格指數,2021-02-19,604.0,604.0,604.0,604.0
鋼筋價格指數,2021-02-18,604.0,604.0,604.0,604.0
鋼筋價格指數,2021-02-17,606.0,606.0,606.0,606.0
鋼筋價格指數,2021-02-16,615.0,615.0,615.0,615.0
鋼筋價格指數,2021-02-15,614.0,614.0,614.0,614.0
鋼筋價格指數,2021-02-12,607.0,607.0,607.0,607.0
鋼筋價格指數,2021-02-11,601.5,601.5,601.5,601.5
鋼筋價格指數,2021-02-10,599.0,599.0,599.0,599.0
鋼筋價格指數,2021-02-09,598.0,598.0,598.0,598.0
鋼筋價格指數,2021-02-08,600.0,600.0,600.0,600.0
鋼筋價格指數,2021-02-05,597.5,597.5,597.5,597.5
鋼筋價格指數,2021-02-04,598.0,598.0,598.0,598.0
鋼筋價格指數,2021-02-03,580.0,580.0,580.0,580.0
鋼筋價格指數,2021-02-02,579.5,579.5,579.5,579.5
鋼筋價格指數,2021-02-01,563.0,563.0,563.0,563.0
鋼筋價格指數,2021-01-29,629.6,629.6,629.6,629.6
鋼筋價格指數,2021-01-28,631.0,631.0,631.0,631.0
鋼筋價格指數,2021-01-27,631.0,631.0,631.0,631.0
鋼筋價格指數,2021-01-26,633.0,633.0,633.0,633.0
鋼筋價格指數,2021-01-25,635.0,635.0,635.0,635.0
鋼筋價格指數,2021-01-22,632.0,632.0,632.0,632.0
鋼筋價格指數,2021-01-21,634.0,634.0,634.0,634.0
鋼筋價格指數,2021-01-20,631.5,631.5,631.5,631.5
鋼筋價格指數,2021-01-19,637.0,637.0,637.0,637.0
鋼筋價格指數,2021-01-18,640.0,640.0,640.0,640.0
鋼筋價格指數,2021-01-15,638.0,638.0,638.0,638.0
鋼筋價格指數,2021-01-14,643.5,643.5,643.5,643.5
鋼筋價格指數,2021-01-13,634.0,634.0,634.0,634.0
鋼筋價格指數,2021-01-12,633.5,633.5,633.5,633.5
鋼筋價格指數,2021-01-11,646.5,646.5,646.5,646.5
鋼筋價格指數,2021-01-08,660.0,660.0,660.0,660.0
鋼筋價格指數,2021-01-07,658.0,658.0,658.0,658.0
鋼筋價格指數,2021-01-06,651.0,651.0,651.0,651.0
鋼筋價格指數,2021-01-05,662.0,662.0,662.0,662.0
鋼筋價格指數,2021-01-04,656.0,656.0,656.0,656.0
鋼筋價格指數,2020-12-31,593.52,593.52,593.52,593.52
鋼筋價格指數,2020-12-30,593.0,593.0,593.0,593.0
鋼筋價格指數,2020-12-29,592.0,592.0,592.0,592.0
鋼筋價格指數,2020-12-24,596.0,596.0,596.0,596.0
鋼筋價格指數,2020-12-23,600.5,600.5,600.5,600.5
鋼筋價格指數,2020-12-22,597.0,597.0,597.0,597.0
鋼筋價格指數,2020-12-21,600.0,600.0,600.0,600.0
鋼筋價格指數,2020-12-18,597.5,597.5,597.5,597.5
鋼筋價格指數,2020-12-17,592.5,592.5,592.5,592.5
鋼筋價格指數,2020-12-16,590.5,590.5,590.5,590.5
鋼筋價格指數,2020-12-15,581.0,581.0,581.0,581.0
鋼筋價格指數,2020-12-14,570.0,570.0,570.0,570.0
鋼筋價格指數,2020-12-11,575.5,575.5,575.5,575.5
鋼筋價格指數,2020-12-10,575.5,575.5,575.5,575.5
鋼筋價格指數,2020-12-09,574.0,574.0,574.0,574.0
鋼筋價格指數,2020-12-08,564.0,564.0,564.0,564.0
鋼筋價格指數,2020-12-07,562.0,562.0,562.0,562.0
鋼筋價格指數,2020-12-04,558.0,558.0,558.0,558.0
鋼筋價格指數,2020-12-03,553.5,553.5,553.5,553.5
鋼筋價格指數,2020-12-02,555.5,555.5,555.5,555.5
鋼筋價格指數,2020-12-01,554.5,554.5,554.5,554.5
鋼筋價格指數,2020-11-30,486.26,486.26,486.26,486.26
鋼筋價格指數,2020-11-27,488.5,488.5,488.5,488.5
鋼筋價格指數,2020-11-26,486.5,486.5,486.5,486.5
鋼筋價格指數,2020-11-25,486.5,486.5,486.5,486.5
鋼筋價格指數,2020-11-24,486.0,486.0,486.0,486.0
鋼筋價格指數,2020-11-23,489.0,489.0,489.0,489.0
鋼筋價格指數,2020-11-20,491.5,491.5,491.5,491.5
鋼筋價格指數,2020-11-19,497.5,497.5,497.5,497.5
鋼筋價格指數,2020-11-18,496.0,496.0,496.0,496.0
鋼筋價格指數,2020-11-17,491.5,491.5,491.5,491.5
鋼筋價格指數,2020-11-16,486.0,486.0,486.0,486.0
鋼筋價格指數,2020-11-13,482.0,482.0,482.0,482.0
鋼筋價格指數,2020-11-12,477.5,477.5,477.5,477.5
鋼筋價格指數,2020-11-11,470.5,470.5,470.5,470.5
鋼筋價格指數,2020-11-10,464.0,464.0,464.0,464.0
鋼筋價格指數,2020-11-09,470.0,470.0,470.0,470.0
鋼筋價格指數,2020-11-06,463.0,463.0,463.0,463.0
鋼筋價格指數,2020-11-05,461.0,461.0,461.0,461.0
鋼筋價格指數,2020-11-04,464.5,464.5,464.5,464.5
鋼筋價格指數,2020-11-03,462.0,462.0,462.0,462.0
鋼筋價格指數,2020-11-02,461.0,461.0,461.0,461.0
鋼筋價格指數,2020-10-30,445.48,445.48,445.48,445.48
鋼筋價格指數,2020-10-29,446.0,446.0,446.0,446.0
鋼筋價格指數,2020-10-28,448.0,448.0,448.0,448.0
鋼筋價格指數,2020-10-27,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-10-26,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-10-23,448.5,448.5,448.5,448.5
鋼筋價格指數,2020-10-22,448.0,448.0,448.0,448.0
鋼筋價格指數,2020-10-21,448.5,448.5,448.5,448.5
鋼筋價格指數,2020-10-20,448.0,448.0,448.0,448.0
鋼筋價格指數,2020-10-19,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-10-16,447.5,447.5,447.5,447.5
鋼筋價格指數,2020-10-15,448.0,448.0,448.0,448.0
鋼筋價格指數,2020-10-14,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-10-13,446.5,446.5,446.5,446.5
鋼筋價格指數,2020-10-12,447.5,447.5,447.5,447.5
鋼筋價格指數,2020-10-09,448.5,448.5,448.5,448.5
鋼筋價格指數,2020-10-08,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-10-07,450.5,450.5,450.5,450.5
鋼筋價格指數,2020-10-06,450.0,450.0,450.0,450.0
鋼筋價格指數,2020-10-05,449.5,449.5,449.5,449.5
鋼筋價格指數,2020-10-02,446.0,446.0,446.0,446.0
鋼筋價格指數,2020-10-01,453.5,453.5,453.5,453.5
鋼筋價格指數,2020-09-30,454.98,454.98,454.98,454.98
鋼筋價格指數,2020-09-29,455.5,455.5,455.5,455.5
鋼筋價格指數,2020-09-28,460.0,460.0,460.0,460.0
鋼筋價格指數,2020-09-25,459.0,459.0,459.0,459.0
鋼筋價格指數,2020-09-24,455.5,455.5,455.5,455.5
鋼筋價格指數,2020-09-23,455.5,455.5,455.5,455.5
鋼筋價格指數,2020-09-22,454.5,454.5,454.5,454.5
鋼筋價格指數,2020-09-21,452.5,452.5,452.5,452.5
鋼筋價格指數,2020-09-18,459.5,459.5,459.5,459.5
鋼筋價格指數,2020-09-17,455.0,455.0,455.0,455.0
鋼筋價格指數,2020-09-16,453.5,453.5,453.5,453.5
鋼筋價格指數,2020-09-15,455.0,455.0,455.0,455.0
鋼筋價格指數,2020-09-14,458.5,458.5,458.5,458.5
鋼筋價格指數,2020-09-11,461.0,461.0,461.0,461.0
鋼筋價格指數,2020-09-10,462.0,462.0,462.0,462.0
鋼筋價格指數,2020-09-09,461.0,461.0,461.0,461.0
鋼筋價格指數,2020-09-08,468.0,468.0,468.0,468.0
鋼筋價格指數,2020-09-07,463.5,463.5,463.5,463.5
鋼筋價格指數,2020-09-04,460.0,460.0,460.0,460.0
鋼筋價格指數,2020-09-03,464.0,464.0,464.0,464.0
鋼筋價格指數,2020-09-02,460.0,460.0,460.0,460.0
鋼筋價格指數,2020-09-01,459.0,459.0,459.0,459.0
鋼筋價格指數,2020-08-28,440.05,440.05,440.05,440.05
鋼筋價格指數,2020-08-27,444.0,444.0,444.0,444.0
鋼筋價格指數,2020-08-26,444.0,444.0,444.0,444.0
鋼筋價格指數,2020-08-25,444.0,444.0,444.0,444.0
鋼筋價格指數,2020-08-24,440.5,440.5,440.5,440.5
鋼筋價格指數,2020-08-21,440.0,440.0,440.0,440.0
鋼筋價格指數,2020-08-20,445.0,445.0,445.0,445.0
鋼筋價格指數,2020-08-19,444.0,444.0,444.0,444.0
鋼筋價格指數,2020-08-18,447.0,447.0,447.0,447.0
鋼筋價格指數,2020-08-17,444.5,444.5,444.5,444.5
鋼筋價格指數,2020-08-14,447.5,447.5,447.5,447.5
鋼筋價格指數,2020-08-13,447.5,447.5,447.5,447.5
鋼筋價格指數,2020-08-12,446.5,446.5,446.5,446.5
鋼筋價格指數,2020-08-11,444.5,444.5,444.5,444.5
鋼筋價格指數,2020-08-10,448.0,448.0,448.0,448.0
鋼筋價格指數,2020-08-07,451.0,451.0,451.0,451.0
鋼筋價格指數,2020-08-06,454.0,454.0,454.0,454.0
鋼筋價格指數,2020-08-05,449.5,449.5,449.5,449.5
鋼筋價格指數,2020-08-04,449.0,449.0,449.0,449.0
鋼筋價格指數,2020-08-03,453.5,453.5,453.5,453.5
鋼筋價格指數,2020-07-31,419.0,419.0,419.0,419.0
鋼筋價格指數,2020-07-30,421.0,421.0,421.0,421.0
鋼筋價格指數,2020-07-29,420.5,420.5,420.5,420.5
鋼筋價格指數,2020-07-28,423.5,423.5,423.5,423.5
鋼筋價格指數,2020-07-27,425.5,425.5,425.5,425.5
鋼筋價格指數,2020-07-24,426.0,426.0,426.0,426.0
鋼筋價格指數,2020-07-23,427.5,427.5,427.5,427.5
鋼筋價格指數,2020-07-22,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-07-21,423.5,423.5,423.5,423.5
鋼筋價格指數,2020-07-20,423.5,423.5,423.5,423.5
鋼筋價格指數,2020-07-17,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-07-16,417.0,417.0,417.0,417.0
鋼筋價格指數,2020-07-15,416.5,416.5,416.5,416.5
鋼筋價格指數,2020-07-14,414.0,414.0,414.0,414.0
鋼筋價格指數,2020-07-13,411.5,411.5,411.5,411.5
鋼筋價格指數,2020-07-10,411.5,411.5,411.5,411.5
鋼筋價格指數,2020-07-09,410.0,410.0,410.0,410.0
鋼筋價格指數,2020-07-08,413.5,413.5,413.5,413.5
鋼筋價格指數,2020-07-07,415.5,415.5,415.5,415.5
鋼筋價格指數,2020-07-06,415.0,415.0,415.0,415.0
鋼筋價格指數,2020-07-03,414.5,414.5,414.5,414.5
鋼筋價格指數,2020-07-02,416.5,416.5,416.5,416.5
鋼筋價格指數,2020-07-01,418.0,418.0,418.0,418.0
鋼筋價格指數,2020-06-30,415.95,415.95,415.95,415.95
鋼筋價格指數,2020-06-29,416.0,416.0,416.0,416.0
鋼筋價格指數,2020-06-26,416.5,416.5,416.5,416.5
鋼筋價格指數,2020-06-25,415.5,415.5,415.5,415.5
鋼筋價格指數,2020-06-24,419.0,419.0,419.0,419.0
鋼筋價格指數,2020-06-23,417.5,417.5,417.5,417.5
鋼筋價格指數,2020-06-22,417.0,417.0,417.0,417.0
鋼筋價格指數,2020-06-19,418.0,418.0,418.0,418.0
鋼筋價格指數,2020-06-18,417.5,417.5,417.5,417.5
鋼筋價格指數,2020-06-17,421.5,421.5,421.5,421.5
鋼筋價格指數,2020-06-16,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-06-15,425.5,425.5,425.5,425.5
鋼筋價格指數,2020-06-12,422.0,422.0,422.0,422.0
鋼筋價格指數,2020-06-11,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-06-10,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-06-09,425.5,425.5,425.5,425.5
鋼筋價格指數,2020-06-08,422.5,422.5,422.5,422.5
鋼筋價格指數,2020-06-05,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-06-04,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-06-03,423.5,423.5,423.5,423.5
鋼筋價格指數,2020-06-02,427.0,427.0,427.0,427.0
鋼筋價格指數,2020-06-01,425.5,425.5,425.5,425.5
鋼筋價格指數,2020-05-29,398.76,398.76,398.76,398.76
鋼筋價格指數,2020-05-28,398.5,398.5,398.5,398.5
鋼筋價格指數,2020-05-27,397.0,397.0,397.0,397.0
鋼筋價格指數,2020-05-26,399.0,399.0,399.0,399.0
鋼筋價格指數,2020-05-22,398.5,398.5,398.5,398.5
鋼筋價格指數,2020-05-21,397.5,397.5,397.5,397.5
鋼筋價格指數,2020-05-20,400.5,400.5,400.5,400.5
鋼筋價格指數,2020-05-19,404.5,404.5,404.5,404.5
鋼筋價格指數,2020-05-18,403.5,403.5,403.5,403.5
鋼筋價格指數,2020-05-15,404.0,404.0,404.0,404.0
鋼筋價格指數,2020-05-14,400.5,400.5,400.5,400.5
鋼筋價格指數,2020-05-13,402.5,402.5,402.5,402.5
鋼筋價格指數,2020-05-12,403.5,403.5,403.5,403.5
鋼筋價格指數,2020-05-11,404.0,404.0,404.0,404.0
鋼筋價格指數,2020-05-07,405.5,405.5,405.5,405.5
鋼筋價格指數,2020-05-06,401.0,401.0,401.0,401.0
鋼筋價格指數,2020-05-05,402.0,402.0,402.0,402.0
鋼筋價格指數,2020-05-04,399.5,399.5,399.5,399.5
鋼筋價格指數,2020-05-01,399.0,399.0,399.0,399.0
鋼筋價格指數,2020-04-30,402.93,402.93,402.93,402.93
鋼筋價格指數,2020-04-29,403.5,403.5,403.5,403.5
鋼筋價格指數,2020-04-28,403.5,403.5,403.5,403.5
鋼筋價格指數,2020-04-27,405.5,405.5,405.5,405.5
鋼筋價格指數,2020-04-24,403.0,403.0,403.0,403.0
鋼筋價格指數,2020-04-23,399.0,399.0,399.0,399.0
鋼筋價格指數,2020-04-22,402.0,402.0,402.0,402.0
鋼筋價格指數,2020-04-21,401.5,401.5,401.5,401.5
鋼筋價格指數,2020-04-20,408.0,408.0,408.0,408.0
鋼筋價格指數,2020-04-17,409.0,409.0,409.0,409.0
鋼筋價格指數,2020-04-16,414.0,414.0,414.0,414.0
鋼筋價格指數,2020-04-15,417.0,417.0,417.0,417.0
鋼筋價格指數,2020-04-14,412.0,412.0,412.0,412.0
鋼筋價格指數,2020-04-09,393.0,393.0,393.0,393.0
鋼筋價格指數,2020-04-08,393.0,393.0,393.0,393.0
鋼筋價格指數,2020-04-07,393.0,393.0,393.0,393.0
鋼筋價格指數,2020-04-06,393.0,393.0,393.0,393.0
鋼筋價格指數,2020-04-03,378.0,378.0,378.0,378.0
鋼筋價格指數,2020-04-02,372.5,372.5,372.5,372.5
鋼筋價格指數,2020-04-01,372.5,372.5,372.5,372.5
鋼筋價格指數,2020-03-31,415.0,415.0,415.0,415.0
鋼筋價格指數,2020-03-30,416.0,416.0,416.0,416.0
鋼筋價格指數,2020-03-27,416.0,416.0,416.0,416.0
鋼筋價格指數,2020-03-26,418.0,418.0,418.0,418.0
鋼筋價格指數,2020-03-25,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-03-24,420.0,420.0,420.0,420.0
鋼筋價格指數,2020-03-23,424.0,424.0,424.0,424.0
鋼筋價格指數,2020-03-20,424.0,424.0,424.0,424.0
鋼筋價格指數,2020-03-19,424.0,424.0,424.0,424.0
鋼筋價格指數,2020-03-18,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-03-17,427.0,427.0,427.0,427.0
鋼筋價格指數,2020-03-16,428.0,428.0,428.0,428.0
鋼筋價格指數,2020-03-13,429.0,429.0,429.0,429.0
鋼筋價格指數,2020-03-12,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-11,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-10,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-09,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-06,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-05,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-04,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-03,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-03-02,430.0,430.0,430.0,430.0
鋼筋價格指數,2020-02-28,428.21,428.21,428.21,428.21
鋼筋價格指數,2020-02-27,429.0,429.0,429.0,429.0
鋼筋價格指數,2020-02-26,429.0,429.0,429.0,429.0
鋼筋價格指數,2020-02-25,429.0,429.0,429.0,429.0
鋼筋價格指數,2020-02-24,428.0,428.0,428.0,428.0
鋼筋價格指數,2020-02-21,426.0,426.0,426.0,426.0
鋼筋價格指數,2020-02-20,427.0,427.0,427.0,427.0
鋼筋價格指數,2020-02-19,427.0,427.0,427.0,427.0
鋼筋價格指數,2020-02-18,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-02-17,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-02-14,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-02-13,425.0,425.0,425.0,425.0
鋼筋價格指數,2020-02-12,423.0,423.0,423.0,423.0
鋼筋價格指數,2020-02-11,422.0,422.0,422.0,422.0
鋼筋價格指數,2020-02-10,422.0,422.0,422.0,422.0
鋼筋價格指數,2020-02-07,422.0,422.0,422.0,422.0
鋼筋價格指數,2020-02-06,407.0,407.0,407.0,407.0
鋼筋價格指數,2020-02-05,407.0,407.0,407.0,407.0
鋼筋價格指數,2020-02-04,418.0,418.0,418.0,418.0
