ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,Volume,Volume_lower,Volume_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-12-01,213.92811553806538,78.99643818848583,102.45680126087211,213.92811553806538,213.92811553806538,-90.48893828138152,-90.48893828138152,-90.48893828138152,-83.75921999641264,-83.75921999641264,-83.75921999641264,54.7529709070736,54.7529709070736,54.7529709070736,0.5846518613992134,0.5846518613992134,0.5846518613992134,-123.26240902655049,-123.26240902655049,-123.26240902655049,-118.91053550932136,-118.91053550932136,-118.91053550932136,-4.351873517229119,-4.351873517229119,-4.351873517229119,0.0,0.0,0.0,90.6657065115149
2004-01-01,213.95963143830627,87.96840537815375,109.7920236807888,213.95963143830627,213.95963143830627,-90.2972363726792,-90.2972363726792,-90.2972363726792,-77.06158173573853,-77.06158173573853,-77.06158173573853,47.69843233807589,47.69843233807589,47.69843233807589,0.5863786322352763,0.5863786322352763,0.5863786322352763,-115.11935921306268,-115.11935921306268,-115.11935921306268,-119.07400713810654,-119.07400713810654,-119.07400713810654,3.954647925043857,3.954647925043857,3.954647925043857,0.0,0.0,0.0,98.8402722252436
2004-02-01,213.99114733854717,84.1149653559043,108.82881993779846,213.99114733854717,213.99114733854717,-88.52934826187739,-88.52934826187739,-88.52934826187739,-75.85686666789185,-75.85686666789185,-75.85686666789185,49.327676368702626,49.327676368702626,49.327676368702626,0.5889766613047328,0.5889766613047328,0.5889766613047328,-117.24551846908872,-117.24551846908872,-117.24551846908872,-114.46956189976189,-114.46956189976189,-114.46956189976189,-2.7759565693268478,-2.7759565693268478,-2.7759565693268478,0.0,0.0,0.0,96.74562886945844
2004-03-01,214.02062995490152,90.69606802152207,113.73133624482038,214.02062995490152,214.02062995490152,-84.41137025594688,-84.41137025594688,-84.41137025594688,-73.66973335481397,-73.66973335481397,-73.66973335481397,45.184269761590286,45.184269761590286,45.184269761590286,0.5838870736211916,0.5838870736211916,0.5838870736211916,-112.02474771305044,-112.02474771305044,-112.02474771305044,-112.31294677554936,-112.31294677554936,-112.31294677554936,0.2881990624989244,0.2881990624989244,0.2881990624989244,0.0,0.0,0.0,101.99588224185108
2004-04-01,214.0521458551424,87.96646953607967,111.13134296484786,214.0521458551424,214.0521458551424,-83.82207783023851,-83.82207783023851,-83.82207783023851,-75.06089391926214,-75.06089391926214,-75.06089391926214,44.80797415613238,44.80797415613238,44.80797415613238,0.5845071515549407,0.5845071515549407,0.5845071515549407,-114.42217372462312,-114.42217372462312,-114.42217372462312,-113.49049044181335,-113.49049044181335,-113.49049044181335,-0.931683282809777,-0.931683282809777,-0.931683282809777,0.0,0.0,0.0,99.62997213051929
2004-05-01,214.08264475333493,80.65375323947163,103.7002367415053,214.08264475333493,214.08264475333493,-91.14213314893681,-91.14213314893681,-91.14213314893681,-79.90126608045301,-79.90126608045301,-79.90126608045301,50.24154073036594,50.24154073036594,50.24154073036594,0.5853161770573775,0.5853161770573775,0.5853161770573775,-122.01773680539561,-122.01773680539561,-122.01773680539561,-120.21654232196649,-120.21654232196649,-120.21654232196649,-1.8011944834291294,-1.8011944834291294,-1.8011944834291294,0.0,0.0,0.0,92.06490794793932
2004-06-01,214.11416028146724,99.36545524348749,122.1806409047523,214.11416028146724,214.11416028146724,-79.5904978907306,-79.5904978907306,-79.5904978907306,-71.15273829912057,-71.15273829912057,-71.15273829912057,46.925161037503564,46.925161037503564,46.925161037503564,0.5863891293224257,0.5863891293224257,0.5863891293224257,-103.39554274704234,-103.39554274704234,-103.39554274704234,-103.2316860230252,-103.2316860230252,-103.2316860230252,-0.16385672401713858,-0.16385672401713858,-0.16385672401713858,0.0,0.0,0.0,110.7186175344249
2004-07-01,214.14465917965973,116.0593333947049,140.29646095557902,214.14465917965973,214.14465917965973,-71.82314714645739,-71.82314714645739,-71.82314714645739,-60.31748061307411,-60.31748061307411,-60.31748061307411,40.01121868445415,40.01121868445415,40.01121868445415,0.5826109277406102,0.5826109277406102,0.5826109277406102,-85.55725079603907,-85.55725079603907,-85.55725079603907,-91.54679814733674,-91.54679814733674,-91.54679814733674,5.989547351297674,5.989547351297674,5.989547351297674,0.0,0.0,0.0,128.58740838362064
2004-08-01,214.17617467857227,99.96709184679709,122.67952402128238,214.17617467857227,214.17617467857227,-71.94384513825467,-71.94384513825467,-71.94384513825467,-58.7542194592133,-58.7542194592133,-58.7542194592133,35.36332515487217,35.36332515487217,35.36332515487217,0.586516593952096,0.586516593952096,0.586516593952096,-103.21185656142319,-103.21185656142319,-103.21185656142319,-94.74822284864369,-94.74822284864369,-94.74822284864369,-8.463633712779503,-8.463633712779503,-8.463633712779503,0.0,0.0,0.0,110.96431811714908
2004-09-01,214.20769017748484,116.25493282941879,139.6560228740226,214.20769017748484,214.20769017748484,-66.27807599678074,-66.27807599678074,-66.27807599678074,-53.71305689423209,-53.71305689423209,-53.71305689423209,37.530137941704304,37.530137941704304,37.530137941704304,0.5832879898617414,0.5832879898617414,0.5832879898617414,-86.372865705075,-86.372865705075,-86.372865705075,-81.87770695944678,-81.87770695944678,-81.87770695944678,-4.495158745628209,-4.495158745628209,-4.495158745628209,0.0,0.0,0.0,127.83482447240984
2004-10-01,214.2381890474002,118.72698365720309,142.08380492301308,214.2381890474002,214.2381890474002,-58.19122387694974,-58.19122387694974,-58.19122387694974,-58.0084429437864,-58.0084429437864,-58.0084429437864,32.241300446493014,32.241300446493014,32.241300446493014,0.5735961792551633,0.5735961792551633,0.5735961792551633,-82.89331510035159,-82.89331510035159,-82.89331510035159,-83.38477019498796,-83.38477019498796,-83.38477019498796,0.4914550946363725,0.4914550946363725,0.4914550946363725,0.0,0.0,0.0,131.3448739470486
2004-11-01,214.26970454631274,152.7740420886897,176.23291580545938,214.26970454631274,214.26970454631274,-44.65160894952168,-44.65160894952168,-44.65160894952168,-47.40264359199162,-47.40264359199162,-47.40264359199162,34.28819079731871,34.28819079731871,34.28819079731871,0.5794115655358858,0.5794115655358858,0.5794115655358858,-49.608948337235574,-49.608948337235574,-49.608948337235574,-57.1866501786587,-57.1866501786587,-57.1866501786587,7.577701841423128,7.577701841423128,7.577701841423128,0.0,0.0,0.0,164.66075620907716
2004-12-01,214.30020341564628,148.5064557209874,172.49490371625393,214.30020341564628,214.30020341564628,-43.10381239713991,-43.10381239713991,-43.10381239713991,-34.46630562306313,-34.46630562306313,-34.46630562306313,20.596759979522258,20.596759979522258,20.596759979522258,0.5780859333873146,0.5780859333873146,0.5780859333873146,-53.38868817781783,-53.38868817781783,-53.38868817781783,-56.39527210729347,-56.39527210729347,-56.39527210729347,3.006583929475638,3.006583929475638,3.006583929475638,0.0,0.0,0.0,160.91151523782844
2005-01-01,214.33171891395762,142.49447732863914,165.3290663025556,214.33171891395762,214.33171891395762,-41.598624695107176,-41.598624695107176,-41.598624695107176,-36.323571722546404,-36.323571722546404,-36.323571722546404,21.332813428427542,21.332813428427542,21.332813428427542,0.5763089264913228,0.5763089264913228,0.5763089264913228,-60.9448562193833,-60.9448562193833,-60.9448562193833,-56.01307406273472,-56.01307406273472,-56.01307406273472,-4.93178215664858,-4.93178215664858,-4.93178215664858,0.0,0.0,0.0,153.38686269457432
2005-02-01,214.3632344122689,172.9878789054919,195.81743285299558,214.3632344122689,214.3632344122689,-25.268720505195386,-25.268720505195386,-25.268720505195386,-21.465421042763875,-21.465421042763875,-21.465421042763875,18.363789834933247,18.363789834933247,18.363789834933247,0.5787997353134683,0.5787997353134683,0.5787997353134683,-29.916072853479193,-29.916072853479193,-29.916072853479193,-27.791551977712547,-27.791551977712547,-27.791551977712547,-2.1245208757666445,-2.1245208757666445,-2.1245208757666445,0.0,0.0,0.0,184.4471615587897
2005-03-01,214.39170002364685,163.73981678349995,186.8009223655304,214.39170002364685,214.39170002364685,-25.169321521734275,-25.169321521734275,-25.169321521734275,-24.972001326303815,-24.972001326303815,-24.972001326303815,9.547679900365797,9.547679900365797,9.547679900365797,0.5684855973973236,0.5684855973973236,0.5684855973973236,-38.53025763083114,-38.53025763083114,-38.53025763083114,-40.025157350274974,-40.025157350274974,-40.025157350274974,1.494899719443837,1.494899719443837,1.494899719443837,0.0,0.0,0.0,175.86144239281572
2005-04-01,214.4232154884909,137.45082645982455,160.9050328612811,214.4232154884909,214.4232154884909,-41.56312273665465,-41.56312273665465,-41.56312273665465,-41.11375312151355,-41.11375312151355,-41.11375312151355,18.93030125208578,18.93030125208578,18.93030125208578,0.5679989824287588,0.5679989824287588,0.5679989824287588,-65.34469532916063,-65.34469532916063,-65.34469532916063,-63.178575623653664,-63.178575623653664,-63.178575623653664,-2.1661197055069703,-2.1661197055069703,-2.1661197055069703,0.0,0.0,0.0,149.07852015933028
2005-05-01,214.45371432543678,127.86011079084491,151.38096758495396,214.45371432543678,214.45371432543678,-55.244745497892836,-55.244745497892836,-55.244745497892836,-47.581916634998684,-47.581916634998684,-47.581916634998684,28.767783620814473,28.767783620814473,28.767783620814473,0.5728051487592682,0.5728051487592682,0.5728051487592682,-74.60507175590716,-74.60507175590716,-74.60507175590716,-73.48607336331779,-73.48607336331779,-73.48607336331779,-1.118998392589376,-1.118998392589376,-1.118998392589376,0.0,0.0,0.0,139.8486425695296
