ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Close_2y,Close_2y_lower,Close_2y_upper,High_2y,High_2y_lower,High_2y_upper,Low_2y,Low_2y_lower,Low_2y_upper,Open_2y,Open_2y_lower,Open_2y_upper,Volume_2y,Volume_2y_lower,Volume_2y_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-01-01,13.966606716339347,7.715998452113646,55.717165731437035,13.966606716339347,13.966606716339347,21.603289340028645,21.603289340028645,21.603289340028645,-107.37069512582694,-107.37069512582694,-107.37069512582694,71.05131279566221,71.05131279566221,71.05131279566221,29.99209350874733,29.99209350874733,29.99209350874733,2.6776290261161027,2.6776290261161027,2.6776290261161027,15.700006646390037,15.700006646390037,15.700006646390037,17.953629544727338,17.953629544727338,17.953629544727338,-2.253622898337301,-2.253622898337301,-2.253622898337301,0.0,0.0,0.0,29.666613362729386
2003-02-01,18.512424963102422,19.065530338294703,64.68874221243439,18.512424963102422,18.512424963102422,21.20864806726592,21.20864806726592,21.20864806726592,-105.75536541438625,-105.75536541438625,-105.75536541438625,69.6333819308662,69.6333819308662,69.6333819308662,29.947495138215846,29.947495138215846,29.947495138215846,2.698233553463174,2.698233553463174,2.698233553463174,24.14667699385009,24.14667699385009,24.14667699385009,17.732393275424883,17.732393275424883,17.732393275424883,6.414283718425205,6.414283718425205,6.414283718425205,0.0,0.0,0.0,42.65910195695251
2003-03-01,22.618325315017458,44.20515469906675,91.49948883805484,22.618325315017458,22.618325315017458,21.688313251651184,21.688313251651184,21.688313251651184,-102.14802783868494,-102.14802783868494,-102.14802783868494,69.5513531679545,69.5513531679545,69.5513531679545,29.421226204318,29.421226204318,29.421226204318,2.6937362590455805,2.6937362590455805,2.6937362590455805,46.00831437677231,46.00831437677231,46.00831437677231,21.206601044284316,21.206601044284316,21.206601044284316,24.801713332487992,24.801713332487992,24.801713332487992,0.0,0.0,0.0,68.62663969178976
2003-04-01,27.16414355114364,53.43856042748555,100.36800822679768,27.16414355114364,27.16414355114364,19.243468227840413,19.243468227840413,19.243468227840413,-97.09920648536168,-97.09920648536168,-97.09920648536168,70.74077469783124,70.74077469783124,70.74077469783124,30.06122149317278,30.06122149317278,30.06122149317278,2.6538002846173474,2.6538002846173474,2.6538002846173474,49.1715835462439,49.1715835462439,49.1715835462439,25.600058218100102,25.600058218100102,25.600058218100102,23.571525328143792,23.571525328143792,23.571525328143792,0.0,0.0,0.0,76.33572709738755
2003-05-01,31.563322489330265,50.287538889985356,97.71980581169957,31.563322489330265,31.563322489330265,18.715678147403416,18.715678147403416,18.715678147403416,-92.47776305468983,-92.47776305468983,-92.47776305468983,60.856264087470464,60.856264087470464,60.856264087470464,26.667233465358965,26.667233465358965,26.667233465358965,2.6764251349950907,2.6764251349950907,2.6764251349950907,41.0195865423358,41.0195865423358,41.0195865423358,16.43783778053811,16.43783778053811,16.43783778053811,24.581748761797694,24.581748761797694,24.581748761797694,0.0,0.0,0.0,72.58290903166606
2003-06-01,36.109140711079945,43.96404379811427,90.3652928352229,36.109140711079945,36.109140711079945,19.193737537621384,19.193737537621384,19.193737537621384,-89.65274044979311,-89.65274044979311,-89.65274044979311,61.407032473728734,61.407032473728734,61.407032473728734,25.933580578184774,25.933580578184774,25.933580578184774,2.634648729312888,2.634648729312888,2.634648729312888,32.177571484651004,32.177571484651004,32.177571484651004,19.516258869054663,19.516258869054663,19.516258869054663,12.661312615596337,12.661312615596337,12.661312615596337,0.0,0.0,0.0,68.28671219573096
2003-07-01,40.50831967032001,32.07031805482189,78.28051659465805,40.50831967032001,40.50831967032001,19.200154597367565,19.200154597367565,19.200154597367565,-95.00579356178068,-95.00579356178068,-95.00579356178068,62.28591590577447,62.28591590577447,62.28591590577447,26.60256633818995,26.60256633818995,26.60256633818995,2.685115291592778,2.685115291592778,2.685115291592778,14.619121044264887,14.619121044264887,14.619121044264887,15.767958571144089,15.767958571144089,15.767958571144089,-1.1488375268792013,-1.1488375268792013,-1.1488375268792013,0.0,0.0,0.0,55.1274407145849
2003-08-01,45.05413792820142,32.88384150894864,76.6313552964661,45.05413792820142,45.05413792820142,19.23384324863007,19.23384324863007,19.23384324863007,-95.79535372758842,-95.79535372758842,-95.79535372758842,61.096494375897755,61.096494375897755,61.096494375897755,26.6070254939926,26.6070254939926,26.6070254939926,2.7014162541279316,2.7014162541279316,2.7014162541279316,12.217307541637894,12.217307541637894,12.217307541637894,13.843425645059936,13.843425645059936,13.843425645059936,-1.6261181034220433,-1.6261181034220433,-1.6261181034220433,0.0,0.0,0.0,57.271445469839314
2003-09-01,49.59995617875294,32.60205675513528,79.81273733188743,49.59995617875294,49.59995617875294,22.485614982219687,22.485614982219687,22.485614982219687,-96.7008093354791,-96.7008093354791,-96.7008093354791,75.77970547843242,75.77970547843242,75.77970547843242,26.6382446934324,26.6382446934324,26.6382446934324,2.684105130077442,2.684105130077442,2.684105130077442,6.31291505752191,6.31291505752191,6.31291505752191,30.886860948682862,30.886860948682862,30.886860948682862,-24.57394589116095,-24.57394589116095,-24.57394589116095,0.0,0.0,0.0,55.91287123627485
2003-10-01,53.99913513089957,48.98844729951523,98.22744385331767,53.99913513089957,53.99913513089957,22.116641951650127,22.116641951650127,22.116641951650127,-107.87775358383509,-107.87775358383509,-107.87775358383509,73.18993004343461,73.18993004343461,73.18993004343461,31.16504901849958,31.16504901849958,31.16504901849958,2.664967412601956,2.664967412601956,2.664967412601956,21.018795680383235,21.018795680383235,21.018795680383235,21.258834842351206,21.258834842351206,21.258834842351206,-0.24003916196797062,-0.24003916196797062,-0.24003916196797062,0.0,0.0,0.0,75.01793081128281
2003-11-01,58.54495335420293,48.94914921811085,96.24085110497904,58.54495335420293,58.54495335420293,20.40974298897848,20.40974298897848,20.40974298897848,-102.24943842490642,-102.24943842490642,-102.24943842490642,70.8521013622074,70.8521013622074,70.8521013622074,30.641010512114985,30.641010512114985,30.641010512114985,2.6947879340478487,2.6947879340478487,2.6947879340478487,14.785122967638879,14.785122967638879,14.785122967638879,22.3482043724423,22.3482043724423,22.3482043724423,-7.563081404803421,-7.563081404803421,-7.563081404803421,0.0,0.0,0.0,73.33007632184182
2003-12-01,62.94413227998037,57.90519340681572,103.48994590498151,62.94413227998037,62.94413227998037,19.72634133008562,19.72634133008562,19.72634133008562,-99.44615140501907,-99.44615140501907,-99.44615140501907,65.61981515431839,65.61981515431839,65.61981515431839,28.306249937642708,28.306249937642708,28.306249937642708,2.6861946422529996,2.6861946422529996,2.6861946422529996,17.627935807217444,17.627935807217444,17.627935807217444,16.892449659280647,16.892449659280647,16.892449659280647,0.7354861479367987,0.7354861479367987,0.7354861479367987,0.0,0.0,0.0,80.57206808719782
2004-01-01,67.48995047730168,53.78098252057864,101.14204054696303,67.48995047730168,67.48995047730168,18.48145971867542,18.48145971867542,18.48145971867542,-94.73053704898425,-94.73053704898425,-94.73053704898425,63.885485714937396,63.885485714937396,63.885485714937396,27.338449652877383,27.338449652877383,27.338449652877383,2.694829447534781,2.694829447534781,2.694829447534781,9.915340335971711,9.915340335971711,9.915340335971711,17.669687485040733,17.669687485040733,17.669687485040733,-7.754347149069022,-7.754347149069022,-7.754347149069022,0.0,0.0,0.0,77.40529081327338
