ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-01-01,252.28142782037443,220.7239802027076,293.7730566291986,252.28142782037443,252.28142782037443,4.545894141033644,4.545894141033644,4.545894141033644,4.545894141033644,4.545894141033644,4.545894141033644,0.0,0.0,0.0,256.8273219614081
2010-02-01,251.4198651812347,232.06300859434828,304.36493040897085,251.4198651812347,251.4198651812347,16.39724425554552,16.39724425554552,16.39724425554552,16.39724425554552,16.39724425554552,16.39724425554552,0.0,0.0,0.0,267.81710943678024
2010-03-01,250.64167957168914,238.49450518377705,308.0301253266076,250.64167957168914,250.64167957168914,23.703994641439397,23.703994641439397,23.703994641439397,23.703994641439397,23.703994641439397,23.703994641439397,0.0,0.0,0.0,274.3456742131285
2010-04-01,249.78011693238923,230.8500964260046,306.6026625687684,249.78011693238923,249.78011693238923,18.15031772187235,18.15031772187235,18.15031772187235,18.15031772187235,18.15031772187235,18.15031772187235,0.0,0.0,0.0,267.9304346542616
2010-05-01,248.9463466368171,216.0313509378655,290.7826416782432,248.9463466368171,248.9463466368171,4.936978172437086,4.936978172437086,4.936978172437086,4.936978172437086,4.936978172437086,4.936978172437086,0.0,0.0,0.0,253.8833248092542
2010-06-01,248.08478399805065,210.11801902326604,283.48343612873236,248.08478399805065,248.08478399805065,-1.5451064059005233,-1.5451064059005233,-1.5451064059005233,-1.5451064059005233,-1.5451064059005233,-1.5451064059005233,0.0,0.0,0.0,246.53967759215013
2010-07-01,247.25101370247017,211.8618019275246,286.3161252809637,247.25101370247017,247.25101370247017,1.5739803273854212,1.5739803273854212,1.5739803273854212,1.5739803273854212,1.5739803273854212,1.5739803273854212,0.0,0.0,0.0,248.8249940298556
2010-08-01,246.38945106346787,205.1904481160548,280.01506570792895,246.38945106346787,246.38945106346787,-4.06005108463315,-4.06005108463315,-4.06005108463315,-4.06005108463315,-4.06005108463315,-4.06005108463315,0.0,0.0,0.0,242.32939997883472
2010-09-01,245.52788842446557,194.68784403225538,267.15788425977826,245.52788842446557,245.52788842446557,-14.268403809423747,-14.268403809423747,-14.268403809423747,-14.268403809423747,-14.268403809423747,-14.268403809423747,0.0,0.0,0.0,231.25948461504183
2010-10-01,244.69411812835145,211.33838437934267,283.5694294113962,244.69411812835145,244.69411812835145,4.233146457481421,4.233146457481421,4.233146457481421,4.233146457481421,4.233146457481421,4.233146457481421,0.0,0.0,0.0,248.92726458583286
2010-11-01,243.83255548929068,216.9541864279953,290.7713096554932,243.83255548929068,243.83255548929068,9.38946817093828,9.38946817093828,9.38946817093828,9.38946817093828,9.38946817093828,9.38946817093828,0.0,0.0,0.0,253.22202366022896
2010-12-01,242.99878519322672,223.1323885470833,294.20014880677826,242.99878519322672,242.99878519322672,14.696696526105468,14.696696526105468,14.696696526105468,14.696696526105468,14.696696526105468,14.696696526105468,0.0,0.0,0.0,257.6954817193322
2011-01-01,242.13722255396064,210.39112197481649,283.2365078847411,242.13722255396064,242.13722255396064,4.813674393112358,4.813674393112358,4.813674393112358,4.813674393112358,4.813674393112358,4.813674393112358,0.0,0.0,0.0,246.950896947073
2011-02-01,241.27565991461935,212.27024364003512,284.6753121043579,241.27565991461935,241.27565991461935,7.9529999561419915,7.9529999561419915,7.9529999561419915,7.9529999561419915,7.9529999561419915,7.9529999561419915,0.0,0.0,0.0,249.22865987076133
2011-03-01,240.4974743048917,236.15393092701777,306.45747475910133,240.4974743048917,240.4974743048917,29.618871323822017,29.618871323822017,29.618871323822017,29.618871323822017,29.618871323822017,29.618871323822017,0.0,0.0,0.0,270.1163456287137
2011-04-01,239.63591166539499,221.75768864057656,298.49023320324784,239.63591166539499,239.63591166539499,19.679610632336363,19.679610632336363,19.679610632336363,19.679610632336363,19.679610632336363,19.679610632336363,0.0,0.0,0.0,259.3155222977314
2011-05-01,238.80214136882788,209.01001264866028,283.923905309278,238.80214136882788,238.80214136882788,8.024694508504261,8.024694508504261,8.024694508504261,8.024694508504261,8.024694508504261,8.024694508504261,0.0,0.0,0.0,246.82683587733214
2011-06-01,237.9405787290476,197.67806165894925,273.95296029488986,237.9405787290476,237.9405787290476,-3.40264048598639,-3.40264048598639,-3.40264048598639,-3.40264048598639,-3.40264048598639,-3.40264048598639,0.0,0.0,0.0,234.5379382430612
2011-07-01,237.10680843248605,196.84162825892727,272.06588258052716,237.10680843248605,237.10680843248605,-2.5077494018307256,-2.5077494018307256,-2.5077494018307256,-2.5077494018307256,-2.5077494018307256,-2.5077494018307256,0.0,0.0,0.0,234.59905903065533
2011-08-01,236.24524579276954,197.21601647007745,270.1524598132674,236.24524579276954,236.24524579276954,-2.111685448981296,-2.111685448981296,-2.111685448981296,-2.111685448981296,-2.111685448981296,-2.111685448981296,0.0,0.0,0.0,234.13356034378825
2011-09-01,235.38368315305303,179.3162508602506,251.40033966981196,235.38368315305303,235.38368315305303,-20.61714072305982,-20.61714072305982,-20.61714072305982,-20.61714072305982,-20.61714072305982,-20.61714072305982,0.0,0.0,0.0,214.7665424299932
2011-10-01,234.5499128564796,211.69065197936436,284.07077558749535,234.5499128564796,234.5499128564796,12.336518815266283,12.336518815266283,12.336518815266283,12.336518815266283,12.336518815266283,12.336518815266283,0.0,0.0,0.0,246.8864316717459
2011-11-01,233.68835021704353,207.31953423438864,284.0302883422128,233.68835021704353,233.68835021704353,11.760877811640725,11.760877811640725,11.760877811640725,11.760877811640725,11.760877811640725,11.760877811640725,0.0,0.0,0.0,245.44922802868427
2011-12-01,232.85457992075018,208.17020310102734,283.41766490976335,232.85457992075018,232.85457992075018,12.243424348828006,12.243424348828006,12.243424348828006,12.243424348828006,12.243424348828006,12.243424348828006,0.0,0.0,0.0,245.09800426957818
2012-01-01,231.99301728124706,197.6232232636682,271.9982277124339,231.99301728124706,231.99301728124706,4.995498352177178,4.995498352177178,4.995498352177178,4.995498352177178,4.995498352177178,4.995498352177178,0.0,0.0,0.0,236.98851563342424
2012-02-01,231.13145464324538,194.20365531030242,265.58902020793874,231.13145464324538,231.13145464324538,-0.4194702325243314,-0.4194702325243314,-0.4194702325243314,-0.4194702325243314,-0.4194702325243314,-0.4194702325243314,0.0,0.0,0.0,230.71198441072104
2012-03-01,230.3254766915664,207.99771985707727,280.1238621943611,230.3254766915664,230.3254766915664,12.283943115340065,12.283943115340065,12.283943115340065,12.283943115340065,12.283943115340065,12.283943115340065,0.0,0.0,0.0,242.60941980690646
2012-04-01,229.4646772980797,208.49100987577094,279.9977681499175,229.4646772980797,229.4646772980797,15.050930281776678,15.050930281776678,15.050930281776678,15.050930281776678,15.050930281776678,15.050930281776678,0.0,0.0,0.0,244.51560757985638
2012-05-01,228.63268151133778,190.22034834062,261.7290378406128,228.63268151133778,228.63268151133778,-1.507794558141066,-1.507794558141066,-1.507794558141066,-1.507794558141066,-1.507794558141066,-1.507794558141066,0.0,0.0,0.0,227.12488695319672
