ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-10-01,311831018.45160294,152610115.0005356,418280980.49772376,311831018.45160294,311831018.45160294,-16855802.769452393,-16855802.769452393,-16855802.769452393,-16855802.769452393,-16855802.769452393,-16855802.769452393,0.0,0.0,0.0,294975215.68215054
2016-11-01,318745296.4118669,128042242.06319265,391856599.1608885,318745296.4118669,318745296.4118669,-57430891.00813551,-57430891.00813551,-57430891.00813551,-57430891.00813551,-57430891.00813551,-57430891.00813551,0.0,0.0,0.0,261314405.4037314
2016-12-01,325436533.1476062,230873418.4558394,509631967.43444073,325436533.1476062,325436533.1476062,39194758.7004043,39194758.7004043,39194758.7004043,39194758.7004043,39194758.7004043,39194758.7004043,0.0,0.0,0.0,364631291.8480105
2017-01-01,332350811.1078702,273892822.44878674,550684410.671907,332350811.1078702,332350811.1078702,79800634.99835259,79800634.99835259,79800634.99835259,79800634.99835259,79800634.99835259,79800634.99835259,0.0,0.0,0.0,412151446.1062228
2017-02-01,339265089.0681341,253706849.27413237,516582128.33657855,339265089.0681341,339265089.0681341,40030395.037362725,40030395.037362725,40030395.037362725,40030395.037362725,40030395.037362725,40030395.037362725,0.0,0.0,0.0,379295484.1054969
2017-03-01,345510243.3548242,229094001.19497216,483947860.33870405,345510243.3548242,345510243.3548242,15388407.292960448,15388407.292960448,15388407.292960448,15388407.292960448,15388407.292960448,15388407.292960448,0.0,0.0,0.0,360898650.64778465
2017-04-01,352424521.31508815,245567472.25781694,530252451.44348925,352424521.31508815,352424521.31508815,37463492.04059311,37463492.04059311,37463492.04059311,37463492.04059311,37463492.04059311,37463492.04059311,0.0,0.0,0.0,389888013.35568124
2017-05-01,359115758.05082744,236609883.75380236,510304143.76561755,359115758.05082744,359115758.05082744,21151432.968176376,21151432.968176376,21151432.968176376,21151432.968176376,21151432.968176376,21151432.968176376,0.0,0.0,0.0,380267191.0190038
2017-06-01,366030036.01109135,252900697.31778303,529265983.5364157,366030036.01109135,366030036.01109135,31753471.454854995,31753471.454854995,31753471.454854995,31753471.454854995,31753471.454854995,31753471.454854995,0.0,0.0,0.0,397783507.4659463
2017-07-01,372721272.74683076,246761586.57872108,521427461.0862984,372721272.74683076,372721272.74683076,16199423.183199529,16199423.183199529,16199423.183199529,16199423.183199529,16199423.183199529,16199423.183199529,0.0,0.0,0.0,388920695.9300303
2017-08-01,379635550.70709467,237568095.07064748,496386420.2345915,379635550.70709467,379635550.70709467,-10238149.889420884,-10238149.889420884,-10238149.889420884,-10238149.889420884,-10238149.889420884,-10238149.889420884,0.0,0.0,0.0,369397400.8176738
2017-09-01,386549828.6673586,242023812.9535616,510300647.2717801,386549828.6673586,386549828.6673586,-9905893.608643355,-9905893.608643355,-9905893.608643355,-9905893.608643355,-9905893.608643355,-9905893.608643355,0.0,0.0,0.0,376643935.0587152
2017-10-01,393241065.40309787,254211852.40090096,523528132.62195665,393241065.40309787,393241065.40309787,-5321478.895150081,-5321478.895150081,-5321478.895150081,-5321478.895150081,-5321478.895150081,-5321478.895150081,0.0,0.0,0.0,387919586.5079478
2017-11-01,400155343.3633619,219357772.45674598,492451916.86745393,400155343.3633619,400155343.3633619,-36607399.49868336,-36607399.49868336,-36607399.49868336,-36607399.49868336,-36607399.49868336,-36607399.49868336,0.0,0.0,0.0,363547943.8646785
2017-12-01,406846580.0991012,294821471.59070885,566540212.8097246,406846580.0991012,406846580.0991012,25721773.89421784,25721773.89421784,25721773.89421784,25721773.89421784,25721773.89421784,25721773.89421784,0.0,0.0,0.0,432568353.99331903
2017-12-31,413537816.8348405,235367915.28881052,500513474.1075842,413537816.8348405,413550258.2761582,-50381849.12719827,-50381849.12719827,-50381849.12719827,-50381849.12719827,-50381849.12719827,-50381849.12719827,0.0,0.0,0.0,363155967.7076422
2018-01-31,420452094.7951044,268026301.53067538,534064042.0486314,420269608.91273296,420701789.45690334,-17219656.170293212,-17219656.170293212,-17219656.170293212,-17219656.170293212,-17219656.170293212,-17219656.170293212,0.0,0.0,0.0,403232438.6248112
2018-02-28,426697249.08179444,455951220.1245327,741355586.6644963,426224177.3823339,427352969.31810766,173707853.49132836,173707853.49132836,173707853.49132836,173707853.49132836,173707853.49132836,173707853.49132836,0.0,0.0,0.0,600405102.5731227
