ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-05-01,230.24251338425168,184.25701871451324,275.2577796711184,230.24251338425168,230.24251338425168,-3.2580981422799478,-3.2580981422799478,-3.2580981422799478,-3.2580981422799478,-3.2580981422799478,-3.2580981422799478,0.0,0.0,0.0,226.98441524197173
2013-06-01,229.9668539338929,177.12968240007518,268.3987048313429,229.9668539338929,229.9668539338929,-4.682216204387744,-4.682216204387744,-4.682216204387744,-4.682216204387744,-4.682216204387744,-4.682216204387744,0.0,0.0,0.0,225.28463772950516
2013-07-01,229.70008672386837,181.7150293323313,277.28990168878727,229.70008672386837,229.70008672386837,-0.030855805992455704,-0.030855805992455704,-0.030855805992455704,-0.030855805992455704,-0.030855805992455704,-0.030855805992455704,0.0,0.0,0.0,229.66923091787592
2013-08-01,229.43111076074428,172.52644308441313,266.97437257225965,229.43111076074428,229.43111076074428,-8.842844264657035,-8.842844264657035,-8.842844264657035,-8.842844264657035,-8.842844264657035,-8.842844264657035,0.0,0.0,0.0,220.58826649608724
2013-09-01,229.16213479762015,168.56894982283004,261.41994762252745,229.16213479762015,229.16213479762015,-12.711352806427332,-12.711352806427332,-12.711352806427332,-12.711352806427332,-12.711352806427332,-12.711352806427332,0.0,0.0,0.0,216.45078199119283
2013-10-01,228.91228821954425,178.30979304691843,268.44262365025077,228.91228821954425,228.91228821954425,-5.00267170279246,-5.00267170279246,-5.00267170279246,-5.00267170279246,-5.00267170279246,-5.00267170279246,0.0,0.0,0.0,223.90961651675178
2013-11-01,228.65411342219912,185.5394662979323,280.7548052333192,228.65411342219912,228.65411342219912,3.8852109984227794,3.8852109984227794,3.8852109984227794,3.8852109984227794,3.8852109984227794,3.8852109984227794,0.0,0.0,0.0,232.5393244206219
2013-12-01,228.4120683587449,188.32844812071647,282.1934847700604,228.4120683587449,228.4120683587449,6.435590785648359,6.435590785648359,6.435590785648359,6.435590785648359,6.435590785648359,6.435590785648359,0.0,0.0,0.0,234.84765914439328
2014-01-01,228.16195512650887,187.48956519119196,279.89827816269695,228.16195512650887,228.16195512650887,5.769069452587313,5.769069452587313,5.769069452587313,5.769069452587313,5.769069452587313,5.769069452587313,0.0,0.0,0.0,233.93102457909617
2014-02-01,227.92054918217917,191.53238122921226,284.6679522167026,227.92054918217917,227.92054918217917,9.916343631017998,9.916343631017998,9.916343631017998,9.916343631017998,9.916343631017998,9.916343631017998,0.0,0.0,0.0,237.83689281319718
