ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-01-01,231.4984852853734,217.4224593019178,258.4334581395364,231.4984852853734,231.4984852853734,5.507860581376112,5.507860581376112,5.507860581376112,5.507860581376112,5.507860581376112,5.507860581376112,0.0,0.0,0.0,237.0063458667495
2010-02-01,235.4927212029476,229.51776026633564,271.17886011403795,235.4927212029476,235.4927212029476,13.441974562862459,13.441974562862459,13.441974562862459,13.441974562862459,13.441974562862459,13.441974562862459,0.0,0.0,0.0,248.93469576581006
2010-03-01,239.1004181607565,236.82724791820613,280.5954429528757,239.1004181607565,239.1004181607565,19.48594008362712,19.48594008362712,19.48594008362712,19.48594008362712,19.48594008362712,19.48594008362712,0.0,0.0,0.0,258.58635824438363
2010-04-01,243.09465409149306,236.17006607872207,279.700763333755,243.09465409149306,243.09465409149306,15.211626467141835,15.211626467141835,15.211626467141835,15.211626467141835,15.211626467141835,15.211626467141835,0.0,0.0,0.0,258.3062805586349
2010-05-01,246.96004371815565,227.0941501298474,272.5441014438761,246.96004371815565,246.96004371815565,2.7218184544408346,2.7218184544408346,2.7218184544408346,2.7218184544408346,2.7218184544408346,2.7218184544408346,0.0,0.0,0.0,249.68186217259648
2010-06-01,250.95427967007805,226.1348838457098,267.9860688684548,250.95427967007805,250.95427967007805,-3.975459189276708,-3.975459189276708,-3.975459189276708,-3.975459189276708,-3.975459189276708,-3.975459189276708,0.0,0.0,0.0,246.97882048080135
2010-07-01,254.8196693009707,230.93544089092444,274.1942737320794,254.8196693009707,254.8196693009707,-1.8034740514827714,-1.8034740514827714,-1.8034740514827714,-1.8034740514827714,-1.8034740514827714,-1.8034740514827714,0.0,0.0,0.0,253.01619524948794
2010-08-01,258.81402327739784,227.7007771550568,273.4086257743228,258.81402327739784,258.81402327739784,-8.059755233466884,-8.059755233466884,-8.059755233466884,-8.059755233466884,-8.059755233466884,-8.059755233466884,0.0,0.0,0.0,250.75426804393095
2010-09-01,262.808377253825,222.2684088056994,264.8080152718286,262.808377253825,262.808377253825,-18.858523554920634,-18.858523554920634,-18.858523554920634,-18.858523554920634,-18.858523554920634,-18.858523554920634,0.0,0.0,0.0,243.94985369890435
2010-10-01,266.6741120213267,245.24617295538462,286.7288766238718,266.6741120213267,266.6741120213267,-0.9846333499136712,-0.9846333499136712,-0.9846333499136712,-0.9846333499136712,-0.9846333499136712,-0.9846333499136712,0.0,0.0,0.0,265.68947867141304
2010-11-01,270.66870461258657,253.21718250446003,296.8058934007662,270.66870461258657,270.66870461258657,4.4795974498972075,4.4795974498972075,4.4795974498972075,4.4795974498972075,4.4795974498972075,4.4795974498972075,0.0,0.0,0.0,275.14830206248376
2010-12-01,274.5344393683838,263.67012327193135,305.7610217220096,274.5344393683838,274.5344393683838,9.091852908305613,9.091852908305613,9.091852908305613,9.091852908305613,9.091852908305613,9.091852908305613,0.0,0.0,0.0,283.6262922766894
2011-01-01,278.5290319493743,260.86746210138784,304.36467431014364,278.5290319493743,278.5290319493743,6.032822997850206,6.032822997850206,6.032822997850206,6.032822997850206,6.032822997850206,6.032822997850206,0.0,0.0,0.0,284.5618549472245
2011-02-01,282.523584371578,270.93789151289945,312.68368347080093,282.523584371578,282.523584371578,10.110589264805244,10.110589264805244,10.110589264805244,10.110589264805244,10.110589264805244,10.110589264805244,0.0,0.0,0.0,292.63417363638325
2011-03-01,286.13156720453617,285.7214694763765,327.60043370268176,286.13156720453617,286.13156720453617,20.343471605470008,20.343471605470008,20.343471605470008,20.343471605470008,20.343471605470008,20.343471605470008,0.0,0.0,0.0,306.4750388100062
2011-04-01,280.4103137848652,273.33527701086143,316.2319827950728,280.4103137848652,280.4103137848652,15.159636232119173,15.159636232119173,15.159636232119173,15.159636232119173,15.159636232119173,15.159636232119173,0.0,0.0,0.0,295.56995001698436
