ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Close_2y,Close_2y_lower,Close_2y_upper,High_2y,High_2y_lower,High_2y_upper,Low_2y,Low_2y_lower,Low_2y_upper,Open_2y,Open_2y_lower,Open_2y_upper,Volume_2y,Volume_2y_lower,Volume_2y_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-01-01,-14.20986917451575,-20.966328947193194,43.37626413225975,-14.20986917451575,-14.20986917451575,30.921292236132402,30.921292236132402,30.921292236132402,-77.74881044668822,-77.74881044668822,-77.74881044668822,48.5679502624024,48.5679502624024,48.5679502624024,38.701176447026945,38.701176447026945,38.701176447026945,-8.156611268407834,-8.156611268407834,-8.156611268407834,27.177268969883,27.177268969883,27.177268969883,32.28499723046569,32.28499723046569,32.28499723046569,-5.107728260582695,-5.107728260582695,-5.107728260582695,0.0,0.0,0.0,12.967399795367248
2003-02-01,-7.7659812948505005,-5.9466443194804555,66.84111101235237,-7.7659812948505005,-7.7659812948505005,30.356432971810786,30.356432971810786,30.356432971810786,-76.57912477597027,-76.57912477597027,-76.57912477597027,47.59870714771159,47.59870714771159,47.59870714771159,38.64362763314754,38.64362763314754,38.64362763314754,-8.219376916038684,-8.219376916038684,-8.219376916038684,37.548633517636304,37.548633517636304,37.548633517636304,31.800266060660956,31.800266060660956,31.800266060660956,5.748367456975344,5.748367456975344,5.748367456975344,0.0,0.0,0.0,29.782652222785803
2003-03-01,-1.9456954680560818,12.103752960832361,81.26146200356344,-1.9456954680560818,-1.9456954680560818,31.042988945228835,31.042988945228835,31.042988945228835,-73.96699485484291,-73.96699485484291,-73.96699485484291,47.542635433897686,47.542635433897686,47.542635433897686,37.96454109777684,37.96454109777684,37.96454109777684,-8.205677228006431,-8.205677228006431,-8.205677228006431,49.38907921787892,49.38907921787892,49.38907921787892,34.37749339405403,34.37749339405403,34.37749339405403,15.011585823824895,15.011585823824895,15.011585823824895,0.0,0.0,0.0,47.44338374982284
2003-04-01,4.498192403705125,27.618338788050814,97.05418788428148,4.498192403705125,4.498192403705125,27.543625201892205,27.543625201892205,27.543625201892205,-70.3110638401586,-70.3110638401586,-70.3110638401586,48.35567833811846,48.35567833811846,48.35567833811846,38.79037776676464,38.79037776676464,38.79037776676464,-8.084023998280033,-8.084023998280033,-8.084023998280033,57.01831829762545,57.01831829762545,57.01831829762545,36.294593468336664,36.294593468336664,36.294593468336664,20.723724829288773,20.723724829288773,20.723724829288773,0.0,0.0,0.0,61.516510701330574
2003-05-01,10.73421292476436,30.7772290379975,95.81559131948276,10.73421292476436,10.73421292476436,26.788186941558163,26.788186941558163,26.788186941558163,-66.96460390655825,-66.96460390655825,-66.96460390655825,41.599006282348924,41.599006282348924,41.599006282348924,34.41084589163195,34.41084589163195,34.41084589163195,-8.152943967303832,-8.152943967303832,-8.152943967303832,53.38291399262269,53.38291399262269,53.38291399262269,27.680491241676943,27.680491241676943,27.680491241676943,25.702422750945747,25.702422750945747,25.702422750945747,0.0,0.0,0.0,64.11712691738705
2003-06-01,17.17810081119231,27.807556065287677,94.45532043288065,17.17810081119231,17.17810081119231,27.472444504306587,27.472444504306587,27.472444504306587,-64.91896057009363,-64.91896057009363,-64.91896057009363,41.97549041103526,41.97549041103526,41.97549041103526,33.46415539704816,33.46415539704816,33.46415539704816,-8.025684403705771,-8.025684403705771,-8.025684403705771,43.69892687669325,43.69892687669325,43.69892687669325,29.967445338590608,29.967445338590608,29.967445338590608,13.731481538102644,13.731481538102644,13.731481538102644,0.0,0.0,0.0,60.87702768788556
2003-07-01,23.414121363729834,19.759921487451777,83.65432152086566,23.414121363729834,23.414121363729834,27.481629391690415,27.481629391690415,27.481629391690415,-68.79519059009343,-68.79519059009343,-68.79519059009343,42.576261390972086,42.576261390972086,42.576261390972086,34.32740076973138,34.32740076973138,34.32740076973138,-8.179415979870763,-8.179415979870763,-8.179415979870763,29.27794974518742,29.27794974518742,29.27794974518742,27.410684982429693,27.410684982429693,27.410684982429693,1.8672647627577295,1.8672647627577295,1.8672647627577295,0.0,0.0,0.0,52.692071108917254
2003-08-01,29.858009268018606,13.696774791865371,84.01163614302057,29.858009268018606,29.858009268018606,27.52984874450901,27.52984874450901,27.52984874450901,-69.36692353450344,-69.36692353450344,-69.36692353450344,41.76321848675131,41.76321848675131,41.76321848675131,34.3331547720478,34.3331547720478,34.3331547720478,-8.22907207987689,-8.22907207987689,-8.22907207987689,18.10992133494937,18.10992133494937,18.10992133494937,26.030226388927783,26.030226388927783,26.030226388927783,-7.9203050539784146,-7.9203050539784146,-7.9203050539784146,0.0,0.0,0.0,47.967930602967975
2003-09-01,36.3018971788158,17.663681571656415,86.91168607339092,36.3018971788158,36.3018971788158,32.184185520585636,32.184185520585636,32.184185520585636,-70.02257819281859,-70.02257819281859,-70.02257819281859,51.800098010303145,51.800098010303145,51.800098010303145,34.37343938057978,34.37343938057978,34.37343938057978,-8.176338819174289,-8.176338819174289,-8.176338819174289,12.349185318913387,12.349185318913387,12.349185318913387,40.158805899475674,40.158805899475674,40.158805899475674,-27.80962058056229,-27.80962058056229,-27.80962058056229,0.0,0.0,0.0,48.651082497729185
2003-10-01,42.53791773765181,38.24817499463097,107.88716249041002,42.53791773765181,42.53791773765181,31.65606581039165,31.65606581039165,31.65606581039165,-78.11597945766337,-78.11597945766337,-78.11597945766337,50.02982692636838,50.02982692636838,50.02982692636838,40.21473394957991,40.21473394957991,40.21473394957991,-8.118041377486268,-8.118041377486268,-8.118041377486268,30.601675724695085,30.601675724695085,30.601675724695085,35.66660585119029,35.66660585119029,35.66660585119029,-5.0649301264952005,-5.0649301264952005,-5.0649301264952005,0.0,0.0,0.0,73.1395934623469
2003-11-01,48.98180565793328,35.27555515329114,102.09817879010465,48.98180565793328,48.98180565793328,29.212941487443,29.212941487443,29.212941487443,-74.04042785661477,-74.04042785661477,-74.04042785661477,48.43177697283124,48.43177697283124,48.43177697283124,39.53852551168904,39.53852551168904,39.53852551168904,-8.208880847361668,-8.208880847361668,-8.208880847361668,20.205653752798653,20.205653752798653,20.205653752798653,34.93393526798685,34.93393526798685,34.93393526798685,-14.728281515188195,-14.728281515188195,-14.728281515188195,0.0,0.0,0.0,69.18745941073193
2003-12-01,55.21782622594759,48.00313006628898,113.89119508131422,55.21782622594759,55.21782622594759,28.234772743013465,28.234772743013465,28.234772743013465,-72.01052359939202,-72.01052359939202,-72.01052359939202,44.855186952119865,44.855186952119865,44.855186952119865,36.525798809971455,36.525798809971455,36.525798809971455,-8.1827039049985,-8.1827039049985,-8.1827039049985,26.11065358528621,26.11065358528621,26.11065358528621,29.42253100071428,29.42253100071428,29.42253100071428,-3.3118774154280666,-3.3118774154280666,-3.3118774154280666,0.0,0.0,0.0,81.3284798112338
2004-01-01,61.6617141496111,48.09338442523881,116.67814206785064,61.6617141496111,61.6617141496111,26.452944638046226,26.452944638046226,26.452944638046226,-68.59587301640586,-68.59587301640586,-68.59587301640586,43.66966591617894,43.66966591617894,43.66966591617894,35.276969361795,35.276969361795,35.276969361795,-8.209007306020428,-8.209007306020428,-8.209007306020428,20.88314799787448,20.88314799787448,20.88314799787448,28.59469959359388,28.59469959359388,28.59469959359388,-7.7115515957194,-7.7115515957194,-7.7115515957194,0.0,0.0,0.0,82.54486214748559
2004-02-01,68.10560207327461,66.5066277799147,134.66247803398093,68.10560207327461,68.10560207327461,27.412743603115775,27.412743603115775,27.412743603115775,-68.54866379864798,-68.54866379864798,-68.54866379864798,42.42006118050204,42.42006118050204,42.42006118050204,33.09295962494327,33.09295962494327,33.09295962494327,-8.199649365272245,-8.199649365272245,-8.199649365272245,33.65813249188963,33.65813249188963,33.65813249188963,26.177451244640867,26.177451244640867,26.177451244640867,7.480681247248768,7.480681247248768,7.480681247248768,0.0,0.0,0.0,101.76373456516424
2004-03-01,74.13375530137736,79.11679168365485,148.53234574279315,74.13375530137736,74.13375530137736,25.702097945415396,25.702097945415396,25.702097945415396,-66.18306467632736,-66.18306467632736,-66.18306467632736,41.210507226696045,41.210507226696045,41.210507226696045,34.24682935714667,34.24682935714667,34.24682935714667,-8.12912758657083,-8.12912758657083,-8.12912758657083,40.95706444663334,40.95706444663334,40.95706444663334,26.847242266359924,26.847242266359924,26.847242266359924,14.109822180273413,14.109822180273413,14.109822180273413,0.0,0.0,0.0,115.0908197480107
2004-04-01,80.57764322317814,94.7805255807832,161.25681727310788,80.57764322317814,80.57764322317814,27.095872828645053,27.095872828645053,27.095872828645053,-65.45397701624036,-65.45397701624036,-65.45397701624036,40.88208588182326,40.88208588182326,40.88208588182326,32.10310422594945,32.10310422594945,32.10310422594945,-8.13271058190235,-8.13271058190235,-8.13271058190235,46.19904201425703,46.19904201425703,46.19904201425703,26.49437533827505,26.49437533827505,26.49437533827505,19.704666675981986,19.704666675981986,19.704666675981986,0.0,0.0,0.0,126.77668523743517
2004-05-01,86.8136637926628,90.5865976388246,158.9911583375257,86.8136637926628,86.8136637926628,24.8617007804313,24.8617007804313,24.8617007804313,-64.46262349071127,-64.46262349071127,-64.46262349071127,40.970199447507724,40.970199447507724,40.970199447507724,33.85261537737796,33.85261537737796,33.85261537737796,-8.13473392044249,-8.13473392044249,-8.13473392044249,40.769065168263005,40.769065168263005,40.769065168263005,27.087158194163223,27.087158194163223,27.087158194163223,13.681906974099782,13.681906974099782,13.681906974099782,0.0,0.0,0.0,127.5827289609258
2004-06-01,93.32003919264076,104.2990745486844,169.90598652164843,93.32003919264076,93.32003919264076,25.284195147923032,25.284195147923032,25.284195147923032,-63.696819353341944,-63.696819353341944,-63.696819353341944,39.071764008007314,39.071764008007314,39.071764008007314,31.049946013637285,31.049946013637285,31.049946013637285,-8.134017321376184,-8.134017321376184,-8.134017321376184,44.77918209719382,44.77918209719382,44.77918209719382,23.575068494849507,23.575068494849507,23.575068494849507,21.204113602344307,21.204113602344307,21.204113602344307,0.0,0.0,0.0,138.0992212898346
2004-07-01,99.6165315152001,106.68816389237189,176.31462910637111,99.6165315152001,99.6165315152001,29.13946413116516,29.13946413116516,29.13946413116516,-65.915556453254,-65.915556453254,-65.915556453254,46.82170903640586,46.82170903640586,46.82170903640586,31.56213791704289,31.56213791704289,31.56213791704289,-8.109863717553178,-8.109863717553178,-8.109863717553178,42.38329750357051,42.38329750357051,42.38329750357051,33.49789091380674,33.49789091380674,33.49789091380674,8.885406589763775,8.885406589763775,8.885406589763775,0.0,0.0,0.0,141.9998290187706
2004-08-01,106.1229069329538,100.04622888622538,170.42239203259942,106.1229069329538,106.1229069329538,30.886849342993173,30.886849342993173,30.886849342993173,-74.48102986936172,-74.48102986936172,-74.48102986936172,48.3156275522424,48.3156275522424,48.3156275522424,36.41357708704919,36.41357708704919,36.41357708704919,-8.071335979517855,-8.071335979517855,-8.071335979517855,31.69948920667603,31.69948920667603,31.69948920667603,33.06368813340519,33.06368813340519,33.06368813340519,-1.3641989267291632,-1.3641989267291632,-1.3641989267291632,0.0,0.0,0.0,137.82239613962983
2004-09-01,112.62928235070747,97.59890090077732,162.6933913316685,112.62928235070747,112.62928235070747,33.82824204840361,33.82824204840361,33.82824204840361,-77.63341458690577,-77.63341458690577,-77.63341458690577,52.436915313118405,52.436915313118405,52.436915313118405,38.634993334953094,38.634993334953094,38.634993334953094,-8.121329302614004,-8.121329302614004,-8.121329302614004,19.18745194764327,19.18745194764327,19.18745194764327,39.14540680695533,39.14540680695533,39.14540680695533,-19.957954859312057,-19.957954859312057,-19.957954859312057,0.0,0.0,0.0,131.81673429835075
2004-10-01,118.92577477406006,82.82043707292775,147.10125239913492,118.92577477406006,118.92577477406006,33.042952464929705,33.042952464929705,33.042952464929705,-82.82620027803796,-82.82620027803796,-82.82620027803796,53.08174307589745,53.08174307589745,53.08174307589745,42.28076686487136,42.28076686487136,42.28076686487136,-8.075045433508135,-8.075045433508135,-8.075045433508135,-6.28430177534767,-6.28430177534767,-6.28430177534767,37.50421669415242,37.50421669415242,37.50421669415242,-43.78851846950008,-43.78851846950008,-43.78851846950008,0.0,0.0,0.0,112.64147299871239
2004-11-01,125.43215039455828,123.51177855527942,191.43588028927377,125.43215039455828,125.43215039455828,31.408079072518156,31.408079072518156,31.408079072518156,-79.70003934975308,-79.70003934975308,-79.70003934975308,51.583820093058165,51.583820093058165,51.583820093058165,41.3081778667457,41.3081778667457,41.3081778667457,-8.189279755253972,-8.189279755253972,-8.189279755253972,34.522279334845855,34.522279334845855,34.522279334845855,36.41075792731497,36.41075792731497,36.41075792731497,-1.8884785924691114,-1.8884785924691114,-1.8884785924691114,0.0,0.0,0.0,159.95442972940413
2004-12-01,131.72864293052433,138.1220723942826,208.16954418279516,131.72864293052433,131.72864293052433,33.5067788290929,33.5067788290929,33.5067788290929,-79.21747848111156,-79.21747848111156,-79.21747848111156,51.86818618505215,51.86818618505215,51.86818618505215,39.196104145085116,39.196104145085116,39.196104145085116,-8.165927056269775,-8.165927056269775,-8.165927056269775,43.686114786130574,43.686114786130574,43.686114786130574,37.18766362184885,37.18766362184885,37.18766362184885,6.4984511642817235,6.4984511642817235,6.4984511642817235,0.0,0.0,0.0,175.4147577166549
2005-01-01,138.23502046312692,142.7186504257021,208.49175922256825,138.23502046312692,138.23502046312692,34.0854136759571,34.0854136759571,34.0854136759571,-81.46768575101102,-81.46768575101102,-81.46768575101102,52.81339943779959,52.81339943779959,52.81339943779959,41.87504158287251,41.87504158287251,41.87504158287251,-8.066404091826241,-8.066404091826241,-8.066404091826241,39.582486729046686,39.582486729046686,39.582486729046686,39.23976485379194,39.23976485379194,39.23976485379194,0.3427218752547437,0.3427218752547437,0.3427218752547437,0.0,0.0,0.0,177.8175071921736
2005-02-01,144.74139799572956,152.36538229906228,218.7697948290946,144.74139799572956,144.74139799572956,34.944180618004985,34.944180618004985,34.944180618004985,-85.92613542387352,-85.92613542387352,-85.92613542387352,55.264544607391855,55.264544607391855,55.264544607391855,42.58290362294328,42.58290362294328,42.58290362294328,-7.980918038504999,-7.980918038504999,-7.980918038504999,41.3854524389806,41.3854524389806,41.3854524389806,38.884575385961604,38.884575385961604,38.884575385961604,2.5008770530190008,2.5008770530190008,2.5008770530190008,0.0,0.0,0.0,186.12685043471015
2005-03-01,150.61812712715184,173.34695299254375,239.25895579264457,150.61812712715184,150.61812712715184,36.58594223910815,36.58594223910815,36.58594223910815,-87.5416694618405,-87.5416694618405,-87.5416694618405,56.926676734706675,56.926676734706675,56.926676734706675,43.67059244147104,43.67059244147104,43.67059244147104,-8.036644154131572,-8.036644154131572,-8.036644154131572,56.00685446279819,56.00685446279819,56.00685446279819,41.6048977993138,41.6048977993138,41.6048977993138,14.401956663484391,14.401956663484391,14.401956663484391,0.0,0.0,0.0,206.62498158995004
2005-04-01,157.1245058083694,181.90368113946715,248.98087097001815,157.1245058083694,157.1245058083694,34.80870657668474,34.80870657668474,34.80870657668474,-87.39480345829683,-87.39480345829683,-87.39480345829683,56.9907589124895,56.9907589124895,56.9907589124895,45.739503454242296,45.739503454242296,45.739503454242296,-7.998917320935059,-7.998917320935059,-7.998917320935059,62.16044650844379,62.16044650844379,62.16044650844379,42.145248164184636,42.145248164184636,42.145248164184636,20.01519834425915,20.01519834425915,20.01519834425915,0.0,0.0,0.0,219.2849523168132
2005-05-01,163.42100165332877,189.13716102690495,256.3405882017859,163.42100165332877,163.42100165332877,32.861554854642456,32.861554854642456,32.861554854642456,-83.15665078706921,-83.15665078706921,-83.15665078706921,54.12307882833487,54.12307882833487,54.12307882833487,43.51808611001679,43.51808611001679,43.51808611001679,-8.091611517805596,-8.091611517805596,-8.091611517805596,57.01471831805525,57.01471831805525,57.01471831805525,39.2544574881193,39.2544574881193,39.2544574881193,17.760260829935948,17.760260829935948,17.760260829935948,0.0,0.0,0.0,220.43571997138403
