ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Close_2y,Close_2y_lower,Close_2y_upper,High_2y,High_2y_lower,High_2y_upper,Low_2y,Low_2y_lower,Low_2y_upper,Open_2y,Open_2y_lower,Open_2y_upper,Volume_2y,Volume_2y_lower,Volume_2y_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-01-01,6.567985429477492,1.9388764140828725,51.32800970361764,6.567985429477492,6.567985429477492,26.245644812659776,26.245644812659776,26.245644812659776,-105.79097882144708,-105.79097882144708,-105.79097882144708,70.40551177543817,70.40551177543817,70.40551177543817,32.0879957138836,32.0879957138836,32.0879957138836,1.2931004026765904,1.2931004026765904,1.2931004026765904,20.58826467108888,20.58826467108888,20.58826467108888,24.241273883211054,24.241273883211054,24.241273883211054,-3.653009212122174,-3.653009212122174,-3.653009212122174,0.0,0.0,0.0,27.15625010056637
2003-02-01,11.311642677575566,12.994477965866126,68.25596967039613,11.311642677575566,11.311642677575566,25.766198626927547,25.766198626927547,25.766198626927547,-104.19941502377944,-104.19941502377944,-104.19941502377944,69.00046879635549,69.00046879635549,69.00046879635549,32.04028072786427,32.04028072786427,32.04028072786427,1.303050893334404,1.303050893334404,1.303050893334404,29.798718327934818,29.798718327934818,29.798718327934818,23.910584020702267,23.910584020702267,23.910584020702267,5.8881343072325505,5.8881343072325505,5.8881343072325505,0.0,0.0,0.0,41.110361005510384
2003-03-01,15.596236321018985,36.507720301927186,90.18110252824383,15.596236321018985,15.596236321018985,26.34893960957264,26.34893960957264,26.34893960957264,-100.64515124048545,-100.64515124048545,-100.64515124048545,68.91918561092425,68.91918561092425,68.91918561092425,31.47723516086045,31.47723516086045,31.47723516086045,1.3008790266696701,1.3008790266696701,1.3008790266696701,48.28548455165274,48.28548455165274,48.28548455165274,27.40108816754156,27.40108816754156,27.40108816754156,20.884396384111184,20.884396384111184,20.884396384111184,0.0,0.0,0.0,63.88172087267173
2003-04-01,20.339893572933157,47.18872056785318,99.92725943495337,20.339893572933157,20.339893572933157,23.378719051629997,23.378719051629997,23.378719051629997,-95.67061184464042,-95.67061184464042,-95.67061184464042,70.0977962267271,70.0977962267271,70.0977962267271,32.161954487962056,32.161954487962056,32.161954487962056,1.2815928506868322,1.2815928506868322,1.2815928506868322,53.08810407673891,53.08810407673891,53.08810407673891,31.249450772365574,31.249450772365574,31.249450772365574,21.838653304373334,21.838653304373334,21.838653304373334,0.0,0.0,0.0,73.42799764967206
2003-05-01,24.930529608927348,45.00404971179479,96.40274685395264,24.930529608927348,24.930529608927348,22.737511559161348,22.737511559161348,22.737511559161348,-91.11716247443958,-91.11716247443958,-91.11716247443958,60.30312810886107,60.30312810886107,60.30312810886107,28.5307883855458,28.5307883855458,28.5307883855458,1.2925190106771105,1.2925190106771105,1.2925190106771105,45.99840791536104,45.99840791536104,45.99840791536104,21.74678458980574,21.74678458980574,21.74678458980574,24.251623325555308,24.251623325555308,24.251623325555308,0.0,0.0,0.0,70.92893752428839
2003-06-01,29.67418684612134,44.40123658666663,96.17922163814492,29.67418684612134,29.67418684612134,23.318301676700035,23.318301676700035,23.318301676700035,-88.33370367113667,-88.33370367113667,-88.33370367113667,60.84889044003382,60.84889044003382,60.84889044003382,27.74586649630663,27.74586649630663,27.74586649630663,1.2723440400283965,1.2723440400283965,1.2723440400283965,38.162635536376456,38.162635536376456,38.162635536376456,24.8516989819322,24.8516989819322,24.8516989819322,13.310936554444261,13.310936554444261,13.310936554444261,0.0,0.0,0.0,67.8368223824978
2003-07-01,34.264822898211555,29.427618080241345,77.66520238387905,34.264822898211555,34.264822898211555,23.326097705730103,23.326097705730103,23.326097705730103,-93.60799874519492,-93.60799874519492,-93.60799874519492,61.719785507125565,61.719785507125565,61.719785507125565,28.46160220156623,28.46160220156623,28.46160220156623,1.2967157253400419,1.2967157253400419,1.2967157253400419,20.654685452122383,20.654685452122383,20.654685452122383,21.19620239456703,21.19620239456703,21.19620239456703,-0.5415169424446473,-0.5415169424446473,-0.5415169424446473,0.0,0.0,0.0,54.91950835033394
2003-08-01,39.008480143683165,26.73255717179453,81.29921932223843,39.008480143683165,39.008480143683165,23.36702574966529,23.36702574966529,23.36702574966529,-94.38594232357389,-94.38594232357389,-94.38594232357389,60.54117489132273,60.54117489132273,60.54117489132273,28.466372971310644,28.466372971310644,28.466372971310644,1.3045879066663693,1.3045879066663693,1.3045879066663693,16.286906598007008,16.286906598007008,16.286906598007008,19.293219195391153,19.293219195391153,19.293219195391153,-3.0063125973841474,-3.0063125973841474,-3.0063125973841474,0.0,0.0,0.0,55.29538674169017
2003-09-01,43.75213738915478,27.500099522329005,78.29867957011584,43.75213738915478,43.75213738915478,27.317574417895408,27.317574417895408,27.317574417895408,-95.27807620541071,-95.27807620541071,-95.27807620541071,75.09092705640676,75.09092705640676,75.09092705640676,28.499773825356495,28.499773825356495,28.499773825356495,1.2962278906738094,1.2962278906738094,1.2962278906738094,10.183859041985178,10.183859041985178,10.183859041985178,36.926426984921754,36.926426984921754,36.926426984921754,-26.742567942936574,-26.742567942936574,-26.742567942936574,0.0,0.0,0.0,53.93599643113996
2003-10-01,48.34277345941557,44.894857483223845,96.71881676989126,48.34277345941557,48.34277345941557,26.869312352181367,26.869312352181367,26.869312352181367,-106.29057706405426,-106.29057706405426,-106.29057706405426,72.52469066034104,72.52469066034104,72.52469066034104,33.342919494330246,33.342919494330246,33.342919494330246,1.2869857626820327,1.2869857626820327,1.2869857626820327,23.93413980916454,23.93413980916454,23.93413980916454,27.733331205480418,27.733331205480418,27.733331205480418,-3.7991913963158748,-3.7991913963158748,-3.7991913963158748,0.0,0.0,0.0,72.2769132685801
2003-11-01,53.086430732018385,47.22929502511133,95.86615461198359,53.086430732018385,53.086430732018385,24.79561592566681,24.79561592566681,24.79561592566681,-100.74506979988988,-100.74506979988988,-100.74506979988988,70.20811101854801,70.20811101854801,70.20811101854801,32.78226022118299,32.78226022118299,32.78226022118299,1.301386909335885,1.301386909335885,1.301386909335885,17.54198359600326,17.54198359600326,17.54198359600326,28.342304274843812,28.342304274843812,28.342304274843812,-10.800320678840553,-10.800320678840553,-10.800320678840553,0.0,0.0,0.0,70.62841432802165
2003-12-01,57.67706679670504,51.59401169551391,106.54965238594727,57.67706679670504,57.67706679670504,23.965357305260778,23.965357305260778,23.965357305260778,-97.98302679175066,-97.98302679175066,-97.98302679175066,65.0233822116162,65.0233822116162,65.0233822116162,30.28434231876111,30.28434231876111,30.28434231876111,1.2972369733395774,1.2972369733395774,1.2972369733395774,21.772591104025256,21.772591104025256,21.772591104025256,22.58729201722701,22.58729201722701,22.58729201722701,-0.8147009132017522,-0.8147009132017522,-0.8147009132017522,0.0,0.0,0.0,79.4496579007303
2004-01-01,62.420724055288886,51.228158358954815,103.4137640828239,62.420724055288886,62.420724055288886,22.452961665290132,22.452961665290132,22.452961665290132,-93.33679200781106,-93.33679200781106,-93.33679200781106,63.3048164742315,63.3048164742315,63.3048164742315,29.248910384661954,29.248910384661954,29.248910384661954,1.3014069573358673,1.3014069573358673,1.3014069573358673,15.01895333806529,15.01895333806529,15.01895333806529,22.971303473708403,22.971303473708403,22.971303473708403,-7.9523501356431145,-7.9523501356431145,-7.9523501356431145,0.0,0.0,0.0,77.43967739335417
2004-02-01,67.16438131387272,66.71540516080896,119.38432061151792,67.16438131387272,67.16438131387272,23.2676282237381,23.2676282237381,23.2676282237381,-93.27255553490158,-93.27255553490158,-93.27255553490158,61.493353143845695,61.493353143845695,61.493353143845695,27.4380999259385,27.4380999259385,27.4380999259385,1.2999234053371878,1.2999234053371878,1.2999234053371878,25.66571296599921,25.66571296599921,25.66571296599921,20.226449163957888,20.226449163957888,20.226449163957888,5.439263802041318,5.439263802041318,5.439263802041318,0.0,0.0,0.0,92.83009427987193
2004-03-01,71.60199616929744,80.31178203788095,132.83229982431448,71.60199616929744,71.60199616929744,21.81565144380717,21.81565144380717,21.81565144380717,-90.05374041462326,-90.05374041462326,-90.05374041462326,59.73994859048041,59.73994859048041,59.73994859048041,28.39479867312005,28.39479867312005,28.39479867312005,1.288743304013802,1.288743304013802,1.288743304013802,34.05269904177543,34.05269904177543,34.05269904177543,21.185401596798176,21.185401596798176,21.185401596798176,12.867297444977263,12.867297444977263,12.867297444977263,0.0,0.0,0.0,105.65469521107286
2004-04-01,76.34565342985294,92.64710243513869,144.06117984012758,76.34565342985294,76.34565342985294,22.998671876934687,22.998671876934687,22.998671876934687,-89.06168797338198,-89.06168797338198,-89.06168797338198,59.263859467121904,59.263859467121904,59.263859467121904,26.61738906605666,26.61738906605666,26.61738906605666,1.2893113306799644,1.2893113306799644,1.2893113306799644,42.61899020550578,42.61899020550578,42.61899020550578,21.107543767411233,21.107543767411233,21.107543767411233,21.51144643809455,21.51144643809455,21.51144643809455,0.0,0.0,0.0,118.96464363535873
2004-05-01,80.93628948845506,87.31998949426685,140.45183202433887,80.93628948845506,80.93628948845506,21.102331789334098,21.102331789334098,21.102331789334098,-87.71277653382074,-87.71277653382074,-87.71277653382074,59.391591451956685,59.391591451956685,59.391591451956685,28.06794720103403,28.06794720103403,28.06794720103403,1.289632098679678,1.289632098679678,1.289632098679678,32.33767159218968,32.33767159218968,32.33767159218968,22.13872600718374,22.13872600718374,22.13872600718374,10.198945585005935,10.198945585005935,10.198945585005935,0.0,0.0,0.0,113.27396108064474
