ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,Volume,Volume_lower,Volume_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2001-11-01,212.358690655123,71.63841580176776,95.08784843084305,212.358690655123,212.358690655123,-104.87794689736349,-104.87794689736349,-104.87794689736349,-90.08729908206784,-90.08729908206784,-90.08729908206784,59.565948496869964,59.565948496869964,59.565948496869964,0.5119043779517075,0.5119043779517075,0.5119043779517075,-129.6920936273101,-129.6920936273101,-129.6920936273101,-134.88739310460966,-134.88739310460966,-134.88739310460966,5.195299477299555,5.195299477299555,5.195299477299555,0.0,0.0,0.0,82.66659702781291
2001-12-01,212.41252802261172,72.34165907598607,93.41282211270507,212.41252802261172,212.41252802261172,-102.11217330242422,-102.11217330242422,-102.11217330242422,-83.74051946383898,-83.74051946383898,-83.74051946383898,55.20621993846244,55.20621993846244,55.20621993846244,0.5115019502055184,0.5115019502055184,0.5115019502055184,-129.7352984236771,-129.7352984236771,-129.7352984236771,-130.13497087759524,-130.13497087759524,-130.13497087759524,0.3996724539181551,0.3996724539181551,0.3996724539181551,0.0,0.0,0.0,82.67722959893462
2002-01-01,212.46815995842817,74.22565344578088,97.13485650007708,212.46815995842817,212.46815995842817,-97.45966303660522,-97.45966303660522,-97.45966303660522,-81.63677240703109,-81.63677240703109,-81.63677240703109,53.399033975354754,53.399033975354754,53.399033975354754,0.5119063220470998,0.5119063220470998,0.5119063220470998,-127.18338965240854,-127.18338965240854,-127.18338965240854,-125.18549514623444,-125.18549514623444,-125.18549514623444,-1.997894506174086,-1.997894506174086,-1.997894506174086,0.0,0.0,0.0,85.28477030601964
2002-02-01,212.5237918942446,71.82581328735485,95.26950990713303,212.5237918942446,212.5237918942446,-97.39533980398627,-97.39533980398627,-97.39533980398627,-79.41930665517127,-79.41930665517127,-79.41930665517127,50.23854496537468,50.23854496537468,50.23854496537468,0.5117624589880757,0.5117624589880757,0.5117624589880757,-128.36842272012748,-128.36842272012748,-128.36842272012748,-126.0643390347948,-126.0643390347948,-126.0643390347948,-2.304083685332682,-2.304083685332682,-2.304083685332682,0.0,0.0,0.0,84.15536917411711
2002-03-01,212.5740400630371,84.6144222295535,107.63489425457196,212.5740400630371,212.5740400630371,-94.17217715323001,-94.17217715323001,-94.17217715323001,-77.272912376516,-77.272912376516,-77.272912376516,51.908314357181474,51.908314357181474,51.908314357181474,0.5106783017910153,0.5106783017910153,0.5106783017910153,-116.34036842458409,-116.34036842458409,-116.34036842458409,-119.02609687077351,-119.02609687077351,-119.02609687077351,2.685728446189433,2.685728446189433,2.685728446189433,0.0,0.0,0.0,96.23367163845302
2002-04-01,212.62967196420027,77.65288566446368,100.9421535312909,212.62967196420027,212.62967196420027,-93.17878478645483,-93.17878478645483,-93.17878478645483,-76.69011762038953,-76.69011762038953,-76.69011762038953,48.80612136115056,48.80612136115056,48.80612136115056,0.5107333844937948,0.5107333844937948,0.5107333844937948,-123.90899422993614,-123.90899422993614,-123.90899422993614,-120.5520476612,-120.5520476612,-120.5520476612,-3.3569465687361366,-3.3569465687361366,-3.3569465687361366,0.0,0.0,0.0,88.72067773426413
2002-05-01,212.68350926778473,84.24260112393536,106.83622010347275,212.68350926778473,212.68350926778473,-91.82805142653322,-91.82805142653322,-91.82805142653322,-76.84647811488298,-76.84647811488298,-76.84647811488298,51.337845766836836,51.337845766836836,51.337845766836836,0.5107644900200703,0.5107644900200703,0.5107644900200703,-117.21850888842204,-117.21850888842204,-117.21850888842204,-116.82591928455932,-116.82591928455932,-116.82591928455932,-0.39258960386272246,-0.39258960386272246,-0.39258960386272246,0.0,0.0,0.0,95.46500037936269
2002-06-01,212.73914114815534,83.72027485741384,107.21801848034511,212.73914114815534,212.73914114815534,-90.7846323021689,-90.7846323021689,-90.7846323021689,-73.47764039885465,-73.47764039885465,-73.47764039885465,47.28209200421667,47.28209200421667,47.28209200421667,0.5107534734795144,0.5107534734795144,0.5107534734795144,-117.32489185666071,-117.32489185666071,-117.32489185666071,-116.46942722332737,-116.46942722332737,-116.46942722332737,-0.8554646333333328,-0.8554646333333328,-0.8554646333333328,0.0,0.0,0.0,95.41424929149463
2002-07-01,212.7929784390993,65.35283306600951,88.54848430233407,212.7929784390993,212.7929784390993,-93.80769337507631,-93.80769337507631,-93.80769337507631,-87.2301792265556,-87.2301792265556,-87.2301792265556,48.02328690462279,48.02328690462279,48.02328690462279,0.5103821512596006,0.5103821512596006,0.5103821512596006,-135.60799488650323,-135.60799488650323,-135.60799488650323,-132.50420354574953,-132.50420354574953,-132.50420354574953,-3.103791340753714,-3.103791340753714,-3.103791340753714,0.0,0.0,0.0,77.18498355259607
2002-08-01,212.84861030640806,64.37094034415745,88.13602827172538,212.84861030640806,212.84861030640806,-105.47827344094061,-105.47827344094061,-105.47827344094061,-89.88118801409063,-89.88118801409063,-89.88118801409063,55.04382344576197,55.04382344576197,55.04382344576197,0.5097898501967715,0.5097898501967715,0.5097898501967715,-136.563912455161,-136.563912455161,-136.563912455161,-139.8058481590725,-139.8058481590725,-139.8058481590725,3.241935703911507,3.241935703911507,3.241935703911507,0.0,0.0,0.0,76.28469785124707
2002-09-01,212.904242147111,48.60093788746073,70.98188830304309,212.904242147111,212.904242147111,-109.77344271361318,-109.77344271361318,-109.77344271361318,-97.1945521394345,-97.1945521394345,-97.1945521394345,58.258443561010715,58.258443561010715,58.258443561010715,0.510558415908495,0.510558415908495,0.510558415908495,-153.11675103522634,-153.11675103522634,-153.11675103522634,-148.19899287612847,-148.19899287612847,-148.19899287612847,-4.9177581590978665,-4.9177581590978665,-4.9177581590978665,0.0,0.0,0.0,59.78749111188466
2002-10-01,212.9580794123074,53.0700935511356,75.73377998969052,212.9580794123074,212.9580794123074,-116.84868750876251,-116.84868750876251,-116.84868750876251,-98.33882075196668,-98.33882075196668,-98.33882075196668,63.53425665011912,63.53425665011912,63.53425665011912,0.5098468769949432,0.5098468769949432,0.5098468769949432,-149.00396550302585,-149.00396550302585,-149.00396550302585,-151.1434047336151,-151.1434047336151,-151.1434047336151,2.1394392305892773,2.1394392305892773,2.1394392305892773,0.0,0.0,0.0,63.954113909281546
2002-11-01,213.0137111990686,58.88292224119414,82.24338867283703,213.0137111990686,213.0137111990686,-112.58924851864919,-112.58924851864919,-112.58924851864919,-95.68070590159236,-95.68070590159236,-95.68070590159236,62.12681932108357,62.12681932108357,62.12681932108357,0.5116030431659138,0.5116030431659138,0.5116030431659138,-142.7292096163556,-142.7292096163556,-142.7292096163556,-145.63153205599207,-145.63153205599207,-145.63153205599207,2.9023224396364533,2.9023224396364533,2.9023224396364533,0.0,0.0,0.0,70.284501582713
2002-12-01,213.0675484120633,50.51012225389152,74.72213439643546,213.0675484120633,213.0675484120633,-111.93175243247569,-111.93175243247569,-111.93175243247569,-96.18532312167504,-96.18532312167504,-96.18532312167504,59.07042920140755,59.07042920140755,59.07042920140755,0.5112440335501507,0.5112440335501507,0.5112440335501507,-150.5840623412367,-150.5840623412367,-150.5840623412367,-148.53540231919303,-148.53540231919303,-148.53540231919303,-2.048660022043661,-2.048660022043661,-2.048660022043661,0.0,0.0,0.0,62.483486070826615
2003-01-01,213.1231801988245,52.57728726620176,76.16712946690183,213.1231801988245,213.1231801988245,-114.9976920254573,-114.9976920254573,-114.9976920254573,-97.86263591684991,-97.86263591684991,-97.86263591684991,62.94713001349968,62.94713001349968,62.94713001349968,0.509714030476475,0.509714030476475,0.509714030476475,-148.47484622238372,-148.47484622238372,-148.47484622238372,-149.40348389833107,-149.40348389833107,-149.40348389833107,0.9286376759473723,0.9286376759473723,0.9286376759473723,0.0,0.0,0.0,64.6483339764408
2003-02-01,213.1788119306277,40.959133904805256,64.11198678836521,213.1788119306277,213.1788119306277,-121.07239349006268,-121.07239349006268,-121.07239349006268,-102.21227568807767,-102.21227568807767,-102.21227568807767,63.97147993163237,63.97147993163237,63.97147993163237,0.5083998219913354,0.5083998219913354,0.5083998219913354,-161.3110657871191,-161.3110657871191,-161.3110657871191,-158.80478942451663,-158.80478942451663,-158.80478942451663,-2.506276362602478,-2.506276362602478,-2.506276362602478,0.0,0.0,0.0,51.86774614350858
2003-03-01,213.22905994644992,43.45246198685942,66.97744438911641,213.22905994644992,213.22905994644992,-123.27358172899939,-123.27358172899939,-123.27358172899939,-105.16178520531231,-105.16178520531231,-105.16178520531231,65.5454786620489,65.5454786620489,65.5454786620489,0.5092565200275062,0.5092565200275062,0.5092565200275062,-158.56144627600895,-158.56144627600895,-158.56144627600895,-162.3806317522353,-162.3806317522353,-162.3806317522353,3.8191854762263513,3.8191854762263513,3.8191854762263513,0.0,0.0,0.0,54.66761367044097
2003-04-01,213.2846916445855,37.09039448690038,61.26542316054395,213.2846916445855,213.2846916445855,-123.0734746986429,-123.0734746986429,-123.0734746986429,-105.27550118916129,-105.27550118916129,-105.27550118916129,68.53940785909525,68.53940785909525,68.53940785909525,0.5086765315688278,0.5086765315688278,0.5086765315688278,-163.924010627005,-163.924010627005,-163.924010627005,-159.3008914971401,-159.3008914971401,-159.3008914971401,-4.623119129864902,-4.623119129864902,-4.623119129864902,0.0,0.0,0.0,49.360681017580504
2003-05-01,213.3385287718135,51.15781220825837,73.98936274613054,213.3385287718135,213.3385287718135,-117.29893105331843,-117.29893105331843,-117.29893105331843,-100.18670616731359,-100.18670616731359,-100.18670616731359,65.32478615539927,65.32478615539927,65.32478615539927,0.5101015534913238,0.5101015534913238,0.5101015534913238,-151.37324613369583,-151.37324613369583,-151.37324613369583,-151.65074951174142,-151.65074951174142,-151.65074951174142,0.277503378045622,0.277503378045622,0.277503378045622,0.0,0.0,0.0,61.96528263811766
2003-06-01,213.39416045298992,55.88091856221632,77.77464003193703,213.39416045298992,213.39416045298992,-113.6112283829764,-113.6112283829764,-113.6112283829764,-93.4348131871725,-93.4348131871725,-93.4348131871725,61.793696518321624,61.793696518321624,61.793696518321624,0.5098313242318054,0.5098313242318054,0.5098313242318054,-146.03594373797725,-146.03594373797725,-146.03594373797725,-144.74251372759548,-144.74251372759548,-144.74251372759548,-1.2934300103817788,-1.2934300103817788,-1.2934300103817788,0.0,0.0,0.0,67.35821671501267
2003-07-01,213.44799756380584,46.01604083116754,69.53423744297432,213.44799756380584,213.44799756380584,-115.75524162680907,-115.75524162680907,-115.75524162680907,-94.63594114723061,-94.63594114723061,-94.63594114723061,61.37313128308317,61.37313128308317,61.37313128308317,0.5096887572363761,0.5096887572363761,0.5096887572363761,-156.00114981225937,-156.00114981225937,-156.00114981225937,-148.50836273372013,-148.50836273372013,-148.50836273372013,-7.49278707853926,-7.49278707853926,-7.49278707853926,0.0,0.0,0.0,57.44684775154647
2003-08-01,213.5036292067428,65.45188323460759,88.7261992160636,213.5036292067428,213.5036292067428,-112.8107948090428,-112.8107948090428,-112.8107948090428,-94.35164983200666,-94.35164983200666,-94.35164983200666,61.13161740992547,61.13161740992547,61.13161740992547,0.5108817837754007,0.5108817837754007,0.5108817837754007,-136.39225591286845,-136.39225591286845,-136.39225591286845,-145.5199454473486,-145.5199454473486,-145.5199454473486,9.127689534480124,9.127689534480124,9.127689534480124,0.0,0.0,0.0,77.11137329387435
2003-09-01,213.55926084967982,49.91414931674403,72.95715998822888,213.55926084967982,213.55926084967982,-112.96802331932508,-112.96802331932508,-112.96802331932508,-94.18107721183463,-94.18107721183463,-94.18107721183463,59.32026971503176,59.32026971503176,59.32026971503176,0.5089065828569069,0.5089065828569069,0.5089065828569069,-152.5028631155185,-152.5028631155185,-152.5028631155185,-147.31992423327105,-147.31992423327105,-147.31992423327105,-5.182938882247457,-5.182938882247457,-5.182938882247457,0.0,0.0,0.0,61.05639773416132
2003-10-01,213.61309794142628,66.42989285062342,89.47465029669135,213.61309794142628,213.61309794142628,-107.60799020974343,-107.60799020974343,-107.60799020974343,-93.56274400790298,-93.56274400790298,-93.56274400790298,61.868648990098336,61.868648990098336,61.868648990098336,0.5090588703292973,0.5090588703292973,0.5090588703292973,-135.86928556887844,-135.86928556887844,-135.86928556887844,-138.79302635721876,-138.79302635721876,-138.79302635721876,2.9237407883403184,2.9237407883403184,2.9237407883403184,0.0,0.0,0.0,77.74381237254784
2003-11-01,213.66872960289766,66.90078338884693,90.27613721044708,213.66872960289766,213.66872960289766,-105.9499535192798,-105.9499535192798,-105.9499535192798,-86.21384143475392,-86.21384143475392,-86.21384143475392,56.36798166255428,56.36798166255428,56.36798166255428,0.5101086818410953,0.5101086818410953,0.5101086818410953,-134.72097688936353,-134.72097688936353,-134.72097688936353,-135.28570460963834,-135.28570460963834,-135.28570460963834,0.564727720274835,0.564727720274835,0.564727720274835,0.0,0.0,0.0,78.94775271353413
2003-12-01,213.72256668824562,78.75773413831214,102.71324263848969,213.72256668824562,213.72256668824562,-91.08479830021128,-91.08479830021128,-91.08479830021128,-83.0155763388976,-83.0155763388976,-83.0155763388976,55.13542919847174,55.13542919847174,55.13542919847174,0.5053041740951264,0.5053041740951264,0.5053041740951264,-122.88016863091319,-122.88016863091319,-122.88016863091319,-118.459641266542,-118.459641266542,-118.459641266542,-4.420527364371183,-4.420527364371183,-4.420527364371183,0.0,0.0,0.0,90.84239805733243
2004-01-01,213.7781983431052,87.91228940002947,110.63647026164615,213.7781983431052,213.7781983431052,-90.89183405486206,-90.89183405486206,-90.89183405486206,-76.37740205380844,-76.37740205380844,-76.37740205380844,48.03161354508933,48.03161354508933,48.03161354508933,0.5067965913245527,0.5067965913245527,0.5067965913245527,-114.82534811461898,-114.82534811461898,-114.82534811461898,-118.7308259722566,-118.7308259722566,-118.7308259722566,3.905477857637618,3.905477857637618,3.905477857637618,0.0,0.0,0.0,98.95285022848623
2004-02-01,213.8338295766984,86.37738232386734,108.98417655821943,213.8338295766984,213.8338295766984,-89.1123045891831,-89.1123045891831,-89.1123045891831,-75.1833828677925,-75.1833828677925,-75.1833828677925,49.672238106816046,49.672238106816046,49.672238106816046,0.5090420215025648,0.5090420215025648,0.5090420215025648,-116.83122900109156,-116.83122900109156,-116.83122900109156,-114.11440732865698,-114.11440732865698,-114.11440732865698,-2.716821672434582,-2.716821672434582,-2.716821672434582,0.0,0.0,0.0,97.00260057560685
2004-03-01,213.8858716984469,90.84900027933409,114.20209361231342,213.8858716984469,213.8858716984469,-84.96721013677022,-84.96721013677022,-84.96721013677022,-73.01566768941645,-73.01566768941645,-73.01566768941645,45.499889139403045,45.499889139403045,45.499889139403045,0.5046431816617722,0.5046431816617722,0.5046431816617722,-111.64415618510064,-111.64415618510064,-111.64415618510064,-111.97834550512184,-111.97834550512184,-111.97834550512184,0.3341893200211837,0.3341893200211837,0.3341893200211837,0.0,0.0,0.0,102.24171551334625
2004-04-01,213.9415029320401,89.19012777344128,112.34754077974279,213.9415029320401,213.9415029320401,-84.37403728321567,-84.37403728321567,-84.37403728321567,-74.39447704368882,-74.39447704368882,-74.39447704368882,45.12096504873347,45.12096504873347,45.12096504873347,0.5051791039582271,0.5051791039582271,0.5051791039582271,-114.02398272290438,-114.02398272290438,-114.02398272290438,-113.14237017421279,-113.14237017421279,-113.14237017421279,-0.8816125486915986,-0.8816125486915986,-0.8816125486915986,0.0,0.0,0.0,99.91752020913572
2004-05-01,213.9953395911679,80.54860177450556,103.95790484996775,213.9953395911679,213.9953395911679,-91.7422943863848,-91.7422943863848,-91.7422943863848,-79.19187468747329,-79.19187468747329,-79.19187468747329,50.59248595775019,50.59248595775019,50.59248595775019,0.5058783302676282,0.5058783302676282,0.5058783302676282,-121.5941249037906,-121.5941249037906,-121.5941249037906,-119.83580478584027,-119.83580478584027,-119.83580478584027,-1.7583201179503347,-1.7583201179503347,-1.7583201179503347,0.0,0.0,0.0,92.40121468737729
2004-06-01,214.05097080559997,98.88479399694175,122.50680599244743,214.05097080559997,214.05097080559997,-80.11459284059474,-80.11459284059474,-80.11459284059474,-70.5210193963749,-70.5210193963749,-70.5210193963749,47.25294082034759,47.25294082034759,47.25294082034759,0.5068056637697164,0.5068056637697164,0.5068056637697164,-102.98249692376002,-102.98249692376002,-102.98249692376002,-102.87586575285232,-102.87586575285232,-102.87586575285232,-0.10663117090771343,-0.10663117090771343,-0.10663117090771343,0.0,0.0,0.0,111.06847388183995
2004-07-01,214.1048074098137,117.64652943822263,140.11893414883684,214.1048074098137,214.1048074098137,-72.29609491912349,-72.29609491912349,-72.29609491912349,-59.78196091867964,-59.78196091867964,-59.78196091867964,40.290703470052094,40.290703470052094,40.290703470052094,0.503540231542587,0.503540231542587,0.503540231542587,-85.3282906454462,-85.3282906454462,-85.3282906454462,-91.28381213620845,-91.28381213620845,-91.28381213620845,5.955521490762253,5.955521490762253,5.955521490762253,0.0,0.0,0.0,128.7765167643675
2004-08-01,214.16043856750122,98.89094537753557,123.1716599190703,214.16043856750122,214.16043856750122,-72.41758769433885,-72.41758769433885,-72.41758769433885,-58.23257894423523,-58.23257894423523,-58.23257894423523,35.610343658029635,35.610343658029635,35.610343658029635,0.5069158291752754,0.5069158291752754,0.5069158291752754,-102.87085359350701,-102.87085359350701,-102.87085359350701,-94.53290715136916,-94.53290715136916,-94.53290715136916,-8.337946442137829,-8.337946442137829,-8.337946442137829,0.0,0.0,0.0,111.28958497399421
2004-09-01,214.2160697076328,117.0127776876394,140.59037422261562,214.2160697076328,214.2160697076328,-66.7145100666406,-66.7145100666406,-66.7145100666406,-53.23617358410993,-53.23617358410993,-53.23617358410993,37.79229198002091,37.79229198002091,37.79229198002091,0.5041254042556447,0.5041254042556447,0.5041254042556447,-86.21784979737947,-86.21784979737947,-86.21784979737947,-81.65426626647395,-81.65426626647395,-81.65426626647395,-4.563583530905505,-4.563583530905505,-4.563583530905505,0.0,0.0,0.0,127.99821991025334
2004-10-01,214.26990629485695,120.08261185481278,142.94596333375736,214.26990629485695,214.26990629485695,-58.574406887089886,-58.574406887089886,-58.574406887089886,-57.493423693615284,-57.493423693615284,-57.493423693615284,32.46651110587711,32.46651110587711,32.46651110587711,0.4957489452423734,0.4957489452423734,0.4957489452423734,-82.71979314266173,-82.71979314266173,-82.71979314266173,-83.10557052958568,-83.10557052958568,-83.10557052958568,0.38577738692396646,0.38577738692396646,0.38577738692396646,0.0,0.0,0.0,131.55011315219522
2004-11-01,214.32553738845615,153.47040821041887,175.9164489240037,214.32553738845615,214.32553738845615,-44.94563503773488,-44.94563503773488,-44.94563503773488,-46.98178633880636,-46.98178633880636,-46.98178633880636,34.52769931439503,34.52769931439503,34.52769931439503,0.5007750798630551,0.5007750798630551,0.5007750798630551,-49.45853799126797,-49.45853799126797,-49.45853799126797,-56.89894698228316,-56.89894698228316,-56.89894698228316,7.44040899101518,7.44040899101518,7.44040899101518,0.0,0.0,0.0,164.86699939718818
2004-12-01,214.37937393064897,148.79864274906086,172.44906472469134,214.37937393064897,214.37937393064897,-43.38764640994187,-43.38764640994187,-43.38764640994187,-34.16030170402397,-34.16030170402397,-34.16030170402397,20.740631654421417,20.740631654421417,20.740631654421417,0.49962935964524113,0.49962935964524113,0.49962935964524113,-53.38602244461479,-53.38602244461479,-53.38602244461479,-56.307687099899184,-56.307687099899184,-56.307687099899184,2.921664655284395,2.921664655284395,2.921664655284395,0.0,0.0,0.0,160.9933514860342
2005-01-01,214.43500500191334,142.2175675559242,166.45770311013783,214.43500500191334,214.43500500191334,-41.87254720723835,-41.87254720723835,-41.87254720723835,-36.00107834532869,-36.00107834532869,-36.00107834532869,21.48182655482755,21.48182655482755,21.48182655482755,0.4980935242853887,0.4980935242853887,0.4980935242853887,-60.765202227667196,-60.765202227667196,-60.765202227667196,-55.893705473454105,-55.893705473454105,-55.893705473454105,-4.87149675421309,-4.87149675421309,-4.87149675421309,0.0,0.0,0.0,153.66980277424614
2005-02-01,214.4906360731777,173.21885607841367,197.0376141295719,214.4906360731777,214.4906360731777,-25.435112337854644,-25.435112337854644,-25.435112337854644,-21.2748435252676,-21.2748435252676,-21.2748435252676,18.492063854908952,18.492063854908952,18.492063854908952,0.5002462859163718,0.5002462859163718,0.5002462859163718,-29.82692773365703,-29.82692773365703,-29.82692773365703,-27.71764572229692,-27.71764572229692,-27.71764572229692,-2.10928201136011,-2.10928201136011,-2.10928201136011,0.0,0.0,0.0,184.66370833952067
2005-03-01,214.54088349347913,164.23725231401158,187.49556138566757,214.54088349347913,214.54088349347913,-25.335058822676377,-25.335058822676377,-25.335058822676377,-24.75029116230565,-24.75029116230565,-24.75029116230565,9.61437197717945,9.61437197717945,9.61437197717945,0.4913319605112534,0.4913319605112534,0.4913319605112534,-38.45594598674433,-38.45594598674433,-38.45594598674433,-39.979646047291325,-39.979646047291325,-39.979646047291325,1.523700060546999,1.523700060546999,1.523700060546999,0.0,0.0,0.0,176.0849375067348
2005-04-01,214.59651456595566,137.2889225741998,161.06373646218609,214.59651456595566,214.59651456595566,-41.83681147217142,-41.83681147217142,-41.83681147217142,-40.74873083803523,-40.74873083803523,-40.74873083803523,19.062532445253595,19.062532445253595,19.062532445253595,0.49091138787473687,0.49091138787473687,0.49091138787473687,-65.14155084930316,-65.14155084930316,-65.14155084930316,-63.03209847707832,-63.03209847707832,-63.03209847707832,-2.109452372224835,-2.109452372224835,-2.109452372224835,0.0,0.0,0.0,149.45496371665251
