ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Close_2y,Close_2y_lower,Close_2y_upper,High_2y,High_2y_lower,High_2y_upper,Low_2y,Low_2y_lower,Low_2y_upper,Open_2y,Open_2y_lower,Open_2y_upper,Volume_2y,Volume_2y_lower,Volume_2y_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-01-01,7.277628911689703,1.9942076310944667,52.48745666680293,7.277628911689703,7.277628911689703,25.667358173085336,25.667358173085336,25.667358173085336,-109.26517781791878,-109.26517781791878,-109.26517781791878,71.84993231721934,71.84993231721934,71.84993231721934,33.23160459476114,33.23160459476114,33.23160459476114,1.4930416396892061,1.4930416396892061,1.4930416396892061,19.598190786552347,19.598190786552347,19.598190786552347,22.976758906836245,22.976758906836245,22.976758906836245,-3.3785681202838975,-3.3785681202838975,-3.3785681202838975,0.0,0.0,0.0,26.87581969824205
2003-02-01,12.018632741214464,16.650481816552173,67.0547973271423,12.018632741214464,12.018632741214464,25.19847592379219,25.19847592379219,25.19847592379219,-107.62134671532327,-107.62134671532327,-107.62134671532327,70.41606385430883,70.41606385430883,70.41606385430883,33.182189057474936,33.182189057474936,33.182189057474936,1.5045306910085798,1.5045306910085798,1.5045306910085798,28.672041734861278,28.672041734861278,28.672041734861278,22.67991281126128,22.67991281126128,22.67991281126128,5.992128923599999,5.992128923599999,5.992128923599999,0.0,0.0,0.0,40.69067447607574
2003-03-01,16.300829748527153,38.43055161456065,90.97354559056978,16.300829748527153,16.300829748527153,25.768377011399405,25.768377011399405,25.768377011399405,-103.95036012818838,-103.95036012818838,-103.95036012818838,70.33311308490899,70.33311308490899,70.33311308490899,32.599076674316386,32.599076674316386,32.599076674316386,1.5020230068723839,1.5020230068723839,1.5020230068723839,48.34356117739012,48.34356117739012,48.34356117739012,26.252229649308788,26.252229649308788,26.252229649308788,22.09133152808133,22.09133152808133,22.09133152808133,0.0,0.0,0.0,64.64439092591728
2003-04-01,21.041833616079455,48.59502834785432,98.75882700366552,21.041833616079455,21.041833616079455,22.86360117304769,22.86360117304769,22.86360117304769,-98.81245576522149,-98.81245576522149,-98.81245576522149,71.5359037590808,71.5359037590808,71.5359037590808,33.308199242753595,33.308199242753595,33.308199242753595,1.479754771742963,1.479754771742963,1.479754771742963,52.803829688166154,52.803829688166154,52.803829688166154,30.375003181403553,30.375003181403553,30.375003181403553,22.428826506762604,22.428826506762604,22.428826506762604,0.0,0.0,0.0,73.8456633042456
2003-05-01,25.629901861338027,42.95034417428363,95.20861769482175,25.629901861338027,25.629901861338027,22.236521804644436,22.236521804644436,22.236521804644436,-94.10947011689305,-94.10947011689305,-94.10947011689305,61.54029086469643,61.54029086469643,61.54029086469643,29.547619204992422,29.547619204992422,29.547619204992422,1.4923703519358276,1.4923703519358276,1.4923703519358276,45.17931287640211,45.17931287640211,45.17931287640211,20.707332109376072,20.707332109376072,20.707332109376072,24.471980767026032,24.471980767026032,24.471980767026032,0.0,0.0,0.0,70.80921473774013
2003-06-01,30.37090571477189,41.94208445008538,91.6512864455933,30.37090571477189,30.37090571477189,22.804515011771247,22.804515011771247,22.804515011771247,-91.23460191470862,-91.23460191470862,-91.23460191470862,62.09724990905538,62.09724990905538,62.09724990905538,28.734722877856502,28.734722877856502,28.734722877856502,1.4690758952983631,1.4690758952983631,1.4690758952983631,37.25183540430379,37.25183540430379,37.25183540430379,23.870961779272875,23.870961779272875,23.870961779272875,13.380873625030912,13.380873625030912,13.380873625030912,0.0,0.0,0.0,67.62274111907568
2003-07-01,34.9589739605966,28.106045719259114,80.13827645782382,34.9589739605966,34.9589739605966,22.812139266037846,22.812139266037846,22.812139266037846,-96.68210599824504,-96.68210599824504,-96.68210599824504,62.98601202508861,62.98601202508861,62.98601202508861,29.475967241126238,29.475967241126238,29.475967241126238,1.4972159692820763,1.4972159692820763,1.4972159692820763,19.622040252915887,19.622040252915887,19.622040252915887,20.089228503289743,20.089228503289743,20.089228503289743,-0.46718825037385475,-0.46718825037385475,-0.46718825037385475,0.0,0.0,0.0,54.58101421351249
2003-08-01,39.69997782712567,32.212174090320545,83.91986498120143,39.69997782712567,39.69997782712567,22.852165516888487,22.852165516888487,22.852165516888487,-97.48559741472347,-97.48559741472347,-97.48559741472347,61.78322135091682,61.78322135091682,61.78322135091682,29.48090804002102,29.48090804002102,29.48090804002102,1.5063053597818872,1.5063053597818872,1.5063053597818872,15.589918161459485,15.589918161459485,15.589918161459485,18.137002852884727,18.137002852884727,18.137002852884727,-2.547084691425241,-2.547084691425241,-2.547084691425241,0.0,0.0,0.0,55.28989598858516
2003-09-01,44.440981693654756,30.22489741763,78.457043803673,44.440981693654756,44.440981693654756,26.7156692856645,26.7156692856645,26.7156692856645,-98.40702916932342,-98.40702916932342,-98.40702916932342,76.63147231780067,76.63147231780067,76.63147231780067,29.515499292920584,29.515499292920584,29.515499292920584,1.4966527048453309,1.4966527048453309,1.4966527048453309,9.61412794390751,9.61412794390751,9.61412794390751,35.95226443190767,35.95226443190767,35.95226443190767,-26.338136488000153,-26.338136488000153,-26.338136488000153,0.0,0.0,0.0,54.05510963756227
2003-10-01,49.029049935961375,49.25974526923844,98.17222569076111,49.029049935961375,49.029049935961375,26.27728405724978,26.27728405724978,26.27728405724978,-109.78118297662073,-109.78118297662073,-109.78118297662073,74.01258770610424,74.01258770610424,74.01258770610424,34.531253573781726,34.531253573781726,34.531253573781726,1.485981544351917,1.485981544351917,1.485981544351917,23.677355930181548,23.677355930181548,23.677355930181548,26.525923904866936,26.525923904866936,26.525923904866936,-2.848567974685389,-2.848567974685389,-2.848567974685389,0.0,0.0,0.0,72.70640586614292
