c_date,c_price,c_open,c_high,c_low
2021-06-18,725.00000,730.00000,730.00000,730.00000
2021-06-17,725.00000,710.00000,710.00000,710.00000
2021-06-16,725.00000,696.50000,696.50000,696.50000
2021-06-15,720.00000,639.28000,639.28000,639.28000
2021-06-14,715.00000,642.50000,642.50000,642.50000
2021-06-11,715.00000,640.00000,640.00000,640.00000
2021-06-10,715.00000,641.00000,641.00000,641.00000
2021-06-09,715.00000,639.50000,639.50000,639.50000
2021-06-08,715.00000,637.50000,637.50000,637.50000
2021-06-07,715.00000,638.00000,638.00000,638.00000
2021-06-04,755.00000,637.50000,637.50000,637.50000
2021-06-03,755.00000,637.50000,637.50000,637.50000
2021-06-02,755.00000,637.50000,637.50000,637.50000
2021-06-01,755.00000,641.00000,641.00000,641.00000
2021-05-28,744.21000,636.50000,636.50000,636.50000
2021-05-27,744.00000,639.00000,639.00000,639.00000
2021-05-26,746.00000,635.00000,635.00000,635.00000
2021-05-25,745.00000,636.00000,636.00000,636.00000
2021-05-24,748.50000,639.50000,639.50000,639.50000
2021-05-21,742.00000,636.00000,636.00000,636.00000
2021-05-20,752.00000,641.00000,641.00000,641.00000
2021-05-19,756.00000,650.00000,650.00000,650.00000
2021-05-18,771.50000,643.00000,643.00000,643.00000
2021-05-17,769.50000,628.22000,628.22000,628.22000
2021-05-14,775.00000,632.00000,632.00000,632.00000
2021-05-13,780.50000,633.00000,633.00000,633.00000
2021-05-12,794.00000,631.00000,631.00000,631.00000
2021-05-11,750.00000,626.00000,626.00000,626.00000
2021-05-10,750.00000,626.50000,626.50000,626.50000
2021-05-07,710.00000,626.50000,626.50000,626.50000
2021-05-06,730.00000,622.00000,622.00000,622.00000
2021-05-05,710.00000,624.50000,624.50000,624.50000
2021-05-04,696.50000,628.50000,628.50000,628.50000
2021-04-30,639.28000,627.50000,627.50000,627.50000
2021-04-29,642.50000,632.00000,632.00000,632.00000
2021-04-28,640.00000,634.00000,634.00000,634.00000
2021-04-27,641.00000,629.00000,629.00000,629.00000
2021-04-26,639.50000,630.50000,630.50000,630.50000
2021-04-23,637.50000,630.50000,630.50000,630.50000
2021-04-22,638.00000,638.00000,638.00000,638.00000
2021-04-21,637.50000,641.00000,641.00000,641.00000
2021-04-20,637.50000,643.50000,643.50000,643.50000
2021-04-19,637.50000,648.00000,648.00000,648.00000
2021-04-16,641.00000,650.00000,650.00000,650.00000
2021-04-15,636.50000,652.00000,652.00000,652.00000
2021-04-14,639.00000,656.50000,656.50000,656.50000
2021-04-13,635.00000,605.43000,605.43000,605.43000
2021-04-12,636.00000,607.50000,607.50000,607.50000
2021-04-09,639.50000,609.00000,609.00000,609.00000
2021-04-08,636.00000,610.00000,610.00000,610.00000
2021-04-07,641.00000,602.50000,602.50000,602.50000
2021-04-06,650.00000,604.00000,604.00000,604.00000
2021-04-01,643.00000,604.00000,604.00000,604.00000
2021-03-31,628.22000,606.00000,606.00000,606.00000
2021-03-30,632.00000,615.00000,615.00000,615.00000
2021-03-29,633.00000,614.00000,614.00000,614.00000
2021-03-26,631.00000,607.00000,607.00000,607.00000
2021-03-25,626.00000,601.50000,601.50000,601.50000
2021-03-24,626.50000,599.00000,599.00000,599.00000
2021-03-23,626.50000,598.00000,598.00000,598.00000
2021-03-22,622.00000,600.00000,600.00000,600.00000
2021-03-19,624.50000,597.50000,597.50000,597.50000
2021-03-18,628.50000,598.00000,598.00000,598.00000
2021-03-17,627.50000,580.00000,580.00000,580.00000
2021-03-16,632.00000,579.50000,579.50000,579.50000
2021-03-15,634.00000,563.00000,563.00000,563.00000
2021-03-12,629.00000,629.60000,629.60000,629.60000
2021-03-11,630.50000,631.00000,631.00000,631.00000
2021-03-10,630.50000,631.00000,631.00000,631.00000
2021-03-09,638.00000,633.00000,633.00000,633.00000
2021-03-08,641.00000,635.00000,635.00000,635.00000
2021-03-05,643.50000,632.00000,632.00000,632.00000
2021-03-04,648.00000,634.00000,634.00000,634.00000
2021-03-03,650.00000,631.50000,631.50000,631.50000
2021-03-02,652.00000,637.00000,637.00000,637.00000
2021-03-01,656.50000,640.00000,640.00000,640.00000
2021-02-26,605.43000,638.00000,638.00000,638.00000
2021-02-25,607.50000,643.50000,643.50000,643.50000
2021-02-24,609.00000,634.00000,634.00000,634.00000
2021-02-23,610.00000,633.50000,633.50000,633.50000
2021-02-22,602.50000,646.50000,646.50000,646.50000
2021-02-19,604.00000,660.00000,660.00000,660.00000
2021-02-18,604.00000,658.00000,658.00000,658.00000
2021-02-17,606.00000,651.00000,651.00000,651.00000
2021-02-16,615.00000,662.00000,662.00000,662.00000
2021-02-15,614.00000,656.00000,656.00000,656.00000
2021-02-12,607.00000,593.52000,593.52000,593.52000
2021-02-11,601.50000,593.00000,593.00000,593.00000
2021-02-10,599.00000,592.00000,592.00000,592.00000
2021-02-09,598.00000,596.00000,596.00000,596.00000
2021-02-08,600.00000,600.50000,600.50000,600.50000
2021-02-05,597.50000,597.00000,597.00000,597.00000
2021-02-04,598.00000,600.00000,600.00000,600.00000
2021-02-03,580.00000,597.50000,597.50000,597.50000
2021-02-02,579.50000,592.50000,592.50000,592.50000
2021-02-01,563.00000,590.50000,590.50000,590.50000
2021-01-29,629.60000,581.00000,581.00000,581.00000
2021-01-28,631.00000,570.00000,570.00000,570.00000
2021-01-27,631.00000,575.50000,575.50000,575.50000
2021-01-26,633.00000,575.50000,575.50000,575.50000
2021-01-25,635.00000,574.00000,574.00000,574.00000
2021-01-22,632.00000,564.00000,564.00000,564.00000
2021-01-21,634.00000,562.00000,562.00000,562.00000
2021-01-20,631.50000,558.00000,558.00000,558.00000
2021-01-19,637.00000,553.50000,553.50000,553.50000
2021-01-18,640.00000,555.50000,555.50000,555.50000
2021-01-15,638.00000,554.50000,554.50000,554.50000
2021-01-14,643.50000,486.26000,486.26000,486.26000
2021-01-13,634.00000,488.50000,488.50000,488.50000
2021-01-12,633.50000,486.50000,486.50000,486.50000
2021-01-11,646.50000,486.50000,486.50000,486.50000
2021-01-08,660.00000,486.00000,486.00000,486.00000
2021-01-07,658.00000,489.00000,489.00000,489.00000
2021-01-06,651.00000,491.50000,491.50000,491.50000
2021-01-05,662.00000,497.50000,497.50000,497.50000
2021-01-04,656.00000,496.00000,496.00000,496.00000
2020-12-31,593.52000,491.50000,491.50000,491.50000
2020-12-30,593.00000,486.00000,486.00000,486.00000
2020-12-29,592.00000,482.00000,482.00000,482.00000
2020-12-24,596.00000,477.50000,477.50000,477.50000
2020-12-23,600.50000,470.50000,470.50000,470.50000
2020-12-22,597.00000,464.00000,464.00000,464.00000
2020-12-21,600.00000,470.00000,470.00000,470.00000
2020-12-18,597.50000,463.00000,463.00000,463.00000
2020-12-17,592.50000,461.00000,461.00000,461.00000
2020-12-16,590.50000,464.50000,464.50000,464.50000
2020-12-15,581.00000,462.00000,462.00000,462.00000
2020-12-14,570.00000,461.00000,461.00000,461.00000
2020-12-11,575.50000,445.48000,445.48000,445.48000
2020-12-10,575.50000,446.00000,446.00000,446.00000
2020-12-09,574.00000,448.00000,448.00000,448.00000
2020-12-08,564.00000,447.00000,447.00000,447.00000
2020-12-07,562.00000,447.00000,447.00000,447.00000
2020-12-04,558.00000,448.50000,448.50000,448.50000
2020-12-03,553.50000,448.00000,448.00000,448.00000
2020-12-02,555.50000,448.50000,448.50000,448.50000
2020-12-01,554.50000,448.00000,448.00000,448.00000
2020-11-30,486.26000,447.00000,447.00000,447.00000
2020-11-27,488.50000,447.50000,447.50000,447.50000
2020-11-26,486.50000,448.00000,448.00000,448.00000
2020-11-25,486.50000,447.00000,447.00000,447.00000
2020-11-24,486.00000,446.50000,446.50000,446.50000
2020-11-23,489.00000,447.50000,447.50000,447.50000
2020-11-20,491.50000,448.50000,448.50000,448.50000
2020-11-19,497.50000,447.00000,447.00000,447.00000
2020-11-18,496.00000,450.50000,450.50000,450.50000
2020-11-17,491.50000,450.00000,450.00000,450.00000
2020-11-16,486.00000,449.50000,449.50000,449.50000
2020-11-13,482.00000,446.00000,446.00000,446.00000
2020-11-12,477.50000,453.50000,453.50000,453.50000
2020-11-11,470.50000,454.98000,454.98000,454.98000
2020-11-10,464.00000,455.50000,455.50000,455.50000
2020-11-09,470.00000,460.00000,460.00000,460.00000
2020-11-06,463.00000,459.00000,459.00000,459.00000
2020-11-05,461.00000,455.50000,455.50000,455.50000
2020-11-04,464.50000,455.50000,455.50000,455.50000
2020-11-03,462.00000,454.50000,454.50000,454.50000
2020-11-02,461.00000,452.50000,452.50000,452.50000
2020-10-30,445.48000,459.50000,459.50000,459.50000
2020-10-29,446.00000,455.00000,455.00000,455.00000
2020-10-28,448.00000,453.50000,453.50000,453.50000
2020-10-27,447.00000,455.00000,455.00000,455.00000
2020-10-26,447.00000,458.50000,458.50000,458.50000
2020-10-23,448.50000,461.00000,461.00000,461.00000
2020-10-22,448.00000,462.00000,462.00000,462.00000
2020-10-21,448.50000,461.00000,461.00000,461.00000
2020-10-20,448.00000,468.00000,468.00000,468.00000
2020-10-19,447.00000,463.50000,463.50000,463.50000
2020-10-16,447.50000,460.00000,460.00000,460.00000
2020-10-15,448.00000,464.00000,464.00000,464.00000
2020-10-14,447.00000,460.00000,460.00000,460.00000
2020-10-13,446.50000,459.00000,459.00000,459.00000
2020-10-12,447.50000,440.05000,440.05000,440.05000
2020-10-09,448.50000,444.00000,444.00000,444.00000
2020-10-08,447.00000,444.00000,444.00000,444.00000
2020-10-07,450.50000,444.00000,444.00000,444.00000
2020-10-06,450.00000,440.50000,440.50000,440.50000
2020-10-05,449.50000,440.00000,440.00000,440.00000
2020-10-02,446.00000,445.00000,445.00000,445.00000
2020-10-01,453.50000,444.00000,444.00000,444.00000
2020-09-30,454.98000,447.00000,447.00000,447.00000
2020-09-29,455.50000,444.50000,444.50000,444.50000
2020-09-28,460.00000,447.50000,447.50000,447.50000
2020-09-25,459.00000,447.50000,447.50000,447.50000
2020-09-24,455.50000,446.50000,446.50000,446.50000
2020-09-23,455.50000,444.50000,444.50000,444.50000
2020-09-22,454.50000,448.00000,448.00000,448.00000
2020-09-21,452.50000,451.00000,451.00000,451.00000
2020-09-18,459.50000,454.00000,454.00000,454.00000
2020-09-17,455.00000,449.50000,449.50000,449.50000
2020-09-16,453.50000,449.00000,449.00000,449.00000
2020-09-15,455.00000,453.50000,453.50000,453.50000
2020-09-14,458.50000,419.00000,419.00000,419.00000
2020-09-11,461.00000,421.00000,421.00000,421.00000
2020-09-10,462.00000,420.50000,420.50000,420.50000
2020-09-09,461.00000,423.50000,423.50000,423.50000
2020-09-08,468.00000,425.50000,425.50000,425.50000
2020-09-07,463.50000,426.00000,426.00000,426.00000
2020-09-04,460.00000,427.50000,427.50000,427.50000
2020-09-03,464.00000,425.00000,425.00000,425.00000
2020-09-02,460.00000,423.50000,423.50000,423.50000
2020-09-01,459.00000,423.50000,423.50000,423.50000
2020-08-28,440.05000,420.00000,420.00000,420.00000
2020-08-27,444.00000,417.00000,417.00000,417.00000
2020-08-26,444.00000,416.50000,416.50000,416.50000
2020-08-25,444.00000,414.00000,414.00000,414.00000
2020-08-24,440.50000,411.50000,411.50000,411.50000
2020-08-21,440.00000,411.50000,411.50000,411.50000
2020-08-20,445.00000,410.00000,410.00000,410.00000
2020-08-19,444.00000,413.50000,413.50000,413.50000
2020-08-18,447.00000,415.50000,415.50000,415.50000
2020-08-17,444.50000,415.00000,415.00000,415.00000
2020-08-14,447.50000,414.50000,414.50000,414.50000
2020-08-13,447.50000,416.50000,416.50000,416.50000
2020-08-12,446.50000,418.00000,418.00000,418.00000
2020-08-11,444.50000,415.95000,415.95000,415.95000
2020-08-10,448.00000,416.00000,416.00000,416.00000
2020-08-07,451.00000,416.50000,416.50000,416.50000
2020-08-06,454.00000,415.50000,415.50000,415.50000
2020-08-05,449.50000,419.00000,419.00000,419.00000
2020-08-04,449.00000,417.50000,417.50000,417.50000
2020-08-03,453.50000,417.00000,417.00000,417.00000
2020-07-31,419.00000,418.00000,418.00000,418.00000
2020-07-30,421.00000,417.50000,417.50000,417.50000
2020-07-29,420.50000,421.50000,421.50000,421.50000
2020-07-28,423.50000,425.00000,425.00000,425.00000
2020-07-27,425.50000,425.50000,425.50000,425.50000
2020-07-24,426.00000,422.00000,422.00000,422.00000
2020-07-23,427.50000,420.00000,420.00000,420.00000
2020-07-22,425.00000,425.00000,425.00000,425.00000
2020-07-21,423.50000,425.50000,425.50000,425.50000
2020-07-20,423.50000,422.50000,422.50000,422.50000
2020-07-17,420.00000,420.00000,420.00000,420.00000
2020-07-16,417.00000,420.00000,420.00000,420.00000
2020-07-15,416.50000,423.50000,423.50000,423.50000
2020-07-14,414.00000,427.00000,427.00000,427.00000
2020-07-13,411.50000,425.50000,425.50000,425.50000
2020-07-10,411.50000,398.76000,398.76000,398.76000
2020-07-09,410.00000,398.50000,398.50000,398.50000
2020-07-08,413.50000,397.00000,397.00000,397.00000
2020-07-07,415.50000,399.00000,399.00000,399.00000
2020-07-06,415.00000,398.50000,398.50000,398.50000
2020-07-03,414.50000,397.50000,397.50000,397.50000
2020-07-02,416.50000,400.50000,400.50000,400.50000
2020-07-01,418.00000,404.50000,404.50000,404.50000
2020-06-30,415.95000,403.50000,403.50000,403.50000
2020-06-29,416.00000,404.00000,404.00000,404.00000
2020-06-26,416.50000,400.50000,400.50000,400.50000
2020-06-25,415.50000,402.50000,402.50000,402.50000
2020-06-24,419.00000,403.50000,403.50000,403.50000
2020-06-23,417.50000,404.00000,404.00000,404.00000
2020-06-22,417.00000,405.50000,405.50000,405.50000
2020-06-19,418.00000,401.00000,401.00000,401.00000
2020-06-18,417.50000,402.00000,402.00000,402.00000
2020-06-17,421.50000,399.50000,399.50000,399.50000
2020-06-16,425.00000,399.00000,399.00000,399.00000
2020-06-15,425.50000,402.93000,402.93000,402.93000
2020-06-12,422.00000,403.50000,403.50000,403.50000
2020-06-11,420.00000,403.50000,403.50000,403.50000
2020-06-10,425.00000,405.50000,405.50000,405.50000
2020-06-09,425.50000,403.00000,403.00000,403.00000
2020-06-08,422.50000,399.00000,399.00000,399.00000
2020-06-05,420.00000,402.00000,402.00000,402.00000
2020-06-04,420.00000,401.50000,401.50000,401.50000
2020-06-03,423.50000,408.00000,408.00000,408.00000
2020-06-02,427.00000,409.00000,409.00000,409.00000
2020-06-01,425.50000,414.00000,414.00000,414.00000
2020-05-29,398.76000,417.00000,417.00000,417.00000
2020-05-28,398.50000,412.00000,412.00000,412.00000
2020-05-27,397.00000,393.00000,393.00000,393.00000
2020-05-26,399.00000,393.00000,393.00000,393.00000
2020-05-22,398.50000,393.00000,393.00000,393.00000
2020-05-21,397.50000,393.00000,393.00000,393.00000
2020-05-20,400.50000,378.00000,378.00000,378.00000
2020-05-19,404.50000,372.50000,372.50000,372.50000
2020-05-18,403.50000,372.50000,372.50000,372.50000
2020-05-15,404.00000,415.00000,415.00000,415.00000
2020-05-14,400.50000,416.00000,416.00000,416.00000
2020-05-13,402.50000,416.00000,416.00000,416.00000
2020-05-12,403.50000,418.00000,418.00000,418.00000
2020-05-11,404.00000,420.00000,420.00000,420.00000
2020-05-07,405.50000,420.00000,420.00000,420.00000
2020-05-06,401.00000,424.00000,424.00000,424.00000
2020-05-05,402.00000,424.00000,424.00000,424.00000
2020-05-04,399.50000,424.00000,424.00000,424.00000
2020-05-01,399.00000,425.00000,425.00000,425.00000
2020-04-30,402.93000,427.00000,427.00000,427.00000
2020-04-29,403.50000,428.00000,428.00000,428.00000
2020-04-28,403.50000,429.00000,429.00000,429.00000
2020-04-27,405.50000,430.00000,430.00000,430.00000
2020-04-24,403.00000,430.00000,430.00000,430.00000
2020-04-23,399.00000,430.00000,430.00000,430.00000
2020-04-22,402.00000,430.00000,430.00000,430.00000
2020-04-21,401.50000,430.00000,430.00000,430.00000
2020-04-20,408.00000,430.00000,430.00000,430.00000
2020-04-17,409.00000,430.00000,430.00000,430.00000
2020-04-16,414.00000,430.00000,430.00000,430.00000
2020-04-15,417.00000,430.00000,430.00000,430.00000
2020-04-14,412.00000,428.21000,428.21000,428.21000
2020-04-09,393.00000,429.00000,429.00000,429.00000
2020-04-08,393.00000,429.00000,429.00000,429.00000
2020-04-07,393.00000,429.00000,429.00000,429.00000
2020-04-06,393.00000,428.00000,428.00000,428.00000
2020-04-03,378.00000,426.00000,426.00000,426.00000
2020-04-02,372.50000,427.00000,427.00000,427.00000
2020-04-01,372.50000,427.00000,427.00000,427.00000
2020-03-31,415.00000,425.00000,425.00000,425.00000
2020-03-30,416.00000,425.00000,425.00000,425.00000
2020-03-27,416.00000,425.00000,425.00000,425.00000
2020-03-26,418.00000,425.00000,425.00000,425.00000
2020-03-25,420.00000,423.00000,423.00000,423.00000
2020-03-24,420.00000,422.00000,422.00000,422.00000
2020-03-23,424.00000,422.00000,422.00000,422.00000
2020-03-20,424.00000,422.00000,422.00000,422.00000
2020-03-19,424.00000,407.00000,407.00000,407.00000
2020-03-18,425.00000,407.00000,407.00000,407.00000
2020-03-17,427.00000,418.00000,418.00000,418.00000
2020-03-16,428.00000,417.00000,417.00000,417.00000
2020-03-13,429.00000,436.06000,436.06000,436.06000
2020-03-12,430.00000,435.00000,435.00000,435.00000
2020-03-11,430.00000,434.00000,434.00000,434.00000
2020-03-10,430.00000,433.00000,433.00000,433.00000
2020-03-09,430.00000,436.50000,436.50000,436.50000
2020-03-06,430.00000,436.00000,436.00000,436.00000
2020-03-05,430.00000,436.00000,436.00000,436.00000
2020-03-04,430.00000,436.00000,436.00000,436.00000
2020-03-03,430.00000,433.00000,433.00000,433.00000
2020-03-02,430.00000,436.00000,436.00000,436.00000
2020-02-28,428.21000,439.00000,439.00000,439.00000
2020-02-27,429.00000,438.00000,438.00000,438.00000
2020-02-26,429.00000,440.00000,440.00000,440.00000
2020-02-25,429.00000,445.00000,445.00000,445.00000
2020-02-24,428.00000,444.00000,444.00000,444.00000
2020-02-21,426.00000,444.50000,444.50000,444.50000
2020-02-20,427.00000,440.00000,440.00000,440.00000
2020-02-19,427.00000,441.00000,441.00000,441.00000
2020-02-18,425.00000,441.00000,441.00000,441.00000
2020-02-17,425.00000,446.00000,446.00000,446.00000
2020-02-14,425.00000,449.00000,449.00000,449.00000
2020-02-13,425.00000,450.00000,450.00000,450.00000
2020-02-12,423.00000,441.93000,441.93000,441.93000
2020-02-11,422.00000,442.00000,442.00000,442.00000
2020-02-10,422.00000,442.00000,442.00000,442.00000
2020-02-07,422.00000,442.50000,442.50000,442.50000
2020-02-06,407.00000,442.50000,442.50000,442.50000
2020-02-05,407.00000,444.00000,444.00000,444.00000
2020-02-04,418.00000,444.00000,444.00000,444.00000
2020-02-03,417.00000,446.00000,446.00000,446.00000
2020-01-31,436.06000,445.00000,445.00000,445.00000
2020-01-30,435.00000,446.00000,446.00000,446.00000
2020-01-29,434.00000,456.00000,456.00000,456.00000
2020-01-28,433.00000,453.50000,453.50000,453.50000
2020-01-27,436.50000,444.50000,444.50000,444.50000
2020-01-24,436.00000,445.50000,445.50000,445.50000
2020-01-23,436.00000,445.50000,445.50000,445.50000
2020-01-22,436.00000,443.00000,443.00000,443.00000
2020-01-21,433.00000,434.00000,434.00000,434.00000
2020-01-20,436.00000,438.00000,438.00000,438.00000
2020-01-17,439.00000,431.00000,431.00000,431.00000
2020-01-16,438.00000,431.00000,431.00000,431.00000
2020-01-15,440.00000,417.43000,417.43000,417.43000
2020-01-14,445.00000,418.00000,418.00000,418.00000
2020-01-13,444.00000,418.00000,418.00000,418.00000
2020-01-10,444.50000,419.00000,419.00000,419.00000
2020-01-09,440.00000,420.00000,420.00000,420.00000
2020-01-08,441.00000,420.00000,420.00000,420.00000
2020-01-07,441.00000,420.00000,420.00000,420.00000
2020-01-06,446.00000,421.50000,421.50000,421.50000
2020-01-03,449.00000,421.00000,421.00000,421.00000
2020-01-02,450.00000,423.00000,423.00000,423.00000
2019-12-31,441.93000,421.00000,421.00000,421.00000
2019-12-30,442.00000,422.50000,422.50000,422.50000
2019-12-27,442.00000,418.00000,418.00000,418.00000
2019-12-24,442.50000,417.00000,417.00000,417.00000
2019-12-23,442.50000,419.00000,419.00000,419.00000
2019-12-20,444.00000,423.50000,423.50000,423.50000
2019-12-19,444.00000,423.00000,423.00000,423.00000
2019-12-18,446.00000,418.00000,418.00000,418.00000
2019-12-17,445.00000,419.50000,419.50000,419.50000
2019-12-16,446.00000,415.50000,415.50000,415.50000
2019-12-13,456.00000,416.00000,416.00000,416.00000
2019-12-12,453.50000,405.10000,405.10000,405.10000
2019-12-11,444.50000,405.50000,405.50000,405.50000
2019-12-10,445.50000,406.00000,406.00000,406.00000
2019-12-09,445.50000,406.00000,406.00000,406.00000
2019-12-06,443.00000,407.50000,407.50000,407.50000
2019-12-05,434.00000,405.00000,405.00000,405.00000
2019-12-04,438.00000,405.00000,405.00000,405.00000
2019-12-03,431.00000,405.00000,405.00000,405.00000
2019-12-02,431.00000,405.00000,405.00000,405.00000
2019-11-29,417.43000,405.00000,405.00000,405.00000
2019-11-28,418.00000,404.00000,404.00000,404.00000
2019-11-27,418.00000,404.00000,404.00000,404.00000
2019-11-26,419.00000,403.00000,403.00000,403.00000
2019-11-25,420.00000,405.00000,405.00000,405.00000
2019-11-22,420.00000,407.00000,407.00000,407.00000
2019-11-21,420.00000,406.50000,406.50000,406.50000
2019-11-20,421.50000,405.00000,405.00000,405.00000
2019-11-19,421.00000,407.00000,407.00000,407.00000
2019-11-18,423.00000,411.00000,411.00000,411.00000
2019-11-15,421.00000,404.00000,404.00000,404.00000
2019-11-14,422.50000,399.00000,399.00000,399.00000
2019-11-13,418.00000,398.00000,398.00000,398.00000
2019-11-12,417.00000,395.00000,395.00000,395.00000
2019-11-11,419.00000,412.73000,412.73000,412.73000
2019-11-08,423.50000,412.00000,412.00000,412.00000
2019-11-07,423.00000,413.00000,413.00000,413.00000
2019-11-06,418.00000,412.00000,412.00000,412.00000
2019-11-05,419.50000,412.00000,412.00000,412.00000
2019-11-04,415.50000,412.00000,412.00000,412.00000
2019-11-01,416.00000,412.00000,412.00000,412.00000
2019-10-31,405.10000,415.00000,415.00000,415.00000
2019-10-30,405.50000,415.00000,415.00000,415.00000
2019-10-29,406.00000,416.50000,416.50000,416.50000
2019-10-28,406.00000,417.00000,417.00000,417.00000
2019-10-25,407.50000,417.00000,417.00000,417.00000
2019-10-24,405.00000,421.50000,421.50000,421.50000
2019-10-23,405.00000,419.50000,419.50000,419.50000
2019-10-22,405.00000,421.50000,421.50000,421.50000
2019-10-21,405.00000,421.50000,421.50000,421.50000
2019-10-18,405.00000,415.50000,415.50000,415.50000
2019-10-17,404.00000,420.00000,420.00000,420.00000
2019-10-16,404.00000,430.00000,430.00000,430.00000
2019-10-15,403.00000,436.50000,436.50000,436.50000
2019-10-14,405.00000,443.00000,443.00000,443.00000
2019-10-11,407.00000,448.55000,448.55000,448.55000
2019-10-10,406.50000,448.00000,448.00000,448.00000
2019-10-09,405.00000,448.00000,448.00000,448.00000
2019-10-08,407.00000,448.00000,448.00000,448.00000
2019-10-07,411.00000,447.00000,447.00000,447.00000
