Open,High,Low,Close,Adj Close,Volume,Date
257.5899963378906,297.79998779296875,224.60000610351562,226.17999267578125,226.17999267578125,2519900,2010-01-01
226.42999267578125,263.44000244140625,216.52999877929688,254.99000549316406,254.99000549316406,2491500,2010-02-01
255.0800018310547,300.1099853515625,254.52000427246094,292.6400146484375,292.6400146484375,2393400,2010-03-01
292.8800048828125,313.8299865722656,271.8699951171875,272.2099914550781,272.2099914550781,2365000,2010-04-01
272.489990234375,280.6700134277344,229.0,254.10000610351562,254.10000610351562,3470300,2010-05-01
253.92999267578125,256.3900146484375,214.74000549316406,215.30999755859375,215.30999755859375,2684100,2010-06-01
215.27000427246094,249.7899932861328,208.0399932861328,236.5,236.5,2385900,2010-07-01
236.80999755859375,251.22000122070312,217.39999389648438,226.75,226.75,1782700,2010-08-01
227.08999633789062,254.63999938964844,227.08999633789062,240.22000122070312,240.22000122070312,1801500,2010-09-01
240.47999572753906,256.5400085449219,232.8300018310547,243.8300018310547,243.8300018310547,1764400,2010-10-01
244.0,266.489990234375,243.8699951171875,254.44000244140625,254.44000244140625,1610800,2010-11-01
254.72999572753906,299.3500061035156,254.72000122070312,292.1199951171875,292.1199951171875,1661200,2010-12-01
292.2900085449219,314.75,289.2900085449219,306.67999267578125,306.67999267578125,1842000,2011-01-01
306.8800048828125,339.29998779296875,306.55999755859375,321.80999755859375,321.80999755859375,1283100,2011-02-01
321.95001220703125,324.739990234375,291.6600036621094,319.510009765625,319.510009765625,9677300,2011-03-01
319.6400146484375,331.2900085449219,299.6499938964844,315.7900085449219,315.7900085449219,1383400,2011-04-01
315.8699951171875,316.67999267578125,281.9599914550781,296.9700012207031,296.9700012207031,1604800,2011-05-01
296.1199951171875,296.54998779296875,265.6400146484375,294.3900146484375,294.3900146484375,1908400,2011-06-01
294.07000732421875,302.25,269.8900146484375,275.9200134277344,275.9200134277344,1606200,2011-07-01
277.4599914550781,281.0,205.22999572753906,240.30999755859375,240.30999755859375,2418000,2011-08-01
240.25999450683594,242.3300018310547,182.16000366210938,182.1699981689453,182.1699981689453,1995200,2011-09-01
181.85000610351562,243.5,165.44000244140625,228.0800018310547,228.0800018310547,2051000,2011-10-01
227.22000122070312,243.2899932861328,206.1300048828125,234.50999450683594,234.50999450683594,1687400,2011-11-01
236.05999755859375,248.30999755859375,216.13999938964844,229.8300018310547,229.8300018310547,1524800,2011-12-01
230.44000244140625,266.739990234375,230.44000244140625,254.27999877929688,254.27999877929688,1364000,2012-01-01
255.69000244140625,265.9700012207031,237.3800048828125,238.9499969482422,238.9499969482422,1139800,2012-02-01
240.30999755859375,259.07000732421875,224.83999633789062,245.25999450683594,245.25999450683594,1550200,2012-03-01
245.1699981689453,252.3699951171875,225.83999633789062,231.94000244140625,231.94000244140625,1292800,2012-04-01
231.63999938964844,236.00999450683594,187.35000610351562,189.82000732421875,189.82000732421875,1367400,2012-05-01
189.3699951171875,201.8800048828125,180.3800048828125,199.8699951171875,199.8699951171875,1581000,2012-06-01
199.9199981689453,207.8300018310547,179.5,196.1999969482422,196.1999969482422,1266800,2012-07-01
196.6999969482422,209.9199981689453,185.5800018310547,187.14999389648438,187.14999389648438,1132400,2012-08-01
187.16000366210938,217.2899932861328,181.63999938964844,192.6699981689453,192.6699981689453,1310600,2012-09-01
193.41000366210938,211.49000549316406,189.1199951171875,193.44000244140625,193.44000244140625,5914800,2012-10-01
193.9199981689453,205.44000244140625,185.44000244140625,191.7899932861328,191.7899932861328,993400,2012-11-01
192.8000030517578,213.2100067138672,188.13999938964844,212.75999450683594,212.75999450683594,950200,2012-12-01
213.36000061035156,227.72999572753906,213.36000061035156,220.8300018310547,220.8300018310547,734600,2013-01-01
222.00999450683594,228.7100067138672,201.22000122070312,207.72000122070312,207.72000122070312,960600,2013-02-01
206.8000030517578,216.22000122070312,201.38999938964844,207.72999572753906,207.72999572753906,1149200,2013-03-01
207.82000732421875,208.61000061035156,184.57000732421875,196.22000122070312,196.22000122070312,1445600,2013-04-01
195.00999450683594,213.77999877929688,189.39999389648438,197.85000610351562,197.85000610351562,1182600,2013-05-01
198.1699981689453,201.3300018310547,183.32000732421875,190.9600067138672,190.9600067138672,1148600,2013-06-01
192.25999450683594,208.8699951171875,190.66000366210938,206.22999572753906,206.22999572753906,10763600,2013-07-01
207.8800048828125,221.22999572753906,201.8699951171875,202.52999877929688,202.52999877929688,62930400,2013-08-01
203.77999877929688,231.1699981689453,201.7100067138672,219.75999450683594,219.75999450683594,65143400,2013-09-01
219.27999877929688,239.83999633789062,214.7100067138672,237.89999389648438,237.89999389648438,108995300,2013-10-01
238.02000427246094,250.17999267578125,237.61000061035156,239.41000366210938,239.41000366210938,71322300,2013-11-01
239.47999572753906,254.5399932861328,235.55999755859375,251.44000244140625,251.44000244140625,79444500,2013-12-01
251.0,252.66000366210938,220.61000061035156,223.8800048828125,223.8800048828125,109699500,2014-01-01
223.5,237.9499969482422,214.77999877929688,227.52000427246094,227.52000427246094,90726100,2014-02-01
226.86000061035156,241.14999389648438,221.00999450683594,236.55999755859375,236.55999755859375,95232500,2014-03-01
237.49000549316406,244.52000427246094,230.9499969482422,236.69000244140625,236.69000244140625,107330500,2014-04-01
