Open,High,Low,Close,Adj Close,Volume,Date
71.5,71.58999633789062,68.80999755859375,69.18000030517578,69.18000030517578,19900,2001-01-02
69.18000030517578,70.91999816894531,68.06999969482422,70.33999633789062,70.33999633789062,30700,2001-01-03
70.33999633789062,71.62000274658203,70.08000183105469,70.81999969482422,70.81999969482422,25400,2001-01-04
70.88999938964844,71.01000213623047,69.8499984741211,70.0999984741211,70.0999984741211,32600,2001-01-05
70.16999816894531,71.47000122070312,69.44999694824219,70.44999694824219,70.44999694824219,21200,2001-01-08
70.33000183105469,70.58999633789062,69.23999786376953,69.52999877929688,69.52999877929688,18200,2001-01-09
69.52999877929688,69.6500015258789,67.86000061035156,69.11000061035156,69.11000061035156,22600,2001-01-10
69.11000061035156,69.19000244140625,67.83000183105469,68.70999908447266,68.70999908447266,29800,2001-01-11
68.7300033569336,68.95999908447266,67.9800033569336,68.47000122070312,68.47000122070312,19800,2001-01-12
68.47000122070312,71.73999786376953,68.05999755859375,71.66000366210938,71.66000366210938,27400,2001-01-16
71.7300033569336,72.30000305175781,70.12000274658203,71.48999786376953,71.48999786376953,29100,2001-01-17
71.48999786376953,72.30000305175781,70.88999938964844,71.75,71.75,45500,2001-01-18
71.5999984741211,71.97000122070312,69.87000274658203,69.94999694824219,69.94999694824219,23600,2001-01-19
70.0199966430664,70.16000366210938,68.04000091552734,69.05000305175781,69.05000305175781,23600,2001-01-22
68.98999786376953,70.0999984741211,68.94999694824219,69.3499984741211,69.3499984741211,22200,2001-01-23
69.3499984741211,70.41000366210938,68.51000213623047,68.62000274658203,68.62000274658203,21100,2001-01-24
68.62000274658203,68.73999786376953,67.87999725341797,68.52999877929688,68.52999877929688,27900,2001-01-25
68.38999938964844,69.06999969482422,67.61000061035156,68.73999786376953,68.73999786376953,24300,2001-01-26
68.73999786376953,69.83999633789062,68.73999786376953,69.52999877929688,69.52999877929688,16700,2001-01-29
69.55000305175781,71.12999725341797,69.08000183105469,71.12000274658203,71.12000274658203,22200,2001-01-30
71.12000274658203,73.83000183105469,70.98999786376953,71.69999694824219,71.69999694824219,43000,2001-01-31
71.69999694824219,74.33000183105469,71.62000274658203,74.12000274658203,74.12000274658203,41100,2001-02-01
74.12000274658203,75.16000366210938,73.7699966430664,74.01000213623047,74.01000213623047,19500,2001-02-02
73.93000030517578,73.93000030517578,72.72000122070312,73.44999694824219,73.44999694824219,18600,2001-02-05
73.5199966430664,74.73999786376953,73.4800033569336,74.54000091552734,74.54000091552734,18400,2001-02-06
74.70999908447266,74.97000122070312,73.62000274658203,73.62000274658203,73.62000274658203,13200,2001-02-07
73.61000061035156,74.22000122070312,73.12999725341797,73.54000091552734,73.54000091552734,10900,2001-02-08
73.54000091552734,73.94999694824219,73.2300033569336,73.26000213623047,73.26000213623047,16700,2001-02-09
73.26000213623047,74.54000091552734,73.01000213623047,74.47000122070312,74.47000122070312,13700,2001-02-12
74.30000305175781,75.26000213623047,74.30000305175781,74.77999877929688,74.77999877929688,16800,2001-02-13
74.77999877929688,74.91999816894531,73.05999755859375,73.31999969482422,73.31999969482422,22700,2001-02-14
73.45999908447266,76.05999755859375,73.45999908447266,76.0199966430664,76.0199966430664,20500,2001-02-15
75.83999633789062,75.83999633789062,73.01000213623047,73.3499984741211,73.3499984741211,22500,2001-02-16
73.2300033569336,74.08999633789062,72.79000091552734,72.98999786376953,72.98999786376953,18200,2001-02-20
72.98999786376953,73.68000030517578,71.01000213623047,71.19000244140625,71.19000244140625,19000,2001-02-21
71.19000244140625,71.63999938964844,70.52999877929688,71.62000274658203,71.62000274658203,25800,2001-02-22
71.69999694824219,72.02999877929688,70.02999877929688,70.37000274658203,70.37000274658203,33700,2001-02-23
70.4800033569336,74.36000061035156,70.4800033569336,74.33000183105469,74.33000183105469,22000,2001-02-26
74.33000183105469,75.0999984741211,73.7300033569336,74.41999816894531,74.41999816894531,24400,2001-02-27
74.41999816894531,75.01000213623047,73.68000030517578,74.16000366210938,74.16000366210938,20200,2001-02-28
74.05999755859375,75.01000213623047,73.68000030517578,74.66000366210938,74.66000366210938,20900,2001-03-01
74.66000366210938,77.01000213623047,74.31999969482422,76.2699966430664,76.2699966430664,21800,2001-03-02
76.27999877929688,77.95999908447266,76.06999969482422,77.66000366210938,77.66000366210938,18000,2001-03-05
77.68000030517578,78.26000213623047,77.36000061035156,77.95999908447266,77.95999908447266,12100,2001-03-06
77.95999908447266,78.69000244140625,77.70999908447266,78.55000305175781,78.55000305175781,22000,2001-03-07
78.56999969482422,79.37999725341797,77.33000183105469,79.19000244140625,79.19000244140625,15200,2001-03-08
79.2699966430664,81.04000091552734,79.11000061035156,80.26000213623047,80.26000213623047,34200,2001-03-09
80.23999786376953,80.25,77.04000091552734,77.18000030517578,77.18000030517578,25200,2001-03-12
77.18000030517578,77.58000183105469,74.95999908447266,77.37999725341797,77.37999725341797,24600,2001-03-13
77.45999908447266,77.45999908447266,75.1500015258789,75.19000244140625,75.19000244140625,13100,2001-03-14
75.20999908447266,76.80000305175781,74.97000122070312,75.0999984741211,75.0999984741211,18800,2001-03-15
75.0999984741211,75.51000213623047,72.9800033569336,73.08999633789062,73.08999633789062,20700,2001-03-16
73.08999633789062,76.37999725341797,72.98999786376953,76.19000244140625,76.19000244140625,17900,2001-03-19
75.97000122070312,77.6500015258789,75.0999984741211,75.37999725341797,75.37999725341797,20400,2001-03-20
75.38999938964844,75.38999938964844,73.08999633789062,73.3499984741211,73.3499984741211,19100,2001-03-21
73.19999694824219,73.6500015258789,70.29000091552734,71.5999984741211,71.5999984741211,18900,2001-03-22
71.54000091552734,71.61000061035156,70.16999816894531,70.97000122070312,70.97000122070312,15000,2001-03-23
71.05000305175781,71.87999725341797,70.80000305175781,71.86000061035156,71.86000061035156,13100,2001-03-26
71.97000122070312,72.2699966430664,70.62999725341797,72.12999725341797,72.12999725341797,17400,2001-03-27
72.12999725341797,72.3499984741211,70.25,72.0999984741211,72.0999984741211,17300,2001-03-28
72.0999984741211,73.06999969482422,71.04000091552734,71.27999877929688,71.27999877929688,21200,2001-03-29
71.29000091552734,71.43000030517578,70.41999816894531,71.16999816894531,71.16999816894531,23500,2001-03-30
71.19000244140625,72.55000305175781,70.54000091552734,70.61000061035156,70.61000061035156,22100,2001-04-02
70.70999908447266,70.80999755859375,68.13999938964844,68.44000244140625,68.44000244140625,16900,2001-04-03
68.44000244140625,70.38999938964844,68.37000274658203,69.76000213623047,69.76000213623047,14900,2001-04-04
69.79000091552734,71.36000061035156,69.70999908447266,71.25,71.25,16300,2001-04-05
71.20999908447266,71.20999908447266,69.6500015258789,69.86000061035156,69.86000061035156,16100,2001-04-06
70.37999725341797,73.94999694824219,70.33999633789062,73.52999877929688,73.52999877929688,29600,2001-04-09
73.5199966430664,76.58000183105469,73.5199966430664,76.47000122070312,76.47000122070312,29100,2001-04-10
76.4800033569336,77.93000030517578,76.11000061035156,77.93000030517578,77.93000030517578,35100,2001-04-11
77.93000030517578,79.0199966430664,77.31999969482422,77.83999633789062,77.83999633789062,42300,2001-04-12
77.83999633789062,78.95999908447266,77.3499984741211,78.16000366210938,78.16000366210938,28200,2001-04-16
78.16000366210938,78.58000183105469,77.1500015258789,78.48999786376953,78.48999786376953,24500,2001-04-17
78.37000274658203,81.66000366210938,78.12999725341797,81.20999908447266,81.20999908447266,30800,2001-04-18
81.22000122070312,81.22000122070312,78.44999694824219,80.02999877929688,80.02999877929688,47000,2001-04-19
80.02999877929688,80.30999755859375,79.16999816894531,79.69000244140625,79.69000244140625,25300,2001-04-20
79.61000061035156,80.0,78.41999816894531,79.73999786376953,79.73999786376953,20100,2001-04-23
79.83000183105469,85.44000244140625,79.69999694824219,85.41999816894531,85.41999816894531,108300,2001-04-24
85.45999908447266,85.68000030517578,84.0999984741211,85.29000091552734,85.29000091552734,75800,2001-04-25
85.31999969482422,88.01000213623047,85.08999633789062,87.8499984741211,87.8499984741211,64100,2001-04-26
87.7699966430664,87.86000061035156,86.27999877929688,86.91999816894531,86.91999816894531,36300,2001-04-27
86.9800033569336,87.7699966430664,86.2300033569336,86.41000366210938,86.41000366210938,36200,2001-04-30
86.41000366210938,87.7300033569336,85.26000213623047,87.66000366210938,87.66000366210938,26400,2001-05-01
87.66999816894531,88.43000030517578,86.75,87.7300033569336,87.7300033569336,17500,2001-05-02
87.75,87.79000091552734,85.44000244140625,86.30000305175781,86.30000305175781,19300,2001-05-03
86.19000244140625,87.73999786376953,85.01000213623047,87.73999786376953,87.73999786376953,18200,2001-05-04
87.83999633789062,88.20999908447266,87.2300033569336,87.68000030517578,87.68000030517578,30700,2001-05-07
87.5999984741211,87.5999984741211,85.08000183105469,85.5999984741211,85.5999984741211,27900,2001-05-08
85.55000305175781,86.62999725341797,85.12999725341797,85.69999694824219,85.69999694824219,22000,2001-05-09
85.73999786376953,86.93000030517578,85.38999938964844,86.63999938964844,86.63999938964844,24900,2001-05-10
86.72000122070312,87.37999725341797,85.41000366210938,86.3499984741211,86.3499984741211,16300,2001-05-11
86.16999816894531,86.70999908447266,85.41999816894531,86.69999694824219,86.69999694824219,10300,2001-05-14
86.80000305175781,87.62999725341797,85.91000366210938,87.52999877929688,87.52999877929688,19900,2001-05-15
87.41000366210938,91.30999755859375,86.77999877929688,90.98999786376953,90.98999786376953,39400,2001-05-16
90.98999786376953,92.62000274658203,90.6500015258789,92.33999633789062,92.33999633789062,37000,2001-05-17
92.41999816894531,92.66999816894531,91.02999877929688,92.62000274658203,92.62000274658203,23800,2001-05-18
92.5,94.38999938964844,92.33000183105469,94.38999938964844,94.38999938964844,30200,2001-05-21
94.36000061035156,94.36000061035156,92.72000122070312,92.87999725341797,92.87999725341797,28200,2001-05-22
92.79000091552734,92.79000091552734,88.80999755859375,88.80999755859375,88.80999755859375,26300,2001-05-23
88.87000274658203,88.95999908447266,86.80000305175781,88.08000183105469,88.08000183105469,26100,2001-05-24
87.75,89.58999633789062,87.6500015258789,89.55999755859375,89.55999755859375,19500,2001-05-25
89.55999755859375,91.80000305175781,89.54000091552734,91.22000122070312,91.22000122070312,25100,2001-05-29
91.2699966430664,91.2699966430664,88.62999725341797,88.83999633789062,88.83999633789062,35000,2001-05-30
88.94999694824219,90.08000183105469,88.69000244140625,89.69999694824219,89.69999694824219,31500,2001-05-31
89.69999694824219,90.98999786376953,88.83000183105469,90.98999786376953,90.98999786376953,36700,2001-06-01
90.98999786376953,91.33999633789062,90.62000274658203,90.91000366210938,90.91000366210938,30300,2001-06-04
90.88999938964844,98.26000213623047,89.94999694824219,98.19000244140625,98.19000244140625,113900,2001-06-05
