Date,Price,Open,High,Low,Vol.,Change %
28-Oct-16,372,372,372,372,-,0.00%
27-Oct-16,372,372,372,372,-,0.00%
26-Oct-16,372,372,372,372,-,0.00%
25-Oct-16,372,372,372,372,-,0.00%
24-Oct-16,372,372,372,372,-,0.27%
21-Oct-16,372,371,371,371,-,0.27%
20-Oct-16,371,370,370,370,-,0.27%
19-Oct-16,370,369,369,369,-,0.00%
18-Oct-16,369,369,369,369,-,0.00%
17-Oct-16,369,369,369,369,-,0.00%
14-Oct-16,369,369,369,369,-,0.00%
13-Oct-16,369,369,369,369,-,0.00%
12-Oct-16,369,369,369,369,-,0.00%
11-Oct-16,369,369,369,369,-,0.00%
10-Oct-16,369,369,369,369,-,0.00%
7-Oct-16,369,369,369,369,-,0.00%
6-Oct-16,369,369,369,369,0.09K,0.00%
5-Oct-16,369,369,369,369,-,0.00%
4-Oct-16,369,369,369,369,0.00K,-0.27%
3-Oct-16,369,370,370,370,0.01K,-0.27%
29-Sep-16,370,371,371,371,0.00K,-0.27%
28-Sep-16,371,372,372,372,0.00K,0.54%
27-Sep-16,372,370,370,370,-,0.00%
26-Sep-16,370,370,370,370,-,0.00%
23-Sep-16,370,370,370,370,-,0.00%
22-Sep-16,370,370,370,370,0.01K,-0.54%
21-Sep-16,370,372,372,372,-,0.00%
20-Sep-16,372,372,372,372,-,0.00%
19-Sep-16,372,372,372,372,0.03K,-0.80%
16-Sep-16,372,375,375,375,-,0.00%
15-Sep-16,375,375,375,375,-,-1.32%
14-Sep-16,375,380,380,380,-,0.00%
13-Sep-16,380,380,380,380,0.01K,0.00%
12-Sep-16,380,380,380,380,-,0.00%
9-Sep-16,380,380,380,380,-,-0.52%
8-Sep-16,380,382,382,382,-,0.00%
7-Sep-16,382,382,382,382,-,0.00%
6-Sep-16,382,382,382,382,-,0.00%
5-Sep-16,382,382,382,382,0.01K,0.00%
2-Sep-16,382,382,382,382,0.01K,0.08%
1-Sep-16,382,381.68,381.68,381.68,-,-0.60%
31-Aug-16,381.68,384,384,384,-,0.00%
30-Aug-16,384,384,384,384,-,0.00%
26-Aug-16,384,384,384,384,-,0.00%
25-Aug-16,384,384,384,384,-,0.00%
24-Aug-16,384,384,384,384,-,0.00%
23-Aug-16,384,384,384,384,-,0.00%
22-Aug-16,384,384,384,384,-,-0.26%
19-Aug-16,384,385,385,385,-,0.00%
18-Aug-16,385,385,385,385,-,0.00%
17-Aug-16,385,385,385,385,-,-0.52%
16-Aug-16,385,387,387,387,-,0.00%
15-Aug-16,387,387,387,387,0.03K,0.00%
12-Aug-16,387,387,387,387,0.00K,0.00%
11-Aug-16,387,387,387,387,-,0.00%
10-Aug-16,387,387,387,387,0.01K,-1.78%
9-Aug-16,387,394,394,394,-,-1.01%
8-Aug-16,394,398,398,398,-,0.00%
5-Aug-16,398,398,398,398,0.06K,-1.73%
4-Aug-16,398,405,405,405,0.20K,4.38%
3-Aug-16,405,388,388,388,-,0.00%
2-Aug-16,388,388,388,388,-,2.19%
1-Aug-16,388,379.69,379.69,379.69,-,-0.34%
29-Jul-16,379.69,381,381,381,-,0.00%
28-Jul-16,381,381,381,381,-,0.00%
27-Jul-16,381,381,381,381,-,0.00%
26-Jul-16,381,381,381,381,-,0.00%
25-Jul-16,381,381,381,381,-,0.00%
22-Jul-16,381,381,381,381,-,0.00%
21-Jul-16,381,381,381,381,-,0.00%
20-Jul-16,381,381,381,381,-,0.00%
19-Jul-16,381,381,381,381,-,0.00%
18-Jul-16,381,381,381,381,-,0.00%
15-Jul-16,381,381,381,381,-,0.00%
14-Jul-16,381,381,381,381,-,0.00%
13-Jul-16,381,381,381,381,-,0.79%
12-Jul-16,381,378,378,378,0.01K,-1.82%
11-Jul-16,378,385,385,385,-,-1.03%
8-Jul-16,385,389,389,389,-,0.00%
7-Jul-16,389,389,389,389,-,-0.26%
6-Jul-16,389,390,390,390,-,0.00%
5-Jul-16,390,390,390,390,0.01K,-0.26%
4-Jul-16,390,391,391,391,0.05K,-1.90%
1-Jul-16,391,398.59,398.59,398.59,-,-0.60%
30-Jun-16,398.59,401,401,401,-,0.00%
29-Jun-16,401,401,401,401,-,0.00%
28-Jun-16,401,401,401,401,-,-0.25%
27-Jun-16,401,402,402,402,-,-0.25%
24-Jun-16,402,403,403,403,-,0.00%
23-Jun-16,403,403,403,403,-,0.00%
22-Jun-16,403,403,403,403,-,0.00%
21-Jun-16,403,403,403,403,-,0.00%
20-Jun-16,403,403,403,403,-,0.00%
17-Jun-16,403,403,403,403,-,0.00%
16-Jun-16,403,403,403,403,-,0.00%
15-Jun-16,403,403,403,403,-,0.00%
14-Jun-16,403,403,403,403,-,0.00%
13-Jun-16,403,403,403,403,-,-0.49%
10-Jun-16,403,405,405,405,-,0.00%
9-Jun-16,405,405,405,405,-,0.00%
8-Jun-16,405,405,405,405,-,-1.22%
7-Jun-16,405,410,410,410,-,-0.73%
6-Jun-16,410,413,413,413,0.03K,-1.20%
3-Jun-16,413,418,418,418,-,-0.95%
2-Jun-16,418,422,422,422,0.04K,-11.26%
1-Jun-16,422,475.57,475.57,475.57,-,0.12%
31-May-16,475.57,475,475,475,-,0.00%
27-May-16,475,475,475,475,0.01K,0.42%
26-May-16,475,473,473,473,0.03K,-0.42%
25-May-16,473,475,475,475,0.04K,0.00%
24-May-16,475,475,475,475,-,0.00%
23-May-16,475,475,475,475,0.03K,-1.04%
20-May-16,475,480,480,480,-,0.00%
19-May-16,480,480,480,480,-,0.00%
18-May-16,480,480,480,480,-,-2.04%
17-May-16,480,490,490,490,-,-2.39%
16-May-16,490,502,502,502,-,0.00%
13-May-16,502,502,502,502,-,0.00%
12-May-16,502,502,502,502,-,0.00%
11-May-16,502,502,502,502,-,0.40%
10-May-16,502,500,500,500,-,-0.40%
9-May-16,500,502,502,502,-,-0.20%
6-May-16,502,503,503,503,-,0.00%
5-May-16,503,503,503,503,0.02K,-0.98%
4-May-16,503,508,508,508,0.09K,11.89%
3-May-16,508,454,454,454,-,-0.44%
29-Apr-16,454,456,456,456,-,-0.22%
28-Apr-16,456,457,457,457,-,0.00%
27-Apr-16,457,457,457,457,0.05K,0.66%
26-Apr-16,457,454,454,454,0.01K,0.00%
25-Apr-16,454,454,454,454,-,0.00%
22-Apr-16,454,454,454,454,-,0.00%
21-Apr-16,454,454,454,454,-,0.89%
20-Apr-16,454,450,450,450,-,0.67%
19-Apr-16,450,447,447,447,-,0.00%
18-Apr-16,447,447,447,447,-,0.00%
15-Apr-16,447,447,447,447,0.01K,2.76%
14-Apr-16,447,435,435,435,0.13K,2.84%
13-Apr-16,435,423,423,423,-,0.00%
12-Apr-16,423,423,423,423,-,0.00%
11-Apr-16,423,423,423,423,0.01K,2.92%
8-Apr-16,423,411,411,411,-,0.00%
7-Apr-16,411,411,411,411,0.00K,2.75%
6-Apr-16,411,400,400,400,-,0.00%
5-Apr-16,400,400,400,400,-,3.23%
4-Apr-16,400,387.5,387.5,387.5,-,6.75%
1-Apr-16,387.5,363,363,363,0.03K,1.40%
31-Mar-16,363,358,358,358,-,0.00%
30-Mar-16,358,358,358,358,-,0.00%
29-Mar-16,358,358,358,358,-,0.56%
24-Mar-16,358,356,356,356,-,0.28%
23-Mar-16,356,355,355,355,-,0.00%
22-Mar-16,355,355,355,355,-,0.00%
21-Mar-16,355,355,355,355,-,0.00%
18-Mar-16,355,355,355,355,-,0.57%
17-Mar-16,355,353,353,353,-,0.00%
16-Mar-16,353,353,353,353,-,0.00%
15-Mar-16,353,353,353,353,0.01K,1.44%
14-Mar-16,353,348,348,348,-,0.00%
11-Mar-16,348,348,348,348,-,0.72%
10-Mar-16,348,345.5,345.5,345.5,0.03K,2.22%
9-Mar-16,345.5,338,338,338,0.02K,1.81%
8-Mar-16,338,332,332,332,0.04K,2.00%
7-Mar-16,332,325.5,325.5,325.5,-,0.00%
4-Mar-16,325.5,325.5,325.5,325.5,-,0.62%
3-Mar-16,325.5,323.5,323.5,323.5,-,0.00%
2-Mar-16,323.5,323.5,323.5,323.5,-,1.47%
1-Mar-16,323.5,318.81,318.81,318.81,-,-0.22%
29-Feb-16,318.81,319.5,319.5,319.5,-,0.00%
26-Feb-16,319.5,319.5,319.5,319.5,-,0.00%
25-Feb-16,319.5,319.5,319.5,319.5,-,-0.31%
24-Feb-16,319.5,320.5,320.5,320.5,-,0.00%
23-Feb-16,320.5,320.5,320.5,320.5,-,0.00%
22-Feb-16,320.5,320.5,320.5,320.5,-,0.00%
19-Feb-16,320.5,320.5,320.5,320.5,-,0.00%
18-Feb-16,320.5,320.5,320.5,320.5,-,-0.16%
17-Feb-16,320.5,321,321,321,-,-0.31%
16-Feb-16,321,322,322,322,-,0.00%
15-Feb-16,322,322,322,322,-,0.00%
12-Feb-16,322,322,322,322,-,0.00%
11-Feb-16,322,322,322,322,-,-0.31%
10-Feb-16,322,323,323,323,-,0.00%
9-Feb-16,323,323,323,323,-,0.00%
8-Feb-16,323,323,323,323,-,0.00%
5-Feb-16,323,323,323,323,-,0.00%
4-Feb-16,323,323,323,323,-,0.00%
3-Feb-16,323,323,323,323,-,0.00%
2-Feb-16,323,323,323,323,-,-0.06%
1-Feb-16,323,323.18,323.18,323.18,-,-0.56%
29-Jan-16,323.18,325,325,325,-,0.00%
28-Jan-16,325,325,325,325,-,0.00%
27-Jan-16,325,325,325,325,-,0.00%
26-Jan-16,325,325,325,325,0.01K,-0.46%
25-Jan-16,325,326.5,326.5,326.5,-,-0.15%
22-Jan-16,326.5,327,327,327,-,0.00%
21-Jan-16,327,327,327,327,-,0.00%
20-Jan-16,327,327,327,327,-,0.00%
19-Jan-16,327,327,327,327,-,0.00%
18-Jan-16,327,327,327,327,-,0.00%
15-Jan-16,327,327,327,327,-,0.00%
14-Jan-16,327,327,327,327,-,0.00%
13-Jan-16,327,327,327,327,-,0.00%
12-Jan-16,327,327,327,327,-,0.00%
11-Jan-16,327,327,327,327,-,0.00%
8-Jan-16,327,327,327,327,-,0.00%
7-Jan-16,327,327,327,327,-,0.00%
6-Jan-16,327,327,327,327,-,0.00%
5-Jan-16,327,327,327,327,-,0.19%
4-Jan-16,327,326.38,326.38,326.38,-,0.12%
31-Dec-15,326.38,326,326,326,-,0.00%
30-Dec-15,326,326,326,326,-,0.00%
29-Dec-15,326,326,326,326,-,0.00%
24-Dec-15,326,326,326,326,-,0.00%
23-Dec-15,326,326,326,326,-,0.00%
22-Dec-15,326,326,326,326,-,0.00%
21-Dec-15,326,326,326,326,-,0.31%
18-Dec-15,326,325,325,325,-,0.00%
17-Dec-15,325,325,325,325,-,0.00%
16-Dec-15,325,325,325,325,-,0.00%
15-Dec-15,325,325,325,325,-,0.00%
14-Dec-15,325,325,325,325,-,0.00%
11-Dec-15,325,325,325,325,-,0.00%
10-Dec-15,325,325,325,325,-,0.00%
9-Dec-15,325,325,325,325,-,-1.52%
8-Dec-15,325,330,330,330,0.00K,0.00%
7-Dec-15,330,330,330,330,-,0.00%
4-Dec-15,330,330,330,330,-,0.00%
3-Dec-15,330,330,330,330,-,0.00%
2-Dec-15,330,330,330,330,-,-3.32%
1-Dec-15,330,341.33,341.33,341.33,-,2.19%
30-Nov-15,341.33,334,334,334,-,0.00%
27-Nov-15,334,334,334,334,-,-0.30%
26-Nov-15,334,335,335,335,-,-0.59%
25-Nov-15,335,337,337,337,-,-0.30%
24-Nov-15,337,,,,,
