Date,Price,Open,High,Low,Vol.,Change %
14-May-18,104.04,103.92,104.64,103.87,61.39B,0.59%
11-May-18,104.5,103.82,104.17,103.64,83.16B,0.08%
10-May-18,103.89,103.54,103.97,102.91,64.72B,0.26%
9-May-18,103.81,103.1,103.62,102.83,37.81B,0.41%
8-May-18,103.54,103.3,103.48,102.83,57.50B,0.13%
7-May-18,103.12,103.35,103.52,102.82,54.26B,-0.32%
4-May-18,102.99,104.58,104.72,103.3,76.39B,-1.65%
3-May-18,103.32,105.5,106.33,104.8,90.61B,-0.21%
2-May-18,105.05,104.62,105.33,104.36,84.81B,0.59%
30-Apr-18,105.27,104.31,104.65,103.84,99.38B,0.43%
27-Apr-18,104.65,105.58,105.93,103.85,128.01B,-1.13%
26-Apr-18,104.2,104.93,105.39,104.41,94.42B,0.36%
25-Apr-18,105.39,106.82,106.82,105.01,141.05B,-1.77%
24-Apr-18,105.01,106.17,106.9,106.01,108.48B,0.47%
23-Apr-18,106.9,106.56,106.9,106.03,87.53B,-0.11%
20-Apr-18,106.4,104.96,106.73,104.96,105.29B,1.50%
19-Apr-18,106.52,104.6,105.23,104.6,49.19B,0.43%
18-Apr-18,104.95,105.1,105.39,104.32,71.92B,-0.53%
17-Apr-18,104.5,105.7,106.02,104.89,52.89B,-0.38%
16-Apr-18,105.06,106.38,106.4,105.38,60.09B,-0.80%
13-Apr-18,105.46,106.65,106.65,105.74,71.69B,-0.35%
12-Apr-18,106.31,106.64,107.35,106.12,156.33B,0.06%
11-Apr-18,106.68,107.12,107.75,106.1,195.50B,-0.81%
10-Apr-18,106.62,106.15,107.49,105.62,154.44B,2.24%
9-Apr-18,107.49,105.31,105.71,105.04,120.87B,-0.34%
3-Apr-18,105.14,105.24,105.88,105.23,177.90B,0.58%
2-Apr-18,105.5,104.82,105.42,104.71,174.45B,0.30%
31-Mar-18,104.89,103.32,104.58,103.32,170.87B,1.80%
30-Mar-18,104.58,102.75,103.08,102.41,125.61B,0.00%
29-Mar-18,102.73,103.26,103.29,102.66,54.51B,-0.51%
28-Mar-18,102.73,102.55,103.31,102.55,82.25B,0.92%
27-Mar-18,103.26,102.38,102.38,101.74,90.24B,-0.27%
26-Mar-18,102.32,103.41,103.41,102.25,103.22B,-1.50%
23-Mar-18,102.6,104.1,104.65,103.66,99.69B,0.24%
22-Mar-18,104.16,104.19,104.52,103.91,67.98B,-0.03%
21-Mar-18,103.91,103.96,104.28,103.58,55.18B,-0.26%
20-Mar-18,103.94,103.82,104.31,103.71,64.91B,0.44%
19-Mar-18,104.21,104.28,104.43,103.75,70.77B,-0.38%
16-Mar-18,103.75,104.35,104.53,104.03,49.61B,-0.16%
15-Mar-18,104.15,104.2,104.53,103.85,78.13B,0.23%
14-Mar-18,104.32,104.26,104.43,103.46,97.22B,0.20%
13-Mar-18,104.08,103.56,103.87,103.24,93.23B,0.83%
12-Mar-18,103.87,103.08,103.55,102.67,73.53B,-0.13%
9-Mar-18,103.02,102.97,103.63,102.79,71.51B,0.37%
8-Mar-18,103.15,103.85,104.09,102.77,81.50B,-0.99%
7-Mar-18,102.77,104.13,104.51,103.42,84.96B,0.27%
6-Mar-18,103.8,105.67,105.88,103.28,192.22B,-2.03%
5-Mar-18,103.52,106.38,106.4,105.32,185.30B,-1.63%
2-Mar-18,105.66,105.33,107.65,104.9,222.97B,1.82%
1-Mar-18,107.41,106.6,106.93,105.31,103.67B,-0.27%
27-Feb-18,105.49,106.5,107.12,105.7,138.47B,-0.48%
26-Feb-18,105.78,105.6,107.1,105.6,181.67B,0.74%
23-Feb-18,106.29,105.43,105.57,104.56,105.97B,-0.31%
22-Feb-18,105.51,103.39,105.84,103.31,137.01B,3.37%
21-Feb-18,105.84,102.33,102.85,102.33,76.15B,0.00%
12-Feb-18,102.39,101.53,102.39,100.05,96.68B,0.07%
9-Feb-18,102.39,102.56,103.17,101.72,99.83B,0.40%
8-Feb-18,102.32,102.5,103.64,101.91,136.09B,0.39%
7-Feb-18,101.91,104.19,104.19,100.6,198.27B,-3.86%
6-Feb-18,101.51,106.16,106.16,105.02,112.29B,-0.79%
5-Feb-18,105.59,106.39,106.93,106.24,85.03B,0.15%
2-Feb-18,106.43,106.49,106.99,106.25,72.06B,-0.21%
1-Feb-18,106.27,105.95,107.12,105.19,100.90B,0.50%
31-Jan-18,106.49,107.21,107.39,105.96,60.73B,-1.17%
30-Jan-18,105.96,106.94,107.21,106.5,59.36B,0.26%
29-Jan-18,107.21,107.07,107.22,106.13,79.42B,-0.13%
26-Jan-18,106.93,106.69,107.55,106.35,107.62B,0.41%
25-Jan-18,107.07,106.11,106.63,105.66,85.19B,0.37%
24-Jan-18,106.63,106.61,106.86,105.93,53.49B,-0.35%
23-Jan-18,106.24,106.94,107.04,106.18,87.15B,-0.31%
22-Jan-18,106.61,106.53,107.07,106.53,73.09B,0.13%
19-Jan-18,106.94,107.13,107.6,106.53,78.31B,-0.30%
18-Jan-18,106.8,107.29,107.55,106.72,106.44B,-0.19%
17-Jan-18,107.12,107.07,107.33,106.59,69.02B,0.22%
16-Jan-18,107.32,108.6,108.86,106.82,144.01B,-1.52%
15-Jan-18,107.08,108.68,109.2,108.53,140.65B,0.14%
12-Jan-18,108.73,108.29,108.75,108.19,175.64B,0.33%
11-Jan-18,108.58,106.74,108.81,106.74,249.79B,0.99%
10-Jan-18,108.22,107.24,107.54,106.4,142.83B,0.10%
9-Jan-18,107.16,105.91,107.63,105.91,222.61B,1.30%
8-Jan-18,107.05,104.78,105.71,104.78,170.64B,0.87%
5-Jan-18,105.68,105.23,105.62,104.76,139.95B,-0.37%
4-Jan-18,104.77,104.62,105.16,104.57,133.73B,0.54%
3-Jan-18,105.16,103.94,104.68,103.93,181.71B,0.71%
2-Jan-18,104.59,103.4,103.85,103.32,101.65B,0.49%
29-Dec-17,103.85,103.04,103.69,102.96,137.55B,0.61%
28-Dec-17,103.34,101.35,103.09,101.22,151.06B,1.36%
27-Dec-17,102.71,101.31,101.72,101.16,39.89B,0.02%
26-Dec-17,101.33,101.45,101.54,101.12,37.44B,-0.15%
25-Dec-17,101.31,100.73,101.46,100.73,38.63B,0.85%
22-Dec-17,101.46,100.24,101.02,100.24,38.68B,0.36%
21-Dec-17,100.6,99.95,100.5,99.92,43.08B,0.29%
20-Dec-17,100.24,100.36,100.77,99.92,34.63B,-0.41%
19-Dec-17,99.95,100.44,100.62,100.31,28.69B,0.05%
18-Dec-17,100.36,100.26,100.47,100.01,49.11B,0.05%
15-Dec-17,100.31,100.25,100.66,100.23,45.26B,-0.11%
14-Dec-17,100.26,100.07,100.47,99.96,62.62B,0.16%
13-Dec-17,100.37,100.44,100.57,100.05,30.46B,-0.23%
12-Dec-17,100.21,100.43,100.59,100.17,35.56B,0.02%
11-Dec-17,100.44,100.47,100.56,100.11,28.93B,-0.05%
8-Dec-17,100.42,100.59,100.77,100.42,27.96B,-0.26%
7-Dec-17,100.47,101.17,101.22,100.01,47.84B,-0.56%
6-Dec-17,100.73,101.53,101.63,100.89,38.79B,-0.23%
5-Dec-17,101.3,100.71,101.56,100.34,27.92B,0.81%
4-Dec-17,101.53,101.01,101.07,100.4,32.39B,-0.27%
1-Dec-17,100.71,100.66,100.98,100.27,49.10B,0.31%
30-Nov-17,100.98,100.41,100.85,100.3,34.91B,0.25%
29-Nov-17,100.67,100.8,100.84,100.26,25.04B,-0.37%
28-Nov-17,100.42,100.9,101.23,100.69,21.28B,-0.11%
27-Nov-17,100.79,101.72,101.72,100.9,23.49B,-0.81%
24-Nov-17,100.9,101.4,101.77,101.25,23.36B,0.32%
23-Nov-17,101.72,100.42,101.41,100.42,38.62B,0.99%
22-Nov-17,101.4,100.28,100.76,100.15,29.49B,0.13%
21-Nov-17,100.41,100.49,100.54,100.22,25.05B,-0.21%
20-Nov-17,100.28,100.57,100.84,100.3,27.71B,0.19%
17-Nov-17,100.49,100.42,100.63,100.19,41.67B,-0.38%
16-Nov-17,100.3,101.38,101.38,100.68,43.41B,-0.70%
15-Nov-17,100.68,101.89,101.9,101.33,39.05B,-0.47%
14-Nov-17,101.39,101.94,102.21,101.67,38.90B,-0.07%
13-Nov-17,101.87,102.14,102.2,101.41,34.96B,-0.20%
10-Nov-17,101.94,102.13,102.37,101.65,49.04B,0.00%
9-Nov-17,102.14,102.82,102.82,102.14,42.82B,-0.66%
8-Nov-17,102.14,102.83,102.93,102.5,34.88B,-0.01%
7-Nov-17,102.82,102.86,102.94,102.58,39.64B,-0.03%
6-Nov-17,102.83,102.66,103.04,102.52,46.09B,0.19%
3-Nov-17,102.86,101.98,103.48,101.98,166.81B,0.81%
2-Nov-17,102.66,101.71,102.31,101.71,48.29B,0.13%
1-Nov-17,101.84,101.94,102.23,101.71,40.34B,-0.23%
31-Oct-17,101.71,101.9,102.47,101.66,31.43B,0.04%
30-Oct-17,101.94,102.39,102.47,101.74,41.45B,-0.47%
27-Oct-17,101.9,102.37,102.6,102.12,67.76B,0.01%
26-Oct-17,102.38,102.17,102.52,101.99,45.00B,0.21%
25-Oct-17,102.37,102.44,102.44,101.88,27.05B,-0.27%
24-Oct-17,102.16,102.39,102.66,102.15,33.17B,0.06%
23-Oct-17,102.44,102.08,102.38,101.42,42.81B,0.16%
20-Oct-17,102.38,102.17,102.25,101.84,30.33B,0.05%
19-Oct-17,102.22,102.11,102.25,101.52,26.47B,0.06%
18-Oct-17,102.17,102.31,102.44,101.91,32.91B,-0.19%
17-Oct-17,102.11,101.69,102.3,101.4,39.47B,0.60%
16-Oct-17,102.3,101.37,101.69,101.05,34.99B,0.31%
13-Oct-17,101.69,100.51,101.38,100.32,28.39B,0.60%
12-Oct-17,101.38,100.53,101.01,100.2,36.45B,-0.41%
11-Oct-17,100.78,101.18,101.45,100.79,21.57B,-0.13%
6-Oct-17,101.19,100.45,101.32,100.18,35.22B,0.87%
5-Oct-17,101.32,100.79,101.05,100.17,27.33B,-0.34%
3-Oct-17,100.45,100.42,100.91,100.34,25.83B,0.37%
2-Oct-17,100.79,100.29,100.52,100.14,17.08B,0.26%
30-Sep-17,100.42,100.06,100.37,99.74,30.35B,0.09%
29-Sep-17,100.16,99.91,100.37,99.77,32.59B,0.16%
28-Sep-17,100.07,99.9,100.26,99.82,27.39B,0.01%
27-Sep-17,99.91,99.75,100.33,99.62,35.80B,0.02%
26-Sep-17,99.9,100.58,100.74,99.61,45.15B,-0.70%
25-Sep-17,99.88,100.93,101.07,100.14,54.68B,-0.87%
22-Sep-17,100.58,101.15,101.8,100.72,32.11B,0.18%
21-Sep-17,101.46,102.34,102.34,101.05,53.12B,-1.04%
20-Sep-17,101.28,103,103.06,102.32,47.00B,-0.77%
19-Sep-17,102.34,102.61,103.35,102.37,38.25B,0.51%
18-Sep-17,103.13,103.15,103.21,102.34,59.17B,-0.65%
15-Sep-17,102.61,103.34,103.52,103.05,31.45B,-0.06%
14-Sep-17,103.28,104.14,104.14,103.34,30.46B,-0.77%
13-Sep-17,103.34,104.12,104.32,103.54,37.87B,0.02%
12-Sep-17,104.14,103.9,104.15,103.57,39.16B,0.22%
11-Sep-17,104.12,103.64,103.89,103.3,33.41B,0.12%
8-Sep-17,103.89,103.63,104.11,103.32,38.82B,0.26%
7-Sep-17,103.77,104.22,104.22,103.35,45.25B,-0.81%
6-Sep-17,103.5,103.81,104.39,103.81,39.28B,0.40%
5-Sep-17,104.35,103.64,104.26,103.64,53.25B,0.28%
4-Sep-17,103.93,103.71,103.98,103.46,41.46B,-0.44%
1-Sep-17,103.64,104.52,104.6,103.63,46.41B,-0.40%
31-Aug-17,104.1,104.21,104.87,104.09,51.78B,0.31%
30-Aug-17,104.52,104.18,104.29,103.72,51.84B,-0.12%
29-Aug-17,104.2,104.63,104.63,103.65,70.23B,-0.42%
28-Aug-17,104.33,104.79,105.17,104.6,75.91B,0.22%
25-Aug-17,104.77,103.66,104.67,103.66,125.78B,0.69%
24-Aug-17,104.54,104.52,104.77,103.47,77.63B,-0.37%
23-Aug-17,103.82,102.7,104.62,102.7,122.63B,2.50%
22-Aug-17,104.21,101.28,101.98,101.15,66.73B,0.25%
21-Aug-17,101.67,101.6,101.83,100.94,41.49B,-0.18%
18-Aug-17,101.42,100.76,102.07,100.76,53.95B,0.83%
17-Aug-17,101.6,100.99,101.41,100.53,45.75B,-0.62%
16-Aug-17,100.76,101.35,102,101.2,49.85B,0.04%
15-Aug-17,101.39,102,102.22,101.35,55.86B,-0.66%
14-Aug-17,101.35,101.16,102.12,100.97,58.26B,0.44%
11-Aug-17,102.02,103.26,103.26,101.45,66.23B,-1.76%
10-Aug-17,101.57,103.63,103.96,103.04,55.72B,-0.23%
9-Aug-17,103.39,103.99,104.51,103.63,60.55B,-0.34%
8-Aug-17,103.63,104.03,104.34,103.93,60.05B,-0.03%
7-Aug-17,103.98,103.44,104.06,103.36,54.99B,0.21%
4-Aug-17,104.01,102.67,103.79,102.66,51.31B,0.17%
3-Aug-17,103.79,103.34,103.61,103.1,89.32B,0.30%
2-Aug-17,103.61,101.44,103.42,101.44,157.74B,1.97%
1-Aug-17,103.3,100.66,101.3,99.95,50.36B,0.64%
31-Jul-17,101.3,101.43,101.46,100.64,33.01B,-0.77%
28-Jul-17,100.66,100.73,101.44,100.73,53.02B,0.85%
27-Jul-17,101.44,100.6,101.6,100.58,63.53B,-2.07%
26-Jul-17,100.59,102.73,102.99,102.35,44.61B,-0.14%
25-Jul-17,102.72,102.89,102.95,101.93,46.24B,-0.03%
24-Jul-17,102.86,103,103.96,102.75,38.82B,-1.13%
21-Jul-17,102.89,103.9,104.27,103.64,46.08B,0.16%
20-Jul-17,104.07,104.35,104.73,103.61,48.21B,-0.66%
19-Jul-17,103.9,104.33,104.79,104.13,62.44B,0.23%
18-Jul-17,104.59,103.82,104.35,103.79,59.16B,0.80%
17-Jul-17,104.35,103.55,103.89,103.5,56.09B,0.24%
14-Jul-17,103.52,103.28,103.67,103.11,50.24B,0.13%
13-Jul-17,103.27,102.84,103.84,102.72,63.02B,0.29%
12-Jul-17,103.14,102.07,102.91,102.07,37.22B,0.89%
11-Jul-17,102.84,102.54,102.81,101.7,45.55B,-0.73%
10-Jul-17,101.93,103.65,103.66,102.53,33.80B,-1.06%
7-Jul-17,102.68,103.74,103.96,102.84,52.32B,0.16%
6-Jul-17,103.78,103.27,103.61,102.65,64.80B,0.63%
5-Jul-17,103.61,102.67,103.72,102.54,77.88B,0.10%
4-Jul-17,102.96,101.27,102.86,101.27,82.74B,1.86%
3-Jul-17,102.86,101.37,101.99,100.98,95.34B,-0.21%
30-Jun-17,100.98,101.18,101.39,100.82,77.35B,0.17%
29-Jun-17,101.19,100.14,101.03,99.95,59.66B,0.74%
28-Jun-17,101.02,100.37,100.46,99.76,40.74B,-0.10%
27-Jun-17,100.28,99.32,100.38,99.19,48.66B,1.05%
26-Jun-17,100.38,99.4,99.46,98.89,28.51B,-0.36%
23-Jun-17,99.34,99.69,100.11,99.32,27.08B,0.01%
22-Jun-17,99.7,98.24,99.84,98.18,45.28B,1.48%
21-Jun-17,99.69,98.83,99.03,98.24,27.03B,-0.48%
20-Jun-17,98.24,98.7,98.9,98.42,26.12B,0.15%
19-Jun-17,98.71,98.55,99.13,98.53,35.14B,-0.12%
16-Jun-17,98.56,99.04,99.12,98.46,20.79B,-0.49%
15-Jun-17,98.68,99.03,99.37,98.41,33.23B,0.14%
14-Jun-17,99.17,98.94,99.17,98.8,30.98B,0.63%
13-Jun-17,99.03,98.61,99.09,98.41,27.22B,-0.20%
12-Jun-17,98.41,98.83,99.23,98.6,31.54B,-0.09%
9-Jun-17,98.61,99.08,99.3,98.7,24.63B,-0.25%
8-Jun-17,98.7,98.69,99.36,98.6,26.89B,-0.13%
7-Jun-17,98.95,98.99,99.14,98.74,18.00B,-0.05%
6-Jun-17,99.08,99.04,99.13,98.69,25.07B,-0.04%
5-Jun-17,99.13,99.21,99.31,98.87,11.31B,0.10%
3-Jun-17,99.17,98.77,99.07,98.48,29.33B,0.31%
2-Jun-17,99.07,99.89,99.89,98.58,31.01B,-1.15%
1-Jun-17,98.76,99.4,99.91,98.96,83.52B,-0.02%
31-May-17,99.91,99.79,100,99.57,37.12B,0.14%
26-May-17,99.93,99.26,99.79,99.26,36.72B,0.54%
25-May-17,99.79,98.8,99.76,98.72,56.80B,0.45%
24-May-17,99.25,98.1,98.82,98.06,31.06B,0.45%
23-May-17,98.81,99.07,99.17,98.33,23.22B,-0.71%
22-May-17,98.37,98.47,99.3,98.43,23.20B,0.06%
19-May-17,99.07,98.78,99.04,98.25,28.40B,-0.58%
18-May-17,99.01,99.47,99.61,98.66,40.05B,0.14%
17-May-17,99.59,98.97,99.45,98.65,72.25B,1.72%
16-May-17,99.45,96.97,97.77,96.97,26.44B,0.96%
15-May-17,97.77,96.91,97.01,96.55,27.64B,0.19%
12-May-17,96.84,97.07,97.28,96.66,39.94B,-0.14%
11-May-17,96.66,96.4,96.8,96.05,37.17B,0.41%
10-May-17,96.8,96.68,97.04,95.69,34.11B,-0.29%
9-May-17,96.4,97.37,97.46,96.5,42.64B,-0.71%
8-May-17,96.68,98.86,98.86,97.3,35.22B,-1.24%
5-May-17,97.37,99.13,99.14,98.14,28.11B,-0.53%
4-May-17,98.59,99.15,99.28,98.81,19.15B,0.51%
3-May-17,99.12,98.97,99.24,98.45,31.15B,0.33%
2-May-17,98.62,99.26,99.48,98.21,29.29B,-0.97%
28-Apr-17,98.3,100.09,100.25,99.1,31.57B,-1.09%
27-Apr-17,99.26,100.23,100.46,99.29,38.76B,0.40%
26-Apr-17,100.35,98.54,99.95,98.54,29.48B,1.71%
25-Apr-17,99.95,98.46,98.88,97.88,25.00B,-0.05%
24-Apr-17,98.27,97.5,98.32,97.5,31.85B,1.42%
21-Apr-17,98.32,97.76,97.87,96.76,62.83B,-0.82%
20-Apr-17,96.94,100.82,100.82,97.72,92.42B,-3.05%
19-Apr-17,97.74,100.88,101.3,100.73,40.56B,-0.06%
18-Apr-17,100.82,101.37,101.7,100.61,35.80B,-0.49%
17-Apr-17,100.88,102.4,102.4,101.38,62.87B,-1.12%
14-Apr-17,101.38,103.98,103.98,102.52,57.95B,-1.39%
13-Apr-17,102.53,103.93,104.23,103.75,47.12B,0.18%
12-Apr-17,103.98,104.02,104.55,103.28,43.96B,-0.21%
11-Apr-17,103.79,103.2,104.01,103.15,41.37B,0.92%
10-Apr-17,104.01,103.49,103.79,102.77,40.53B,-0.92%
7-Apr-17,103.06,104.61,104.69,103.5,41.15B,-0.70%
6-Apr-17,104.02,103.09,104.75,102.96,62.17B,1.61%
5-Apr-17,104.75,103.6,103.79,103.09,31.25B,-0.49%
31-Mar-17,103.09,103.15,103.65,102.98,34.62B,0.30%
30-Mar-17,103.6,103.14,103.4,102.88,37.47B,-0.12%
29-Mar-17,103.29,103.84,104.07,102.17,69.14B,-0.23%
28-Mar-17,103.41,104.02,104.11,103.53,63.20B,-0.37%
27-Mar-17,103.65,104.71,104.83,103.9,43.47B,-0.78%
24-Mar-17,104.03,105.2,105.41,104.54,38.63B,-0.20%
23-Mar-17,104.85,105.44,105.44,104.76,40.76B,-0.61%
22-Mar-17,105.06,105.69,105.81,105.26,44.39B,-0.11%
21-Mar-17,105.71,105.72,105.84,105.14,47.68B,0.13%
20-Mar-17,105.83,105.02,105.69,104.84,63.71B,0.76%
17-Mar-17,105.69,104.49,105.12,104.49,41.84B,0.42%
16-Mar-17,104.89,103.99,104.67,103.77,58.57B,0.56%
15-Mar-17,104.45,104.05,104.37,103.72,55.91B,-0.04%
14-Mar-17,103.87,103.98,104.43,103.56,41.04B,0.38%
13-Mar-17,103.91,103.93,104.01,102.46,71.88B,-0.52%
10-Mar-17,103.52,105.19,105.22,104.06,61.56B,-1.07%
9-Mar-17,104.06,105.81,105.92,104.86,51.26B,-0.83%
8-Mar-17,105.19,105.15,106.07,105.03,46.50B,0.87%
7-Mar-17,106.07,104.63,105.32,104.48,53.64B,0.37%
6-Mar-17,105.15,105.2,105.61,104.68,63.72M,-1.04%
3-Mar-17,104.76,106.14,106.89,104.94,91.13M,0.27%
2-Mar-17,105.86,105.87,106.59,105.57,116.07M,0.23%
1-Mar-17,105.57,105.94,105.94,105.23,56.55M,-0.83%
24-Feb-17,105.33,106.65,106.67,105.73,64.09M,-0.26%
23-Feb-17,106.21,106.3,106.75,106.25,92.28M,0.31%
22-Feb-17,106.49,105.92,106.54,105.77,69.82M,0.61%
21-Feb-17,106.16,105.64,106.59,105.35,65.71M,-0.11%
20-Feb-17,105.52,105.54,105.8,105.27,33.82M,0.09%
18-Feb-17,105.64,105.92,106.12,105.17,63.03M,-0.36%
17-Feb-17,105.54,107.11,107.71,105.53,116.45M,-1.17%
16-Feb-17,105.92,104.45,107.19,104.45,198.18M,2.65%
15-Feb-17,107.17,104.04,104.58,103.87,97.95M,0.54%
14-Feb-17,104.4,103.79,104,103.3,76.98M,0.13%
13-Feb-17,103.84,102.48,103.71,102.48,127.67M,1.39%
10-Feb-17,103.71,101.66,102.33,101.63,62.13M,0.64%
9-Feb-17,102.29,103.08,103.08,101.61,72.62M,-1.34%
8-Feb-17,101.64,103.13,103.21,102.78,55.68M,-0.23%
7-Feb-17,103.02,103.38,103.6,102.94,87.73M,-0.01%
6-Feb-17,103.26,102.76,104.07,102.74,154.91M,0.85%
3-Feb-17,103.27,102.01,102.99,101.54,166.02M,1.25%
2-Feb-17,102.4,100.93,101.42,100.73,54.33M,0.23%
24-Jan-17,101.14,100.44,101.09,100.41,73.73M,0.74%
23-Jan-17,100.91,99.97,100.26,99.8,34.66M,-0.07%
20-Jan-17,100.17,100.12,100.6,99.36,41.76M,-0.01%
19-Jan-17,100.24,99.71,100.68,99.53,50.12M,0.67%
18-Jan-17,100.25,99.17,100.32,98.95,47.32M,0.46%
17-Jan-17,99.58,99.97,100.03,98.96,43.44M,-0.98%
16-Jan-17,99.12,99.85,100.16,99.45,37.13M,0.25%
13-Jan-17,100.1,99.73,100.63,99.66,57.28M,0.15%
12-Jan-17,99.85,99,99.96,99,71.75M,1.66%
11-Jan-17,99.7,98.02,98.45,97.81,32.14M,0.06%
10-Jan-17,98.07,98.26,99.47,98.01,31.23M,-0.52%
9-Jan-17,98.01,99.33,99.39,98.25,33.32M,-0.41%
6-Jan-17,98.52,98.27,99.24,98.1,38.91M,0.56%
5-Jan-17,98.93,97.88,98.4,97.8,41.21M,0.92%
4-Jan-17,98.38,98.2,98.41,96.9,27.02M,-0.59%
3-Jan-17,97.48,98.07,98.53,97.86,23.05M,0.53%
30-Dec-16,98.06,98.23,98.33,97.5,25.41M,-0.83%
29-Dec-16,97.54,96.93,98.64,96.93,35.66M,1.77%
28-Dec-16,98.36,96.97,97.09,96.21,39.52M,-0.46%
27-Dec-16,96.65,98.03,98.03,96.82,32.39M,-0.64%
26-Dec-16,97.1,98.67,98.92,97.67,56.16M,-1.22%
23-Dec-16,97.73,99.84,100.33,98.87,47.02M,-1.29%
22-Dec-16,98.94,101.29,101.36,100.2,41.02M,-1.05%
21-Dec-16,100.23,100.32,102.44,100.32,60.23M,1.78%
20-Dec-16,101.29,100.99,101.35,99.5,62.11M,-1.46%
19-Dec-16,99.52,101.43,101.77,100.7,61.31M,-0.82%
16-Dec-16,100.99,102.08,102.09,101.38,40.19M,-0.37%
15-Dec-16,101.83,102.48,102.61,101.99,41.45M,-0.26%
14-Dec-16,102.21,101.86,102.54,101.8,69.69M,0.61%
13-Dec-16,102.48,102.06,102.37,101.6,51.40M,0.20%
12-Dec-16,101.86,102.1,102.3,101.47,54.55M,-0.54%
9-Dec-16,101.66,101.52,102.48,101.52,98.56M,1.11%
8-Dec-16,102.21,100.85,101.26,100.65,67.99M,0.38%
7-Dec-16,101.09,100.09,101.01,100.05,71.51M,1.06%
6-Dec-16,100.71,99.95,100.22,99.06,62.18M,-0.30%
5-Dec-16,99.65,99.22,100.06,98.95,68.92M,0.47%
2-Dec-16,99.95,100.09,100.09,98.44,82.35M,-0.61%
1-Dec-16,99.48,101.38,101.53,99.97,91.85M,-1.26%
30-Nov-16,100.09,101.73,101.77,100.91,66.83M,-0.35%
29-Nov-16,101.37,100.02,102.15,100.02,126.12M,1.68%
28-Nov-16,101.73,99.53,100.81,99.34,121.95M,0.79%
25-Nov-16,100.05,98.8,99.27,98.6,85.55M,0.56%
24-Nov-16,99.27,99.13,99.81,98.36,186.00M,0.03%
23-Nov-16,98.72,98.44,99.06,97.96,112.85M,0.17%
22-Nov-16,98.69,96.93,98.56,96.48,107.49M,1.70%
21-Nov-16,98.52,97.02,97.42,96.47,62.19M,-0.73%
18-Nov-16,96.87,96.56,97.66,96.36,78.72M,0.75%
17-Nov-16,97.58,98.12,98.27,96.46,104.83M,-1.30%
16-Nov-16,96.85,97.65,99.72,97.65,155.67M,0.48%
15-Nov-16,98.13,97.35,98.05,96.16,132.50M,-0.09%
14-Nov-16,97.66,97.3,98.78,97.03,214.56M,-0.02%
11-Nov-16,97.75,95.68,98.03,95.68,265.44M,5.05%
10-Nov-16,97.77,94.64,96.72,92.35,174.42M,-1.66%
9-Nov-16,93.07,92.55,94.64,92.55,140.15M,2.58%
8-Nov-16,94.64,90.65,92.62,90.65,123.54M,2.24%
7-Nov-16,92.26,89.78,90.33,89.68,24.87M,0.66%
4-Nov-16,90.24,89.5,90.12,89.31,29.23M,0.17%
3-Nov-16,89.65,90.37,90.64,89.35,41.81M,-1.55%
2-Nov-16,89.5,90.8,91.31,90.72,28.68M,-0.32%
1-Nov-16,90.91,90.23,91.32,89.47,41.03M,0.64%
31-Oct-16,91.2,90.99,91.08,90.3,41.41M,-0.41%
28-Oct-16,90.62,91.3,91.75,90.72,57.79M,-0.31%
27-Oct-16,90.99,89.87,91.3,89.87,99.04M,1.72%
26-Oct-16,91.27,89.43,89.92,88.62,35.95M,0.34%
25-Oct-16,89.73,89.09,89.46,88.84,34.75M,0.42%
24-Oct-16,89.43,89.5,89.8,87.72,77.74M,-0.28%
21-Oct-16,89.06,88.51,89.72,88.51,93.70M,0.90%
20-Oct-16,89.31,87.62,88.53,87.62,35.82M,1.02%
19-Oct-16,88.51,87.04,87.62,86.89,21.53M,0.83%
18-Oct-16,87.62,86.73,87.19,85.59,22.81M,-0.10%
17-Oct-16,86.9,86.89,87.62,86.68,22.82M,0.10%
14-Oct-16,86.99,87.13,87.46,86.79,27.90M,-0.23%
13-Oct-16,86.9,87.59,87.83,87.09,26.06M,-0.72%
12-Oct-16,87.1,88.32,88.42,87.25,29.91M,-0.22%
11-Oct-16,87.73,87.94,88.35,87.63,20.82M,-0.18%
7-Oct-16,87.92,87.78,88.33,87.78,18.56M,0.34%
6-Oct-16,88.08,87.81,88.23,87.75,18.36M,-0.94%
5-Oct-16,87.78,88.59,88.77,88.15,21.01M,0.02%
4-Oct-16,88.61,88.42,88.88,88.27,22.15M,0.50%
3-Oct-16,88.59,88.77,88.85,87.94,32.59M,-0.85%
30-Sep-16,88.15,88.56,89.14,88.25,41.11M,0.00%
29-Sep-16,88.91,88.56,89.14,88.25,41.11K,1.48%
28-Sep-16,88.91,88.05,88.3,87.57,20.02K,0.00%
27-Sep-16,87.61,88.05,88.3,87.57,20.02M,-1.10%
26-Sep-16,87.61,88.4,88.63,87.93,37.76M,0.19%
23-Sep-16,88.58,88.08,88.41,87.83,23.12M,0.52%
22-Sep-16,88.41,87.49,88.04,87.04,26.68M,0.53%
21-Sep-16,87.95,86.42,87.49,86.41,17.20M,1.23%
20-Sep-16,87.49,86.47,87,86.41,23.62M,0.57%
19-Sep-16,86.43,86.31,86.64,85.53,46.78M,-0.73%
14-Sep-16,85.94,87.25,87.56,86.37,28.38M,-0.62%
13-Sep-16,86.57,87.73,87.86,87.11,34.02M,-1.15%
