id,c_name,c_date,c_price,c_open,c_high,c_low
28,台灣鋼鐵指數,2021-09-06,187.09000,184.80000,189.10000,184.24000
29,台灣鋼鐵指數,2021-09-03,183.73000,183.89000,187.32000,183.09000
30,台灣鋼鐵指數,2021-09-02,182.64000,187.55000,187.99000,182.64000
31,台灣鋼鐵指數,2021-09-01,187.17000,188.88000,191.61000,187.14000
32,台灣鋼鐵指數,2021-08-31,188.70000,185.69000,189.31000,184.54000
33,台灣鋼鐵指數,2021-08-30,185.61000,184.72000,187.26000,183.39000
34,台灣鋼鐵指數,2021-08-27,183.71000,182.88000,184.68000,180.75000
35,台灣鋼鐵指數,2021-08-26,182.72000,178.92000,189.18000,178.80000
36,台灣鋼鐵指數,2021-08-25,178.42000,178.54000,179.17000,176.53000
37,台灣鋼鐵指數,2021-08-24,178.06000,177.16000,178.96000,174.11000
38,台灣鋼鐵指數,2021-08-23,176.48000,174.77000,179.22000,174.77000
39,台灣鋼鐵指數,2021-08-20,172.90000,174.28000,175.92000,170.57000
40,台灣鋼鐵指數,2021-08-19,173.78000,180.52000,180.52000,173.78000
41,台灣鋼鐵指數,2021-08-18,182.26000,175.48000,182.87000,172.91000
42,台灣鋼鐵指數,2021-08-17,177.21000,186.87000,187.91000,176.25000
43,台灣鋼鐵指數,2021-08-16,186.09000,189.82000,191.78000,183.90000
44,台灣鋼鐵指數,2021-08-13,188.67000,190.46000,191.26000,187.97000
45,台灣鋼鐵指數,2021-08-12,191.68000,186.84000,191.68000,185.99000
46,台灣鋼鐵指數,2021-08-11,185.48000,187.46000,191.68000,183.46000
47,台灣鋼鐵指數,2021-08-10,185.82000,188.15000,189.36000,185.59000
48,台灣鋼鐵指數,2021-08-09,189.02000,183.86000,190.86000,183.86000
49,台灣鋼鐵指數,2021-08-06,183.56000,183.66000,186.08000,181.36000
50,台灣鋼鐵指數,2021-08-05,184.08000,188.47000,188.47000,183.60000
51,台灣鋼鐵指數,2021-08-04,189.05000,190.72000,191.83000,188.13000
52,台灣鋼鐵指數,2021-08-03,190.71000,191.40000,191.95000,188.81000
53,台灣鋼鐵指數,2021-08-02,192.52000,189.45000,192.52000,188.57000
54,台灣鋼鐵指數,2021-07-30,187.65000,189.98000,193.05000,187.65000
55,台灣鋼鐵指數,2021-07-29,189.22000,184.09000,189.36000,182.84000
56,台灣鋼鐵指數,2021-07-28,182.90000,183.29000,187.70000,180.27000
57,台灣鋼鐵指數,2021-07-27,183.08000,187.55000,188.41000,182.76000
58,台灣鋼鐵指數,2021-07-26,187.12000,190.95000,191.54000,186.89000
59,台灣鋼鐵指數,2021-07-23,190.07000,186.24000,191.25000,185.28000
60,台灣鋼鐵指數,2021-07-22,184.49000,189.94000,190.70000,183.99000
61,台灣鋼鐵指數,2021-07-21,187.44000,195.33000,198.24000,186.94000
62,台灣鋼鐵指數,2021-07-20,193.13000,196.30000,199.10000,190.45000
63,台灣鋼鐵指數,2021-07-19,196.87000,191.58000,199.07000,191.58000
64,台灣鋼鐵指數,2021-07-16,192.48000,193.29000,194.68000,191.86000
65,台灣鋼鐵指數,2021-07-15,195.17000,187.87000,195.17000,187.87000
66,台灣鋼鐵指數,2021-07-14,186.62000,190.56000,192.34000,183.34000
67,台灣鋼鐵指數,2021-07-13,191.39000,203.34000,204.34000,191.14000
68,台灣鋼鐵指數,2021-07-12,201.90000,205.12000,208.83000,200.41000
69,台灣鋼鐵指數,2021-07-09,199.47000,200.42000,203.16000,198.71000
70,台灣鋼鐵指數,2021-07-08,203.36000,199.47000,204.84000,195.85000
71,台灣鋼鐵指數,2021-07-07,197.76000,204.73000,206.62000,196.91000
72,台灣鋼鐵指數,2021-07-06,205.90000,211.19000,212.26000,205.31000
73,台灣鋼鐵指數,2021-07-05,208.94000,207.81000,214.40000,207.14000
74,台灣鋼鐵指數,2021-07-02,203.76000,205.30000,210.28000,201.44000
75,台灣鋼鐵指數,2021-07-01,203.20000,210.33000,214.52000,199.96000
76,台灣鋼鐵指數,2021-06-30,205.41000,201.20000,211.07000,201.20000
77,台灣鋼鐵指數,2021-06-29,196.55000,192.47000,201.05000,192.20000
78,台灣鋼鐵指數,2021-06-28,190.55000,181.19000,191.67000,181.19000
79,台灣鋼鐵指數,2021-06-25,179.35000,182.72000,183.91000,178.90000
80,台灣鋼鐵指數,2021-06-24,178.44000,177.07000,182.01000,177.07000
81,台灣鋼鐵指數,2021-06-23,175.09000,182.32000,185.56000,174.72000
82,台灣鋼鐵指數,2021-06-22,179.79000,170.79000,182.14000,170.79000
83,台灣鋼鐵指數,2021-06-21,168.66000,171.91000,172.84000,167.48000
84,台灣鋼鐵指數,2021-06-18,172.46000,174.74000,175.85000,172.46000
85,台灣鋼鐵指數,2021-06-17,174.04000,172.32000,178.59000,171.78000
86,台灣鋼鐵指數,2021-06-16,173.72000,175.42000,179.02000,173.72000
87,台灣鋼鐵指數,2021-06-15,175.92000,173.90000,177.11000,171.68000
88,台灣鋼鐵指數,2021-06-11,173.94000,174.61000,177.91000,172.29000
89,台灣鋼鐵指數,2021-06-10,173.95000,173.69000,175.28000,168.18000
90,台灣鋼鐵指數,2021-06-09,173.37000,177.49000,178.68000,170.47000
91,台灣鋼鐵指數,2021-06-08,178.02000,176.93000,180.77000,176.93000
92,台灣鋼鐵指數,2021-06-07,177.17000,183.26000,184.25000,171.32000
93,台灣鋼鐵指數,2021-06-04,182.21000,183.65000,188.89000,182.12000
94,台灣鋼鐵指數,2021-06-03,185.45000,188.49000,189.79000,184.49000
95,台灣鋼鐵指數,2021-06-02,187.30000,181.89000,189.12000,179.35000
96,台灣鋼鐵指數,2021-06-01,179.69000,179.17000,181.50000,173.88000
97,台灣鋼鐵指數,2021-05-31,177.23000,177.70000,186.72000,175.13000
98,台灣鋼鐵指數,2021-05-28,173.73000,168.76000,176.34000,168.76000
99,台灣鋼鐵指數,2021-05-27,163.32000,164.17000,168.18000,163.32000
100,台灣鋼鐵指數,2021-05-26,163.75000,162.39000,164.25000,158.67000
101,台灣鋼鐵指數,2021-05-25,161.76000,166.70000,168.39000,159.92000
102,台灣鋼鐵指數,2021-05-24,165.31000,164.99000,170.41000,163.13000
103,台灣鋼鐵指數,2021-05-21,168.01000,166.01000,171.11000,160.11000
104,台灣鋼鐵指數,2021-05-20,162.87000,169.24000,174.30000,160.85000
105,台灣鋼鐵指數,2021-05-19,173.47000,163.68000,175.05000,163.68000
106,台灣鋼鐵指數,2021-05-18,160.73000,153.85000,160.76000,153.85000
107,台灣鋼鐵指數,2021-05-17,146.38000,152.34000,156.21000,145.45000
108,台灣鋼鐵指數,2021-05-14,160.81000,172.57000,174.26000,156.80000
109,台灣鋼鐵指數,2021-05-13,169.48000,173.00000,179.10000,164.23000
110,台灣鋼鐵指數,2021-05-12,180.34000,198.91000,203.30000,177.96000
111,台灣鋼鐵指數,2021-05-11,197.32000,203.10000,216.71000,190.53000
112,台灣鋼鐵指數,2021-05-10,207.65000,193.52000,207.75000,190.90000
113,台灣鋼鐵指數,2021-05-07,192.06000,193.17000,194.98000,183.67000
114,台灣鋼鐵指數,2021-05-06,189.92000,184.91000,193.96000,182.30000
115,台灣鋼鐵指數,2021-05-05,181.54000,173.94000,185.13000,171.13000
116,台灣鋼鐵指數,2021-05-04,170.33000,184.27000,186.79000,165.14000
117,台灣鋼鐵指數,2021-05-03,182.46000,187.90000,193.63000,182.46000
118,台灣鋼鐵指數,2021-04-29,185.25000,182.86000,188.17000,180.37000
119,台灣鋼鐵指數,2021-04-28,178.97000,181.57000,182.81000,177.86000
120,台灣鋼鐵指數,2021-04-27,182.51000,184.45000,187.02000,181.01000
121,台灣鋼鐵指數,2021-04-26,184.96000,177.80000,185.11000,177.57000
122,台灣鋼鐵指數,2021-04-23,175.80000,181.41000,183.25000,171.13000
123,台灣鋼鐵指數,2021-04-22,179.72000,182.32000,193.39000,175.72000
124,台灣鋼鐵指數,2021-04-21,178.36000,176.15000,180.67000,174.20000
125,台灣鋼鐵指數,2021-04-20,178.73000,178.81000,179.26000,170.05000
126,台灣鋼鐵指數,2021-04-19,178.14000,168.43000,178.32000,168.43000
127,台灣鋼鐵指數,2021-04-16,163.27000,156.12000,165.40000,156.12000
128,台灣鋼鐵指數,2021-04-15,153.75000,152.42000,155.82000,151.54000
129,台灣鋼鐵指數,2021-04-14,151.88000,146.79000,154.43000,145.87000
130,台灣鋼鐵指數,2021-04-13,143.70000,145.58000,147.45000,142.73000
131,台灣鋼鐵指數,2021-04-12,143.82000,138.98000,144.44000,138.98000
132,台灣鋼鐵指數,2021-04-09,136.14000,137.75000,139.51000,133.99000
133,台灣鋼鐵指數,2021-04-08,137.21000,132.46000,137.73000,132.46000
134,台灣鋼鐵指數,2021-04-07,130.55000,126.62000,130.87000,126.62000
135,台灣鋼鐵指數,2021-04-06,126.55000,123.96000,126.55000,123.96000
136,台灣鋼鐵指數,2021-04-01,123.69000,123.55000,124.17000,123.36000
137,台灣鋼鐵指數,2021-03-31,123.40000,122.86000,123.40000,122.49000
138,台灣鋼鐵指數,2021-03-30,122.84000,121.61000,122.84000,121.10000
139,台灣鋼鐵指數,2021-03-29,121.57000,119.72000,121.95000,119.72000
140,台灣鋼鐵指數,2021-03-26,119.66000,118.63000,119.74000,118.63000
141,台灣鋼鐵指數,2021-03-25,118.65000,118.33000,119.84000,118.15000
142,台灣鋼鐵指數,2021-03-24,118.36000,119.31000,119.40000,118.06000
143,台灣鋼鐵指數,2021-03-23,119.31000,119.47000,119.99000,118.95000
144,台灣鋼鐵指數,2021-03-22,119.46000,119.01000,119.58000,118.21000
145,台灣鋼鐵指數,2021-03-19,118.99000,120.15000,120.15000,118.51000
146,台灣鋼鐵指數,2021-03-18,120.19000,120.52000,121.18000,120.15000
147,台灣鋼鐵指數,2021-03-17,120.48000,120.30000,120.92000,119.89000
148,台灣鋼鐵指數,2021-03-16,120.23000,121.46000,121.48000,119.89000
149,台灣鋼鐵指數,2021-03-15,121.43000,122.19000,122.31000,121.08000
150,台灣鋼鐵指數,2021-03-12,122.13000,122.02000,122.61000,121.39000
151,台灣鋼鐵指數,2021-03-11,121.96000,121.96000,122.42000,121.44000
152,台灣鋼鐵指數,2021-03-10,121.57000,121.99000,121.99000,120.66000
153,台灣鋼鐵指數,2021-03-09,121.46000,119.08000,122.98000,119.08000
154,台灣鋼鐵指數,2021-03-08,118.93000,118.57000,120.39000,118.57000
155,台灣鋼鐵指數,2021-03-05,118.47000,119.54000,119.71000,118.03000
156,台灣鋼鐵指數,2021-03-04,119.95000,119.25000,121.89000,119.25000
157,台灣鋼鐵指數,2021-03-03,119.27000,116.93000,119.27000,116.93000
158,台灣鋼鐵指數,2021-03-02,116.89000,117.86000,119.80000,116.67000
159,台灣鋼鐵指數,2021-02-26,117.84000,119.31000,119.46000,117.52000
160,台灣鋼鐵指數,2021-02-25,119.31000,117.96000,119.58000,117.96000
161,台灣鋼鐵指數,2021-02-24,117.77000,119.52000,120.97000,117.26000
162,台灣鋼鐵指數,2021-02-23,119.47000,115.16000,119.93000,115.16000
163,台灣鋼鐵指數,2021-02-22,115.17000,114.20000,115.88000,114.20000
164,台灣鋼鐵指數,2021-02-19,114.11000,113.40000,114.16000,112.69000
165,台灣鋼鐵指數,2021-02-18,113.44000,110.73000,113.72000,110.73000
166,台灣鋼鐵指數,2021-02-17,110.71000,107.28000,110.71000,107.28000
167,台灣鋼鐵指數,2021-02-05,107.22000,106.82000,107.70000,106.82000
168,台灣鋼鐵指數,2021-02-04,106.81000,107.73000,107.83000,106.71000
169,台灣鋼鐵指數,2021-02-03,107.79000,108.78000,108.92000,107.34000
170,台灣鋼鐵指數,2021-02-02,108.78000,106.55000,109.04000,106.37000
171,台灣鋼鐵指數,2021-02-01,106.55000,105.07000,107.13000,104.96000
172,台灣鋼鐵指數,2021-01-29,105.10000,106.91000,107.58000,105.10000
173,台灣鋼鐵指數,2021-01-28,106.85000,108.04000,108.04000,106.26000
174,台灣鋼鐵指數,2021-01-27,108.19000,109.20000,110.20000,108.12000
175,台灣鋼鐵指數,2021-01-26,109.17000,110.67000,110.67000,108.55000
176,台灣鋼鐵指數,2021-01-25,110.70000,108.89000,111.57000,107.88000
177,台灣鋼鐵指數,2021-01-22,108.89000,107.72000,109.27000,106.35000
178,台灣鋼鐵指數,2021-01-21,107.72000,107.24000,109.17000,107.24000
179,台灣鋼鐵指數,2021-01-20,107.21000,111.41000,111.41000,106.86000
180,台灣鋼鐵指數,2021-01-19,111.46000,111.37000,112.76000,111.21000
181,台灣鋼鐵指數,2021-01-18,111.35000,113.68000,113.68000,109.58000
182,台灣鋼鐵指數,2021-01-15,113.67000,116.35000,116.70000,113.54000
183,台灣鋼鐵指數,2021-01-14,116.36000,117.05000,118.15000,116.13000
184,台灣鋼鐵指數,2021-01-13,116.94000,116.48000,117.39000,115.89000
185,台灣鋼鐵指數,2021-01-12,116.42000,120.14000,120.14000,116.12000
186,台灣鋼鐵指數,2021-01-11,120.10000,120.66000,120.85000,119.26000
187,台灣鋼鐵指數,2021-01-08,120.66000,120.32000,121.76000,118.83000
188,台灣鋼鐵指數,2021-01-07,120.17000,119.94000,120.81000,118.48000
189,台灣鋼鐵指數,2021-01-06,119.15000,123.61000,124.87000,117.87000
190,台灣鋼鐵指數,2021-01-05,122.26000,119.14000,124.36000,119.14000
191,台灣鋼鐵指數,2021-01-04,119.05000,117.99000,119.70000,117.99000
192,台灣鋼鐵指數,2020-12-31,117.72000,118.47000,118.58000,116.87000
193,台灣鋼鐵指數,2020-12-30,118.51000,117.68000,120.12000,117.68000
194,台灣鋼鐵指數,2020-12-29,117.49000,115.89000,118.24000,115.89000
195,台灣鋼鐵指數,2020-12-28,115.67000,116.15000,116.73000,115.33000
196,台灣鋼鐵指數,2020-12-25,116.02000,116.29000,116.98000,115.25000
197,台灣鋼鐵指數,2020-12-24,116.16000,116.58000,117.45000,115.60000
198,台灣鋼鐵指數,2020-12-23,116.58000,116.13000,116.68000,114.26000
199,台灣鋼鐵指數,2020-12-22,116.02000,119.10000,123.10000,115.10000
200,台灣鋼鐵指數,2020-12-21,118.99000,114.59000,119.21000,114.59000
201,台灣鋼鐵指數,2020-12-18,114.43000,113.96000,114.60000,113.23000
202,台灣鋼鐵指數,2020-12-17,113.92000,114.32000,114.70000,112.60000
203,台灣鋼鐵指數,2020-12-16,114.01000,113.92000,115.15000,113.52000
204,台灣鋼鐵指數,2020-12-15,112.96000,114.08000,116.25000,112.37000
205,台灣鋼鐵指數,2020-12-14,113.77000,111.72000,114.58000,111.11000
206,台灣鋼鐵指數,2020-12-11,111.47000,111.97000,112.81000,109.86000
207,台灣鋼鐵指數,2020-12-10,110.62000,108.76000,112.34000,108.76000
208,台灣鋼鐵指數,2020-12-09,108.65000,108.26000,109.23000,108.26000
209,台灣鋼鐵指數,2020-12-08,108.28000,108.56000,108.65000,107.90000
210,台灣鋼鐵指數,2020-12-07,108.43000,108.48000,109.60000,107.76000
211,台灣鋼鐵指數,2020-12-04,108.25000,107.52000,108.70000,107.51000
212,台灣鋼鐵指數,2020-12-03,107.29000,107.11000,108.03000,106.51000
213,台灣鋼鐵指數,2020-12-02,107.07000,107.37000,107.69000,106.36000
214,台灣鋼鐵指數,2020-12-01,107.19000,106.91000,107.68000,106.27000
215,台灣鋼鐵指數,2020-11-30,106.70000,106.89000,108.93000,106.70000
216,台灣鋼鐵指數,2020-11-27,106.54000,105.55000,106.87000,105.51000
217,台灣鋼鐵指數,2020-11-26,105.49000,104.74000,105.58000,104.74000
218,台灣鋼鐵指數,2020-11-25,104.49000,102.53000,105.26000,102.53000
219,台灣鋼鐵指數,2020-11-24,102.45000,103.16000,103.41000,102.03000
220,台灣鋼鐵指數,2020-11-23,102.93000,100.12000,102.93000,100.12000
221,台灣鋼鐵指數,2020-11-20,100.11000,100.31000,100.35000,99.75000
222,台灣鋼鐵指數,2020-11-19,100.32000,100.43000,100.68000,99.99000
223,台灣鋼鐵指數,2020-11-18,100.39000,100.13000,100.53000,100.10000
224,台灣鋼鐵指數,2020-11-17,100.14000,98.84000,100.26000,98.84000
225,台灣鋼鐵指數,2020-11-16,98.76000,98.82000,99.26000,98.54000
226,台灣鋼鐵指數,2020-11-13,98.75000,98.59000,98.75000,98.24000
227,台灣鋼鐵指數,2020-11-12,98.59000,99.48000,99.48000,97.92000
228,台灣鋼鐵指數,2020-11-11,99.43000,96.63000,99.43000,96.63000
229,台灣鋼鐵指數,2020-11-10,96.57000,96.59000,97.06000,96.30000
230,台灣鋼鐵指數,2020-11-09,96.44000,96.01000,96.67000,96.01000
231,台灣鋼鐵指數,2020-11-06,95.77000,95.75000,95.99000,95.34000
232,台灣鋼鐵指數,2020-11-05,95.66000,95.80000,96.18000,95.32000
233,台灣鋼鐵指數,2020-11-04,95.76000,95.44000,95.98000,95.23000
234,台灣鋼鐵指數,2020-11-03,95.29000,94.49000,95.49000,94.49000
235,台灣鋼鐵指數,2020-11-02,94.41000,93.75000,94.52000,93.45000
236,台灣鋼鐵指數,2020-10-30,93.77000,94.56000,94.78000,93.51000
237,台灣鋼鐵指數,2020-10-29,94.56000,95.08000,95.08000,94.10000
238,台灣鋼鐵指數,2020-10-28,95.26000,95.28000,96.18000,94.99000
239,台灣鋼鐵指數,2020-10-27,95.27000,94.64000,95.29000,94.32000
240,台灣鋼鐵指數,2020-10-26,94.76000,94.25000,94.83000,94.25000
241,台灣鋼鐵指數,2020-10-23,94.23000,93.95000,94.45000,93.85000
242,台灣鋼鐵指數,2020-10-22,93.95000,94.39000,94.66000,93.76000
243,台灣鋼鐵指數,2020-10-21,94.40000,94.28000,94.87000,93.76000
244,台灣鋼鐵指數,2020-10-20,94.28000,94.55000,94.60000,93.94000
245,台灣鋼鐵指數,2020-10-19,94.55000,94.14000,94.88000,94.14000
246,台灣鋼鐵指數,2020-10-16,94.14000,94.55000,95.00000,94.14000
247,台灣鋼鐵指數,2020-10-15,94.51000,95.55000,95.58000,94.22000
248,台灣鋼鐵指數,2020-10-14,95.56000,94.64000,95.56000,94.64000
249,台灣鋼鐵指數,2020-10-13,94.66000,94.76000,94.76000,93.78000
250,台灣鋼鐵指數,2020-10-12,94.60000,94.36000,94.86000,94.14000
251,台灣鋼鐵指數,2020-10-08,94.41000,94.42000,94.64000,94.01000
252,台灣鋼鐵指數,2020-10-07,94.35000,94.65000,94.75000,94.20000
253,台灣鋼鐵指數,2020-10-06,94.70000,93.36000,94.70000,93.36000
254,台灣鋼鐵指數,2020-10-05,93.34000,92.69000,93.45000,92.69000
255,台灣鋼鐵指數,2020-09-30,92.69000,92.81000,93.23000,92.50000
256,台灣鋼鐵指數,2020-09-29,92.82000,92.47000,93.31000,92.47000
257,台灣鋼鐵指數,2020-09-28,92.40000,91.24000,92.54000,91.24000
258,台灣鋼鐵指數,2020-09-25,91.13000,91.38000,92.53000,90.54000
259,台灣鋼鐵指數,2020-09-24,91.38000,94.08000,94.08000,91.37000
260,台灣鋼鐵指數,2020-09-23,94.08000,94.56000,94.94000,93.35000
261,台灣鋼鐵指數,2020-09-22,94.47000,95.31000,95.56000,94.25000
262,台灣鋼鐵指數,2020-09-21,95.32000,95.52000,96.18000,95.23000
263,台灣鋼鐵指數,2020-09-18,95.52000,95.76000,96.26000,95.52000
264,台灣鋼鐵指數,2020-09-17,95.76000,96.03000,96.54000,95.53000
265,台灣鋼鐵指數,2020-09-16,96.09000,95.73000,96.09000,95.16000
266,台灣鋼鐵指數,2020-09-15,95.70000,95.77000,95.91000,95.32000
267,台灣鋼鐵指數,2020-09-14,95.73000,95.92000,96.30000,95.40000
268,台灣鋼鐵指數,2020-09-11,95.85000,96.55000,97.10000,95.36000
269,台灣鋼鐵指數,2020-09-10,96.19000,96.78000,96.78000,95.49000
270,台灣鋼鐵指數,2020-09-09,96.82000,95.00000,96.83000,94.37000
271,台灣鋼鐵指數,2020-09-08,95.67000,96.59000,97.03000,95.38000
272,台灣鋼鐵指數,2020-09-07,96.39000,92.31000,96.95000,92.31000
273,台灣鋼鐵指數,2020-09-04,92.19000,92.47000,92.57000,91.52000
274,台灣鋼鐵指數,2020-09-03,92.61000,92.12000,92.67000,91.91000
275,台灣鋼鐵指數,2020-09-02,92.08000,91.14000,92.08000,91.14000
276,台灣鋼鐵指數,2020-09-01,91.10000,90.75000,91.39000,90.75000
277,台灣鋼鐵指數,2020-08-31,90.77000,90.05000,91.28000,90.05000
278,台灣鋼鐵指數,2020-08-28,90.02000,90.14000,90.37000,89.69000
279,台灣鋼鐵指數,2020-08-27,90.11000,90.28000,90.55000,89.82000
280,台灣鋼鐵指數,2020-08-26,90.19000,89.70000,90.19000,89.32000
281,台灣鋼鐵指數,2020-08-25,89.65000,89.52000,90.01000,89.52000
282,台灣鋼鐵指數,2020-08-24,89.52000,89.61000,89.74000,89.18000
283,台灣鋼鐵指數,2020-08-21,89.61000,88.11000,89.89000,88.11000
284,台灣鋼鐵指數,2020-08-20,88.03000,89.99000,89.99000,87.66000
285,台灣鋼鐵指數,2020-08-19,90.03000,90.88000,91.00000,89.80000
286,台灣鋼鐵指數,2020-08-18,90.82000,90.36000,90.87000,90.27000
287,台灣鋼鐵指數,2020-08-17,90.35000,89.40000,90.35000,89.40000
288,台灣鋼鐵指數,2020-08-14,89.40000,89.28000,89.68000,88.84000
289,台灣鋼鐵指數,2020-08-13,89.22000,89.34000,89.42000,88.71000
290,台灣鋼鐵指數,2020-08-12,89.34000,89.42000,89.53000,88.75000
291,台灣鋼鐵指數,2020-08-11,89.38000,89.08000,89.98000,89.08000
292,台灣鋼鐵指數,2020-08-10,89.04000,88.21000,89.04000,88.21000
293,台灣鋼鐵指數,2020-08-07,88.21000,88.53000,88.54000,87.69000
294,台灣鋼鐵指數,2020-08-06,88.55000,88.32000,88.80000,88.05000
295,台灣鋼鐵指數,2020-08-05,88.32000,87.76000,88.47000,87.76000
296,台灣鋼鐵指數,2020-08-04,87.74000,86.87000,87.88000,86.87000
297,台灣鋼鐵指數,2020-08-03,86.88000,87.39000,87.52000,86.78000
298,台灣鋼鐵指數,2020-07-31,87.42000,87.75000,88.00000,87.33000
299,台灣鋼鐵指數,2020-07-30,87.73000,87.46000,88.05000,87.23000
300,台灣鋼鐵指數,2020-07-29,87.44000,86.92000,87.85000,86.92000
301,台灣鋼鐵指數,2020-07-28,86.93000,87.68000,87.68000,86.62000
302,台灣鋼鐵指數,2020-07-27,87.69000,88.56000,88.60000,87.65000
303,台灣鋼鐵指數,2020-07-24,88.57000,89.13000,89.54000,88.57000
304,台灣鋼鐵指數,2020-07-23,90.43000,90.44000,90.53000,90.08000
305,台灣鋼鐵指數,2020-07-22,90.47000,90.14000,90.63000,90.13000
306,台灣鋼鐵指數,2020-07-21,90.14000,90.41000,90.59000,90.01000
307,台灣鋼鐵指數,2020-07-20,90.44000,90.61000,90.61000,90.08000
308,台灣鋼鐵指數,2020-07-17,90.61000,90.95000,91.37000,90.33000
309,台灣鋼鐵指數,2020-07-16,90.94000,90.75000,91.17000,90.66000
310,台灣鋼鐵指數,2020-07-15,90.70000,89.43000,90.84000,89.43000
311,台灣鋼鐵指數,2020-07-14,89.77000,90.25000,90.31000,89.77000
312,台灣鋼鐵指數,2020-07-13,90.24000,90.28000,90.54000,89.98000
313,台灣鋼鐵指數,2020-07-10,90.24000,91.05000,91.18000,90.12000
314,台灣鋼鐵指數,2020-07-09,91.06000,90.80000,92.10000,90.68000
315,台灣鋼鐵指數,2020-07-08,90.82000,90.51000,90.89000,90.30000
316,台灣鋼鐵指數,2020-07-07,90.53000,91.43000,91.68000,90.45000
317,台灣鋼鐵指數,2020-07-06,91.42000,90.64000,91.43000,90.64000
318,台灣鋼鐵指數,2020-07-03,90.62000,90.08000,90.68000,90.04000
319,台灣鋼鐵指數,2020-07-02,90.14000,90.09000,90.52000,90.03000
320,台灣鋼鐵指數,2020-07-01,90.19000,90.36000,90.58000,89.98000
321,台灣鋼鐵指數,2020-06-30,90.34000,89.64000,90.59000,89.64000
322,台灣鋼鐵指數,2020-06-29,89.64000,90.57000,90.57000,89.27000
323,台灣鋼鐵指數,2020-06-24,90.86000,90.46000,91.01000,90.44000
324,台灣鋼鐵指數,2020-06-23,90.46000,90.05000,90.46000,89.52000
325,台灣鋼鐵指數,2020-06-22,90.04000,89.98000,90.36000,89.80000
326,台灣鋼鐵指數,2020-06-19,89.94000,90.89000,91.03000,89.94000
327,台灣鋼鐵指數,2020-06-18,90.37000,91.54000,91.54000,90.16000
328,台灣鋼鐵指數,2020-06-17,91.57000,91.08000,91.57000,90.56000
329,台灣鋼鐵指數,2020-06-16,91.07000,89.48000,91.43000,89.48000
330,台灣鋼鐵指數,2020-06-15,89.45000,90.61000,90.61000,89.45000
331,台灣鋼鐵指數,2020-06-12,90.58000,91.41000,91.41000,89.28000
332,台灣鋼鐵指數,2020-06-11,91.72000,92.98000,93.07000,91.49000
333,台灣鋼鐵指數,2020-06-10,93.11000,93.38000,93.38000,92.86000
334,台灣鋼鐵指數,2020-06-09,93.38000,93.08000,93.62000,92.93000
335,台灣鋼鐵指數,2020-06-08,92.95000,92.08000,93.05000,92.08000
336,台灣鋼鐵指數,2020-06-05,92.08000,91.57000,92.09000,91.49000
337,台灣鋼鐵指數,2020-06-04,91.57000,91.92000,92.17000,90.88000
338,台灣鋼鐵指數,2020-06-03,91.39000,90.21000,91.59000,90.21000
339,台灣鋼鐵指數,2020-06-02,89.68000,88.90000,89.70000,88.82000
340,台灣鋼鐵指數,2020-06-01,88.90000,87.86000,88.90000,87.86000
